0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
2.8364498615264893,2.107954740524292,1.9288548231124878,2.4348381757736206,2.7055782079696655,2.322921395301819,2.7493971586227417,2.2535277605056763,2.2905383110046387,3.6189364194869995,2.877403974533081,7.517691135406494,5.416202783584595,7.4926698207855225,5.679304599761963,4.915101051330566,4.035157203674316,4.626152753829956,3.7176551818847656,4.498219013214111,5.70443058013916,,,,,,,,,,,,,,,,,,,
2.8378320932388306,2.3408374786376953,2.034093499183655,2.1630114316940308,2.818772792816162,4.906670570373535,3.545919179916382,3.1557066440582275,6.8917882442474365,3.846673369407654,3.7234467267990112,3.96887469291687,5.058865308761597,3.516879916191101,3.719680428504944,3.4362106323242188,3.156057119369507,3.2469093799591064,3.638962507247925,3.5156480073928833,7.320425748825073,3.9998769760131836,4.8008575439453125,,,,,,,,,,,,,,,,,
2.878556489944458,2.246355175971985,2.8353374004364014,2.426332473754883,5.156447172164917,3.222235083580017,6.390838861465454,3.243320345878601,3.483810782432556,6.630969762802124,4.85464334487915,4.2987775802612305,4.306379556655884,3.3004432916641235,3.3328206539154053,3.1109246015548706,3.2629669904708862,2.9976178407669067,5.204729080200195,3.624650001525879,3.702687978744507,3.6744061708450317,,,,,,,,,,,,,,,,,,
3.2341322898864746,2.883183002471924,2.5125603675842285,2.5170657634735107,2.875735878944397,3.0769646167755127,2.7745331525802612,2.722727656364441,6.030402898788452,4.140757322311401,6.096825122833252,5.84289026260376,8.466375827789307,5.170585632324219,3.7940423488616943,3.8225709199905396,3.7545387744903564,4.838475942611694,3.6576260328292847,3.3015024662017822,6.002935409545898,4.415654897689819,4.30347752571106,4.67118763923645,7.7246174812316895,5.1324851512908936,4.310170650482178,3.44093656539917,,,,,,,,,,,,
3.3642427921295166,2.8129857778549194,3.2926316261291504,2.2719913721084595,2.600352168083191,3.171678066253662,2.9939948320388794,3.1367653608322144,4.961514472961426,4.9944281578063965,4.685993909835815,4.057605266571045,4.231648921966553,2.0240345001220703,3.3682903051376343,2.6514370441436768,2.5924981832504272,2.8519270420074463,4.332828044891357,3.811493754386902,6.896622180938721,4.958338737487793,6.405524969100952,4.168596982955933,3.266780376434326,4.500815153121948,3.5491294860839844,,,,,,,,,,,,,
2.3911335468292236,2.529724597930908,2.3600850105285645,2.513007879257202,3.238881230354309,2.8351023197174072,2.7472262382507324,2.4789406061172485,2.2511990070343018,2.7385908365249634,3.752200722694397,4.705711364746094,2.7221531867980957,3.9564058780670166,7.136662244796753,3.6717246770858765,3.2843923568725586,4.799295902252197,3.7586597204208374,,,,,,,,,,,,,,,,,,,,,
2.8383121490478516,2.2587040662765503,2.73836350440979,2.0359182357788086,2.2680904865264893,2.4572296142578125,2.127155303955078,2.4956870079040527,3.4261014461517334,3.54257595539093,3.5435476303100586,6.147589445114136,8.727030754089355,7.006071090698242,4.218796253204346,7.990834951400757,3.977464199066162,4.859995126724243,3.6427717208862305,5.0306396484375,3.511500597000122,6.4348719120025635,7.95850396156311,3.235045075416565,3.586089611053467,3.8094522953033447,,,,,,,,,,,,,,
2.273410201072693,2.791135787963867,2.418955087661743,2.322921395301819,2.1104044914245605,2.65511417388916,2.793515920639038,3.171782374382019,2.5999292135238647,2.3486969470977783,3.0002098083496094,3.083496570587158,5.906868934631348,5.8474414348602295,5.083316802978516,3.3872907161712646,4.729769468307495,4.01535165309906,5.984990358352661,3.60689115524292,6.560978651046753,4.110514402389526,4.286377191543579,5.565373420715332,3.823443651199341,3.6104331016540527,,,,,,,,,,,,,,
2.7485015392303467,2.6858729124069214,2.1751551628112793,2.6571768522262573,2.288205623626709,2.3812522888183594,2.312631130218506,3.368481755256653,3.0215893983840942,3.6223549842834473,3.12750780582428,3.1926501989364624,2.880539298057556,2.5045015811920166,3.0706816911697388,2.94526207447052,2.8937766551971436,2.3180956840515137,2.6648683547973633,5.321989059448242,6.138170003890991,5.709607124328613,4.217120885848999,7.966119766235352,6.916495084762573,4.804508924484253,4.724755048751831,3.75238037109375,,,,,,,,,,,,
2.7160661220550537,2.9190417528152466,4.947720289230347,2.3408374786376953,2.2523785829544067,3.435665249824524,2.5959601402282715,2.8177958726882935,2.4369735717773438,3.3387694358825684,3.312518358230591,3.2014474868774414,2.800458550453186,4.632481575012207,3.701807141304016,3.604212522506714,3.2583385705947876,3.204008102416992,4.096980571746826,6.34668231010437,,,,,,,,,,,,,,,,,,,,
3.6773630380630493,2.6857755184173584,5.381081581115723,4.353518724441528,4.616202354431152,3.761047840118408,3.4715120792388916,5.195272922515869,2.7189700603485107,2.3508371114730835,2.1737459897994995,1.8162083625793457,2.696423292160034,2.665005326271057,3.382109761238098,3.1995807886123657,2.750088691711426,3.7886065244674683,3.5570536851882935,3.724366307258606,3.558359980583191,5.2126524448394775,4.873141765594482,5.981919288635254,4.524631023406982,3.6194549798965454,4.204365253448486,,,,,,,,,,,,,
3.2547062635421753,2.841182827949524,2.4552947282791138,2.226103663444519,2.1131354570388794,2.853999137878418,2.96326744556427,2.3783618211746216,2.8313896656036377,2.7230730056762695,2.401602864265442,2.8001142740249634,2.1213513612747192,6.617603778839111,5.8214263916015625,3.777151346206665,5.479193210601807,3.3540565967559814,4.018919944763184,3.4978017807006836,5.09939169883728,3.6251583099365234,3.3344621658325195,4.229784250259399,8.952856540679932,,,,,,,,,,,,,,,
2.059542179107666,2.93887722492218,2.5992443561553955,2.419885277748108,1.9406394362449646,2.640418767929077,3.5959895849227905,2.518249988555908,2.6319345235824585,2.47512948513031,2.65509831905365,8.17146635055542,3.8078984022140503,2.6725229024887085,4.678000211715698,4.481004476547241,5.645574331283569,7.021266937255859,5.001375913619995,4.171123027801514,3.6507794857025146,3.784988284111023,3.672823190689087,3.416531562805176,2.8759900331497192,3.011196255683899,5.303313732147217,4.600081443786621,3.8614776134490967,4.983514308929443,4.689225435256958,,,,,,,,,
3.2547062635421753,2.6275752782821655,2.175355553627014,2.8378320932388306,2.3900673389434814,2.2301212549209595,2.338961362838745,2.685478448867798,2.5052422285079956,3.122884511947632,2.603053092956543,6.690755605697632,3.5129085779190063,3.726821184158325,5.293701648712158,3.6098443269729614,5.680169343948364,3.8483775854110718,4.767118215560913,3.924769163131714,7.29056191444397,4.006105422973633,4.099496603012085,4.741218566894531,4.8333258628845215,5.4978413581848145,5.288682222366333,4.416767597198486,4.141314744949341,,,,,,,,,,,
2.3246220350265503,2.0189226865768433,2.10340678691864,1.8144934177398682,3.253316640853882,2.9371869564056396,3.1508036851882935,3.01700758934021,2.857028365135193,2.512344002723694,2.334347724914551,7.021266937255859,5.985338449478149,6.38557243347168,4.907245874404907,2.9211021661758423,4.304549694061279,3.3746339082717896,3.0974425077438354,3.0226292610168457,5.125275135040283,4.913945436477661,3.3645572662353516,3.076310634613037,3.558359980583191,3.254505157470703,,,,,,,,,,,,,,
2.998070001602173,2.3561266660690308,2.1942108869552612,2.210631251335144,2.6816089153289795,2.488472104072571,2.553436279296875,2.7537286281585693,2.876069664955139,2.685674548149109,2.888135313987732,3.723917603492737,4.984197616577148,3.41188383102417,4.185827016830444,3.562827944755554,3.289015293121338,4.369630336761475,3.825490713119507,,,,,,,,,,,,,,,,,,,,,
1.7772283554077148,2.7204887866973877,3.269380807876587,2.869879126548767,2.222259521484375,2.9974759817123413,2.2938032150268555,2.5614863634109497,7.125383377075195,4.1054311990737915,3.528698682785034,5.838964939117432,5.277789831161499,4.878496408462524,4.129662275314331,5.665661096572876,3.3591995239257812,2.2272809743881226,2.9957082271575928,3.1865216493606567,2.8673512935638428,3.196661591529846,5.433903217315674,4.145331144332886,4.030466914176941,4.131771564483643,,,,,,,,,,,,,,
3.2547062635421753,2.4629976749420166,3.0467374324798584,2.254318118095398,3.1963313817977905,2.8965715169906616,2.311521530151367,2.7028560638427734,2.699066400527954,3.086387276649475,2.8575762510299683,2.017405152320862,2.9841368198394775,2.78003990650177,4.289255380630493,3.395284652709961,7.1023476123809814,4.960903644561768,4.793930768966675,3.8254847526550293,4.896231651306152,3.9773322343826294,4.203252553939819,3.9443262815475464,3.882167935371399,5.295790672302246,,,,,,,,,,,,,,
3.4346843957901,2.3030331134796143,2.788463830947876,2.738429307937622,3.6453793048858643,3.019647717475891,3.6305164098739624,3.007015585899353,3.1052706241607666,3.4629112482070923,3.357463836669922,3.6219170093536377,2.292861580848694,2.718574047088623,2.2252533435821533,2.952639579772949,2.9363127946853638,2.90256667137146,7.125383377075195,5.68239426612854,6.482227563858032,4.919332504272461,4.000325322151184,4.346762418746948,3.7225258350372314,4.363721132278442,,,,,,,,,,,,,,
5.776028633117676,3.2747353315353394,3.531720280647278,2.811483144760132,2.4006184339523315,2.175101399421692,2.3712018728256226,2.241053342819214,2.6240705251693726,2.515716314315796,3.5413776636123657,3.255199909210205,3.1676008701324463,4.785717725753784,5.301128625869751,5.619305610656738,4.243411064147949,3.201843738555908,3.758630394935608,3.534820318222046,2.689927577972412,5.129896640777588,,,,,,,,,,,,,,,,,,
2.385125517845154,3.3505313396453857,2.955601692199707,8.727030754089355,5.32954478263855,2.2820576429367065,3.0959150791168213,3.117717981338501,2.8254857063293457,2.826486825942993,4.415846824645996,2.7133593559265137,2.8546741008758545,4.234015226364136,2.9841352701187134,3.8103106021881104,4.01170027256012,3.670583486557007,3.5986101627349854,3.4756569862365723,5.773007392883301,7.025929689407349,5.110084772109985,4.059277534484863,4.762171030044556,,,,,,,,,,,,,,,
3.254531979560852,2.3247125148773193,2.741466999053955,2.760430097579956,2.6514370441436768,3.6526036262512207,8.343141078948975,5.34943699836731,4.575659990310669,5.100723743438721,4.433981895446777,5.355461120605469,3.978226661682129,4.974627494812012,6.896714210510254,4.846745252609253,5.185569763183594,3.415500044822693,,,,,,,,,,,,,,,,,,,,,,
2.734374523162842,2.2674050331115723,2.9468536376953125,3.25410795211792,3.2330182790756226,2.752343773841858,2.8879127502441406,2.5199683904647827,2.3748704195022583,3.6438920497894287,3.3769607543945312,6.531940460205078,4.897748708724976,5.728543043136597,3.9782315492630005,4.0627981424331665,5.703704357147217,3.672282576560974,7.850471258163452,,,,,,,,,,,,,,,,,,,,,
2.3586045503616333,1.809847354888916,2.305806875228882,2.9244930744171143,2.8182331323623657,3.089345693588257,2.794421672821045,3.3376559019088745,2.720023512840271,2.4580392837524414,3.6991976499557495,2.477118968963623,3.6223549842834473,3.2737948894500732,3.2320470809936523,2.3513282537460327,3.168683886528015,4.580326080322266,9.239834785461426,4.447928190231323,4.767118215560913,5.709607124328613,5.234503984451294,4.1879870891571045,6.444577217102051,3.8761552572250366,,,,,,,,,,,,,,
3.702759861946106,3.040653944015503,2.742055296897888,8.17146635055542,5.348911285400391,2.3966764211654663,2.0974259972572327,1.9965354204177856,2.840710401535034,2.832639694213867,3.6407864093780518,4.896870136260986,5.168134927749634,2.9791611433029175,2.2018187046051025,2.2826966047286987,2.75040066242218,3.2525099515914917,5.13073205947876,4.383523225784302,3.2065595388412476,3.5822372436523438,3.298708915710449,3.412392497062683,3.6034384965896606,3.664510488510132,3.361389398574829,8.273176193237305,3.825490713119507,4.511653661727905,5.634844064712524,,,,,,,,,
2.83649218082428,2.176123023033142,2.7426211833953857,2.3819355964660645,2.7392863035202026,2.38461172580719,2.673486351966858,4.986655950546265,3.7165712118148804,4.086446285247803,4.633548259735107,3.5338436365127563,4.189273834228516,3.8106133937835693,4.252159833908081,3.6373178958892822,2.888610601425171,8.647742748260498,,,,,,,,,,,,,,,,,,,,,,
3.247749447822571,2.3408374786376953,2.0543116331100464,2.077819585800171,2.758562684059143,2.654254913330078,3.0692578554153442,2.8528027534484863,2.699066400527954,3.043885111808777,3.19435977935791,2.6462897062301636,4.179435968399048,5.794031143188477,6.701043605804443,6.428030729293823,3.7613123655319214,5.027084112167358,5.339468717575073,4.9800050258636475,4.074082374572754,4.131499767303467,3.642715573310852,3.381640076637268,4.219428300857544,6.620738506317139,5.93677544593811,5.228488445281982,5.66765832901001,3.6667418479919434,3.5264787673950195,2.644900321960449,3.748102068901062,,,,,,,
3.2482845783233643,2.2224528789520264,2.530978560447693,3.0203970670700073,2.7121150493621826,2.352130174636841,2.699574589729309,2.4783377647399902,2.9716849327087402,5.035682201385498,4.568018913269043,3.3312567472457886,3.6429682970046997,4.17083740234375,3.6295372247695923,3.5427545309066772,3.3094921112060547,3.7867172956466675,4.233141660690308,3.769288659095764,4.580863952636719,5.101444959640503,3.8040577173233032,4.963027477264404,3.9774110317230225,6.161415100097656,,,,,,,,,,,,,,
3.2547062635421753,2.3899762630462646,2.102020740509033,2.1988219022750854,2.258975625038147,3.1643906831741333,2.763139843940735,2.799567461013794,2.793013095855713,2.7314834594726562,2.2995052337646484,2.4203587770462036,4.189881801605225,4.493623733520508,5.111220359802246,3.614022731781006,7.1322877407073975,7.588251113891602,3.47336745262146,5.539602518081665,6.608731269836426,5.189408540725708,3.561431050300598,3.318090319633484,3.4790247678756714,3.359352707862854,,,,,,,,,,,,,,
2.6912951469421387,3.681931257247925,3.5917234420776367,3.3849475383758545,2.2249118089675903,4.632737874984741,5.375141382217407,4.262941598892212,3.177969813346863,2.340117335319519,2.2758708000183105,2.891969680786133,2.8169223070144653,3.534425735473633,3.121639132499695,3.068452835083008,4.099092721939087,4.0320985317230225,3.6306324005126953,3.240875005722046,,,,,,,,,,,,,,,,,,,,
2.2482101917266846,2.7882182598114014,2.615747570991516,2.4836912155151367,2.451901078224182,2.7400078773498535,3.2508039474487305,3.6881396770477295,2.7199976444244385,5.101983070373535,4.246041297912598,4.9803125858306885,5.337018728256226,4.867006063461304,3.0939170122146606,4.179435968399048,3.1842633485794067,3.7163591384887695,2.7891708612442017,5.278124809265137,3.708346128463745,4.64689040184021,7.328555583953857,4.162027359008789,4.2329864501953125,,,,,,,,,,,,,,,
2.249185085296631,3.151792049407959,2.6967403888702393,2.609368920326233,5.8784871101379395,3.1770172119140625,2.9513429403305054,3.9176130294799805,3.203275680541992,6.331342935562134,8.35046672821045,3.5115725994110107,5.321919202804565,3.81632137298584,3.312783718109131,3.4863041639328003,2.394679307937622,2.6854772567749023,2.6650454998016357,4.362704038619995,4.199018478393555,4.218874931335449,4.018728017807007,3.442893385887146,4.394867420196533,,,,,,,,,,,,,,,
2.687611222267151,2.379164457321167,2.017405152320862,4.118770599365234,4.687346935272217,3.249773144721985,3.7740988731384277,3.2708760499954224,3.442519783973694,6.480249881744385,6.477223873138428,3.25633704662323,2.211787223815918,2.118157982826233,2.584856390953064,2.7282148599624634,2.527603030204773,2.3453534841537476,5.214848756790161,6.881438732147217,3.270499110221863,4.8972344398498535,3.4434999227523804,,,,,,,,,,,,,,,,,
2.8059710264205933,2.300224542617798,1.9912202954292297,2.3677855730056763,2.750989317893982,2.4763587713241577,2.675347924232483,3.847322940826416,3.7812875509262085,3.43131422996521,4.057549715042114,3.8105039596557617,3.144069790840149,4.1334686279296875,3.2918529510498047,3.669960379600525,5.54863429069519,7.156104803085327,3.960056781768799,5.337491273880005,7.5558648109436035,6.8917882442474365,5.5979039669036865,3.2391183376312256,6.376452684402466,3.3080188035964966,4.758037328720093,,,,,,,,,,,,,
2.6850392818450928,2.4812231063842773,2.955569863319397,3.2386995553970337,2.5814965963363647,2.799531102180481,2.1213513612747192,3.6969367265701294,3.651319980621338,2.900891423225403,3.2015109062194824,2.6017963886260986,3.0067343711853027,3.244107961654663,5.981627941131592,7.17894434928894,4.954160451889038,6.633325099945068,4.534366846084595,5.74074649810791,4.478513479232788,3.8807376623153687,3.7875893115997314,7.014119386672974,,,,,,,,,,,,,,,,
2.7282148599624634,2.175101399421692,2.4287770986557007,2.523424506187439,2.5303752422332764,2.3241775035858154,2.543933391571045,2.271023392677307,3.1768428087234497,3.7994282245635986,5.376396656036377,3.8628602027893066,3.138214111328125,2.790163278579712,5.364392042160034,4.2539098262786865,7.344044923782349,5.481860876083374,4.771377801895142,5.327919244766235,4.80512547492981,3.1314667463302612,3.6721854209899902,2.9067046642303467,3.048812985420227,5.149197340011597,4.527569770812988,2.9203912019729614,3.955102324485779,3.538666009902954,3.8757535219192505,4.6936187744140625,5.414571046829224,,,,,,,
2.175355553627014,2.5636225938796997,2.267868399620056,3.0762349367141724,3.6367677450180054,2.9430744647979736,3.3535741567611694,4.102621793746948,3.001861095428467,3.0702764987945557,8.019475936889648,5.803544044494629,8.296731948852539,3.2547062635421753,2.7362396717071533,3.1125348806381226,2.3496934175491333,2.764115571975708,3.6431108713150024,3.3299659490585327,4.257917165756226,3.775923013687134,4.933340549468994,4.884185075759888,3.4206817150115967,4.160930395126343,5.04512357711792,6.124927759170532,,,,,,,,,,,,
3.234420657157898,3.0571051836013794,2.388859510421753,2.135305881500244,2.1201016902923584,2.5921430587768555,2.6299718618392944,2.6043704748153687,2.7759028673171997,2.5139764547348022,2.874962329864502,2.893593668937683,2.6281763315200806,2.4997313022613525,4.080495119094849,6.496319532394409,5.27637243270874,4.289255380630493,3.883659601211548,4.687346935272217,5.36088228225708,5.424208641052246,3.878275752067566,3.262060046195984,4.068200588226318,4.85074520111084,3.7740402221679688,3.581036925315857,4.253400564193726,,,,,,,,,,,
2.9981985092163086,3.3776382207870483,7.290986061096191,4.006519794464111,2.974806785583496,3.39590060710907,3.9685410261154175,3.326226592063904,4.294756650924683,3.938367247581482,3.6823198795318604,4.07783055305481,2.1660032272338867,2.795305609703064,2.5526959896087646,2.26794171333313,3.9875422716140747,3.2337706089019775,3.4928600788116455,3.01522433757782,2.7338699102401733,2.461905598640442,2.6965301036834717,2.371208906173706,2.363798141479492,2.3679654598236084,5.533951282501221,4.373259544372559,4.174474000930786,3.7068876028060913,4.990398406982422,4.520373344421387,3.061471104621887,7.84541916847229,,,,,,
2.726428747177124,2.043075919151306,2.3817782402038574,2.441433548927307,3.2695356607437134,3.345271110534668,2.6460307836532593,2.5122573375701904,3.1676008701324463,3.706435441970825,3.762395977973938,2.6583331823349,4.947720289230347,4.597435712814331,3.673871874809265,2.9630881547927856,5.142166614532471,,,,,,,,,,,,,,,,,,,,,,,
3.256422758102417,2.1754380464553833,2.0189796686172485,3.0276423692703247,2.95455539226532,2.7877025604248047,2.960088849067688,2.7177653312683105,2.2374749183654785,2.456648826599121,3.5677276849746704,4.101488828659058,6.586630344390869,6.493455171585083,4.289728403091431,3.865198493003845,4.917823791503906,4.13165545463562,3.539480209350586,3.333356738090515,3.412003755569458,,,,,,,,,,,,,,,,,,,
2.3561296463012695,2.1194777488708496,1.784449577331543,2.3219412565231323,2.0465002059936523,3.259174942970276,2.362990975379944,2.411496877670288,2.815696358680725,2.987616181373596,2.9550951719284058,3.0516388416290283,2.7213624715805054,3.3992687463760376,4.15579628944397,3.5137335062026978,3.3954914808273315,3.5605781078338623,4.889778137207031,3.0608434677124023,5.792799472808838,3.8877639770507812,3.2473024129867554,2.6275752782821655,3.4100871086120605,4.155377626419067,3.9023454189300537,,,,,,,,,,,,,
2.2421258687973022,2.803723931312561,4.291249752044678,3.7487632036209106,3.716447114944458,2.215888738632202,4.286214590072632,3.3731536865234375,3.482183814048767,2.732409358024597,2.2991819381713867,2.5523229837417603,3.2549889087677,2.56938099861145,2.9619821310043335,3.661887764930725,3.9037216901779175,5.267392873764038,3.5784472227096558,5.454625844955444,3.7035067081451416,3.85805606842041,4.862886190414429,3.952041745185852,4.162765026092529,3.1226874589920044,4.0483269691467285,3.276296019554138,,,,,,,,,,,,
2.84521222114563,2.1754380464553833,2.5655652284622192,2.7720152139663696,2.3916584253311157,2.4322315454483032,5.578289747238159,3.233030080795288,4.41760516166687,3.6478885412216187,3.2313071489334106,5.347593307495117,4.581178665161133,3.562575340270996,3.4791311025619507,3.9497313499450684,3.5762006044387817,3.895888924598694,3.734142780303955,3.593107581138611,2.9941824674606323,4.284250497817993,4.88240647315979,4.201843500137329,4.575925588607788,,,,,,,,,,,,,,,
3.341593861579895,4.68497633934021,3.7620108127593994,2.675347924232483,2.4398974180221558,2.3800792694091797,3.234952449798584,2.7886693477630615,2.6333682537078857,3.4775785207748413,3.49083936214447,3.9240498542785645,3.9507652521133423,2.518420696258545,3.1022859811782837,3.3656264543533325,2.9976001977920532,2.7811758518218994,2.8789193630218506,4.705557584762573,6.7421488761901855,7.510089874267578,8.214411735534668,4.092061758041382,3.4243732690811157,2.2335968017578125,3.2108051776885986,2.5246005058288574,2.6590687036514282,2.285154104232788,3.1448220014572144,3.8172742128372192,4.954312086105347,4.912322282791138,3.6842222213745117,,,,,
2.2393356561660767,2.3560680150985718,2.0594485998153687,3.303204298019409,3.8994373083114624,3.1619333028793335,3.6574448347091675,3.21108615398407,2.9540985822677612,2.719012141227722,2.357435703277588,2.3938592672348022,3.243830919265747,6.932760238647461,3.761770248413086,3.0978373289108276,3.256339192390442,2.58567214012146,4.0652782917022705,4.982607364654541,4.7751007080078125,4.626704454421997,6.669643402099609,4.77483606338501,4.535543918609619,4.050308704376221,,,,,,,,,,,,,,
2.9723966121673584,4.261479139328003,3.7539515495300293,2.781033992767334,5.072776556015015,3.5355210304260254,4.8335795402526855,3.2719027996063232,2.2763911485671997,2.6307284832000732,4.446444511413574,5.416689395904541,3.6581883430480957,4.1599647998809814,3.652580142021179,3.8799939155578613,3.797839641571045,2.342931866645813,1.9355918765068054,3.0723379850387573,3.1486953496932983,2.98831570148468,7.573284864425659,3.570801258087158,,,,,,,,,,,,,,,,
4.541596412658691,2.1618107557296753,3.041721224784851,4.567022800445557,5.68415379524231,3.256339192390442,3.0392502546310425,2.342931866645813,2.280911684036255,2.0202654600143433,2.170435309410095,2.9711883068084717,2.4909167289733887,2.8931063413619995,2.6993902921676636,2.66310977935791,2.9367787837982178,2.758186459541321,4.230767011642456,3.2888911962509155,4.268515586853027,3.702687978744507,3.4421128034591675,5.55912709236145,3.3916828632354736,3.637072205543518,4.171829462051392,5.314821481704712,6.482227563858032,,,,,,,,,,,
