0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
3.5702598094940186,2.318840265274048,3.11991548538208,2.2725367546081543,3.0082114934921265,3.493244171142578,2.717860698699951,3.2923532724380493,2.752801537513733,3.0714213848114014,5.1746506690979,4.243373870849609,5.246732711791992,4.873894214630127,5.092146158218384,,,,,,,,
3.0248310565948486,2.546443462371826,2.0629340410232544,2.2880560159683228,3.956873893737793,4.932197570800781,5.078967094421387,3.0819528102874756,3.3585089445114136,6.103964805603027,5.352065801620483,7.434905052185059,,,,,,,,,,,
3.0564016103744507,2.5482958555221558,2.2830621004104614,2.599750518798828,3.9770193099975586,3.8451303243637085,4.039149284362793,5.868608474731445,7.053420066833496,3.5520458221435547,3.92682421207428,7.298275947570801,5.216839551925659,,,,,,,,,,
3.5366876125335693,3.473309636116028,2.9093528985977173,2.994898200035095,3.295315742492676,3.222031593322754,2.717860698699951,5.633164882659912,3.9908947944641113,3.858204483985901,7.176835775375366,3.9056742191314697,4.789248943328857,,,,,,,,,,
3.058238983154297,2.492654800415039,2.5204312801361084,2.157975196838379,2.811018943786621,4.795088529586792,4.081416368484497,6.111295461654663,4.589496850967407,3.5745993852615356,4.192784667015076,5.813730716705322,,,,,,,,,,,
3.1772546768188477,3.099140763282776,2.964046001434326,2.9083670377731323,2.755668044090271,2.2880560159683228,2.9891592264175415,6.095086574554443,7.366985321044922,3.753029704093933,4.775784015655518,4.797667503356934,4.923290252685547,,,,,,,,,,
2.9260557889938354,2.7657735347747803,2.5286117792129517,4.43330454826355,2.851016640663147,5.115324974060059,4.914925575256348,4.578633069992065,3.5034537315368652,4.421518087387085,,,,,,,,,,,,,
2.987900972366333,2.5413483381271362,5.314465284347534,4.298368692398071,6.119270324707031,5.831271648406982,4.315511465072632,3.7427538633346558,3.8146259784698486,6.408528566360474,3.985322117805481,3.597389817237854,4.778840780258179,4.449780702590942,,,,,,,,,
3.5359209775924683,2.6011977195739746,2.887209415435791,2.9144182205200195,3.381218194961548,5.808495998382568,4.1421215534210205,4.77408242225647,3.786904215812683,2.5697392225265503,3.2948719263076782,5.097113370895386,5.450253248214722,,,,,,,,,,
3.2564836740493774,2.21665620803833,2.4053618907928467,2.579273223876953,4.83087682723999,5.142166614532471,7.335868835449219,4.3060877323150635,4.883417129516602,3.5393285751342773,4.479534149169922,5.737791061401367,4.436729192733765,,,,,,,,,,
