0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
4.213996887207031,4.1380774974823,3.983639359474182,3.008473038673401,4.1267290115356445,2.917626738548279,3.9593857526779175,4.125417232513428,3.441557288169861,5.180760622024536,6.6203320026397705,,,,,,,,,,
2.592286467552185,2.3665714263916016,4.266448736190796,5.5544655323028564,3.4994120597839355,3.8525174856185913,3.6759601831436157,3.014689326286316,4.597745656967163,4.13791036605835,,,,,,,,,,,
3.1556707620620728,2.332403302192688,3.475876212120056,3.6709450483322144,3.4471547603607178,5.879140138626099,4.200567245483398,5.003664255142212,,,,,,,,,,,,,
2.848555564880371,3.9893195629119873,3.491329312324524,5.679996490478516,3.9603466987609863,4.888817310333252,3.626564860343933,,,,,,,,,,,,,,
2.8040435314178467,3.379304885864258,3.5054491758346558,3.7854666709899902,4.106607437133789,7.554501533508301,2.9411765336990356,4.123836994171143,3.110504627227783,3.3980480432510376,6.033076286315918,3.6962817907333374,5.030872821807861,3.463302493095398,,,,,,,
5.257951259613037,2.440320372581482,3.5662894248962402,6.005168914794922,3.7421131134033203,3.176453948020935,3.7926706075668335,6.376452684402466,3.7141088247299194,3.095847249031067,3.36100697517395,3.883524775505066,,,,,,,,,
3.8634148836135864,4.1495853662490845,4.785071849822998,3.2020457983016968,3.0872331857681274,5.593118906021118,3.1963486671447754,4.09689998626709,4.766760587692261,6.680532693862915,4.256479740142822,2.9873634576797485,4.904057025909424,3.5917528867721558,,,,,,,
3.157771587371826,3.722951889038086,3.6785223484039307,2.9572499990463257,3.1083205938339233,3.887309193611145,4.136929512023926,5.575241327285767,4.775908708572388,3.9313223361968994,6.859056711196899,6.60192608833313,,,,,,,,,
2.911494255065918,2.373932361602783,3.404781460762024,3.4639962911605835,3.2718493938446045,3.2721688747406006,3.0215132236480713,5.9687230587005615,5.06252384185791,5.741266489028931,5.4201819896698,3.069867491722107,5.092845678329468,4.7425737380981445,7.592806577682495,4.024041414260864,,,,,
2.3485231399536133,2.6847845315933228,3.9969674348831177,3.6792463064193726,5.85108494758606,6.376452684402466,2.8530538082122803,,,,,,,,,,,,,,
6.279294967651367,5.5008544921875,4.2915308475494385,3.7704944610595703,4.4902119636535645,4.370811939239502,3.368326187133789,2.7678130865097046,3.025069832801819,4.757042169570923,3.2265721559524536,3.034852385520935,2.8958659172058105,4.790351629257202,3.582252025604248,5.597730875015259,,,,,
3.279966354370117,2.5991153717041016,3.7745821475982666,2.1219431161880493,3.131754755973816,2.8369060754776,4.281497955322266,3.6365216970443726,3.147109270095825,6.0937440395355225,4.527512788772583,4.775670766830444,5.108819484710693,,,,,,,,
3.6289502382278442,2.3397010564804077,2.4667129516601562,3.4656124114990234,5.2460997104644775,5.13683009147644,5.095161199569702,3.129142642021179,4.051716923713684,3.499192237854004,2.899890422821045,3.18400239944458,4.4585041999816895,,,,,,,,
2.6778937578201294,3.0385446548461914,3.063779354095459,4.485375881195068,3.2138270139694214,4.861546993255615,4.464224100112915,3.656553268432617,3.597264528274536,3.6805427074432373,3.5864365100860596,2.844165325164795,4.094023942947388,,,,,,,,
2.8023312091827393,4.9662697315216064,4.30704665184021,2.758325457572937,3.3807064294815063,4.407529592514038,6.840692043304443,3.2385873794555664,4.244109153747559,6.3638434410095215,4.1283698081970215,5.049903392791748,,,,,,,,,
4.693832874298096,3.627838373184204,4.32768177986145,3.4951443672180176,3.4642523527145386,2.9437049627304077,3.0584651231765747,3.630201578140259,3.1062408685684204,3.196953296661377,3.464696168899536,2.3912577629089355,5.793039083480835,4.299560546875,4.167854189872742,,,,,,
3.8213645219802856,3.267148733139038,4.121018648147583,4.392439603805542,2.8539881706237793,3.5035918951034546,5.249335765838623,3.151860475540161,3.7741626501083374,2.673540949821472,5.609236001968384,6.501705884933472,4.85107159614563,3.166450023651123,,,,,,,
2.9141658544540405,2.8591092824935913,2.104759693145752,3.299161195755005,5.486937999725342,5.716125011444092,4.663407802581787,3.4525634050369263,5.089696168899536,,,,,,,,,,,,
3.8933265209198,3.460373282432556,2.8340723514556885,4.296661376953125,4.643756151199341,2.970742702484131,4.339484214782715,3.2421706914901733,2.966910243034363,4.3094282150268555,3.5739870071411133,2.8470057249069214,3.1840025186538696,4.757042169570923,3.73097026348114,3.714147925376892,,,,,
2.9853399991989136,5.4207093715667725,5.004222869873047,4.270332098007202,3.6988052129745483,4.925039052963257,3.9147857427597046,4.978517770767212,3.247660517692566,3.9372668266296387,4.370445966720581,4.267261981964111,4.429157972335815,3.5225183963775635,4.117527008056641,2.8479812145233154,,,,,
3.415789246559143,3.1551088094711304,4.0089452266693115,3.64222514629364,2.5968655347824097,5.448119640350342,4.973183631896973,4.33569860458374,2.998722195625305,,,,,,,,,,,,
4.048065900802612,2.9512771368026733,3.894585371017456,2.890294075012207,3.496152639389038,2.104759693145752,3.661865234375,3.733203411102295,2.5048075914382935,3.281185030937195,6.5604517459869385,5.8792009353637695,,,,,,,,,
2.9858802556991577,3.7652454376220703,2.445320248603821,6.1119468212127686,4.772980690002441,5.894215822219849,4.938121795654297,2.9572499990463257,2.937932848930359,2.8426241874694824,5.804436922073364,4.454223394393921,,,,,,,,,
2.848555564880371,2.164318084716797,3.156394124031067,5.931657791137695,3.857420325279236,5.0932776927948,3.6759601831436157,3.3667858839035034,3.4913151264190674,,,,,,,,,,,,
2.5461610555648804,3.0020779371261597,2.8531798124313354,3.230273723602295,5.815209865570068,3.896830201148987,5.172668218612671,3.1566778421401978,,,,,,,,,,,,,
3.6442434787750244,3.217182159423828,2.848515510559082,2.3391698598861694,2.4970396757125854,3.2262288331985474,5.691276550292969,8.5675048828125,,,,,,,,,,,,,
3.703908681869507,2.958001136779785,3.5828118324279785,4.283695697784424,4.678453207015991,6.431278944015503,,,,,,,,,,,,,,,
3.335049629211426,3.7228262424468994,3.099335193634033,2.936658024787903,2.8639074563980103,2.956470489501953,8.250674724578857,3.8808919191360474,3.702870726585388,2.5808374881744385,2.936976432800293,2.6442748308181763,3.38362979888916,5.492192506790161,5.108819484710693,,,,,,
3.19003689289093,5.922452688217163,3.685065269470215,2.993091583251953,2.295644998550415,2.8723984956741333,2.5732007026672363,3.3427947759628296,3.2372074127197266,4.747406244277954,4.2985169887542725,,,,,,,,,,
3.2564836740493774,2.3246543407440186,2.970742702484131,2.6745434999465942,2.921772003173828,5.186689376831055,4.038111567497253,4.667753219604492,8.547490119934082,8.400121212005615,5.108819484710693,3.8905729055404663,,,,,,,,,
3.156311511993408,2.710429072380066,4.382497549057007,4.60791802406311,5.26349663734436,3.848707675933838,2.911224365234375,3.653242826461792,3.5432478189468384,3.307510256767273,4.544475793838501,4.11099648475647,6.327685832977295,4.564053058624268,5.669220924377441,,,,,,
3.787357807159424,3.3221373558044434,3.1948426961898804,3.3278571367263794,3.3792206048965454,2.848555564880371,4.408630609512329,4.447928190231323,3.918838143348694,4.093291997909546,7.155227184295654,6.089447498321533,5.8638434410095215,3.5688793659210205,5.385817527770996,,,,,,
3.272094488143921,2.3730199337005615,3.5949100255966187,4.588142395019531,3.703168749809265,2.9670908451080322,4.953323602676392,5.8016417026519775,6.3829474449157715,4.747435092926025,4.402746200561523,5.070837497711182,5.954914331436157,2.849827766418457,,,,,,,
3.278409242630005,4.634521245956421,6.942129135131836,3.5182032585144043,4.1373069286346436,3.131305456161499,2.77521014213562,4.137045621871948,3.629443883895874,5.659694671630859,5.147272348403931,4.536764144897461,5.522955894470215,,,,,,,,
2.9285656213760376,3.2229154109954834,5.0846147537231445,3.3650444746017456,4.925477743148804,5.507953643798828,4.116805791854858,6.2274863719940186,4.877896785736084,,,,,,,,,,,,
4.31622052192688,2.546443462371826,2.9680482149124146,4.326309680938721,5.873141288757324,6.334143877029419,4.006280422210693,3.5003634691238403,,,,,,,,,,,,,
2.6959502696990967,3.4584567546844482,4.370904207229614,3.9043387174606323,3.501114249229431,3.6737033128738403,5.317885875701904,4.124740362167358,3.6288145780563354,3.023906946182251,4.702748775482178,,,,,,,,,,
3.157073736190796,2.7750401496887207,2.4400471448898315,7.306729316711426,4.116986513137817,4.635281085968018,3.7918065786361694,4.10873818397522,3.3623403310775757,6.622211933135986,4.598600625991821,4.310837507247925,4.724532842636108,5.884012937545776,3.685065269470215,,,,,,
3.302826166152954,5.60067081451416,4.24141526222229,2.7654463052749634,3.3090286254882812,5.950188398361206,4.87405252456665,2.323011875152588,2.3687524795532227,4.930603742599487,3.825142979621887,4.0494160652160645,4.276665925979614,,,,,,,,
3.4980210065841675,2.87016224861145,2.694379448890686,2.8487253189086914,3.288070321083069,5.372905969619751,3.823748469352722,,,,,,,,,,,,,,
3.652947187423706,4.87484884262085,3.5827451944351196,2.848555564880371,5.787647247314453,4.954539060592651,5.1318652629852295,,,,,,,,,,,,,,
3.131648063659668,3.0086445808410645,3.0430665016174316,3.2199411392211914,3.152643918991089,4.2574684619903564,3.7156920433044434,5.606692552566528,4.955307483673096,3.677630066871643,4.621278524398804,4.064682245254517,3.6747900247573853,,,,,,,,
3.353500485420227,2.869879126548767,2.9443295001983643,3.4568746089935303,3.707302212715149,3.070554733276367,5.08713436126709,7.840417385101318,5.3747923374176025,4.756793260574341,4.107094168663025,3.980669140815735,4.668617010116577,,,,,,,,
3.4488987922668457,2.7744011878967285,2.3212562799453735,4.896037578582764,4.148562908172607,4.7806243896484375,4.004754662513733,3.0353881120681763,3.5261621475219727,3.0255390405654907,4.82646369934082,2.761083483695984,5.189181089401245,,,,,,,,
3.671474814414978,3.5671815872192383,3.1883429288864136,2.7842586040496826,3.0482319593429565,7.5285749435424805,5.85672926902771,4.669795513153076,4.0999720096588135,3.936669945716858,4.395629167556763,,,,,,,,,,
4.096307039260864,3.803903579711914,2.3935720920562744,2.983102798461914,3.5211046934127808,3.852731466293335,3.858441948890686,4.269906759262085,7.051127910614014,3.2343859672546387,3.709778666496277,,,,,,,,,,
3.272055506706238,2.802510142326355,3.7313907146453857,2.708381175994873,3.9378117322921753,3.411558151245117,4.097601413726807,2.3391698598861694,5.094380617141724,4.625556945800781,3.8516905307769775,5.523561000823975,,,,,,,,,
4.119792461395264,3.2115678787231445,3.289349675178528,3.2681143283843994,3.8699841499328613,3.0090240240097046,3.5719624757766724,5.471935749053955,3.9954930543899536,4.765302896499634,4.016327977180481,3.339863419532776,6.714003324508667,,,,,,,,
3.0643924474716187,2.8914893865585327,5.921332836151123,5.583590030670166,4.597426414489746,3.3213714361190796,2.7750401496887207,3.87083637714386,4.14831280708313,4.987651109695435,3.9747021198272705,6.334143877029419,,,,,,,,,
3.131648063659668,2.6637133359909058,2.7682069540023804,4.389835357666016,4.2428600788116455,4.287266254425049,3.4466522932052612,5.1931774616241455,,,,,,,,,,,,,
3.839778780937195,3.2295241355895996,5.578096389770508,4.889959335327148,3.4997923374176025,4.322080135345459,3.9208253622055054,3.2657307386398315,5.930144309997559,4.568809509277344,4.139789581298828,2.3229570388793945,2.40259051322937,2.53794264793396,5.923344373703003,,,,,,
2.9161016941070557,3.5919973850250244,2.9907220602035522,3.5070202350616455,2.6423659324645996,5.060994386672974,4.76137375831604,3.6558079719543457,4.302164316177368,,,,,,,,,,,,
4.377256393432617,4.701056241989136,2.7471545934677124,3.70544695854187,2.9437049627304077,2.317760944366455,3.433945894241333,5.207948207855225,3.987152099609375,,,,,,,,,,,,
3.0226616859436035,3.1349501609802246,3.701511025428772,3.155975818634033,2.9365508556365967,2.9418755769729614,2.8390886783599854,4.313740968704224,4.368431568145752,5.683018207550049,6.6952128410339355,2.869598150253296,,,,,,,,,
2.917310118675232,3.6630611419677734,5.071471691131592,4.5792317390441895,4.89845085144043,5.893398761749268,6.839345932006836,4.658627033233643,5.104766368865967,2.9096715450286865,3.7761130332946777,3.4466522932052612,,,,,,,,,
2.587711453437805,2.439501166343689,3.0041662454605103,5.4181904792785645,4.028636932373047,5.435296058654785,4.743484020233154,4.28108811378479,6.402577877044678,4.553786039352417,,,,,,,,,,,
3.7239158153533936,3.0051859617233276,2.7676613330841064,2.689203381538391,2.6665687561035156,3.2377928495407104,3.3101221323013306,3.247660517692566,5.647164583206177,4.568989992141724,,,,,,,,,,,
2.8963749408721924,2.3146774768829346,2.7959392070770264,2.4448527097702026,3.6172986030578613,2.6959644556045532,2.7085859775543213,2.4630377292633057,8.489373207092285,4.375789403915405,4.5921995639801025,4.371892929077148,5.781632423400879,4.602221250534058,5.235562801361084,,,,,,
3.9397510290145874,3.5956345796585083,6.333002805709839,3.86916446685791,3.205901622772217,3.288537383079529,6.820851802825928,3.7625924348831177,2.846611976623535,3.5814355611801147,4.243653059005737,4.095802545547485,4.413322448730469,6.478901624679565,,,,,,,
2.803728938102722,3.5345170497894287,4.102906703948975,5.4824440479278564,8.176788568496704,5.885836601257324,3.8463457822799683,4.64739465713501,4.067331552505493,2.872929573059082,4.795187711715698,3.7934333086013794,3.926431179046631,3.070554733276367,3.5950664281845093,2.3198890686035156,,,,,
3.6718629598617554,3.3927111625671387,2.7968441247940063,3.2741578817367554,3.5362579822540283,3.1049838066101074,3.478921055793762,3.3243340253829956,4.210825681686401,4.172046661376953,3.842696189880371,5.454427719116211,6.227632999420166,,,,,,,,
3.2043641805648804,2.094759941101074,5.556842803955078,4.224095106124878,3.71890652179718,3.498389482498169,3.3564661741256714,3.2795658111572266,4.701069593429565,5.960428714752197,3.182844638824463,3.5330615043640137,5.6635260581970215,,,,,,,,
3.290308713912964,2.9127644300460815,2.3220317363739014,3.112175941467285,5.091971158981323,5.657873868942261,5.5910022258758545,,,,,,,,,,,,,,
