Name,0%,25%,50%,75%,100%,Mean
RCP 8.5 2020 first split,2.0176109075546265,2.730502963066101,3.087072968482971,3.254295587539673,9.86011266708374,3.2195399613977087
RCP 8.5 2030 first split,2.022373080253601,2.8687795400619507,2.897566318511963,3.2387354373931885,7.134861946105957,3.0388465860381197
RCP 8.5 2040 first split,2.199531316757202,2.9438700675964355,3.3672155141830444,3.708713084459305,7.0505876541137695,3.347656535720061
RCP 8.5 2050 first split,2.349264621734619,3.262809634208679,3.731430411338806,4.061028957366943,6.1017374992370605,3.6829748947221836
RCP 8.5 2060 first split,2.274527430534363,3.2716974020004272,3.642715573310852,3.651506185531616,7.077178478240967,3.54463112950325
RCP 8.5 2070 first split,2.57816743850708,3.0896718502044678,3.2449707984924316,3.6442434787750244,7.123110771179199,3.4161435258281125
RCP 8.5 2080 first split,2.244343638420105,2.8613051176071167,3.217635989189148,3.4897197484970093,8.530628681182861,3.2748567359325027
RCP 8.5 2090 first split,2.158349394798279,3.1545010805130005,3.4783811569213867,3.6441867351531982,6.79142951965332,3.4773391797973217
RCP 8.5 2100 first split,2.127513289451599,3.1768428087234497,3.322060465812683,3.707302212715149,6.237713813781738,3.4893676149166697
RCP 8.5 2110 first split,2.130557656288147,3.0261698961257935,3.1971651315689087,3.52151358127594,8.676785945892334,3.399346566030477
RCP 8.5 2120 first split,2.1573214530944824,3.2968437671661377,3.7044942378997803,3.808343768119812,8.53482961654663,3.759678080026155
RCP 8.5 2130 first split,2.21665620803833,3.0564016103744507,3.1858547925949097,3.5695183277130127,8.53482961654663,3.383320637444156
RCP 8.5 2140 first split,2.284288167953491,3.0829209089279175,3.0974234342575073,3.5025031566619873,6.404314994812012,3.286720782518387
RCP 8.5 2150 first split,2.1564489603042603,3.0832492113113403,3.474075675010681,3.77227520942688,9.107120513916016,3.647306426690549
