,S.temperature,diff.temperature,alpha.temperature,beta0_gsic.slr_brick,V0_gsic.slr_brick,n_gsic.slr_brick,Gs0_gsic.slr_brick,a_tee.slr_brick,a_simple.slr_brick,b_simple.slr_brick,alpha_simple.slr_brick,beta_simple.slr_brick,V0_simple.slr_brick,offset.Tgav_obs,sigma.Tgav_obs,rho.Tgav_obs,sigma.slr_gsic_obs,rho.slr_gsic_obs,sigma.slr_gis_obs,rho.slr_gis_obs,a_anto.slr_brick,b_anto.slr_brick,gamma_dais.slr_brick,alpha_dais.slr_brick,mu_dais.slr_brick,nu_dais.slr_brick,P0_dais.slr_brick,kappa_dais.slr_brick,f0_dais.slr_brick,h0_dais.slr_brick,c_dais.slr_brick,b0_dais.slr_brick,slope_dais.slr_brick,lambda_dais.slr_brick,Tcrit_dais.slr_brick,offset.ocheat_obs,sigma.ocheat_obs,rho.ocheat_obs,leaf
p,0.493,0.102,0.281,0.0,0.0,0.0,0.0,0.048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.0,0.0,0.0,0.0,0.0,0.002,0.009,0.058,0.0,0.0,0.0,0.0
l,0.455,0.029,0.149,0.001,0.002,0.003,0.0,0.021,0.0,0.001,0.002,0.0,0.001,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.001,0.0,0.0,0.043,0.0,0.001,0.0,0.0,0.0,0.012,0.019,0.251,0.0,0.0,0.0,0.0
ll,0.272,0.024,0.099,0.0,0.003,0.008,0.011,0.015,0.007,0.004,0.01,0.002,0.011,0.017,0.002,0.002,0.004,0.002,0.005,0.004,0.011,0.013,0.002,0.005,0.002,0.005,0.036,0.008,0.002,0.002,0.001,0.001,0.017,0.023,0.164,0.0,0.0,0.0,0.206
lll,0.14609571788413098,0.018891687657430732,0.03400503778337532,0.003778337531486146,0.010075566750629723,0.028967254408060455,0.021410579345088162,0.008816120906801008,0.007556675062972292,0.0025188916876574307,0.013853904282115869,0.006297229219143577,0.0163727959697733,0.018891687657430732,0.0012594458438287153,0.007556675062972292,0.0025188916876574307,0.006297229219143577,0.008816120906801008,0.0025188916876574307,0.022670025188916875,0.013853904282115869,0.007556675062972292,0.013853904282115869,0.007556675062972292,0.010075566750629723,0.017632241813602016,0.003778337531486146,0.006297229219143577,0.007556675062972292,0.006297229219143577,0.007556675062972292,0.012594458438287154,0.02518891687657431,0.09949622166246852,0.0,0.0,0.0,0.371536523929471
llll,0.08216432865731463,0.002004008016032064,0.01002004008016032,0.008016032064128256,0.008016032064128256,0.014028056112224449,0.018036072144288578,0.01002004008016032,0.018036072144288578,0.004008016032064128,0.01603206412825651,0.002004008016032064,0.012024048096192385,0.008016032064128256,0.002004008016032064,0.004008016032064128,0.006012024048096192,0.008016032064128256,0.006012024048096192,0.0,0.018036072144288578,0.01002004008016032,0.008016032064128256,0.01002004008016032,0.002004008016032064,0.012024048096192385,0.01002004008016032,0.01002004008016032,0.004008016032064128,0.002004008016032064,0.004008016032064128,0.004008016032064128,0.012024048096192385,0.02004008016032064,0.05410821643286573,0.0,0.0,0.0,0.5811623246492986
lllll,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
llllr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
lllr,0.050100200400801605,0.02004008016032064,0.022044088176352707,0.012024048096192385,0.018036072144288578,0.008016032064128256,0.01002004008016032,0.008016032064128256,0.012024048096192385,0.01002004008016032,0.01002004008016032,0.008016032064128256,0.012024048096192385,0.02004008016032064,0.01002004008016032,0.008016032064128256,0.01002004008016032,0.008016032064128256,0.018036072144288578,0.008016032064128256,0.014028056112224449,0.008016032064128256,0.02004008016032064,0.01002004008016032,0.008016032064128256,0.004008016032064128,0.02004008016032064,0.008016032064128256,0.006012024048096192,0.014028056112224449,0.012024048096192385,0.01002004008016032,0.012024048096192385,0.006012024048096192,0.056112224448897796,0.0,0.0,0.0,0.5090180360721442
lllrl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
lllrr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
llr,0.15491183879093198,0.02644836272040302,0.03400503778337532,0.007556675062972292,0.011335012594458438,0.015113350125944584,0.0163727959697733,0.0163727959697733,0.012594458438287154,0.018891687657430732,0.0163727959697733,0.008816120906801008,0.018891687657430732,0.041561712846347604,0.005037783375314861,0.008816120906801008,0.011335012594458438,0.012594458438287154,0.007556675062972292,0.006297229219143577,0.020151133501259445,0.008816120906801008,0.012594458438287154,0.007556675062972292,0.006297229219143577,0.011335012594458438,0.036523929471032744,0.012594458438287154,0.005037783375314861,0.0012594458438287153,0.012594458438287154,0.005037783375314861,0.027707808564231738,0.022670025188916875,0.15113350125944586,0.0,0.0,0.0,0.20780856423173805
llrl,0.06041335453100159,0.014308426073131956,0.02384737678855326,0.011128775834658187,0.017488076311605722,0.012718600953895072,0.012718600953895072,0.009538950715421303,0.009538950715421303,0.012718600953895072,0.009538950715421303,0.011128775834658187,0.012718600953895072,0.02384737678855326,0.011128775834658187,0.009538950715421303,0.006359300476947536,0.006359300476947536,0.006359300476947536,0.00794912559618442,0.006359300476947536,0.019077901430842606,0.014308426073131956,0.006359300476947536,0.003179650238473768,0.009538950715421303,0.02066772655007949,0.00794912559618442,0.0047694753577106515,0.0047694753577106515,0.022257551669316374,0.011128775834658187,0.01589825119236884,0.009538950715421303,0.06677265500794913,0.0,0.0,0.0,0.48807631160572335
llrll,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
llrlr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
llrr,0.07313195548489666,0.02066772655007949,0.034976152623211444,0.00794912559618442,0.019077901430842606,0.014308426073131956,0.014308426073131956,0.009538950715421303,0.01589825119236884,0.0397456279809221,0.025437201907790145,0.02384737678855326,0.001589825119236884,0.025437201907790145,0.014308426073131956,0.01589825119236884,0.0,0.006359300476947536,0.006359300476947536,0.017488076311605722,0.011128775834658187,0.012718600953895072,0.011128775834658187,0.006359300476947536,0.00794912559618442,0.00794912559618442,0.01589825119236884,0.011128775834658187,0.012718600953895072,0.011128775834658187,0.017488076311605722,0.006359300476947536,0.02702702702702703,0.012718600953895072,0.07790143084260731,0.0,0.0,0.0,0.3640699523052464
llrrl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
llrrr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
lr,0.255,0.025,0.068,0.0,0.002,0.004,0.001,0.008,0.012,0.035,0.009,0.011,0.001,0.017,0.003,0.008,0.001,0.002,0.0,0.001,0.005,0.006,0.004,0.002,0.002,0.0,0.089,0.003,0.005,0.003,0.005,0.003,0.036,0.059,0.298,0.0,0.0,0.0,0.017
lrl,0.12614445574771108,0.021363173957273652,0.04069175991861648,0.008138351983723296,0.011190233977619531,0.009155645981688708,0.012207527975584944,0.01017293997965412,0.018311291963377416,0.029501525940996948,0.009155645981688708,0.01017293997965412,0.011190233977619531,0.03255340793489318,0.01017293997965412,0.008138351983723296,0.003051881993896236,0.013224821973550356,0.013224821973550356,0.012207527975584944,0.007121057985757884,0.014242115971515769,0.011190233977619531,0.006103763987792472,0.004069175991861648,0.009155645981688708,0.038657171922685654,0.006103763987792472,0.014242115971515769,0.015259409969481181,0.008138351983723296,0.009155645981688708,0.022380467955239063,0.019328585961342827,0.15768056968463887,0.0,0.0,0.0,0.24720244150559512
lrll,0.07567567567567568,0.010810810810810811,0.025675675675675677,0.008108108108108109,0.014864864864864866,0.014864864864864866,0.012162162162162163,0.012162162162162163,0.013513513513513514,0.014864864864864866,0.025675675675675677,0.006756756756756757,0.00945945945945946,0.00945945945945946,0.00945945945945946,0.00945945945945946,0.005405405405405406,0.012162162162162163,0.008108108108108109,0.008108108108108109,0.014864864864864866,0.013513513513513514,0.00945945945945946,0.014864864864864866,0.006756756756756757,0.013513513513513514,0.02027027027027027,0.013513513513513514,0.014864864864864866,0.01756756756756757,0.010810810810810811,0.008108108108108109,0.010810810810810811,0.013513513513513514,0.08378378378378379,0.0,0.0,0.0,0.42702702702702705
lrlll,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
lrllr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
lrlr,0.07567567567567568,0.01891891891891892,0.02702702702702703,0.006756756756756757,0.005405405405405406,0.016216216216216217,0.013513513513513514,0.01756756756756757,0.02027027027027027,0.03648648648648649,0.031081081081081083,0.01756756756756757,0.01891891891891892,0.02972972972972973,0.00945945945945946,0.012162162162162163,0.00945945945945946,0.01891891891891892,0.016216216216216217,0.013513513513513514,0.022972972972972974,0.01891891891891892,0.005405405405405406,0.013513513513513514,0.010810810810810811,0.022972972972972974,0.02837837837837838,0.008108108108108109,0.01756756756756757,0.01756756756756757,0.006756756756756757,0.012162162162162163,0.016216216216216217,0.02027027027027027,0.06621621621621622,0.0,0.0,0.0,0.2972972972972973
lrlrl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
lrlrr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
lrr,0.14547304170905392,0.018311291963377416,0.04577822990844354,0.002034587995930824,0.00508646998982706,0.015259409969481181,0.01627670396744659,0.011190233977619531,0.04781281790437437,0.09969481180061038,0.0254323499491353,0.03458799593082401,0.006103763987792472,0.030518819938962362,0.009155645981688708,0.011190233977619531,0.00508646998982706,0.011190233977619531,0.002034587995930824,0.012207527975584944,0.012207527975584944,0.00508646998982706,0.011190233977619531,0.00508646998982706,0.012207527975584944,0.009155645981688708,0.038657171922685654,0.002034587995930824,0.011190233977619531,0.018311291963377416,0.011190233977619531,0.006103763987792472,0.022380467955239063,0.03560528992878942,0.16683621566632756,0.0,0.0,0.0,0.07833163784333673
lrrl,0.08167770419426049,0.025386313465783666,0.02869757174392936,0.017660044150110375,0.004415011037527594,0.018763796909492272,0.012141280353200883,0.012141280353200883,0.024282560706401765,0.04525386313465784,0.04966887417218543,0.02207505518763797,0.008830022075055188,0.023178807947019868,0.013245033112582781,0.012141280353200883,0.00772626931567329,0.012141280353200883,0.009933774834437087,0.013245033112582781,0.008830022075055188,0.006622516556291391,0.013245033112582781,0.006622516556291391,0.011037527593818985,0.008830022075055188,0.02207505518763797,0.012141280353200883,0.01545253863134658,0.012141280353200883,0.011037527593818985,0.008830022075055188,0.01545253863134658,0.01545253863134658,0.0684326710816777,0.0,0.0,0.0,0.3211920529801324
lrrll,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
lrrlr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
lrrr,0.07947019867549669,0.013245033112582781,0.03200883002207505,0.011037527593818985,0.012141280353200883,0.01545253863134658,0.019867549668874173,0.019867549668874173,0.03421633554083885,0.07505518763796909,0.0695364238410596,0.02869757174392936,0.01545253863134658,0.026490066225165563,0.005518763796909493,0.01545253863134658,0.012141280353200883,0.016556291390728478,0.009933774834437087,0.008830022075055188,0.013245033112582781,0.005518763796909493,0.019867549668874173,0.013245033112582781,0.01434878587196468,0.009933774834437087,0.03532008830022075,0.017660044150110375,0.009933774834437087,0.017660044150110375,0.01545253863134658,0.012141280353200883,0.02869757174392936,0.02207505518763797,0.056291390728476824,0.0,0.0,0.0,0.18763796909492272
