0,1,2,3,4,5
2.5778311491012573,4.148129463195801,,,,
4.92376446723938,6.00797963142395,,,,
3.20447838306427,2.1650900840759277,4.515933513641357,,,
4.926652431488037,5.9829699993133545,,,,
3.6630955934524536,4.477516174316406,,,,
3.256511688232422,,,,,
2.8756457567214966,3.5217084884643555,2.526758551597595,4.039602518081665,,
3.747738242149353,2.7828166484832764,5.879643440246582,4.636652946472168,,
3.2501052618026733,2.508490800857544,4.078506708145142,,,
3.575431227684021,5.154745817184448,,,,
3.7918516397476196,6.099428653717041,5.854052782058716,,,
3.77227520942688,5.980054616928101,,,,
3.560885190963745,4.391923666000366,5.356078147888184,,,
6.135362386703491,,,,,
3.0112345218658447,2.520714044570923,,,,
4.021339416503906,4.167919158935547,3.6162718534469604,,,
3.8179363012313843,2.6745434999465942,6.9086315631866455,5.600060939788818,,
2.5441752672195435,4.134827375411987,,,,
3.2501052618026733,3.012186288833618,5.960415840148926,,,
3.197240114212036,4.93462347984314,,,,
3.7817413806915283,,,,,
3.77227520942688,5.570539474487305,,,,
3.77227520942688,2.7188236713409424,6.950751781463623,4.885125637054443,,
3.7403128147125244,4.625043630599976,,,,
2.613298177719116,4.134399652481079,4.716866970062256,,,
3.2501769065856934,6.095086574554443,,,,
,,,,,
3.792414426803589,5.689918041229248,5.977451801300049,,,
3.5500131845474243,2.520933508872986,4.6594438552856445,,,
2.692963123321533,4.439511299133301,,,,
3.630918502807617,2.601545810699463,5.031200647354126,,,
3.2574450969696045,,,,,
5.082483530044556,,,,,
,,,,,
2.50797963142395,3.668388605117798,5.930225610733032,,,
3.2574450969696045,2.787723183631897,2.5305107831954956,4.778481721878052,,
4.922466516494751,,,,,
3.575431227684021,,,,,
3.0835037231445312,2.8308982849121094,4.302968740463257,4.39329195022583,,
2.7816381454467773,4.3099524974823,3.6973263025283813,4.901761293411255,,
2.8059710264205933,2.520264506340027,4.307933807373047,,,
4.299813270568848,4.1337010860443115,4.472938299179077,,,
3.2501769065856934,4.874247312545776,4.082052946090698,,,
3.8047012090682983,2.6741737127304077,,,,
3.957594871520996,3.703168749809265,,,,
3.7066328525543213,2.5603586435317993,3.2967551946640015,,,
3.560885190963745,2.547435760498047,4.922466516494751,,,
3.236489772796631,4.310991048812866,,,,
2.520264506340027,2.750237464904785,4.37781834602356,4.923307180404663,,
3.7918516397476196,2.7188236713409424,3.101509690284729,6.58204460144043,,
3.654388427734375,2.5302363634109497,8.10675048828125,,,
2.5079301595687866,4.346802234649658,3.7225258350372314,,,
3.706741690635681,3.3096102476119995,2.5197964906692505,,,
3.77227520942688,2.5299434661865234,6.100292921066284,,,
3.747349977493286,,,,,
3.618628978729248,2.7274484634399414,4.625043630599976,,,
3.783241033554077,2.520714044570923,7.31953501701355,,,
3.706741690635681,6.411041736602783,,,,
3.2497804164886475,2.4145326614379883,,,,
3.0655617713928223,2.852272629737854,2.5299434661865234,4.922466516494751,5.600568771362305,
4.248359203338623,,,,,
3.732053279876709,4.207788705825806,,,,
4.439511299133301,,,,,
3.805130362510681,2.3338327407836914,4.926676988601685,,,
3.96120548248291,4.001690149307251,,,,
4.051934242248535,,,,,
3.584986448287964,2.5084071159362793,6.1672046184539795,,,
3.134739398956299,4.021021366119385,,,,
3.2497804164886475,2.520714044570923,4.915581941604614,,,
4.755102634429932,4.899599313735962,,,,
8.883302688598633,,,,,
3.837868809700012,4.057363271713257,3.605212926864624,,,
2.5914247035980225,5.93690824508667,4.916521310806274,,,
3.6056604385375977,,,,,
3.256511688232422,4.914925575256348,,,,
3.0112345218658447,4.206133604049683,,,,
2.7188236713409424,3.315726161003113,,,,
4.043100833892822,2.966819167137146,6.490241765975952,,,
4.344730615615845,6.1104278564453125,3.2502646446228027,3.06049382686615,,
3.6315531730651855,2.520714044570923,6.129985809326172,,,
3.799537777900696,3.0090008974075317,4.92376446723938,,,
4.728979110717773,4.899702787399292,,,,
3.747738242149353,6.095470666885376,,,,
3.6225818395614624,2.3207062482833862,4.724402904510498,,,
3.9139187335968018,4.666081190109253,,,,
2.547435760498047,3.0706260204315186,4.8969361782073975,5.985633850097656,,
4.082052946090698,,,,,
3.176838517189026,2.5204296112060547,4.101843595504761,5.930225610733032,,
3.061237335205078,4.922466516494751,,,,
3.7066328525543213,6.675608158111572,5.6740264892578125,,,
2.9681968688964844,4.397669076919556,,,,
3.4314053058624268,2.508789896965027,4.625099420547485,,,
4.05191707611084,,,,,
3.256422758102417,2.520714044570923,4.039602518081665,4.612543344497681,,
2.520714044570923,3.7281718254089355,4.633852481842041,,,
3.1858547925949097,2.1653858423233032,4.755824327468872,4.916521310806274,,
3.7066328525543213,4.496437072753906,,,,
3.7408981323242188,5.9659340381622314,,,,
3.5395323038101196,5.409769773483276,,,,
2.8756457567214966,2.066055655479431,4.082052946090698,,,
2.520933508872986,4.307933807373047,,,,
3.256511688232422,2.6219372749328613,2.8410667181015015,4.633852481842041,,
4.4792609214782715,2.851488709449768,4.927714586257935,4.915581941604614,4.051934242248535,
3.5922247171401978,2.547435760498047,3.069420337677002,4.895964622497559,,
2.508490800857544,4.308302640914917,5.367035388946533,,,
2.5446447134017944,,,,,
3.5454684495925903,3.012186288833618,6.206862688064575,,,
3.256511688232422,4.042046785354614,,,,
2.978635549545288,2.2743529081344604,,,,
3.575431227684021,,,,,
3.5891776084899902,6.460572719573975,3.651981830596924,,,
2.921059489250183,2.4011505842208862,4.310991048812866,4.925354480743408,,
3.662938356399536,2.6960561275482178,,,,
4.377439022064209,,,,,
3.642160415649414,3.3409420251846313,4.026507377624512,,,
3.236489772796631,2.5307981967926025,5.938092470169067,4.816864490509033,,
2.5204763412475586,,,,,
3.1971651315689087,4.3852458000183105,4.922466516494751,5.449167013168335,,
3.2501052618026733,2.6745434999465942,4.310991048812866,,,
2.7657735347747803,3.780376672744751,,,,
2.9969245195388794,2.5441752672195435,6.481871843338013,,,
3.2514004707336426,4.182607650756836,4.6106250286102295,,,
3.2501769065856934,2.5465532541275024,3.135933518409729,4.4392523765563965,4.25464653968811,
4.021339416503906,3.101272702217102,4.4392523765563965,,,
3.2501769065856934,4.123796701431274,,,,
3.061237335205078,2.1690338850021362,3.957594871520996,5.881222248077393,4.147989988327026,
3.1858547925949097,2.508789896965027,,,,
3.0655617713928223,2.7823293209075928,4.929619312286377,,,
3.2497804164886475,2.547435760498047,4.925354480743408,,,
3.0725611448287964,4.051934242248535,,,,
3.6630955934524536,3.094828963279724,6.137932300567627,5.509433746337891,,
3.2514004707336426,2.520264506340027,4.303319692611694,,,
8.040148735046387,,,,,
3.1638683080673218,2.5591002702713013,4.92376446723938,,,
3.2501769065856934,,,,,
3.630918502807617,5.154445171356201,,,,
,,,,,
3.7066328525543213,2.8522826433181763,2.508789896965027,5.964749813079834,5.091171026229858,7.84541916847229
3.256511688232422,4.336915731430054,,,,
3.2501769065856934,4.625099420547485,,,,
3.805130362510681,3.0086073875427246,,,,
2.8756457567214966,4.438858985900879,,,,
3.2574450969696045,2.508789896965027,,,,
3.101272702217102,4.057363271713257,,,,
3.7817413806915283,2.520264506340027,,,,
2.976737856864929,4.397669076919556,,,,
3.7066328525543213,2.8031617403030396,2.5060060024261475,,,
2.9767465591430664,4.346802234649658,4.971408843994141,4.193890333175659,,
2.546919584274292,,,,,
5.901611566543579,,,,,
3.672676920890808,2.8058212995529175,2.8067712783813477,2.508490800857544,5.623129606246948,4.93462347984314
3.747738242149353,2.7190290689468384,5.985633850097656,,,
3.815819263458252,6.0931618213653564,,,,
5.1388256549835205,2.5780168771743774,,,,
3.0079363584518433,2.5309423208236694,2.3103922605514526,,,
3.705371618270874,3.280163526535034,6.102601766586304,,,
3.7803415060043335,2.9677988290786743,4.755824327468872,,,
2.9767465591430664,2.5060060024261475,4.042046785354614,4.92376446723938,,
3.5506858825683594,3.011290192604065,2.7372883558273315,,,
3.2574450969696045,2.405449628829956,,,,
3.630918502807617,2.8031439781188965,6.774140357971191,,,
3.642160415649414,3.011290192604065,,,,
3.2501769065856934,2.520714044570923,4.153384447097778,,,
4.310991048812866,2.5465532541275024,3.721742868423462,,,
3.2501769065856934,2.5299434661865234,,,,
3.1324573755264282,3.0472795963287354,2.3209242820739746,,,
2.968357563018799,4.207367420196533,6.147589445114136,,,
2.8040435314178467,4.439511299133301,3.0079363584518433,2.591730833053589,4.71389102935791,
3.2501769065856934,2.508490800857544,4.377439022064209,,,
2.63605272769928,6.477636098861694,4.39329195022583,,,
3.0079363584518433,4.135133504867554,,,,
2.5465532541275024,4.021021366119385,4.08460259437561,,,
3.539656639099121,6.469727993011475,,,,
2.6232075691223145,4.37605881690979,,,,
3.77227520942688,2.508789896965027,5.9829699993133545,,,
3.2501769065856934,2.164898157119751,5.699435472488403,,,
3.799851417541504,2.6901878118515015,3.099774956703186,5.9829699993133545,,
2.507508873939514,,,,,
3.2501052618026733,4.91320013999939,,,,
3.6692748069763184,4.7987892627716064,,,,
3.4995529651641846,4.924492359161377,4.3779518604278564,,,
,,,,,
3.2501769065856934,2.5307981967926025,4.727601528167725,4.927011251449585,,
