,S.temperature,diff.temperature,alpha.temperature,beta0_gsic.slr_brick,V0_gsic.slr_brick,n_gsic.slr_brick,Gs0_gsic.slr_brick,a_tee.slr_brick,a_simple.slr_brick,b_simple.slr_brick,alpha_simple.slr_brick,beta_simple.slr_brick,V0_simple.slr_brick,offset.Tgav_obs,sigma.Tgav_obs,rho.Tgav_obs,sigma.slr_gsic_obs,rho.slr_gsic_obs,sigma.slr_gis_obs,rho.slr_gis_obs,a_anto.slr_brick,b_anto.slr_brick,gamma_dais.slr_brick,alpha_dais.slr_brick,mu_dais.slr_brick,nu_dais.slr_brick,P0_dais.slr_brick,kappa_dais.slr_brick,f0_dais.slr_brick,h0_dais.slr_brick,c_dais.slr_brick,b0_dais.slr_brick,slope_dais.slr_brick,lambda_dais.slr_brick,Tcrit_dais.slr_brick,offset.ocheat_obs,sigma.ocheat_obs,rho.ocheat_obs,leaf
p,0.494,0.088,0.301,0.0,0.0,0.0,0.0,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.018,0.0,0.0,0.0,0.0,0.0,0.013,0.002,0.068,0.0,0.0,0.0,0.0
l,0.444,0.02,0.232,0.002,0.0,0.001,0.0,0.005,0.006,0.062,0.008,0.004,0.001,0.002,0.002,0.001,0.0,0.001,0.0,0.0,0.004,0.001,0.0,0.001,0.004,0.0,0.067,0.0,0.0,0.0,0.0,0.0,0.024,0.001,0.107,0.0,0.0,0.0,0.0
ll,0.174,0.024,0.087,0.018,0.006,0.012,0.006,0.007,0.022,0.104,0.014,0.004,0.017,0.007,0.024,0.01,0.025,0.008,0.002,0.007,0.022,0.012,0.013,0.007,0.012,0.004,0.073,0.019,0.003,0.012,0.015,0.006,0.044,0.009,0.075,0.0,0.0,0.0,0.096
lll,0.0586283185840708,0.014380530973451327,0.046460176991150445,0.017699115044247787,0.00995575221238938,0.01327433628318584,0.0055309734513274336,0.007743362831858407,0.014380530973451327,0.03650442477876106,0.014380530973451327,0.015486725663716814,0.01327433628318584,0.007743362831858407,0.02101769911504425,0.008849557522123894,0.012168141592920354,0.016592920353982302,0.00663716814159292,0.00995575221238938,0.025442477876106196,0.016592920353982302,0.007743362831858407,0.014380530973451327,0.016592920353982302,0.00331858407079646,0.03871681415929203,0.017699115044247787,0.004424778761061947,0.012168141592920354,0.012168141592920354,0.008849557522123894,0.015486725663716814,0.015486725663716814,0.034292035398230086,0.0,0.0,0.0,0.4059734513274336
llll,0.035381750465549346,0.00931098696461825,0.0111731843575419,0.01303538175046555,0.0148975791433892,0.0111731843575419,0.0074487895716946,0.00931098696461825,0.0260707635009311,0.0186219739292365,0.01303538175046555,0.020484171322160148,0.01303538175046555,0.0074487895716946,0.0148975791433892,0.00931098696461825,0.0074487895716946,0.01675977653631285,0.0037243947858473,0.00558659217877095,0.01675977653631285,0.0074487895716946,0.01303538175046555,0.0074487895716946,0.0111731843575419,0.0037243947858473,0.0148975791433892,0.0074487895716946,0.00931098696461825,0.0074487895716946,0.00931098696461825,0.00931098696461825,0.0148975791433892,0.00558659217877095,0.0260707635009311,0.0,0.0,0.0,0.5679702048417132
lllll,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
llllr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
lllr,0.024208566108007448,0.0186219739292365,0.0297951582867784,0.0186219739292365,0.0111731843575419,0.0148975791433892,0.00931098696461825,0.0186219739292365,0.024208566108007448,0.05027932960893855,0.03165735567970205,0.00931098696461825,0.0111731843575419,0.00931098696461825,0.0223463687150838,0.0148975791433892,0.0186219739292365,0.020484171322160148,0.0111731843575419,0.00931098696461825,0.0186219739292365,0.020484171322160148,0.00558659217877095,0.0148975791433892,0.03165735567970205,0.0111731843575419,0.01675977653631285,0.0111731843575419,0.00931098696461825,0.01303538175046555,0.0074487895716946,0.0186219739292365,0.01675977653631285,0.0148975791433892,0.020484171322160148,0.0,0.0,0.0,0.39106145251396646
lllrl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
lllrr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
