,S.temperature,diff.temperature,alpha.temperature,beta0_gsic.slr_brick,V0_gsic.slr_brick,n_gsic.slr_brick,Gs0_gsic.slr_brick,a_tee.slr_brick,a_simple.slr_brick,b_simple.slr_brick,alpha_simple.slr_brick,beta_simple.slr_brick,V0_simple.slr_brick,offset.Tgav_obs,sigma.Tgav_obs,rho.Tgav_obs,sigma.slr_gsic_obs,rho.slr_gsic_obs,sigma.slr_gis_obs,rho.slr_gis_obs,a_anto.slr_brick,b_anto.slr_brick,gamma_dais.slr_brick,alpha_dais.slr_brick,mu_dais.slr_brick,nu_dais.slr_brick,P0_dais.slr_brick,kappa_dais.slr_brick,f0_dais.slr_brick,h0_dais.slr_brick,c_dais.slr_brick,b0_dais.slr_brick,slope_dais.slr_brick,lambda_dais.slr_brick,Tcrit_dais.slr_brick,offset.ocheat_obs,sigma.ocheat_obs,rho.ocheat_obs,leaf
p,0.458,0.044,0.324,0.094,0.0,0.0,0.0,0.023,0.0,0.008,0.0,0.0,0.0,0.0,0.001,0.0,0.001,0.001,0.0,0.0,0.013,0.0,0.0,0.003,0.0,0.001,0.016,0.001,0.0,0.001,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0
l,0.193,0.015,0.117,0.198,0.001,0.0,0.004,0.103,0.012,0.074,0.012,0.009,0.003,0.007,0.004,0.009,0.008,0.009,0.008,0.005,0.046,0.012,0.004,0.003,0.004,0.002,0.059,0.014,0.005,0.01,0.003,0.005,0.027,0.005,0.004,0.0,0.0,0.0,0.006
ll,0.1006036217303823,0.015090543259557344,0.035211267605633804,0.05835010060362173,0.011066398390342052,0.01006036217303823,0.011066398390342052,0.07645875251509054,0.01710261569416499,0.06740442655935613,0.019114688128772636,0.02112676056338028,0.01609657947686117,0.018108651911468814,0.015090543259557344,0.01710261569416499,0.013078470824949699,0.01006036217303823,0.022132796780684104,0.006036217303822937,0.0482897384305835,0.03118712273641851,0.009054325955734407,0.004024144869215292,0.009054325955734407,0.01006036217303823,0.05432595573440644,0.023138832997987926,0.013078470824949699,0.029175050301810865,0.008048289738430584,0.006036217303822937,0.019114688128772636,0.01006036217303823,0.006036217303822937,0.0,0.0,0.0,0.158953722334004
lll,0.03708133971291866,0.013157894736842105,0.023923444976076555,0.03229665071770335,0.009569377990430622,0.007177033492822967,0.019138755980861243,0.045454545454545456,0.02033492822966507,0.04425837320574163,0.01555023923444976,0.019138755980861243,0.011961722488038277,0.011961722488038277,0.014354066985645933,0.01076555023923445,0.02033492822966507,0.022727272727272728,0.02033492822966507,0.0035885167464114833,0.03229665071770335,0.025119617224880382,0.01076555023923445,0.005980861244019139,0.014354066985645933,0.008373205741626795,0.02631578947368421,0.025119617224880382,0.007177033492822967,0.014354066985645933,0.009569377990430622,0.008373205741626795,0.02631578947368421,0.011961722488038277,0.008373205741626795,0.0,0.0,0.0,0.3624401913875598
llll,0.028142589118198873,0.01125703564727955,0.013133208255159476,0.03189493433395872,0.0150093808630394,0.0150093808630394,0.0150093808630394,0.0225140712945591,0.013133208255159476,0.0225140712945591,0.01125703564727955,0.024390243902439025,0.013133208255159476,0.005628517823639775,0.016885553470919325,0.0075046904315197,0.005628517823639775,0.03377110694183865,0.01125703564727955,0.0075046904315197,0.009380863039399626,0.024390243902439025,0.020637898686679174,0.009380863039399626,0.005628517823639775,0.009380863039399626,0.020637898686679174,0.009380863039399626,0.0075046904315197,0.013133208255159476,0.009380863039399626,0.0225140712945591,0.005628517823639775,0.005628517823639775,0.005628517823639775,0.0,0.0,0.0,0.4971857410881801
lllll,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
llllr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
lllr,0.0450281425891182,0.020637898686679174,0.0225140712945591,0.020637898686679174,0.016885553470919325,0.0150093808630394,0.0150093808630394,0.0450281425891182,0.013133208255159476,0.04127579737335835,0.0225140712945591,0.01876172607879925,0.0075046904315197,0.0225140712945591,0.0150093808630394,0.024390243902439025,0.024390243902439025,0.01876172607879925,0.01876172607879925,0.013133208255159476,0.0300187617260788,0.028142589118198873,0.009380863039399626,0.009380863039399626,0.016885553470919325,0.016885553470919325,0.024390243902439025,0.024390243902439025,0.016885553470919325,0.02626641651031895,0.024390243902439025,0.013133208255159476,0.0225140712945591,0.001876172607879925,0.01125703564727955,0.0,0.0,0.0,0.28330206378986866
lllrl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
lllrr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
