0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
3.5049431324005127,3.513251781463623,3.552801012992859,5.270362615585327,4.030692100524902,4.455703496932983,3.6803488731384277,3.0409015417099,3.7683271169662476,5.814110994338989,5.01561975479126,,,,,,,,,,,,,,
3.659429430961609,4.398128271102905,3.4377145767211914,3.255403518676758,3.80301034450531,5.452096939086914,4.816355228424072,7.332078218460083,2.8713788986206055,4.987328290939331,5.959664821624756,4.82384181022644,7.75427508354187,5.000277996063232,,,,,,,,,,,
3.650422692298889,2.9454938173294067,3.314911127090454,2.7404128313064575,4.325097560882568,5.497386455535889,5.550072908401489,4.409220218658447,4.519822120666504,4.431328535079956,6.138799667358398,6.232724905014038,4.942309617996216,5.797452688217163,5.849026918411255,,,,,,,,,,
3.6311230659484863,3.0266425609588623,2.393154263496399,3.292753577232361,2.7694942951202393,2.852154850959778,3.070554733276367,3.8764867782592773,4.955301523208618,4.896231651306152,4.384918928146362,5.616091966629028,8.034799814224243,5.066781520843506,4.4287145137786865,,,,,,,,,,
3.93661630153656,3.3322863578796387,3.3206108808517456,3.4845179319381714,3.3260605335235596,6.905087471008301,4.5116071701049805,5.0832459926605225,5.7230517864227295,6.7864508628845215,,,,,,,,,,,,,,,
3.4287831783294678,3.214197278022766,5.456701040267944,7.487329483032227,4.315511465072632,3.5481611490249634,4.15843939781189,3.620741367340088,3.823880434036255,3.665351629257202,4.362826585769653,3.2593201398849487,4.267910480499268,7.494212627410889,,,,,,,,,,,
4.239515066146851,3.071552276611328,6.1498143672943115,3.8930612802505493,4.649816274642944,3.9875457286834717,3.1680716276168823,4.186963796615601,3.5446852445602417,3.5959701538085938,4.186896324157715,3.6979254484176636,,,,,,,,,,,,,
3.4783775806427,4.4273858070373535,3.7322582006454468,3.217799663543701,3.1768428087234497,4.441889762878418,4.450457572937012,4.904172658920288,7.025159120559692,5.467289686203003,6.30642294883728,6.613267421722412,5.1431615352630615,,,,,,,,,,,,
3.842728853225708,6.8219380378723145,4.558652400970459,3.677947759628296,3.77720046043396,4.525521755218506,3.6709450483322144,5.143129348754883,7.565095901489258,6.138799667358398,6.037327766418457,,,,,,,,,,,,,,
5.481147289276123,3.9105801582336426,3.3663456439971924,6.418036937713623,5.538973331451416,5.597231149673462,2.9745978116989136,3.5971860885620117,3.2923262119293213,7.4188337326049805,4.268468618392944,3.809708833694458,4.0513014793396,2.974961519241333,5.330617666244507,,,,,,,,,,
4.201947450637817,3.6315358877182007,3.101507067680359,3.3967570066452026,5.454465627670288,5.2639758586883545,3.283086657524109,4.058671712875366,5.986726522445679,3.8813713788986206,5.698623895645142,3.9950203895568848,,,,,,,,,,,,,
2.8945571184158325,4.1967103481292725,4.141473412513733,3.7481532096862793,4.2363200187683105,3.52945613861084,4.936121225357056,4.563485145568848,5.105173826217651,3.3542609214782715,4.185896873474121,3.3538235425949097,3.3800508975982666,5.713261604309082,3.2544212341308594,3.609847068786621,3.8362414836883545,,,,,,,,
3.847424030303955,3.184644937515259,3.2924647331237793,2.9419251680374146,3.292753577232361,3.2942113876342773,5.0026631355285645,5.782863616943359,6.275182485580444,5.579713582992554,5.4207093715667725,4.273974418640137,5.007768630981445,,,,,,,,,,,,
3.2658064365386963,2.8331968784332275,3.19454288482666,3.6432987451553345,5.018860340118408,3.248656988143921,4.656904220581055,4.115572690963745,2.942845582962036,4.321922421455383,,,,,,,,,,,,,,,
4.923998594284058,3.971312642097473,3.292402982711792,3.6366902589797974,3.4783775806427,3.4801105260849,5.217064142227173,4.287731409072876,5.097920179367065,4.3728766441345215,5.837728977203369,4.417592287063599,,,,,,,,,,,,,
3.640705943107605,2.9035494327545166,2.906601071357727,3.258210301399231,3.0879809856414795,3.336980700492859,3.1971651315689087,5.027409553527832,4.017664551734924,5.484063625335693,4.493658542633057,3.964168429374695,7.361666202545166,3.7051361799240112,,,,,,,,,,,
3.4703978300094604,3.186602234840393,4.5157716274261475,3.263189911842346,4.7108070850372314,3.6330111026763916,4.069032669067383,4.111800312995911,3.7248895168304443,5.484036207199097,3.0072747468948364,3.010457754135132,4.273799419403076,4.027386426925659,5.627376317977905,4.52112078666687,,,,,,,,,
3.387307286262512,3.105858564376831,3.3140493631362915,3.615734100341797,3.587648868560791,3.701237916946411,5.862622022628784,4.422380685806274,4.846161603927612,3.5861562490463257,5.542494535446167,4.611554145812988,3.9426939487457275,3.2168980836868286,,,,,,,,,,,
4.862334966659546,3.8809765577316284,5.0887062549591064,3.896608829498291,3.1028835773468018,5.856453895568848,4.2961320877075195,4.523746728897095,5.079135894775391,4.758968830108643,4.755463123321533,4.294534683227539,6.473926067352295,,,,,,,,,,,,
4.091771841049194,2.998837113380432,5.222630739212036,4.194473743438721,4.416479110717773,4.58286452293396,3.6281906366348267,4.684464693069458,6.8094587326049805,6.38763165473938,4.972984313964844,3.446224093437195,,,,,,,,,,,,,
4.031731605529785,2.691340684890747,3.292402982711792,3.2959240674972534,3.244199752807617,4.943740606307983,5.2161805629730225,4.175622463226318,8.653765678405762,,,,,,,,,,,,,,,,
3.69717276096344,4.044196367263794,4.9819090366363525,4.528252840042114,4.897846698760986,3.3187180757522583,3.6261016130447388,3.905580759048462,3.265766978263855,4.998509407043457,5.685237169265747,7.214253187179565,4.60591459274292,3.918349504470825,3.6803488731384277,3.422365665435791,4.182222843170166,,,,,,,,
3.026519775390625,3.805700182914734,2.975621819496155,4.5240936279296875,3.3411293029785156,3.9621951580047607,4.145331144332886,,,,,,,,,,,,,,,,,,
3.333160877227783,2.7558988332748413,3.474260091781616,4.939580917358398,4.623554706573486,3.9268428087234497,4.344674348831177,4.905407667160034,5.259173154830933,5.369796514511108,5.0313560962677,3.2875782251358032,,,,,,,,,,,,,
3.3187180757522583,3.070042848587036,2.9890588521957397,3.5345170497894287,3.033625602722168,4.66507625579834,3.760278820991516,6.382956266403198,4.818303108215332,3.8226219415664673,5.030943870544434,3.7677793502807617,3.605822443962097,4.2016870975494385,5.0150182247161865,3.2610632181167603,5.667898178100586,,,,,,,,
3.24215030670166,2.376304268836975,3.0066407918930054,4.876832962036133,3.3268061876296997,3.4849883317947388,4.167968273162842,3.1903849840164185,3.4845389127731323,4.514056444168091,5.696476697921753,5.680495977401733,5.585752487182617,9.043915271759033,,,,,,,,,,,
3.631156802177429,2.695670485496521,3.500566244125366,2.7316120862960815,2.8397663831710815,3.511386752128601,5.29986047744751,5.360812187194824,4.996975421905518,,,,,,,,,,,,,,,,
3.6029138565063477,5.1094653606414795,6.3038201332092285,6.138859987258911,4.167968273162842,4.010777950286865,3.3225280046463013,3.383267879486084,3.6191831827163696,4.897676944732666,4.233335733413696,4.548165321350098,6.02070951461792,4.463170766830444,7.19127631187439,3.9266046285629272,3.7102068662643433,3.2574450969696045,,,,,,,
3.630643129348755,3.1684659719467163,3.1690090894699097,4.319467544555664,5.052945137023926,3.9923681020736694,4.444746494293213,6.92639684677124,,,,,,,,,,,,,,,,,
