,S.temperature,diff.temperature,alpha.temperature,beta0_gsic.slr_brick,V0_gsic.slr_brick,n_gsic.slr_brick,Gs0_gsic.slr_brick,a_tee.slr_brick,a_simple.slr_brick,b_simple.slr_brick,alpha_simple.slr_brick,beta_simple.slr_brick,V0_simple.slr_brick,offset.Tgav_obs,sigma.Tgav_obs,rho.Tgav_obs,sigma.slr_gsic_obs,rho.slr_gsic_obs,sigma.slr_gis_obs,rho.slr_gis_obs,a_anto.slr_brick,b_anto.slr_brick,gamma_dais.slr_brick,alpha_dais.slr_brick,mu_dais.slr_brick,nu_dais.slr_brick,P0_dais.slr_brick,kappa_dais.slr_brick,f0_dais.slr_brick,h0_dais.slr_brick,c_dais.slr_brick,b0_dais.slr_brick,slope_dais.slr_brick,lambda_dais.slr_brick,Tcrit_dais.slr_brick,offset.ocheat_obs,sigma.ocheat_obs,rho.ocheat_obs,leaf
p,0.496,0.079,0.286,0.061,0.0,0.0,0.0,0.033,0.0,0.009,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.022,0.0,0.001,0.0,0.0,0.0,0.0
l,0.196,0.047,0.069,0.189,0.003,0.003,0.006,0.108,0.033,0.085,0.016,0.005,0.007,0.003,0.001,0.003,0.003,0.002,0.002,0.005,0.051,0.004,0.004,0.002,0.006,0.003,0.074,0.006,0.002,0.005,0.005,0.002,0.036,0.002,0.007,0.0,0.0,0.0,0.005
ll,0.08241206030150754,0.027135678391959798,0.0371859296482412,0.07537688442211055,0.011055276381909548,0.010050251256281407,0.008040201005025126,0.08542713567839195,0.023115577889447236,0.08241206030150754,0.021105527638190954,0.011055276381909548,0.01507537688442211,0.024120603015075376,0.006030150753768844,0.012060301507537688,0.01507537688442211,0.01507537688442211,0.01507537688442211,0.01507537688442211,0.05025125628140704,0.020100502512562814,0.01306532663316583,0.007035175879396985,0.017085427135678392,0.004020100502512563,0.05628140703517588,0.010050251256281407,0.012060301507537688,0.016080402010050253,0.021105527638190954,0.007035175879396985,0.03015075376884422,0.005025125628140704,0.010050251256281407,0.0,0.0,0.0,0.12864321608040202
lll,0.0461361014994233,0.02306805074971165,0.02191464821222607,0.03460207612456748,0.01384083044982699,0.011534025374855825,0.00922722029988466,0.03229527104959631,0.016147635524798153,0.0392156862745098,0.01730103806228374,0.011534025374855825,0.00922722029988466,0.0196078431372549,0.0196078431372549,0.011534025374855825,0.01845444059976932,0.01730103806228374,0.014994232987312572,0.006920415224913495,0.031141868512110725,0.00922722029988466,0.01730103806228374,0.00461361014994233,0.01730103806228374,0.016147635524798153,0.04382929642445214,0.0196078431372549,0.020761245674740483,0.01384083044982699,0.011534025374855825,0.020761245674740483,0.025374855824682813,0.010380622837370242,0.016147635524798153,0.0,0.0,0.0,0.3275663206459054
llll,0.03430531732418525,0.0137221269296741,0.0137221269296741,0.024013722126929673,0.017152658662092625,0.015437392795883362,0.005145797598627788,0.03945111492281304,0.0137221269296741,0.029159519725557463,0.0137221269296741,0.015437392795883362,0.017152658662092625,0.017152658662092625,0.010291595197255575,0.0137221269296741,0.018867924528301886,0.015437392795883362,0.02058319039451115,0.0137221269296741,0.008576329331046312,0.010291595197255575,0.015437392795883362,0.0137221269296741,0.02058319039451115,0.017152658662092625,0.025728987993138937,0.010291595197255575,0.010291595197255575,0.0017152658662092624,0.0137221269296741,0.008576329331046312,0.012006861063464836,0.015437392795883362,0.0137221269296741,0.0,0.0,0.0,0.44082332761578047
lllll,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
llllr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
lllr,0.04288164665523156,0.025728987993138937,0.015437392795883362,0.03773584905660377,0.015437392795883362,0.008576329331046312,0.022298456260720412,0.05317324185248713,0.017152658662092625,0.015437392795883362,0.032590051457975985,0.008576329331046312,0.015437392795883362,0.010291595197255575,0.0137221269296741,0.0137221269296741,0.029159519725557463,0.008576329331046312,0.017152658662092625,0.010291595197255575,0.018867924528301886,0.018867924528301886,0.024013722126929673,0.00686106346483705,0.018867924528301886,0.018867924528301886,0.03945111492281304,0.022298456260720412,0.008576329331046312,0.025728987993138937,0.008576329331046312,0.012006861063464836,0.025728987993138937,0.02058319039451115,0.022298456260720412,0.0,0.0,0.0,0.2950257289879931
lllrl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
lllrr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
