,S.temperature,diff.temperature,alpha.temperature,beta0_gsic.slr_brick,V0_gsic.slr_brick,n_gsic.slr_brick,Gs0_gsic.slr_brick,a_tee.slr_brick,a_simple.slr_brick,b_simple.slr_brick,alpha_simple.slr_brick,beta_simple.slr_brick,V0_simple.slr_brick,offset.Tgav_obs,sigma.Tgav_obs,rho.Tgav_obs,sigma.slr_gsic_obs,rho.slr_gsic_obs,sigma.slr_gis_obs,rho.slr_gis_obs,a_anto.slr_brick,b_anto.slr_brick,gamma_dais.slr_brick,alpha_dais.slr_brick,mu_dais.slr_brick,nu_dais.slr_brick,P0_dais.slr_brick,kappa_dais.slr_brick,f0_dais.slr_brick,h0_dais.slr_brick,c_dais.slr_brick,b0_dais.slr_brick,slope_dais.slr_brick,lambda_dais.slr_brick,Tcrit_dais.slr_brick,offset.ocheat_obs,sigma.ocheat_obs,rho.ocheat_obs,leaf
p,0.45,0.045,0.326,0.0,0.0,0.0,0.0,0.007,0.0,0.012,0.005,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.099,0.0,0.0,0.0,0.0,0.0,0.038,0.007,0.001,0.0,0.0,0.0,0.0
l,0.226,0.015,0.156,0.0,0.003,0.0,0.001,0.004,0.004,0.063,0.009,0.026,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.001,0.006,0.001,0.0,0.0,0.0,0.0,0.298,0.0,0.0,0.0,0.0,0.0,0.135,0.003,0.046,0.0,0.0,0.0,0.0
ll,0.174,0.008,0.146,0.011,0.002,0.003,0.012,0.0,0.015,0.052,0.026,0.058,0.002,0.009,0.004,0.001,0.009,0.004,0.005,0.004,0.017,0.007,0.005,0.004,0.006,0.004,0.14,0.008,0.009,0.01,0.009,0.04,0.049,0.024,0.024,0.0,0.0,0.0,0.099
lll,0.06104328523862375,0.008879023307436182,0.05438401775804662,0.00776914539400666,0.005549389567147614,0.011098779134295227,0.023307436182019976,0.0,0.016648168701442843,0.02885682574916759,0.01997780244173141,0.013318534961154272,0.004439511653718091,0.006659267480577136,0.003329633740288568,0.0022197558268590455,0.01997780244173141,0.014428412874583796,0.013318534961154272,0.006659267480577136,0.014428412874583796,0.004439511653718091,0.009988901220865706,0.004439511653718091,0.003329633740288568,0.003329633740288568,0.03773584905660377,0.006659267480577136,0.005549389567147614,0.02774694783573807,0.009988901220865706,0.04550499445061043,0.01553829078801332,0.022197558268590455,0.011098779134295227,0.0,0.0,0.0,0.45615982241953384
llll,0.026530612244897958,0.01020408163265306,0.022448979591836733,0.006122448979591836,0.004081632653061225,0.012244897959183673,0.02040816326530612,0.004081632653061225,0.00816326530612245,0.012244897959183673,0.006122448979591836,0.024489795918367346,0.01020408163265306,0.014285714285714285,0.004081632653061225,0.004081632653061225,0.0163265306122449,0.012244897959183673,0.00816326530612245,0.004081632653061225,0.01020408163265306,0.004081632653061225,0.012244897959183673,0.01020408163265306,0.006122448979591836,0.004081632653061225,0.02040816326530612,0.01020408163265306,0.01020408163265306,0.022448979591836733,0.012244897959183673,0.02040816326530612,0.022448979591836733,0.02040816326530612,0.01020408163265306,0.0,0.0,0.0,0.573469387755102
lllll,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
llllr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
lllr,0.04285714285714286,0.02040816326530612,0.04081632653061224,0.004081632653061225,0.014285714285714285,0.014285714285714285,0.022448979591836733,0.0163265306122449,0.024489795918367346,0.04897959183673469,0.053061224489795916,0.02857142857142857,0.00816326530612245,0.012244897959183673,0.012244897959183673,0.0020408163265306124,0.02040816326530612,0.00816326530612245,0.0163265306122449,0.0163265306122449,0.02857142857142857,0.012244897959183673,0.01020408163265306,0.01020408163265306,0.012244897959183673,0.00816326530612245,0.04081632653061224,0.014285714285714285,0.01020408163265306,0.02040816326530612,0.01020408163265306,0.024489795918367346,0.022448979591836733,0.026530612244897958,0.012244897959183673,0.0,0.0,0.0,0.31020408163265306
lllrl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
lllrr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
llr,0.08102108768035517,0.00776914539400666,0.05771365149833518,0.00776914539400666,0.008879023307436182,0.01220865704772475,0.016648168701442843,0.008879023307436182,0.018867924528301886,0.10654827968923418,0.08213096559378469,0.07880133185349611,0.004439511653718091,0.01553829078801332,0.005549389567147614,0.005549389567147614,0.00776914539400666,0.004439511653718091,0.008879023307436182,0.013318534961154272,0.026637069922308545,0.011098779134295227,0.016648168701442843,0.003329633740288568,0.03107658157602664,0.006659267480577136,0.05660377358490566,0.013318534961154272,0.013318534961154272,0.004439511653718091,0.01220865704772475,0.021087680355160933,0.02774694783573807,0.03995560488346282,0.01220865704772475,0.0,0.0,0.0,0.1509433962264151
llrl,0.023529411764705882,0.00522875816993464,0.0392156862745098,0.00392156862745098,0.013071895424836602,0.009150326797385621,0.01437908496732026,0.009150326797385621,0.006535947712418301,0.06143790849673202,0.03790849673202614,0.022222222222222223,0.01045751633986928,0.02091503267973856,0.006535947712418301,0.00522875816993464,0.00784313725490196,0.01437908496732026,0.009150326797385621,0.00784313725490196,0.011764705882352941,0.01045751633986928,0.009150326797385621,0.01699346405228758,0.01437908496732026,0.00784313725490196,0.030065359477124184,0.009150326797385621,0.006535947712418301,0.018300653594771243,0.00784313725490196,0.01437908496732026,0.02091503267973856,0.013071895424836602,0.00784313725490196,0.0,0.0,0.0,0.47320261437908495
llrll,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
llrlr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
llrr,0.0392156862745098,0.011764705882352941,0.04183006535947712,0.00392156862745098,0.013071895424836602,0.009150326797385621,0.01437908496732026,0.01568627450980392,0.032679738562091505,0.08366013071895424,0.06666666666666667,0.044444444444444446,0.00784313725490196,0.01568627450980392,0.01045751633986928,0.01437908496732026,0.006535947712418301,0.00522875816993464,0.009150326797385621,0.018300653594771243,0.01699346405228758,0.00392156862745098,0.00522875816993464,0.00784313725490196,0.02091503267973856,0.011764705882352941,0.043137254901960784,0.01045751633986928,0.011764705882352941,0.02091503267973856,0.018300653594771243,0.01568627450980392,0.018300653594771243,0.02875816993464052,0.01568627450980392,0.0,0.0,0.0,0.28627450980392155
llrrl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
llrrr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
lr,0.137,0.004,0.132,0.002,0.004,0.002,0.002,0.006,0.032,0.192,0.063,0.083,0.001,0.006,0.002,0.001,0.003,0.002,0.003,0.002,0.013,0.005,0.005,0.005,0.012,0.004,0.122,0.001,0.003,0.005,0.002,0.002,0.049,0.043,0.027,0.0,0.0,0.0,0.023
lrl,0.09007164790174002,0.01023541453428864,0.06653019447287616,0.011258955987717503,0.014329580348004094,0.0040941658137154556,0.01023541453428864,0.012282497441146366,0.01330603889457523,0.07267144319344933,0.06038894575230297,0.0593654042988741,0.006141248720573183,0.02047082906857728,0.007164790174002047,0.0040941658137154556,0.007164790174002047,0.01330603889457523,0.007164790174002047,0.01023541453428864,0.0255885363357216,0.014329580348004094,0.011258955987717503,0.007164790174002047,0.021494370522006142,0.006141248720573183,0.0736949846468782,0.014329580348004094,0.007164790174002047,0.015353121801432957,0.008188331627430911,0.016376663254861822,0.04094165813715456,0.03582395087001024,0.01842374616171955,0.0,0.0,0.0,0.18321392016376664
lrll,0.05137844611528822,0.013784461152882205,0.042606516290726815,0.007518796992481203,0.011278195488721804,0.006265664160401002,0.008771929824561403,0.005012531328320802,0.021303258145363407,0.03508771929824561,0.040100250626566414,0.023809523809523808,0.010025062656641603,0.007518796992481203,0.007518796992481203,0.012531328320802004,0.010025062656641603,0.017543859649122806,0.010025062656641603,0.007518796992481203,0.016290726817042606,0.016290726817042606,0.006265664160401002,0.017543859649122806,0.02506265664160401,0.0037593984962406013,0.03258145363408521,0.023809523809523808,0.006265664160401002,0.013784461152882205,0.012531328320802004,0.018796992481203006,0.021303258145363407,0.023809523809523808,0.010025062656641603,0.0,0.0,0.0,0.40225563909774437
lrlll,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
lrllr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
lrlr,0.05012531328320802,0.016290726817042606,0.043859649122807015,0.006265664160401002,0.013784461152882205,0.015037593984962405,0.013784461152882205,0.021303258145363407,0.03258145363408521,0.05639097744360902,0.07268170426065163,0.02882205513784461,0.013784461152882205,0.017543859649122806,0.013784461152882205,0.012531328320802004,0.006265664160401002,0.017543859649122806,0.007518796992481203,0.007518796992481203,0.02631578947368421,0.016290726817042606,0.02631578947368421,0.010025062656641603,0.018796992481203006,0.005012531328320802,0.03258145363408521,0.015037593984962405,0.012531328320802004,0.012531328320802004,0.012531328320802004,0.021303258145363407,0.03759398496240601,0.03383458646616541,0.02631578947368421,0.0,0.0,0.0,0.22556390977443608
lrlrl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
lrlrr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
