,S.temperature,diff.temperature,alpha.temperature,beta0_gsic.slr_brick,V0_gsic.slr_brick,n_gsic.slr_brick,Gs0_gsic.slr_brick,a_tee.slr_brick,a_simple.slr_brick,b_simple.slr_brick,alpha_simple.slr_brick,beta_simple.slr_brick,V0_simple.slr_brick,offset.Tgav_obs,sigma.Tgav_obs,rho.Tgav_obs,sigma.slr_gsic_obs,rho.slr_gsic_obs,sigma.slr_gis_obs,rho.slr_gis_obs,a_anto.slr_brick,b_anto.slr_brick,gamma_dais.slr_brick,alpha_dais.slr_brick,mu_dais.slr_brick,nu_dais.slr_brick,P0_dais.slr_brick,kappa_dais.slr_brick,f0_dais.slr_brick,h0_dais.slr_brick,c_dais.slr_brick,b0_dais.slr_brick,slope_dais.slr_brick,lambda_dais.slr_brick,Tcrit_dais.slr_brick,offset.ocheat_obs,sigma.ocheat_obs,rho.ocheat_obs,leaf
p,0.533,0.082,0.252,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.001,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.002,0.006,0.088,0.0,0.0,0.0,0.0
l,0.395,0.021,0.105,0.0,0.0,0.0,0.0,0.013,0.0,0.011,0.001,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.001,0.0,0.0,0.0,0.085,0.0,0.002,0.0,0.001,0.0,0.008,0.029,0.321,0.0,0.0,0.0,0.0
ll,0.257,0.019,0.107,0.011,0.002,0.002,0.008,0.009,0.005,0.01,0.017,0.005,0.003,0.012,0.006,0.01,0.002,0.006,0.015,0.003,0.009,0.011,0.008,0.011,0.002,0.013,0.068,0.005,0.008,0.007,0.006,0.004,0.042,0.026,0.174,0.0,0.0,0.0,0.097
lll,0.12956810631229235,0.0022148394241417496,0.047619047619047616,0.02547065337763012,0.008859357696566999,0.007751937984496124,0.005537098560354375,0.018826135105204873,0.007751937984496124,0.007751937984496124,0.015503875968992248,0.009966777408637873,0.01107419712070875,0.01107419712070875,0.018826135105204873,0.021040974529346623,0.0033222591362126247,0.006644518272425249,0.018826135105204873,0.01107419712070875,0.006644518272425249,0.031007751937984496,0.005537098560354375,0.013289036544850499,0.005537098560354375,0.007751937984496124,0.026578073089700997,0.009966777408637873,0.007751937984496124,0.006644518272425249,0.007751937984496124,0.012181616832779624,0.015503875968992248,0.009966777408637873,0.09302325581395349,0.0,0.0,0.0,0.3521594684385382
llll,0.05299145299145299,0.003418803418803419,0.018803418803418803,0.013675213675213675,0.003418803418803419,0.008547008547008548,0.010256410256410256,0.020512820512820513,0.005128205128205128,0.0017094017094017094,0.020512820512820513,0.006837606837606838,0.006837606837606838,0.006837606837606838,0.022222222222222223,0.005128205128205128,0.013675213675213675,0.003418803418803419,0.022222222222222223,0.013675213675213675,0.013675213675213675,0.010256410256410256,0.003418803418803419,0.008547008547008548,0.003418803418803419,0.006837606837606838,0.018803418803418803,0.003418803418803419,0.013675213675213675,0.005128205128205128,0.013675213675213675,0.010256410256410256,0.005128205128205128,0.006837606837606838,0.05299145299145299,0.0,0.0,0.0,0.5641025641025641
lllll,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
llllr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
lllr,0.0547008547008547,0.010256410256410256,0.023931623931623933,0.010256410256410256,0.011965811965811967,0.008547008547008548,0.018803418803418803,0.003418803418803419,0.008547008547008548,0.011965811965811967,0.010256410256410256,0.015384615384615385,0.008547008547008548,0.015384615384615385,0.010256410256410256,0.011965811965811967,0.005128205128205128,0.022222222222222223,0.010256410256410256,0.008547008547008548,0.010256410256410256,0.006837606837606838,0.008547008547008548,0.022222222222222223,0.003418803418803419,0.015384615384615385,0.035897435897435895,0.008547008547008548,0.015384615384615385,0.005128205128205128,0.006837606837606838,0.010256410256410256,0.018803418803418803,0.011965811965811967,0.05982905982905983,0.0,0.0,0.0,0.48034188034188036
lllrl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
lllrr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
