0,1,2,3,4,5,6
3.3143023252487183,5.694610118865967,3.8479971885681152,,,,
3.7919448614120483,3.2419533729553223,6.024962902069092,,,,
3.792414426803589,2.6739907264709473,5.228997468948364,,,,
3.7607011795043945,2.850945830345154,,,,,
4.899702787399292,,,,,,
,,,,,,
3.6955666542053223,2.804665446281433,6.100553750991821,,,,
3.7046440839767456,3.0249797105789185,2.8485772609710693,6.9786317348480225,,,
3.591211199760437,2.6745434999465942,6.946731090545654,5.336931943893433,,,
3.7887940406799316,2.7823115587234497,3.3411622047424316,5.924467086791992,,,
3.7887940406799316,2.8059651851654053,8.094460010528564,,,,
,,,,,,
3.7869008779525757,2.783106803894043,4.257536888122559,,,,
3.7887940406799316,6.417489290237427,,,,,
6.75675892829895,,,,,,
3.5937132835388184,2.5919090509414673,6.963439702987671,,,,
5.514228582382202,,,,,,
3.72237765789032,5.283173561096191,,,,,
3.2931363582611084,4.9026288986206055,,,,,
3.3130524158477783,2.70025634765625,4.0527753829956055,5.386681795120239,,,
3.8082475662231445,2.99847674369812,3.486126184463501,6.919725179672241,,,
3.4914345741271973,2.7828166484832764,6.359596014022827,,,,
3.2302517890930176,3.101272702217102,2.69217050075531,4.902343034744263,,,
3.023926854133606,2.6745434999465942,6.678523302078247,,,,
3.1339765787124634,3.7544835805892944,,,,,
3.591826319694519,3.0948578119277954,6.09581732749939,,,,
3.862121105194092,2.783106803894043,,,,,
3.746834397315979,2.775634527206421,6.919725179672241,5.187957286834717,,,
5.938092470169067,4.759239673614502,,,,,
3.7912663221359253,3.0952963829040527,6.92374587059021,5.5226380825042725,,,
3.83160936832428,2.9323160648345947,5.593613386154175,,,,
3.7887940406799316,2.718429207801819,5.230748891830444,,,,
3.8940589427948,,,,,,
3.80603563785553,5.559911727905273,,,,,
3.9543957710266113,6.935765743255615,8.440994262695312,5.256115674972534,,,
3.723325252532959,3.3411622047424316,4.905269145965576,6.9921534061431885,,,
3.792414426803589,3.070348858833313,8.094460010528564,,,,
3.624377131462097,3.341103196144104,6.69271993637085,,,,
6.09581732749939,5.152780055999756,,,,,
3.3130524158477783,4.109945774078369,,,,,
3.6823198795318604,2.5462342500686646,7.038548231124878,5.801320791244507,,,
3.5745877027511597,6.8100621700286865,,,,,
4.075358152389526,2.968298077583313,6.859056711196899,,,,
3.256511688232422,4.3029749393463135,,,,,
3.7680593729019165,5.0863142013549805,,,,,
3.2977641820907593,6.09581732749939,,,,,
3.7887940406799316,5.935524940490723,5.500770568847656,,,,
3.7046440839767456,2.8714665174484253,2.775566339492798,7.164647340774536,6.38398814201355,,
3.733032464981079,2.775634527206421,6.92374587059021,6.419635534286499,,,
3.8477816581726074,5.694610118865967,,,,,
3.7869008779525757,2.5465532541275024,2.751950263977051,3.486126184463501,6.368745565414429,,
3.7919448614120483,4.8954150676727295,,,,,
3.109890103340149,5.196321487426758,,,,,
3.7887940406799316,2.7731311321258545,,,,,
4.0527753829956055,,,,,,
3.801558017730713,5.694610118865967,7.346275568008423,,,,
2.7884371280670166,7.1222827434539795,,,,,
2.157975196838379,5.256115674972534,3.7118886709213257,,,,
5.228997468948364,3.7398319244384766,3.4920718669891357,4.747518539428711,,,
3.428521156311035,2.775634527206421,5.910946607589722,,,,
3.771288514137268,2.775634527206421,3.1708861589431763,6.92374587059021,4.938492298126221,,
8.450373649597168,5.759558916091919,,,,,
4.109945774078369,7.1222827434539795,,,,,
2.775634527206421,6.942129135131836,4.799140930175781,4.979093551635742,,,
3.867472767829895,3.0890471935272217,,,,,
3.0721466541290283,5.240065336227417,,,,,
3.6953043937683105,2.9455158710479736,,,,,
4.870885133743286,,,,,,
2.5465532541275024,4.064347982406616,4.72000527381897,,,,
2.9331971406936646,4.051074504852295,6.38398814201355,,,,
3.7607011795043945,3.1324156522750854,3.956873893737793,4.9026288986206055,,,
3.6953043937683105,4.719841003417969,,,,,
3.662952423095703,2.8502355813980103,6.090350151062012,,,,
3.3143023252487183,7.094553709030151,4.138933181762695,,,,
3.77227520942688,2.9468648433685303,2.69217050075531,4.304682970046997,,,
2.5635050535202026,,,,,,
2.6936802864074707,4.918637990951538,,,,,
2.7804239988327026,,,,,,
3.0562790632247925,7.038548231124878,4.7987892627716064,,,,
4.9026288986206055,5.193486213684082,,,,,
3.322060465812683,5.632670640945435,,,,,
3.723325252532959,2.7816381454467773,,,,,
3.707318663597107,7.038548231124878,,,,,
3.9569735527038574,2.5785069465637207,8.51710844039917,,,,
3.0885064601898193,4.87405252456665,,,,,
4.795851945877075,,,,,,
3.7919448614120483,8.53482961654663,,,,,
4.088865041732788,2.786452293395996,5.609662771224976,7.335467576980591,7.315705060958862,,
3.1581541299819946,5.35015082359314,,,,,
3.852731466293335,3.0861690044403076,,,,,
3.7859286069869995,3.0105197429656982,2.7807910442352295,,,,
2.543514847755432,4.905269145965576,,,,,
3.893594741821289,2.6889681816101074,3.8479971885681152,6.324889659881592,,,
3.707411050796509,6.09581732749939,,,,,
3.4285231828689575,2.775634527206421,4.262107849121094,4.979093551635742,,,
3.8479971885681152,2.932583808898926,7.850471258163452,,,,
3.6955666542053223,2.775634527206421,2.157975196838379,5.935524940490723,5.201486349105835,,
4.083658933639526,2.7107220888137817,5.1746506690979,,,,
3.7048388719558716,3.0579525232315063,,,,,
3.862121105194092,7.335794687271118,6.419635534286499,,,,
3.5745692253112793,,,,,,
3.8082475662231445,,,,,,
3.197524666786194,2.546443462371826,6.669708251953125,5.193486213684082,,,
3.7859286069869995,,,,,,
3.624377131462097,2.9865225553512573,5.159780979156494,,,,
4.084007263183594,6.9786317348480225,,,,,
3.2929062843322754,3.255917191505432,5.7098236083984375,4.746574878692627,,,
5.930144309997559,8.482357025146484,,,,,
3.8479971885681152,2.7816381454467773,3.025962710380554,6.946423292160034,,,
3.8477816581726074,2.5919090509414673,5.3611204624176025,,,,
3.1339765787124634,2.1995558738708496,,,,,
3.0875660181045532,2.6724458932876587,6.942129135131836,,,,
3.851569414138794,2.7745331525802612,5.215682744979858,,,,
3.865749716758728,4.748234033584595,,,,,
3.673882246017456,5.198638200759888,,,,,
3.834891438484192,4.816513538360596,8.455084323883057,5.154445171356201,,,
3.321710705757141,2.693631410598755,4.8739447593688965,5.890557289123535,,,
3.6429121494293213,2.70025634765625,4.207892894744873,,,,
6.69271993637085,3.6512430906295776,,,,,
3.486126184463501,2.6248810291290283,4.938676118850708,5.910946607589722,,,
6.983628273010254,,,,,,
2.6045762300491333,,,,,,
4.081838607788086,3.8479971885681152,,,,,
3.5927746295928955,2.775634527206421,2.8507862091064453,,,,
3.723325252532959,,,,,,
3.624377131462097,2.7803666591644287,6.419252395629883,,,,
3.5910756587982178,6.351409912109375,,,,,
3.622265577316284,2.9966312646865845,6.919725179672241,4.918637990951538,,,
3.2933316230773926,3.892109513282776,,,,,
3.7680593729019165,2.9149311780929565,,,,,
3.711672782897949,,,,,,
3.322740316390991,3.9690757989883423,,,,,
3.4741564989089966,5.780591726303101,,,,,
3.6606346368789673,,,,,,
4.979093551635742,3.6914467811584473,5.930144309997559,4.444803953170776,,,
3.7048388719558716,2.7816381454467773,6.090350151062012,5.071983814239502,,,
3.8823275566101074,5.360605955123901,,,,,
3.723325252532959,2.783106803894043,,,,,
3.8079622983932495,5.948834419250488,,,,,
3.748294472694397,2.8059651851654053,2.7823293209075928,5.367035388946533,,,
3.8147588968276978,2.710429072380066,,,,,
3.6226603984832764,2.5635050535202026,6.090350151062012,,,,
4.084166049957275,,,,,,
6.4219136238098145,,,,,,
3.86151921749115,2.9468648433685303,6.895884037017822,7.047677278518677,,,
3.7604382038116455,7.481760501861572,4.907254934310913,,,,
3.792414426803589,2.987415313720703,5.227404832839966,,,,
3.9543957710266113,6.137932300567627,4.71389102935791,,,,
3.7046440839767456,6.138170003890991,,,,,
3.5922247171401978,4.106203079223633,,,,,
3.747475504875183,2.6936802864074707,2.8671700954437256,,,,
3.6226603984832764,2.6724458932876587,4.704222917556763,,,,
3.6226603984832764,6.667679071426392,,,,,
,,,,,,
3.6955666542053223,3.058168411254883,6.669708251953125,5.696215867996216,,,
3.1318260431289673,6.771711587905884,5.230748891830444,,,,
3.4914345741271973,2.774767518043518,3.486127734184265,7.306027889251709,,,
3.852731466293335,2.9865225553512573,3.1708861589431763,6.58204460144043,,,
3.5922247171401978,2.7823293209075928,3.482407808303833,6.085844993591309,5.35015082359314,,
3.7887940406799316,3.957594871520996,5.6869542598724365,,,,
3.6442434787750244,3.2817047834396362,8.673258781433105,4.817107677459717,,,
4.084166049957275,3.7403128147125244,7.461931228637695,,,,
3.0892109870910645,2.1577095985412598,3.5120270252227783,6.983628273010254,,,
3.98319149017334,3.1432379484176636,6.676558971405029,,,,
3.7044942378997803,6.417489290237427,,,,,
,,,,,,
5.924467086791992,4.890719175338745,,,,,
3.3143023252487183,5.28685450553894,,,,,
3.322740316390991,7.038548231124878,,,,,
3.6226603984832764,2.8721020221710205,,,,,
3.6301180124282837,2.9151793718338013,2.775634527206421,3.171597719192505,4.758843898773193,5.341253280639648,
3.707411050796509,4.041683912277222,5.93140983581543,,,,
3.854044556617737,2.7816381454467773,,,,,
6.085844993591309,,,,,,
3.1545010805130005,6.58204460144043,,,,,
4.062804698944092,2.7886948585510254,6.9786317348480225,,,,
3.7044942378997803,3.0568500757217407,5.632670640945435,6.004241704940796,,,
4.075358152389526,5.1746506690979,,,,,
3.230227828025818,2.547937035560608,5.696215867996216,4.817107677459717,,,
3.315585136413574,6.8100621700286865,5.386681795120239,,,,
2.561294674873352,3.0482654571533203,6.003627300262451,,,,
6.9786317348480225,,,,,,
3.6914879083633423,,,,,,
3.2977795600891113,5.888978481292725,,,,,
3.312306761741638,2.5768017768859863,,,,,
3.767327070236206,2.8059651851654053,6.895884037017822,,,,
3.316153883934021,2.6926307678222656,4.901761293411255,,,,
3.087436556816101,5.213849782943726,6.137932300567627,,,,
3.7607011795043945,2.8511394262313843,4.902343034744263,,,,
3.8307669162750244,3.0875660181045532,7.306027889251709,,,,
3.6955666542053223,3.097432851791382,,,,,
3.732335329055786,3.9555094242095947,5.193486213684082,,,,
3.69130539894104,2.546443462371826,6.085844993591309,,,,
3.7923251390457153,2.9468648433685303,5.35015082359314,,,,
4.014422178268433,4.901761293411255,,,,,
3.4914345741271973,5.5466320514678955,4.71389102935791,,,,
3.2302517890930176,2.523775339126587,4.904401540756226,,,,
3.8357266187667847,6.178392648696899,6.711251735687256,,,,
3.5129553079605103,5.28810453414917,5.842282772064209,,,,
3.504049777984619,2.783106803894043,,,,,
3.865234375,2.6936802864074707,,,,,
5.935524940490723,5.632670640945435,,,,,
2.6888595819473267,5.928414583206177,4.390259027481079,,,,
2.6705851554870605,4.446368932723999,,,,,
3.2017024755477905,4.839361190795898,,,,,
3.0721466541290283,4.919348478317261,,,,,
,,,,,,
3.7887940406799316,2.783106803894043,5.82748007774353,4.747518539428711,,,
3.321828842163086,2.7107220888137817,4.750808238983154,,,,
3.642160415649414,7.094553709030151,,,,,
6.085844993591309,,,,,,
3.747475504875183,2.5465532541275024,,,,,
3.8479971885681152,,,,,,
4.083817720413208,6.053888559341431,,,,,
,,,,,,
3.7048388719558716,5.389307022094727,,,,,
4.031059265136719,,,,,,
3.230227828025818,5.193486213684082,5.8942742347717285,,,,
3.7887940406799316,6.919725179672241,,,,,
3.642160415649414,,,,,,
3.794412612915039,3.0711121559143066,3.0236430168151855,5.696215867996216,5.35015082359314,,
3.6955666542053223,6.492028474807739,6.4105634689331055,,,,
3.7403128147125244,6.419252395629883,5.528616905212402,,,,
3.7919448614120483,2.775566339492798,5.834517955780029,,,,
4.438858985900879,4.136444807052612,,,,,
3.7048388719558716,2.546443462371826,2.751950263977051,8.061102390289307,5.93140983581543,,
3.867525100708008,3.738942503929138,2.591943860054016,6.079381942749023,,,
2.8488664627075195,5.935524940490723,6.417489290237427,,,,
3.045903205871582,,,,,,
3.748294472694397,2.994163751602173,7.315705060958862,,,,
2.5477030277252197,3.6226603984832764,,,,,
3.723325252532959,6.18803596496582,,,,,
3.6429121494293213,2.7107220888137817,5.926029205322266,,,,
3.0952963829040527,5.033470630645752,,,,,
3.78241229057312,,,,,,
3.7919448614120483,2.775634527206421,3.516954779624939,4.864289283752441,,,
3.8479971885681152,3.1545010805130005,5.157020330429077,5.154445171356201,,,
2.775566339492798,3.711544394493103,4.950353384017944,,,,
,,,,,,
3.1547077894210815,4.5371527671813965,,,,,
8.450373649597168,,,,,,
3.7680593729019165,,,,,,
3.230087637901306,,,,,,
3.792930841445923,5.938092470169067,6.373710870742798,,,,
3.0261698961257935,2.151985287666321,4.72000527381897,,,,
3.1432379484176636,5.7766900062561035,,,,,
3.0877240896224976,4.305976867675781,,,,,
3.256511688232422,4.816864490509033,,,,,
3.748294472694397,5.1983044147491455,,,,,
3.5922247171401978,3.0952963829040527,6.58204460144043,,,,
3.7115840911865234,2.6745434999465942,3.0950645208358765,5.256115674972534,,,
3.7330082654953003,5.694610118865967,4.883610963821411,,,,
3.7680593729019165,,,,,,
3.4913132190704346,2.718429207801819,5.529257297515869,5.608529806137085,,,
3.7028346061706543,,,,,,
2.7811529636383057,6.140887975692749,4.87405252456665,,,,
3.9101887941360474,6.395015478134155,3.7912663221359253,,,,
4.7611119747161865,4.0088536739349365,,,,,
3.259415626525879,3.7887940406799316,5.910946607589722,,,,
3.3201647996902466,,,,,,
3.5922247171401978,2.9966312646865845,6.090350151062012,,,,
2.8682727813720703,3.3154680728912354,,,,,
3.507635474205017,2.775634527206421,4.950353384017944,,,,
3.6407864093780518,4.05191707611084,7.434905052185059,,,,
3.3153250217437744,2.5465532541275024,5.201486349105835,,,,
3.7403128147125244,5.926029205322266,,,,,
3.4914345741271973,6.744391441345215,,,,,
2.8716400861740112,,,,,,
3.2302517890930176,2.8059651851654053,2.5635005235671997,4.909057855606079,,,
3.852731466293335,2.803520679473877,6.493455171585083,,,,
3.48916494846344,4.138933181762695,6.100553750991821,,,,
3.2514004707336426,5.386681795120239,,,,,
,,,,,,
3.7604382038116455,2.857028365135193,,,,,
3.502245545387268,4.87405252456665,8.455084323883057,4.43804144859314,,,
3.1974496841430664,6.140887975692749,5.201486349105835,,,,
3.7913877964019775,2.7823293209075928,4.811365842819214,,,,
3.7408010959625244,,,,,,
3.5745877027511597,6.690755605697632,,,,,
3.087436556816101,,,,,,
3.7046440839767456,7.036287784576416,,,,,
3.7525092363357544,,,,,,
3.6429121494293213,4.9026288986206055,,,,,
3.520922541618347,2.7886948585510254,5.176000118255615,4.143614768981934,3.576752781867981,3.578057885169983,6.417489290237427
3.2986570596694946,2.574917197227478,4.816864490509033,,,,
3.893594741821289,3.299715042114258,7.043052673339844,,,,
