0,1,2,3,4,5
3.8621904850006104,,,,,
3.1974496841430664,2.5302640199661255,5.487358808517456,,,
3.061154365539551,,,,,
3.77227520942688,2.6745434999465942,6.431278944015503,,,
3.7554980516433716,2.6738505363464355,,,,
3.083167552947998,6.395159721374512,5.263403654098511,,,
6.391698837280273,,,,,
6.403992176055908,,,,,
3.0708975791931152,2.672057628631592,,,,
,,,,,
2.6938308477401733,4.721784591674805,4.966184854507446,,,
4.967274188995361,5.672553539276123,,,,
3.0974234342575073,4.777094841003418,6.242180824279785,4.257536888122559,,
3.4285014867782593,2.6730539798736572,5.815209865570068,4.912259817123413,7.442132234573364,
3.0725611448287964,4.134399652481079,5.228997468948364,,,
7.05484938621521,4.7235846519470215,,,,
4.0527753829956055,2.782125473022461,8.738701343536377,7.377233982086182,,
3.8516803979873657,2.7274484634399414,,,,
3.429658889770508,3.0835037231445312,5.716958522796631,6.392316579818726,,
3.083091974258423,3.9791347980499268,,,,
3.7334816455841064,2.686400294303894,6.403992176055908,8.040148735046387,,
4.043100833892822,2.8000588417053223,,,,
3.0877429246902466,3.025181293487549,6.498610258102417,4.043443202972412,4.723466873168945,
3.539953589439392,2.9429891109466553,6.1308534145355225,,,
6.985700368881226,,,,,
3.0706260204315186,3.0230414867401123,5.688498497009277,,,
3.0832492113113403,,,,,
3.137540340423584,3.025962710380554,6.392316579818726,,,
5.514228582382202,3.0826233625411987,,,,
3.7545493841171265,2.591555595397949,5.662939071655273,,,
3.7061729431152344,2.6745434999465942,,,,
2.79995059967041,6.400675535202026,8.040148735046387,3.7248817682266235,,
4.043443202972412,3.2332069873809814,4.302969932556152,,,
3.54632306098938,2.68738055229187,,,,
3.734130382537842,3.004003405570984,,,,
2.5586031675338745,,,,,
2.5894869565963745,5.1747660636901855,,,,
3.0833464860916138,2.153205990791321,4.775717496871948,4.081650257110596,,
3.0663646459579468,4.106203079223633,7.34252142906189,,,
3.8050187826156616,2.6938308477401733,5.535608768463135,,,
3.54632306098938,2.7816381454467773,5.528616905212402,,,
4.7235846519470215,,,,,
3.430660367012024,2.520714044570923,5.669173955917358,,,
3.0832492113113403,2.6827890872955322,2.6745434999465942,4.113389492034912,,
3.7175551652908325,5.821712493896484,,,,
2.397086501121521,7.159573078155518,,,,
6.677412271499634,3.9215437173843384,5.827878713607788,,,
4.747518539428711,3.0708975791931152,4.925688743591309,3.6666433811187744,,
3.083091974258423,6.400675535202026,,,,
3.7023041248321533,3.0659327507019043,6.492028474807739,6.400675535202026,,
3.087988495826721,2.6745434999465942,5.669173955917358,5.9907073974609375,,
3.4301775693893433,,,,,
3.474075675010681,2.6867185831069946,6.416887521743774,,,
3.5323846340179443,5.821712493896484,,,,
3.77227520942688,2.7823293209075928,6.408055067062378,5.652967214584351,,
2.9190468788146973,6.400675535202026,,,,
2.6745434999465942,3.9791347980499268,6.344280958175659,,,
3.537218451499939,2.5595134496688843,2.867958664894104,6.400675535202026,4.523294925689697,
3.7023041248321533,5.821712493896484,5.360605955123901,,,
3.2017024755477905,7.155702590942383,5.248777389526367,,,
3.8050187826156616,4.912259817123413,,,,
3.0974234342575073,3.805975556373596,,,,
3.531988263130188,2.7823293209075928,4.66257381439209,,,
3.8935924768447876,3.06120765209198,6.135362386703491,,,
3.753029704093933,2.686400294303894,,,,
4.016123533248901,2.6730539798736572,3.196562886238098,8.056171417236328,6.400675535202026,
3.639971613883972,5.780591726303101,,,,
2.99664306640625,2.1571213006973267,6.233847379684448,6.417489290237427,,
,,,,,
3.0663646459579468,,,,,
3.4285231828689575,6.536349058151245,,,,
3.215932250022888,,,,,
3.4285231828689575,6.167681932449341,5.593613386154175,,,
3.537218451499939,2.8031617403030396,6.622426986694336,,,
3.4984699487686157,6.659818887710571,,,,
3.061154365539551,6.400675535202026,,,,
3.520922541618347,2.9754984378814697,4.138897657394409,6.886291980743408,6.408528566360474,
2.6705851554870605,,,,,
3.439571738243103,6.395159721374512,,,,
3.1971529722213745,2.7274484634399414,4.00219988822937,,,
3.0832492113113403,3.852731466293335,,,,
3.438813805580139,2.397239565849304,8.056171417236328,,,
3.236517906188965,,,,,
3.773566722869873,6.732112407684326,7.985018014907837,,,
3.0832492113113403,2.3660260438919067,,,,
