0,1,2,3,4,5
3.46574604511261,3.0066901445388794,2.763796091079712,5.780591726303101,5.3966569900512695,
3.77400541305542,3.0077942609786987,3.24215030670166,5.934293746948242,,
3.5475953817367554,2.1937978267669678,5.488802194595337,4.974000930786133,,
3.77227520942688,2.52801775932312,5.82638692855835,,,
3.2188851833343506,,,,,
3.5001251697540283,2.7503039836883545,5.131004095077515,5.971271514892578,,
3.217635989189148,3.3525288105010986,,,,
3.4600385427474976,5.931771993637085,,,,
3.70758593082428,2.6958634853363037,5.15564227104187,,,
3.2563090324401855,5.97387433052063,,,,
2.7503039836883545,4.101509094238281,,,,
3.61836838722229,2.6958634853363037,2.81082820892334,5.16388201713562,,
3.4783811569213867,2.7503039836883545,5.85672926902771,5.104520559310913,,
3.642715573310852,2.6957165002822876,2.978635549545288,5.695952415466309,5.879140138626099,
3.70758593082428,2.763640284538269,5.935524940490723,,,
3.4784523248672485,2.6958634853363037,5.400595188140869,4.837439060211182,,
3.747475504875183,2.7628313302993774,5.160259246826172,8.559715270996094,,
5.028881549835205,,,,,
3.6155314445495605,2.8059710264205933,5.842594861984253,,,
3.4783811569213867,2.7507123947143555,2.6242434978485107,5.793049335479736,,
3.6957846879959106,3.0712807178497314,2.255786418914795,8.450373649597168,5.749850511550903,5.85672926902771
3.77227520942688,3.008062958717346,2.52801775932312,5.192651271820068,,
3.466230869293213,2.7626298666000366,4.7492897510528564,,,
3.2643449306488037,2.2556803226470947,4.855789422988892,,,
3.4791404008865356,2.261014223098755,4.901761293411255,,,
3.707910180091858,2.763640284538269,,,,
3.459805965423584,,,,,
3.4784523248672485,,,,,
2.7697864770889282,2.272194981575012,5.462826251983643,3.982407569885254,,
3.217182159423828,2.763796091079712,5.008195400238037,,,
3.4784523248672485,2.9983410835266113,5.936861276626587,8.079465866088867,,
3.551387667655945,2.8528002500534058,2.781248688697815,8.450373649597168,,
3.3009616136550903,2.933204174041748,2.21834135055542,,,
4.047593832015991,2.977928042411804,,,,
3.642715573310852,2.6938308477401733,3.4242103099823,,,
3.4784523248672485,2.6926307678222656,5.1769373416900635,,,
3.7717604637145996,2.6958634853363037,2.763796091079712,,,
3.4600385427474976,2.7507123947143555,4.856957912445068,,,
3.507877230644226,3.0717304944992065,2.5281697511672974,5.955107927322388,,
3.1112287044525146,2.865201950073242,5.934293746948242,,,
2.695670485496521,2.696410298347473,4.929754972457886,,,
3.1343653202056885,3.9639147520065308,,,,
3.4784523248672485,2.193066716194153,5.936861276626587,,,
3.4784523248672485,2.763796091079712,5.935524940490723,,,
3.1441346406936646,2.763796091079712,6.555935382843018,,,
3.2171032428741455,4.917936086654663,,,,
4.973183631896973,,,,,
3.641932725906372,5.181746244430542,,,,
3.70758593082428,3.0042163133621216,2.775426745414734,5.879140138626099,,
3.29809308052063,5.098546743392944,,,,
3.2186481952667236,5.935524940490723,7.927576303482056,,,
3.2238398790359497,4.9728875160217285,5.587056636810303,,,
4.335308074951172,5.108124017715454,2.547937035560608,,,
3.478021502494812,2.3649896383285522,4.983701467514038,,,
3.4784523248672485,4.907347917556763,,,,
3.502245545387268,2.6958634853363037,2.261014223098755,3.0110623836517334,5.821712493896484,5.790997743606567
