,S.temperature,diff.temperature,alpha.temperature,beta0_gsic.slr_brick,V0_gsic.slr_brick,n_gsic.slr_brick,Gs0_gsic.slr_brick,a_tee.slr_brick,a_simple.slr_brick,b_simple.slr_brick,alpha_simple.slr_brick,beta_simple.slr_brick,V0_simple.slr_brick,offset.Tgav_obs,sigma.Tgav_obs,rho.Tgav_obs,sigma.slr_gsic_obs,rho.slr_gsic_obs,sigma.slr_gis_obs,rho.slr_gis_obs,a_anto.slr_brick,b_anto.slr_brick,gamma_dais.slr_brick,alpha_dais.slr_brick,mu_dais.slr_brick,nu_dais.slr_brick,P0_dais.slr_brick,kappa_dais.slr_brick,f0_dais.slr_brick,h0_dais.slr_brick,c_dais.slr_brick,b0_dais.slr_brick,slope_dais.slr_brick,lambda_dais.slr_brick,Tcrit_dais.slr_brick,offset.ocheat_obs,sigma.ocheat_obs,rho.ocheat_obs,leaf
p,0.531,0.106,0.247,0.0,0.0,0.0,0.0,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.002,0.005,0.064,0.0,0.0,0.0,0.0
l,0.376,0.018,0.166,0.0,0.0,0.0,0.0,0.012,0.0,0.004,0.002,0.0,0.001,0.004,0.002,0.0,0.0,0.001,0.0,0.0,0.001,0.001,0.0,0.0,0.0,0.0,0.044,0.0,0.004,0.0,0.0,0.0,0.009,0.028,0.327,0.0,0.0,0.0,0.0
ll,0.272,0.026,0.125,0.009,0.008,0.002,0.002,0.019,0.001,0.003,0.013,0.003,0.004,0.015,0.001,0.002,0.004,0.003,0.003,0.004,0.004,0.011,0.003,0.003,0.003,0.005,0.046,0.003,0.007,0.0,0.001,0.004,0.019,0.019,0.189,0.0,0.0,0.0,0.164
lll,0.12320574162679426,0.011961722488038277,0.05741626794258373,0.01674641148325359,0.011961722488038277,0.01076555023923445,0.0215311004784689,0.011961722488038277,0.005980861244019139,0.008373205741626795,0.009569377990430622,0.009569377990430622,0.008373205741626795,0.01674641148325359,0.005980861244019139,0.01555023923444976,0.01674641148325359,0.01076555023923445,0.017942583732057416,0.005980861244019139,0.008373205741626795,0.01076555023923445,0.008373205741626795,0.004784688995215311,0.0023923444976076554,0.008373205741626795,0.0215311004784689,0.007177033492822967,0.011961722488038277,0.005980861244019139,0.009569377990430622,0.005980861244019139,0.009569377990430622,0.017942583732057416,0.11722488038277512,0.0,0.0,0.0,0.35287081339712917
llll,0.05730129390018484,0.005545286506469501,0.029574861367837338,0.014787430683918669,0.009242144177449169,0.014787430683918669,0.012939001848428836,0.0073937153419593345,0.005545286506469501,0.012939001848428836,0.012939001848428836,0.0073937153419593345,0.005545286506469501,0.011090573012939002,0.009242144177449169,0.0073937153419593345,0.009242144177449169,0.005545286506469501,0.018484288354898338,0.0018484288354898336,0.005545286506469501,0.011090573012939002,0.0073937153419593345,0.0166358595194085,0.009242144177449169,0.009242144177449169,0.012939001848428836,0.005545286506469501,0.0073937153419593345,0.011090573012939002,0.0036968576709796672,0.0018484288354898336,0.011090573012939002,0.0166358595194085,0.05545286506469501,0.0,0.0,0.0,0.55637707948244
lllll,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
llllr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
lllr,0.059149722735674676,0.02033271719038817,0.027726432532347505,0.012939001848428836,0.0073937153419593345,0.009242144177449169,0.012939001848428836,0.0073937153419593345,0.014787430683918669,0.014787430683918669,0.022181146025878003,0.012939001848428836,0.011090573012939002,0.012939001848428836,0.0073937153419593345,0.018484288354898338,0.0036968576709796672,0.0018484288354898336,0.009242144177449169,0.018484288354898338,0.005545286506469501,0.011090573012939002,0.014787430683918669,0.0036968576709796672,0.0036968576709796672,0.012939001848428836,0.02033271719038817,0.005545286506469501,0.0073937153419593345,0.009242144177449169,0.005545286506469501,0.005545286506469501,0.009242144177449169,0.024029574861367836,0.07393715341959335,0.0,0.0,0.0,0.4824399260628466
lllrl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
lllrr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
llr,0.15789473684210525,0.03229665071770335,0.04066985645933014,0.011961722488038277,0.02631578947368421,0.01076555023923445,0.007177033492822967,0.008373205741626795,0.011961722488038277,0.017942583732057416,0.023923444976076555,0.01076555023923445,0.005980861244019139,0.02751196172248804,0.0023923444976076554,0.004784688995215311,0.01076555023923445,0.008373205741626795,0.01076555023923445,0.01076555023923445,0.005980861244019139,0.014354066985645933,0.014354066985645933,0.005980861244019139,0.013157894736842105,0.01674641148325359,0.05502392344497608,0.005980861244019139,0.013157894736842105,0.009569377990430622,0.01076555023923445,0.014354066985645933,0.03229665071770335,0.01674641148325359,0.1291866028708134,0.0,0.0,0.0,0.20095693779904306
llrl,0.06736526946107785,0.016467065868263474,0.019461077844311378,0.010479041916167664,0.01347305389221557,0.014970059880239521,0.016467065868263474,0.011976047904191617,0.004491017964071856,0.008982035928143712,0.014970059880239521,0.0074850299401197605,0.0074850299401197605,0.010479041916167664,0.005988023952095809,0.020958083832335328,0.016467065868263474,0.017964071856287425,0.008982035928143712,0.0029940119760479044,0.005988023952095809,0.0014970059880239522,0.01347305389221557,0.011976047904191617,0.011976047904191617,0.017964071856287425,0.014970059880239521,0.0029940119760479044,0.011976047904191617,0.008982035928143712,0.004491017964071856,0.0074850299401197605,0.010479041916167664,0.01347305389221557,0.0688622754491018,0.0,0.0,0.0,0.49550898203592814
llrll,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
llrlr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
