0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
3.087988495826721,3.0549196004867554,2.9590370655059814,2.209079623222351,6.8494627475738525,3.306306481361389,6.107748985290527,4.88990330696106,3.7389811277389526,3.815552830696106,3.5093576908111572,6.606426477432251,5.7083775997161865,4.545879602432251,3.468645453453064,6.588003635406494,7.505618572235107,,,,,,,,,
2.687756657600403,2.3405022621154785,2.4855865240097046,2.1640111207962036,3.1333640813827515,3.673079490661621,4.817162036895752,5.58279824256897,3.632593035697937,3.475690007209778,4.177409887313843,4.437443017959595,6.089012861251831,,,,,,,,,,,,,
2.868891477584839,2.430330514907837,6.147751331329346,3.4508068561553955,4.862249374389648,3.8871095180511475,4.798675537109375,3.95171320438385,2.5664150714874268,4.088309288024902,3.3124383687973022,4.316243886947632,6.813575983047485,2.943096399307251,2.2291706800460815,7.5191569328308105,4.1620166301727295,3.251801371574402,,,,,,,,
3.098421096801758,2.7016490697860718,3.9479748010635376,2.4927605390548706,3.2513447999954224,2.9748483896255493,5.166863679885864,3.1243642568588257,3.7943791151046753,5.608101844787598,3.881095767021179,2.806666374206543,5.083040475845337,5.8376569747924805,3.190207839012146,4.147688865661621,,,,,,,,,,
5.261855602264404,3.8357361555099487,3.2851643562316895,2.6857659816741943,5.213629245758057,4.169119596481323,3.4444892406463623,2.1263636350631714,6.105004787445068,2.6111371517181396,2.512764811515808,2.67062509059906,3.1308687925338745,2.1879587173461914,3.797364115715027,,,,,,,,,,,
3.0911132097244263,2.452604055404663,2.1729209423065186,2.4081698656082153,2.1312596797943115,2.2466962337493896,2.787407636642456,2.739029884338379,2.8709678649902344,6.419544696807861,3.360484004020691,3.6454288959503174,4.3779518604278564,6.286753177642822,4.054183006286621,4.096118688583374,3.4948939085006714,5.334917783737183,3.5474897623062134,,,,,,,
3.09476101398468,3.3123254776000977,7.2635791301727295,3.8897087574005127,3.728101134300232,2.3953269720077515,2.7635304927825928,2.9001187086105347,2.809074878692627,3.3296003341674805,4.821904897689819,3.5915802717208862,2.6135644912719727,4.106067180633545,3.8858803510665894,3.7865209579467773,3.3390746116638184,,,,,,,,,
2.461668610572815,3.1966837644577026,3.648564338684082,3.79415225982666,3.307310700416565,4.017078161239624,3.7383774518966675,2.0565377473831177,2.561868906021118,3.165439248085022,5.322629451751709,4.364980936050415,4.190365314483643,4.236220836639404,,,,,,,,,,,,
3.70593523979187,3.334399938583374,3.53744900226593,4.16481876373291,3.19510018825531,2.175778865814209,2.94591224193573,2.5605061054229736,3.0191503763198853,6.107748985290527,3.2085583209991455,3.568450093269348,,,,,,,,,,,,,,
2.8396259546279907,3.5516037940979004,2.936350107192993,3.698476195335388,2.780455708503723,5.755702018737793,4.808027744293213,4.391282558441162,4.263933181762695,6.0433337688446045,3.9688714742660522,3.0756267309188843,4.318243980407715,6.493455171585083,,,,,,,,,,,,
3.2387354373931885,2.465513586997986,2.1998374462127686,2.8022080659866333,2.5807005167007446,2.8145636320114136,2.2617950439453125,2.958001136779785,2.3065483570098877,2.803362011909485,3.051918148994446,6.425118446350098,5.449754476547241,3.983639359474182,3.4944565296173096,3.7211523056030273,4.439769983291626,4.670562982559204,4.4447386264801025,5.301290512084961,5.0387067794799805,,,,,
2.9438700675964355,2.478669285774231,2.755562901496887,5.790997743606567,3.1220980882644653,4.231994390487671,3.1869715452194214,3.1436374187469482,4.933110952377319,5.389781475067139,4.567779541015625,3.5025031566619873,2.9460623264312744,3.076724410057068,3.201453447341919,4.846935987472534,4.12310004234314,3.9691646099090576,,,,,,,,
2.8021844625473022,3.588295817375183,3.695260763168335,5.96969199180603,3.9217164516448975,3.7890576124191284,3.906733274459839,4.219082832336426,3.5909820795059204,3.5378183126449585,5.288715600967407,4.959824800491333,3.936963438987732,3.2382748126983643,2.4186891317367554,2.5030161142349243,5.660506963729858,4.3002331256866455,3.559026837348938,,,,,,,
4.208582401275635,7.069270610809326,4.143473863601685,2.3074971437454224,2.1850478649139404,2.6966429948806763,2.5969899892807007,3.860690712928772,2.7373558282852173,4.251525163650513,3.709097385406494,3.291079521179199,4.9639458656311035,7.251559495925903,,,,,,,,,,,,
7.027385711669922,3.259415626525879,3.4195117950439453,3.3469549417495728,5.741774797439575,2.9531904458999634,3.582785129547119,3.144406318664551,2.8455986976623535,4.397018909454346,3.8573668003082275,,,,,,,,,,,,,,,
3.3469549417495728,2.6975934505462646,3.5691975355148315,4.448127746582031,5.257298707962036,5.089962959289551,2.97965145111084,3.6336472034454346,2.1901925802230835,4.4892778396606445,6.78898811340332,3.2911932468414307,2.6074188947677612,,,,,,,,,,,,,
2.8888503313064575,2.510241985321045,2.89692759513855,4.291534423828125,2.9530237913131714,3.7244282960891724,3.8853365182876587,7.269300937652588,3.247747302055359,2.121615171432495,2.8174655437469482,5.804369688034058,4.657765626907349,,,,,,,,,,,,,
