0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
3.6442434787750244,2.7204887866973877,6.73685884475708,5.877122163772583,5.017557382583618,,,,,,,,,,,,,,
2.7954927682876587,4.175283193588257,2.7903209924697876,2.822246551513672,3.3064231872558594,3.0546563863754272,3.6611939668655396,3.2184250354766846,3.169051766395569,4.710941314697266,3.7222601175308228,3.367859959602356,3.3576862812042236,3.7818185091018677,2.766172170639038,,,,
5.867376089096069,3.630918502807617,2.1551032066345215,4.348691463470459,5.939231872558594,4.302806377410889,2.609967589378357,4.326696872711182,3.850767135620117,,,,,,,,,,
4.000725030899048,6.623908758163452,3.2507991790771484,4.227397680282593,2.9636977910995483,3.523324966430664,,,,,,,,,,,,,
4.126506090164185,3.0565247535705566,3.1949812173843384,3.747738242149353,2.543479323387146,3.058526039123535,6.138799667358398,4.139430046081543,5.071547985076904,,,,,,,,,,
3.3602205514907837,2.1022911071777344,3.3035184144973755,4.519182205200195,3.847385048866272,4.437837600708008,4.968865394592285,5.912373065948486,,,,,,,,,,,
5.8669655323028564,2.591943860054016,4.554887056350708,3.8357555866241455,3.4263672828674316,3.5486364364624023,6.328299045562744,4.600829839706421,3.50669264793396,5.414782285690308,6.219681024551392,4.946842193603516,5.44722580909729,4.96945595741272,5.3475542068481445,,,,
3.9789485931396484,6.381666660308838,3.3659623861312866,3.532896876335144,2.691139817237854,3.188036322593689,3.7633999586105347,3.7880337238311768,6.380205392837524,,,,,,,,,,
4.087686538696289,3.070337414741516,6.098024129867554,5.1416356563568115,4.8592188358306885,3.6409915685653687,4.046664237976074,2.4100667238235474,3.805095076560974,6.391705274581909,4.020823955535889,,,,,,,,
3.6429121494293213,2.5968319177627563,5.943859577178955,7.077406167984009,,,,,,,,,,,,,,,
3.2158113718032837,3.058238983154297,4.546723127365112,4.907245874404907,4.211330890655518,3.9299453496932983,4.566025257110596,,,,,,,,,,,,
3.6569454669952393,4.021021366119385,3.1648454666137695,5.84174108505249,3.8601611852645874,5.835982084274292,2.530088186264038,2.685497522354126,3.489380359649658,,,,,,,,,,
2.495855450630188,3.503755569458008,6.09581732749939,4.052509546279907,4.592694044113159,,,,,,,,,,,,,,
