,S.temperature,diff.temperature,alpha.temperature,beta0_gsic.slr_brick,V0_gsic.slr_brick,n_gsic.slr_brick,Gs0_gsic.slr_brick,a_tee.slr_brick,a_simple.slr_brick,b_simple.slr_brick,alpha_simple.slr_brick,beta_simple.slr_brick,V0_simple.slr_brick,offset.Tgav_obs,sigma.Tgav_obs,rho.Tgav_obs,sigma.slr_gsic_obs,rho.slr_gsic_obs,sigma.slr_gis_obs,rho.slr_gis_obs,a_anto.slr_brick,b_anto.slr_brick,gamma_dais.slr_brick,alpha_dais.slr_brick,mu_dais.slr_brick,nu_dais.slr_brick,P0_dais.slr_brick,kappa_dais.slr_brick,f0_dais.slr_brick,h0_dais.slr_brick,c_dais.slr_brick,b0_dais.slr_brick,slope_dais.slr_brick,lambda_dais.slr_brick,Tcrit_dais.slr_brick,offset.ocheat_obs,sigma.ocheat_obs,rho.ocheat_obs,leaf
p,0.144,0.089,0.132,0.0,0.001,0.001,0.001,0.049,0.038,0.077,0.042,0.058,0.001,0.001,0.007,0.004,0.0,0.003,0.003,0.003,0.035,0.0,0.0,0.014,0.011,0.0,0.108,0.006,0.005,0.003,0.0,0.002,0.073,0.068,0.021,0.0,0.0,0.0,0.0
l,0.143,0.069,0.122,0.008,0.002,0.001,0.001,0.062,0.039,0.071,0.034,0.059,0.003,0.002,0.006,0.002,0.006,0.006,0.009,0.003,0.033,0.005,0.006,0.014,0.005,0.003,0.104,0.002,0.007,0.003,0.004,0.003,0.075,0.051,0.028,0.0,0.0,0.0,0.009
ll,0.1311806256306761,0.060544904137235116,0.09788092835519677,0.011099899091826439,0.005045408678102927,0.006054490413723511,0.013118062563067608,0.027245206861755803,0.033299697275479316,0.06760847628657922,0.055499495459132187,0.06659939455095863,0.004036326942482341,0.01917255297679112,0.007063572149344097,0.012108980827447022,0.007063572149344097,0.010090817356205853,0.007063572149344097,0.005045408678102927,0.020181634712411706,0.010090817356205853,0.005045408678102927,0.013118062563067608,0.012108980827447022,0.0030272452068617556,0.08072653884964683,0.009081735620585268,0.008072653884964682,0.010090817356205853,0.005045408678102927,0.012108980827447022,0.05348133198789102,0.044399596367305755,0.044399596367305755,0.0,0.0,0.0,0.022199798183652877
lll,0.09700722394220847,0.026831785345717233,0.08565531475748193,0.013415892672858616,0.011351909184726523,0.01238390092879257,0.011351909184726523,0.015479876160990712,0.022703818369453045,0.043343653250773995,0.04643962848297214,0.02786377708978328,0.014447884416924664,0.016511867905056758,0.007223942208462332,0.016511867905056758,0.008255933952528379,0.011351909184726523,0.015479876160990712,0.006191950464396285,0.02786377708978328,0.015479876160990712,0.01238390092879257,0.010319917440660475,0.022703818369453045,0.0030959752321981426,0.07017543859649122,0.014447884416924664,0.013415892672858616,0.01238390092879257,0.011351909184726523,0.017543859649122806,0.04231166150670795,0.04643962848297214,0.018575851393188854,0.0,0.0,0.0,0.15170278637770898
llll,0.05596107055961071,0.023114355231143552,0.06690997566909976,0.012165450121654502,0.02068126520681265,0.009732360097323601,0.021897810218978103,0.01338199513381995,0.014598540145985401,0.029197080291970802,0.024330900243309004,0.02068126520681265,0.014598540145985401,0.009732360097323601,0.009732360097323601,0.009732360097323601,0.00851581508515815,0.0072992700729927005,0.00851581508515815,0.009732360097323601,0.0340632603406326,0.015815085158150853,0.010948905109489052,0.0072992700729927005,0.01824817518248175,0.0036496350364963502,0.04866180048661801,0.012165450121654502,0.025547445255474453,0.014598540145985401,0.00851581508515815,0.025547445255474453,0.025547445255474453,0.032846715328467155,0.02068126520681265,0.0,0.0,0.0,0.305352798053528
lllr,0.07785888077858881,0.0170316301703163,0.072992700729927,0.00851581508515815,0.012165450121654502,0.009732360097323601,0.021897810218978103,0.023114355231143552,0.029197080291970802,0.06447688564476886,0.051094890510948905,0.029197080291970802,0.010948905109489052,0.019464720194647202,0.0024330900243309003,0.015815085158150853,0.010948905109489052,0.009732360097323601,0.00851581508515815,0.019464720194647202,0.032846715328467155,0.012165450121654502,0.01824817518248175,0.012165450121654502,0.025547445255474453,0.012165450121654502,0.06326034063260341,0.0072992700729927005,0.019464720194647202,0.01824817518248175,0.009732360097323601,0.010948905109489052,0.0267639902676399,0.045012165450121655,0.029197080291970802,0.0,0.0,0.0,0.14233576642335766
llr,0.0846233230134159,0.038183694530443756,0.1001031991744066,0.009287925696594427,0.011351909184726523,0.011351909184726523,0.009287925696594427,0.02476780185758514,0.034055727554179564,0.053663570691434466,0.0608875128998968,0.04437564499484004,0.011351909184726523,0.014447884416924664,0.0020639834881320948,0.013415892672858616,0.006191950464396285,0.015479876160990712,0.017543859649122806,0.01238390092879257,0.02786377708978328,0.013415892672858616,0.02063983488132095,0.011351909184726523,0.015479876160990712,0.007223942208462332,0.05159958720330237,0.006191950464396285,0.011351909184726523,0.01238390092879257,0.005159958720330237,0.017543859649122806,0.04437564499484004,0.05056759545923633,0.03508771929824561,0.0,0.0,0.0,0.09494324045407637
llrl,0.07069555302166476,0.02280501710376283,0.06841505131128849,0.009122006841505131,0.0068415051311288486,0.00798175598631699,0.01596351197263398,0.01710376282782212,0.014823261117445839,0.04218928164196123,0.04561003420752566,0.02508551881413911,0.010262257696693273,0.012542759407069556,0.009122006841505131,0.012542759407069556,0.011402508551881414,0.019384264538198404,0.0068415051311288486,0.010262257696693273,0.03192702394526796,0.019384264538198404,0.011402508551881414,0.0068415051311288486,0.013683010262257697,0.00798175598631699,0.05017103762827822,0.00798175598631699,0.021664766248574687,0.00798175598631699,0.0068415051311288486,0.02394526795895097,0.03876852907639681,0.0330672748004561,0.02394526795895097,0.0,0.0,0.0,0.2554161915621437
llrr,0.0661345496009122,0.021664766248574687,0.0661345496009122,0.01710376282782212,0.005701254275940707,0.00798175598631699,0.014823261117445839,0.026225769669327253,0.039908779931584946,0.05701254275940707,0.06157354618015964,0.036488027366020526,0.010262257696693273,0.01596351197263398,0.012542759407069556,0.012542759407069556,0.012542759407069556,0.014823261117445839,0.00798175598631699,0.010262257696693273,0.019384264538198404,0.018244013683010263,0.02280501710376283,0.011402508551881414,0.02394526795895097,0.012542759407069556,0.06043329532497149,0.014823261117445839,0.020524515393386546,0.01710376282782212,0.010262257696693273,0.01596351197263398,0.04104903078677309,0.03534777651083238,0.02280501710376283,0.0,0.0,0.0,0.13568985176738882
lr,0.11099899091826437,0.04137235116044399,0.11301715438950555,0.006054490413723511,0.005045408678102927,0.013118062563067608,0.008072653884964682,0.034308779011099896,0.04238143289606458,0.07568113017154389,0.055499495459132187,0.0615539858728557,0.012108980827447022,0.011099899091826439,0.011099899091826439,0.009081735620585268,0.0020181634712411706,0.006054490413723511,0.009081735620585268,0.011099899091826439,0.028254288597376387,0.006054490413723511,0.0030272452068617556,0.016145307769929364,0.011099899091826439,0.006054490413723511,0.08980827447023208,0.009081735620585268,0.010090817356205853,0.004036326942482341,0.0010090817356205853,0.009081735620585268,0.06256306760847628,0.056508577194752774,0.02119071644803229,0.0,0.0,0.0,0.027245206861755803
