0,1,2,3,4,5,6,7,8
3.5455816984176636,4.652559280395508,3.213677763938904,,,,,,
4.101081371307373,3.229012608528137,4.440644979476929,4.844861745834351,,,,,
4.142512321472168,3.4641971588134766,6.359315872192383,,,,,,
4.037580490112305,3.224324941635132,3.629570960998535,3.3701376914978027,5.208983421325684,6.349138498306274,,,
3.5399515628814697,2.8512673377990723,3.268484950065613,3.9438594579696655,4.307347536087036,4.9769299030303955,,,
4.037580490112305,3.265766978263855,6.274233102798462,,,,,,
4.037172555923462,4.664610147476196,6.359315872192383,,,,,,
4.141351938247681,3.4568746089935303,2.950425624847412,3.3249897956848145,5.015900373458862,,,,
4.03742527961731,3.213677763938904,3.3256715536117554,4.319134473800659,4.907347917556763,,,,
4.037580490112305,3.3997414112091064,2.8566014766693115,4.708598375320435,,,,,
4.0183680057525635,3.264721155166626,3.304237723350525,6.376977443695068,,,,,
3.265718102455139,3.9413228034973145,4.8302741050720215,3.4502062797546387,3.5202910900115967,6.611411094665527,,,
4.140676975250244,3.265766978263855,2.9501094818115234,3.2171032428741455,5.205276966094971,6.30273962020874,,,
3.2154290676116943,4.037172555923462,3.3256198167800903,,,,,,
3.894473671913147,2.8566014766693115,4.664610147476196,6.5620036125183105,,,,,
3.2656893730163574,4.373368501663208,4.037172555923462,3.269691228866577,4.708598375320435,,,,
3.9112921953201294,3.265718102455139,4.319467544555664,4.971586227416992,6.107748985290527,,,,
4.155645370483398,3.265766978263855,2.9677735567092896,3.6573961973190308,4.682745456695557,6.100292921066284,6.5150322914123535,,
4.03772234916687,3.265766978263855,2.857028365135193,5.095056772232056,6.431278944015503,,,,
4.200769901275635,3.2171032428741455,4.862279415130615,6.125567436218262,,,,,
3.9111372232437134,2.950425624847412,3.5399515628814697,4.300225496292114,4.870405912399292,,,,
4.108471870422363,3.3256715536117554,3.5399515628814697,4.870072603225708,6.419544696807861,4.226535320281982,4.862279415130615,,
4.0867109298706055,3.631930112838745,3.103179693222046,4.329494476318359,4.729006767272949,6.364999771118164,,,
4.037580490112305,3.003613233566284,3.5601911544799805,4.476487398147583,5.985633850097656,,,,
4.037580490112305,3.544328212738037,3.3700547218322754,4.922440528869629,6.364999771118164,,,,
4.03670334815979,3.267692804336548,2.8560866117477417,3.103179693222046,5.090224027633667,,,,
3.9374172687530518,3.310426354408264,3.2108227014541626,5.160259246826172,,,,,
3.8948192596435547,3.265766978263855,2.9480987787246704,3.5832865238189697,3.9859291315078735,4.983701467514038,7.014119386672974,,
3.265718102455139,4.343416213989258,3.2644201517105103,4.101081371307373,6.400573968887329,,,,
4.010643243789673,3.4567339420318604,3.208487033843994,6.376977443695068,,,,,
4.035796642303467,3.257714033126831,3.3698372840881348,4.83439826965332,6.603839159011841,,,,
4.03772234916687,3.217039704322815,6.345759391784668,,,,,,
3.2282116413116455,4.03670334815979,3.310426354408264,4.532582998275757,,,,,
3.920327067375183,3.259639859199524,4.904172658920288,,,,,,
3.95041024684906,3.268484950065613,3.217182159423828,4.87631630897522,,,,,
3.958531975746155,3.265766978263855,3.3700547218322754,6.358657598495483,,,,,
3.8946117162704468,3.217182159423828,2.950425624847412,4.413163900375366,,,,,
4.037172555923462,3.261673092842102,4.915246248245239,,,,,,
3.9374172687530518,3.263466715812683,6.3915019035339355,,,,,,
3.959246277809143,3.2583452463150024,4.908862829208374,5.156507730484009,,,,,
3.5678471326828003,4.090534925460815,4.614275217056274,3.3819509744644165,3.4666014909744263,4.870072603225708,,,
4.0025928020477295,2.9501094818115234,3.268484950065613,3.217182159423828,4.234524726867676,6.359315872192383,5.1571924686431885,,
3.552007794380188,2.9586446285247803,3.003369688987732,4.897676944732666,5.206732511520386,,,,
3.6028343439102173,3.267439126968384,4.319134473800659,4.864009857177734,3.5016627311706543,6.377450942993164,,,
2.950639009475708,4.514527320861816,4.03670334815979,3.4632495641708374,4.532662868499756,4.043443202972412,,,
3.265718102455139,4.141446590423584,3.216823935508728,6.400573968887329,,,,,
