,S.temperature,diff.temperature,alpha.temperature,beta0_gsic.slr_brick,V0_gsic.slr_brick,n_gsic.slr_brick,Gs0_gsic.slr_brick,a_tee.slr_brick,a_simple.slr_brick,b_simple.slr_brick,alpha_simple.slr_brick,beta_simple.slr_brick,V0_simple.slr_brick,offset.Tgav_obs,sigma.Tgav_obs,rho.Tgav_obs,sigma.slr_gsic_obs,rho.slr_gsic_obs,sigma.slr_gis_obs,rho.slr_gis_obs,a_anto.slr_brick,b_anto.slr_brick,gamma_dais.slr_brick,alpha_dais.slr_brick,mu_dais.slr_brick,nu_dais.slr_brick,P0_dais.slr_brick,kappa_dais.slr_brick,f0_dais.slr_brick,h0_dais.slr_brick,c_dais.slr_brick,b0_dais.slr_brick,slope_dais.slr_brick,lambda_dais.slr_brick,Tcrit_dais.slr_brick,offset.ocheat_obs,sigma.ocheat_obs,rho.ocheat_obs,leaf
p,0.523,0.04,0.244,0.0,0.0,0.0,0.0,0.003,0.012,0.06,0.011,0.106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0
l,0.126,0.026,0.078,0.0,0.0,0.0,0.001,0.009,0.154,0.268,0.111,0.195,0.0,0.001,0.0,0.0,0.0,0.002,0.0,0.0,0.002,0.0,0.001,0.0,0.001,0.0,0.008,0.0,0.0,0.003,0.0,0.0,0.004,0.01,0.0,0.0,0.0,0.0,0.0
ll,0.106,0.021,0.109,0.003,0.006,0.004,0.013,0.011,0.038,0.103,0.178,0.046,0.012,0.009,0.004,0.007,0.002,0.007,0.004,0.005,0.008,0.007,0.009,0.003,0.005,0.002,0.016,0.009,0.002,0.01,0.001,0.005,0.021,0.045,0.005,0.0,0.0,0.0,0.164
lll,0.05143540669856459,0.01674641148325359,0.03708133971291866,0.005980861244019139,0.009569377990430622,0.01076555023923445,0.022727272727272728,0.0023923444976076554,0.0215311004784689,0.05143540669856459,0.0861244019138756,0.039473684210526314,0.011961722488038277,0.01076555023923445,0.008373205741626795,0.005980861244019139,0.01076555023923445,0.004784688995215311,0.004784688995215311,0.019138755980861243,0.011961722488038277,0.005980861244019139,0.019138755980861243,0.008373205741626795,0.013157894736842105,0.011961722488038277,0.022727272727272728,0.009569377990430622,0.005980861244019139,0.014354066985645933,0.0023923444976076554,0.013157894736842105,0.02631578947368421,0.03110047846889952,0.009569377990430622,0.0,0.0,0.0,0.3624401913875598
llll,0.02626641651031895,0.009380863039399626,0.016885553470919325,0.009380863039399626,0.0075046904315197,0.016885553470919325,0.016885553470919325,0.005628517823639775,0.01125703564727955,0.024390243902439025,0.04878048780487805,0.020637898686679174,0.005628517823639775,0.01876172607879925,0.016885553470919325,0.0075046904315197,0.0075046904315197,0.005628517823639775,0.005628517823639775,0.009380863039399626,0.001876172607879925,0.00375234521575985,0.009380863039399626,0.0075046904315197,0.005628517823639775,0.01125703564727955,0.0225140712945591,0.0075046904315197,0.01125703564727955,0.020637898686679174,0.005628517823639775,0.009380863039399626,0.016885553470919325,0.013133208255159476,0.01125703564727955,0.0,0.0,0.0,0.551594746716698
lllll,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
llllr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
lllr,0.058161350844277676,0.024390243902439025,0.04127579737335835,0.005628517823639775,0.0075046904315197,0.01125703564727955,0.016885553470919325,0.020637898686679174,0.024390243902439025,0.04690431519699812,0.075046904315197,0.013133208255159476,0.0150093808630394,0.01876172607879925,0.005628517823639775,0.01125703564727955,0.005628517823639775,0.005628517823639775,0.009380863039399626,0.001876172607879925,0.0150093808630394,0.0150093808630394,0.020637898686679174,0.0150093808630394,0.01876172607879925,0.0075046904315197,0.016885553470919325,0.005628517823639775,0.01125703564727955,0.0225140712945591,0.013133208255159476,0.0150093808630394,0.03189493433395872,0.02626641651031895,0.005628517823639775,0.0,0.0,0.0,0.34146341463414637
lllrl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
lllrr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
