0,1,2,3,4,5
3.7680857181549072,7.031663179397583,5.130511522293091,,,
3.2165541648864746,2.508490800857544,6.492028474807739,,,
3.980049729347229,3.0564016103744507,7.3256306648254395,,,
4.405724287033081,,,,,
3.77227520942688,5.715461254119873,,,,
3.049809455871582,,,,,
3.2306874990463257,2.507612943649292,5.849190711975098,,,
3.0704487562179565,2.788724660873413,5.711570501327515,5.360605955123901,,
3.0564016103744507,5.312351942062378,5.244683027267456,,,
2.508490800857544,3.0981457233428955,5.775346755981445,4.92376446723938,3.582275629043579,
3.236517906188965,5.55968165397644,,,,
4.755712985992432,3.531988263130188,,,,
3.7518367767333984,3.008062958717346,2.7816381454467773,4.462992429733276,,
3.5022599697113037,2.767617702484131,7.375178337097168,,,
3.5475953817367554,6.679376602172852,5.033470630645752,,,
3.0039684772491455,4.379056692123413,,,,
3.0655617713928223,2.7524014711380005,,,,
3.640285611152649,2.7828166484832764,,,,
3.176517128944397,2.8534536361694336,5.769709825515747,6.96480655670166,,
3.025404691696167,,,,,
3.196103572845459,,,,,
6.090350151062012,5.638098239898682,4.965821743011475,,,
6.001113414764404,3.5030486583709717,3.0226484537124634,6.322484254837036,,
3.087988495826721,2.260743498802185,4.057363271713257,5.456377744674683,,
5.824617385864258,,,,,
3.3201647996902466,7.366985321044922,4.043379545211792,,,
3.5475953817367554,2.775566339492798,2.8429962396621704,5.694610118865967,5.148756980895996,
3.0896718502044678,4.753600120544434,4.980092763900757,,,
3.5021026134490967,2.6943161487579346,2.9145348072052,4.145002841949463,,
,,,,,
3.3143023252487183,2.8511394262313843,5.776028633117676,,,
3.1765172481536865,,,,,
3.2218451499938965,4.675255060195923,,,,
3.157946825027466,2.199531316757202,5.632670640945435,,,
4.310991048812866,,,,,
3.5475953817367554,2.6943161487579346,5.3525896072387695,,,
3.0565247535705566,2.199531316757202,4.857074499130249,7.3550145626068115,,
3.7680593729019165,2.547937035560608,2.8429962396621704,,,
3.5001251697540283,2.2331063747406006,3.980049729347229,7.3343284130096436,,
3.5475953817367554,3.101358652114868,4.462992429733276,,,
