0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
3.2161539793014526,3.009179472923279,2.27486789226532,4.496325731277466,3.304657816886902,3.638123035430908,3.505811333656311,2.735604166984558,3.817000985145569,4.6680543422698975,5.838964939117432,6.5205607414245605,3.715242862701416,3.197240114212036,4.975178480148315,5.539271593093872,5.77971887588501,,,,,,,,,,,,
3.4773606061935425,2.87227463722229,2.3397462368011475,2.9224064350128174,5.485595941543579,3.653212308883667,3.806116461753845,4.349815130233765,4.965457916259766,6.29044771194458,4.472541332244873,4.5280163288116455,4.923954010009766,5.854589223861694,,,,,,,,,,,,,,,
3.463985800743103,2.3919442892074585,3.2443110942840576,2.398795962333679,5.10164213180542,4.707406044006348,4.897336006164551,3.6746113300323486,4.99342155456543,4.494540452957153,6.31777811050415,5.036452889442444,7.70381498336792,3.6473844051361084,5.538159132003784,4.662052392959595,4.358777284622192,4.216116189956665,3.1939783096313477,7.651381731033325,3.13118577003479,,,,,,,,
2.8997037410736084,3.8564380407333374,3.9686421155929565,4.938765048980713,4.536515951156616,4.087660789489746,7.975461959838867,3.2384291887283325,8.723577976226807,5.127089977264404,5.31060791015625,4.474841117858887,5.450048446655273,,,,,,,,,,,,,,,,
3.223425269126892,2.8059710264205933,4.717878103256226,3.4947762489318848,3.4808316230773926,3.574357509613037,2.828639268875122,4.230965614318848,5.53946328163147,4.496991157531738,3.7877609729766846,3.2831366062164307,4.623488187789917,4.440670967102051,3.66469144821167,5.386681795120239,,,,,,,,,,,,,
2.899465799331665,4.1222193241119385,4.25323486328125,3.605574369430542,3.2195335626602173,3.2226146459579468,4.3831987380981445,7.1984639167785645,5.076303482055664,4.953295469284058,3.7172292470932007,2.84824538230896,4.333463191986084,4.7136149406433105,,,,,,,,,,,,,,,
4.9157280921936035,3.916741132736206,3.364341378211975,4.650482654571533,4.042802453041077,4.73053765296936,3.2587313652038574,4.158567905426025,3.356406092643738,4.385554790496826,4.952118158340454,3.1761478185653687,3.744593381881714,3.597853660583496,2.695670485496521,2.8437288999557495,5.034599781036377,3.732251524925232,4.16260552406311,5.579317331314087,,,,,,,,,
3.4650588035583496,5.023818731307983,4.226567506790161,5.079802751541138,3.521822452545166,3.7615175247192383,4.917909860610962,3.8012648820877075,,,,,,,,,,,,,,,,,,,,,
3.516325831413269,3.198979139328003,2.9236857891082764,4.1119225025177,5.218602657318115,3.817113757133484,3.923177719116211,3.9738926887512207,5.805021047592163,5.383870363235474,4.7594077587127686,6.764214277267456,3.196902871131897,2.427788734436035,,,,,,,,,,,,,,,
2.921688199043274,5.818942546844482,4.1324684619903564,3.2387722730636597,4.3508195877075195,4.622185468673706,5.191196918487549,2.9876108169555664,4.912515640258789,5.011137247085571,4.185896873474121,3.193924069404602,5.097819089889526,3.9129544496536255,4.836582183837891,,,,,,,,,,,,,,
