0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
3.692774176597595,3.2401798963546753,2.8335649967193604,2.8609936237335205,4.7440268993377686,3.960336208343506,4.36703634262085,3.2050806283950806,4.4619667530059814,3.768189787864685,4.405591726303101,5.078838109970093,5.118246793746948,3.6531349420547485,4.386127710342407,4.533329248428345,4.863339900970459,4.224471569061279,6.359315872192383,5.021366357803345,5.556181907653809,3.6668585538864136,,,,,,,
4.0867109298706055,3.310659408569336,3.7605831623077393,3.6056604385375977,3.697837471961975,3.7862318754196167,4.542121648788452,6.419544696807861,5.5230231285095215,4.8839027881622314,5.3795037269592285,5.203329801559448,5.173323631286621,4.944050073623657,,,,,,,,,,,,,,,
6.780805826187134,3.9097769260406494,4.0295493602752686,4.0902931690216064,3.5730456113815308,5.166843891143799,3.4294017553329468,4.0164313316345215,3.9444050788879395,5.002612113952637,5.012820482254028,3.8563640117645264,2.9985955953598022,3.2917933464050293,4.876855850219727,6.076641798019409,4.95417594909668,,,,,,,,,,,,
3.3183395862579346,4.297484874725342,3.9642444849014282,3.1768428087234497,4.292951583862305,4.207071781158447,4.561098575592041,6.342419862747192,3.02753746509552,3.7995762825012207,3.7315183877944946,3.202885389328003,4.139114618301392,3.773007869720459,4.9960784912109375,5.7887303829193115,,,,,,,,,,,,,
3.6787636280059814,4.997455835342407,3.344751000404358,4.922868967056274,6.92704176902771,4.091298580169678,4.005094647407532,3.0681447982788086,5.0144944190979,3.0124553442001343,4.456847906112671,5.595593214035034,4.268468618392944,4.58566951751709,2.996170401573181,3.758534789085388,,,,,,,,,,,,,
3.360892176628113,6.148961305618286,5.6517653465271,4.631616592407227,3.8070355653762817,4.215768098831177,2.7831426858901978,3.457389235496521,3.422194719314575,3.286424160003662,3.759788751602173,3.8400347232818604,3.25717830657959,6.001496076583862,4.162937164306641,6.3964173793792725,4.984884738922119,,,,,,,,,,,,
4.024250030517578,3.6693772077560425,3.103687882423401,4.481143951416016,6.520023345947266,7.439723014831543,4.533268928527832,5.779521465301514,4.704416275024414,3.0191301107406616,3.8624937534332275,3.638168692588806,3.626858949661255,4.569131374359131,4.137441635131836,6.138799667358398,4.971890449523926,4.355599880218506,,,,,,,,,,,
3.3856990337371826,4.222355365753174,4.237782001495361,6.477979421615601,3.3897640705108643,5.40025782585144,3.312195062637329,2.8361364603042603,3.8970175981521606,4.917585849761963,3.8721312284469604,4.4619667530059814,5.0242273807525635,4.393261432647705,4.479706287384033,3.849526047706604,4.075862407684326,2.98949134349823,,,,,,,,,,,
5.646282196044922,3.5722157955169678,4.376257419586182,3.209243655204773,3.677339792251587,3.7825887203216553,3.268484950065613,4.870425701141357,6.916054964065552,4.37812876701355,3.6008960008621216,4.0901854038238525,3.8290212154388428,3.528883695602417,3.5806620121002197,6.44304347038269,4.253820896148682,4.638293981552124,3.641607403755188,,,,,,,,,,
4.0986857414245605,3.216065764427185,4.049875259399414,3.83620822429657,5.548144340515137,3.5204368829727173,4.665963172912598,3.5922765731811523,3.4978567361831665,3.0024343729019165,3.502008557319641,6.1735899448394775,4.742621898651123,4.74448823928833,,,,,,,,,,,,,,,
