,S.temperature,diff.temperature,alpha.temperature,beta0_gsic.slr_brick,V0_gsic.slr_brick,n_gsic.slr_brick,Gs0_gsic.slr_brick,a_tee.slr_brick,a_simple.slr_brick,b_simple.slr_brick,alpha_simple.slr_brick,beta_simple.slr_brick,V0_simple.slr_brick,offset.Tgav_obs,sigma.Tgav_obs,rho.Tgav_obs,sigma.slr_gsic_obs,rho.slr_gsic_obs,sigma.slr_gis_obs,rho.slr_gis_obs,a_anto.slr_brick,b_anto.slr_brick,gamma_dais.slr_brick,alpha_dais.slr_brick,mu_dais.slr_brick,nu_dais.slr_brick,P0_dais.slr_brick,kappa_dais.slr_brick,f0_dais.slr_brick,h0_dais.slr_brick,c_dais.slr_brick,b0_dais.slr_brick,slope_dais.slr_brick,lambda_dais.slr_brick,Tcrit_dais.slr_brick,offset.ocheat_obs,sigma.ocheat_obs,rho.ocheat_obs,leaf
p,0.494,0.015,0.292,0.0,0.0,0.0,0.0,0.012,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.039,0.0,0.036,0.0,0.0,0.0,0.0
l,0.196,0.012,0.103,0.0,0.0,0.001,0.0,0.005,0.003,0.017,0.004,0.01,0.0,0.0,0.001,0.0,0.001,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.001,0.0,0.325,0.0,0.0,0.001,0.0,0.0,0.145,0.002,0.172,0.0,0.0,0.0,0.0
ll,0.202,0.006,0.198,0.003,0.005,0.005,0.007,0.001,0.008,0.039,0.01,0.021,0.008,0.016,0.005,0.009,0.003,0.003,0.015,0.0,0.007,0.001,0.007,0.0,0.007,0.004,0.11,0.015,0.006,0.008,0.005,0.023,0.066,0.034,0.057,0.0,0.0,0.0,0.086
lll,0.0700218818380744,0.00437636761487965,0.05908096280087528,0.0087527352297593,0.006564551422319475,0.00437636761487965,0.010940919037199124,0.00437636761487965,0.015317286652078774,0.05032822757111598,0.010940919037199124,0.019693654266958426,0.0087527352297593,0.014223194748358862,0.007658643326039387,0.00437636761487965,0.010940919037199124,0.002188183807439825,0.024070021881838075,0.005470459518599562,0.0087527352297593,0.01312910284463895,0.00437636761487965,0.0010940919037199124,0.007658643326039387,0.010940919037199124,0.05470459518599562,0.015317286652078774,0.014223194748358862,0.0032822757111597373,0.006564551422319475,0.012035010940919038,0.038293216630196934,0.04157549234135667,0.02735229759299781,0.0,0.0,0.0,0.3982494529540481
llll,0.02727272727272727,0.01090909090909091,0.04909090909090909,0.007272727272727273,0.01090909090909091,0.0036363636363636364,0.00909090909090909,0.0018181818181818182,0.012727272727272728,0.04181818181818182,0.005454545454545455,0.01090909090909091,0.01090909090909091,0.007272727272727273,0.014545454545454545,0.00909090909090909,0.00909090909090909,0.0036363636363636364,0.012727272727272728,0.012727272727272728,0.014545454545454545,0.007272727272727273,0.007272727272727273,0.00909090909090909,0.014545454545454545,0.00909090909090909,0.016363636363636365,0.01090909090909091,0.014545454545454545,0.007272727272727273,0.007272727272727273,0.02,0.01818181818181818,0.034545454545454546,0.00909090909090909,0.0,0.0,0.0,0.5290909090909091
lllll,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
llllr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
lllr,0.05272727272727273,0.01090909090909091,0.05272727272727273,0.007272727272727273,0.02,0.01090909090909091,0.00909090909090909,0.014545454545454545,0.005454545454545455,0.07272727272727272,0.04363636363636364,0.03636363636363636,0.016363636363636365,0.02,0.01090909090909091,0.01090909090909091,0.01818181818181818,0.00909090909090909,0.016363636363636365,0.02,0.016363636363636365,0.007272727272727273,0.014545454545454545,0.012727272727272728,0.02181818181818182,0.00909090909090909,0.04363636363636364,0.007272727272727273,0.0018181818181818182,0.0036363636363636364,0.0018181818181818182,0.016363636363636365,0.034545454545454546,0.02727272727272727,0.03090909090909091,0.0,0.0,0.0,0.2927272727272727
lllrl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
lllrr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
llr,0.08315098468271334,0.016411378555798686,0.0711159737417943,0.009846827133479213,0.0087527352297593,0.01312910284463895,0.012035010940919038,0.019693654266958426,0.015317286652078774,0.0962800875273523,0.04266958424507659,0.04266958424507659,0.0087527352297593,0.03172866520787746,0.010940919037199124,0.01312910284463895,0.00437636761487965,0.007658643326039387,0.010940919037199124,0.009846827133479213,0.0087527352297593,0.006564551422319475,0.015317286652078774,0.00437636761487965,0.010940919037199124,0.012035010940919038,0.07330415754923414,0.016411378555798686,0.016411378555798686,0.009846827133479213,0.007658643326039387,0.012035010940919038,0.0437636761487965,0.05032822757111598,0.04266958424507659,0.0,0.0,0.0,0.14113785557986872
