,S.temperature,diff.temperature,alpha.temperature,beta0_gsic.slr_brick,V0_gsic.slr_brick,n_gsic.slr_brick,Gs0_gsic.slr_brick,a_tee.slr_brick,a_simple.slr_brick,b_simple.slr_brick,alpha_simple.slr_brick,beta_simple.slr_brick,V0_simple.slr_brick,offset.Tgav_obs,sigma.Tgav_obs,rho.Tgav_obs,sigma.slr_gsic_obs,rho.slr_gsic_obs,sigma.slr_gis_obs,rho.slr_gis_obs,a_anto.slr_brick,b_anto.slr_brick,gamma_dais.slr_brick,alpha_dais.slr_brick,mu_dais.slr_brick,nu_dais.slr_brick,P0_dais.slr_brick,kappa_dais.slr_brick,f0_dais.slr_brick,h0_dais.slr_brick,c_dais.slr_brick,b0_dais.slr_brick,slope_dais.slr_brick,lambda_dais.slr_brick,Tcrit_dais.slr_brick,offset.ocheat_obs,sigma.ocheat_obs,rho.ocheat_obs,leaf
p,0.472,0.028,0.282,0.0,0.0,0.0,0.0,0.0,0.018,0.072,0.009,0.118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0
l,0.17,0.02,0.085,0.0,0.0,0.001,0.001,0.003,0.093,0.31,0.101,0.175,0.0,0.002,0.001,0.0,0.001,0.0,0.0,0.004,0.001,0.0,0.0,0.001,0.001,0.0,0.014,0.0,0.001,0.002,0.0,0.0,0.003,0.009,0.001,0.0,0.0,0.0,0.0
ll,0.114,0.016,0.098,0.001,0.007,0.009,0.004,0.005,0.024,0.135,0.125,0.051,0.008,0.01,0.002,0.001,0.002,0.004,0.001,0.009,0.012,0.016,0.005,0.003,0.007,0.005,0.055,0.005,0.003,0.009,0.002,0.008,0.032,0.054,0.004,0.0,0.0,0.0,0.154
lll,0.05673758865248227,0.014184397163120567,0.04491725768321513,0.001182033096926714,0.0035460992907801418,0.013002364066193853,0.009456264775413711,0.004728132387706856,0.015366430260047281,0.07446808510638298,0.06973995271867613,0.02955082742316785,0.014184397163120567,0.0070921985815602835,0.009456264775413711,0.013002364066193853,0.00591016548463357,0.0070921985815602835,0.004728132387706856,0.010638297872340425,0.0035460992907801418,0.013002364066193853,0.008274231678486997,0.002364066193853428,0.009456264775413711,0.013002364066193853,0.041371158392434985,0.0035460992907801418,0.0035460992907801418,0.010638297872340425,0.008274231678486997,0.01182033096926714,0.034278959810874705,0.031914893617021274,0.009456264775413711,0.0,0.0,0.0,0.38652482269503546
llll,0.03275529865125241,0.005780346820809248,0.028901734104046242,0.005780346820809248,0.0038535645472061657,0.011560693641618497,0.007707129094412331,0.0038535645472061657,0.01348747591522158,0.019267822736030827,0.038535645472061654,0.02697495183044316,0.005780346820809248,0.0038535645472061657,0.009633911368015413,0.009633911368015413,0.007707129094412331,0.0019267822736030828,0.0019267822736030828,0.015414258188824663,0.005780346820809248,0.017341040462427744,0.015414258188824663,0.0038535645472061657,0.011560693641618497,0.011560693641618497,0.02119460500963391,0.017341040462427744,0.005780346820809248,0.007707129094412331,0.009633911368015413,0.005780346820809248,0.015414258188824663,0.017341040462427744,0.005780346820809248,0.0,0.0,0.0,0.5741811175337187
lllll,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
llllr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
lllr,0.06165703275529865,0.015414258188824663,0.05394990366088632,0.007707129094412331,0.015414258188824663,0.009633911368015413,0.007707129094412331,0.007707129094412331,0.019267822736030827,0.036608863198458574,0.09826589595375723,0.03275529865125241,0.025048169556840076,0.009633911368015413,0.017341040462427744,0.01348747591522158,0.007707129094412331,0.01348747591522158,0.01348747591522158,0.011560693641618497,0.01348747591522158,0.011560693641618497,0.011560693641618497,0.007707129094412331,0.017341040462427744,0.017341040462427744,0.02697495183044316,0.009633911368015413,0.0019267822736030828,0.01348747591522158,0.005780346820809248,0.015414258188824663,0.030828516377649325,0.028901734104046242,0.011560693641618497,0.0,0.0,0.0,0.29865125240847784
lllrl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
lllrr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
llr,0.10047281323877069,0.014184397163120567,0.07919621749408984,0.004728132387706856,0.009456264775413711,0.014184397163120567,0.008274231678486997,0.010638297872340425,0.04491725768321513,0.10638297872340426,0.13120567375886524,0.03664302600472813,0.008274231678486997,0.00591016548463357,0.004728132387706856,0.002364066193853428,0.0070921985815602835,0.013002364066193853,0.0070921985815602835,0.013002364066193853,0.010638297872340425,0.01773049645390071,0.01182033096926714,0.002364066193853428,0.016548463356973995,0.00591016548463357,0.041371158392434985,0.010638297872340425,0.0070921985815602835,0.010638297872340425,0.0070921985815602835,0.010638297872340425,0.022458628841607566,0.04609929078014184,0.014184397163120567,0.0,0.0,0.0,0.1430260047281324
llrl,0.038620689655172416,0.002758620689655172,0.05241379310344828,0.005517241379310344,0.006896551724137931,0.015172413793103448,0.012413793103448275,0.009655172413793104,0.012413793103448275,0.05241379310344828,0.07586206896551724,0.030344827586206897,0.011034482758620689,0.01793103448275862,0.011034482758620689,0.005517241379310344,0.009655172413793104,0.011034482758620689,0.008275862068965517,0.011034482758620689,0.011034482758620689,0.008275862068965517,0.001379310344827586,0.008275862068965517,0.012413793103448275,0.005517241379310344,0.030344827586206897,0.009655172413793104,0.006896551724137931,0.013793103448275862,0.004137931034482759,0.002758620689655172,0.019310344827586208,0.028965517241379312,0.008275862068965517,0.0,0.0,0.0,0.4289655172413793
llrll,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
llrlr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
llrr,0.0496551724137931,0.009655172413793104,0.05931034482758621,0.008275862068965517,0.012413793103448275,0.016551724137931035,0.005517241379310344,0.015172413793103448,0.05241379310344828,0.08827586206896551,0.09655172413793103,0.027586206896551724,0.01793103448275862,0.012413793103448275,0.005517241379310344,0.011034482758620689,0.001379310344827586,0.009655172413793104,0.008275862068965517,0.005517241379310344,0.016551724137931035,0.009655172413793104,0.008275862068965517,0.008275862068965517,0.005517241379310344,0.009655172413793104,0.03586206896551724,0.013793103448275862,0.015172413793103448,0.009655172413793104,0.008275862068965517,0.005517241379310344,0.023448275862068966,0.04275862068965517,0.016551724137931035,0.0,0.0,0.0,0.2579310344827586
