0,1,2,3,4,5,6,7,8
3.9434659481048584,3.164188861846924,3.1768428087234497,6.392660140991211,6.823185205459595,,,,
3.879904270172119,3.2018864154815674,4.151506185531616,6.420183181762695,,,,,
3.8901753425598145,3.215665578842163,4.319134473800659,4.988989591598511,,,,,
3.034610152244568,3.828802704811096,3.8335134983062744,4.79190468788147,,,,,
3.809320330619812,3.2072256803512573,3.007811427116394,4.3317952156066895,5.210076570510864,6.560435771942139,,,
3.7911654710769653,3.056106448173523,3.314833879470825,3.6035404205322266,4.878702402114868,,,,
3.164188861846924,3.8265905380249023,3.5211046934127808,4.320135593414307,3.890711784362793,6.560435771942139,6.342355012893677,,
3.8838865756988525,3.2525506019592285,4.11398458480835,4.989410400390625,6.236015796661377,,,,
3.46804416179657,4.3852198123931885,,,,,,,
3.335275173187256,3.4865113496780396,4.917819261550903,3.8122671842575073,,,,,
3.303604245185852,4.043606638908386,6.184892416000366,3.9249285459518433,3.2800904512405396,3.569769501686096,5.049100399017334,,
3.066517949104309,3.3691447973251343,3.558834671974182,4.374756574630737,3.465985655784607,4.949155330657959,,,
4.238037824630737,3.3628902435302734,4.959293365478516,,,,,,
3.3438286781311035,2.890435814857483,3.1768428087234497,3.942476749420166,6.14903450012207,,,,
3.303604245185852,4.712918519973755,3.9551477432250977,3.245918035507202,4.958065032958984,,,,
4.053302049636841,3.3307347297668457,3.0147082805633545,3.255536437034607,4.462962865829468,,,,
3.9185659885406494,4.666669845581055,4.8741631507873535,4.141396999359131,4.955453395843506,6.690755605697632,,,
4.032435655593872,3.2154420614242554,3.0175501108169556,4.666879415512085,6.406695365905762,,,,
3.2870975732803345,4.220597267150879,4.029772043228149,4.861541032791138,6.107748985290527,,,,
4.036374092102051,3.2072256803512573,3.369323253631592,5.9052958488464355,6.7573089599609375,,,,
4.001848459243774,3.3350892066955566,3.215532064437866,6.492769956588745,5.016966819763184,8.273176193237305,,,
4.140000820159912,6.1782612800598145,,,,,,,
3.8770995140075684,3.164188861846924,4.883749485015869,,,,,,
4.231024742126465,3.257575511932373,3.1770665645599365,3.1783225536346436,,,,,
3.21637761592865,2.945514440536499,3.0120186805725098,4.237108469009399,5.2131452560424805,,,,
4.870425701141357,3.461606502532959,,,,,,,
2.666880488395691,4.42017936706543,,,,,,,
4.314881086349487,6.425118446350098,,,,,,,
3.215532064437866,4.966921329498291,4.302389144897461,6.448675870895386,,,,,
3.226650595664978,3.826391577720642,3.8124910593032837,4.878702402114868,,,,,
3.25712788105011,3.283469557762146,3.9493401050567627,4.536808967590332,5.173323631286621,,,,
3.509780764579773,2.9677735567092896,4.466758966445923,4.890028476715088,6.400001764297485,,,,
3.879904270172119,4.812991142272949,5.861940145492554,,,,,,
3.0616565942764282,4.088124513626099,3.2457813024520874,4.171829462051392,6.324889659881592,,,,
3.1770665645599365,2.83159863948822,3.6896979808807373,5.31767725944519,3.9068230390548706,4.519886255264282,4.166751861572266,,
3.3700547218322754,4.020018100738525,4.806151390075684,,,,,,
3.3181689977645874,3.6543350219726562,3.368778347969055,4.001228213310242,4.107948541641235,4.987520456314087,6.550628662109375,,
3.2020349502563477,3.7250620126724243,3.9723973274230957,4.167919158935547,,,,,
3.4814308881759644,3.2608582973480225,3.2149457931518555,4.94821572303772,4.204737424850464,6.085844993591309,4.91309666633606,,
3.732759714126587,2.9454938173294067,4.870072603225708,6.406695365905762,,,,,
3.1647210121154785,4.2225823402404785,,,,,,,
3.0709840059280396,4.4405577182769775,4.6121416091918945,4.363161563873291,6.227534770965576,,,,
3.9031195640563965,3.212719202041626,3.175848603248596,3.436180830001831,7.794446706771851,4.970239162445068,,,
4.0368452072143555,2.9231473207473755,3.560901165008545,3.2149457931518555,3.219066858291626,5.272865295410156,6.69271993637085,,
3.340395927429199,2.995430588722229,3.7250620126724243,5.184832572937012,,,,,
3.411305546760559,3.549881935119629,2.9677735567092896,3.263598918914795,4.077390432357788,4.9883177280426025,4.029772043228149,,
3.7320867776870728,3.006985902786255,4.237108469009399,4.973307132720947,3.9611326456069946,,,,
3.8448070287704468,2.9677735567092896,3.344982624053955,3.183332920074463,4.988989591598511,,,,
4.140641212463379,3.451138496398926,3.1770665645599365,4.323804616928101,4.988989591598511,,,,
3.269691228866577,3.548035740852356,5.3585169315338135,4.195748805999756,3.604206085205078,3.1281909942626953,5.997332334518433,,
3.7733609676361084,3.27655827999115,4.374185562133789,5.325410842895508,,,,,
4.0346925258636475,3.2465513944625854,2.9456552267074585,3.1682519912719727,4.95956015586853,,,,
3.2383511066436768,3.2706141471862793,4.2500739097595215,4.975629568099976,6.46205472946167,,,,
3.05728280544281,3.517825484275818,4.032130002975464,4.532582998275757,,,,,
4.303319692611694,3.2267991304397583,3.2147762775421143,4.089854001998901,4.870072603225708,6.054912090301514,,,
3.2616586685180664,4.250578880310059,3.9754652976989746,,,,,,
4.03670334815979,3.2446075677871704,3.730996608734131,4.899563312530518,,,,,
3.9432672262191772,3.1990790367126465,3.1770665645599365,4.973307132720947,4.323804616928101,4.166366815567017,6.514453887939453,,
3.8980965614318848,3.2798291444778442,4.822540521621704,4.995447397232056,,,,,
3.7529256343841553,4.972698926925659,,,,,,,
4.013641834259033,4.870438098907471,6.0944602489471436,5.065272331237793,,,,,
3.2681329250335693,4.922510147094727,4.980957984924316,,,,,,
3.3122265338897705,3.849159836769104,3.2778687477111816,4.130757093429565,4.782275676727295,4.973868131637573,6.504373550415039,,
3.2807745933532715,3.985964059829712,3.2798545360565186,4.851770877838135,5.661005735397339,,,,
3.272145628929138,4.106203079223633,3.8548845052719116,4.860596656799316,6.094692230224609,6.800616264343262,,,
4.199386835098267,3.2383511066436768,4.914306879043579,6.46205472946167,,,,,
3.0147082805633545,3.879870057106018,5.26781439781189,4.077390432357788,3.810028314590454,6.46205472946167,,,
3.464740514755249,2.9677735567092896,5.2048726081848145,,,,,,
4.137195587158203,3.259639859199524,4.1674981117248535,6.859056711196899,4.980957984924316,,,,
4.224760055541992,3.0026042461395264,4.476309299468994,6.364999771118164,4.920419216156006,,,,
3.4758020639419556,3.2446075677871704,3.5433677434921265,3.706996440887451,4.3899171352386475,6.30273962020874,4.1638946533203125,,
3.2139605283737183,4.247067928314209,4.999254941940308,6.107748985290527,,,,,
3.8967180252075195,3.2113758325576782,4.937673091888428,,,,,,
4.098899602890015,3.2020349502563477,3.452147960662842,3.1770665645599365,6.37799859046936,4.53415584564209,,,
3.793926954269409,3.009777069091797,3.003613233566284,5.857769727706909,,,,,
3.1684659719467163,3.794593930244446,3.9290276765823364,5.910946607589722,,,,,
4.110981702804565,3.244161367416382,5.348429441452026,6.734709739685059,4.363163232803345,,,,
3.4888718128204346,3.878987431526184,4.376523733139038,4.915587663650513,,,,,
3.7315253019332886,2.884678602218628,5.084127426147461,,,,,,
4.227188348770142,3.227272152900696,3.706741690635681,6.367905378341675,3.5248478651046753,3.214940667152405,,,
3.8922243118286133,3.0614073276519775,3.730996608734131,4.936899423599243,6.269526958465576,,,,
4.36371374130249,3.176790714263916,4.975629568099976,6.012251377105713,5.370424747467041,,,,
4.069168329238892,3.2805378437042236,3.9103615283966064,6.217172145843506,,,,,
3.846452832221985,3.405609607696533,3.498400568962097,5.050934791564941,,,,,
3.895505666732788,3.2020349502563477,3.3046947717666626,3.3057010173797607,4.363478899002075,4.914474010467529,,,
3.813380479812622,2.9677735567092896,3.303694486618042,4.892829418182373,5.846278190612793,,,,
3.879904270172119,3.2587313652038574,3.215532064437866,4.973868131637573,,,,,
3.214268922805786,4.943740606307983,3.815819263458252,,,,,,
3.2195605039596558,4.123769044876099,4.5584022998809814,6.543105602264404,,,,,
3.8499101400375366,4.311307191848755,4.877338647842407,6.249887704849243,,,,,
3.2479254007339478,2.9466787576675415,3.888914704322815,3.9942195415496826,4.159304141998291,3.531988263130188,4.9326488971710205,6.58204460144043,
4.141396999359131,3.2790321111679077,4.368080139160156,6.0924458503723145,3.3214367628097534,2.936361312866211,3.9423537254333496,,
3.464869737625122,2.8338006734848022,4.896414041519165,6.383714199066162,,,,,
3.706739664077759,3.008748769760132,3.823184609413147,4.817990303039551,4.980957984924316,4.8515520095825195,,,
4.011423587799072,3.215532064437866,3.018193244934082,6.1181113719940186,4.850057601928711,,,,
3.2513447999954224,3.113861918449402,4.298248767852783,3.9031890630722046,6.30109429359436,,,,
3.8113269805908203,3.257418155670166,4.079440593719482,6.075584173202515,5.195931911468506,6.595448017120361,,,
4.122631549835205,3.251394748687744,5.171747207641602,6.622211933135986,,,,,
3.95041024684906,3.3894697427749634,3.2113758325576782,4.916544198989868,,,,,
3.815259099006653,2.9677735567092896,3.464983105659485,5.251920700073242,4.85343074798584,,,,
3.9552042484283447,3.176790714263916,3.558834671974182,5.152850151062012,5.552575349807739,,,,
4.374185562133789,3.4721415042877197,4.986482620239258,7.082422733306885,,,,,
3.7250620126724243,3.0026042461395264,4.08373761177063,4.7997941970825195,6.0924458503723145,4.239926099777222,,,
3.464740514755249,3.1768428087234497,4.8934149742126465,4.3376240730285645,6.18803596496582,,,,
4.294419765472412,3.257418155670166,3.2103124856948853,6.560037612915039,5.573210000991821,,,,
4.865681409835815,3.1818767786026,3.7341439723968506,4.377362489700317,4.966158151626587,6.438606262207031,,,
3.2018864154815674,3.45815646648407,3.6543045043945312,4.2498626708984375,4.651044130325317,5.793012380599976,,,
3.9421610832214355,2.8331066370010376,5.213831663131714,4.478672981262207,6.560435771942139,,,,
3.2656893730163574,3.2923262119293213,5.393535852432251,6.528834104537964,,,,,
3.2137088775634766,3.853012800216675,4.412777662277222,,,,,,
3.878305435180664,4.977981328964233,4.358988285064697,,,,,,
4.036374092102051,2.8197633028030396,3.707318663597107,6.223351955413818,,,,,
4.94821572303772,3.8946117162704468,3.2547723054885864,4.174211025238037,,,,,
3.9191410541534424,3.458911180496216,3.1770665645599365,4.958449602127075,6.175608158111572,,,,
3.8481218814849854,3.3867160081863403,3.5323846340179443,6.241756916046143,,,,,
2.9449716806411743,3.259967088699341,3.8955823183059692,3.244983673095703,3.882596254348755,6.969135046005249,,,
4.202789306640625,3.2608582973480225,3.3349783420562744,6.234612226486206,,,,,
3.2455438375473022,4.504971981048584,6.476229429244995,4.069164276123047,3.710772395133972,,,,
4.196131706237793,3.216673493385315,3.730996608734131,3.215532064437866,4.4147632122039795,4.539650201797485,6.37799859046936,,
