,S.temperature,diff.temperature,alpha.temperature,beta0_gsic.slr_brick,V0_gsic.slr_brick,n_gsic.slr_brick,Gs0_gsic.slr_brick,a_tee.slr_brick,a_simple.slr_brick,b_simple.slr_brick,alpha_simple.slr_brick,beta_simple.slr_brick,V0_simple.slr_brick,offset.Tgav_obs,sigma.Tgav_obs,rho.Tgav_obs,sigma.slr_gsic_obs,rho.slr_gsic_obs,sigma.slr_gis_obs,rho.slr_gis_obs,a_anto.slr_brick,b_anto.slr_brick,gamma_dais.slr_brick,alpha_dais.slr_brick,mu_dais.slr_brick,nu_dais.slr_brick,P0_dais.slr_brick,kappa_dais.slr_brick,f0_dais.slr_brick,h0_dais.slr_brick,c_dais.slr_brick,b0_dais.slr_brick,slope_dais.slr_brick,lambda_dais.slr_brick,Tcrit_dais.slr_brick,offset.ocheat_obs,sigma.ocheat_obs,rho.ocheat_obs,leaf
p,0.157,0.105,0.127,0.001,0.01,0.001,0.001,0.109,0.01,0.026,0.004,0.02,0.002,0.013,0.019,0.019,0.001,0.001,0.001,0.002,0.008,0.003,0.003,0.009,0.012,0.005,0.079,0.003,0.016,0.002,0.012,0.009,0.047,0.048,0.115,0.0,0.0,0.0,0.0
l,0.149,0.085,0.131,0.008,0.009,0.003,0.009,0.082,0.011,0.029,0.013,0.016,0.005,0.021,0.01,0.014,0.008,0.001,0.001,0.004,0.008,0.007,0.006,0.009,0.013,0.003,0.063,0.005,0.012,0.002,0.013,0.011,0.059,0.058,0.118,0.0,0.0,0.0,0.004
ll,0.10742971887550201,0.07028112449799197,0.11144578313253012,0.01606425702811245,0.01104417670682731,0.007028112449799197,0.01104417670682731,0.04919678714859438,0.020080321285140562,0.025100401606425703,0.013052208835341365,0.01706827309236948,0.0050200803212851405,0.018072289156626505,0.014056224899598393,0.01104417670682731,0.012048192771084338,0.012048192771084338,0.0050200803212851405,0.015060240963855422,0.007028112449799197,0.01104417670682731,0.012048192771084338,0.013052208835341365,0.019076305220883535,0.009036144578313253,0.06124497991967871,0.012048192771084338,0.010040160642570281,0.012048192771084338,0.012048192771084338,0.015060240963855422,0.05321285140562249,0.03614457831325301,0.11244979919678715,0.0,0.0,0.0,0.05321285140562249
lll,0.11134676564156946,0.030752916224814422,0.1102863202545069,0.009544008483563097,0.009544008483563097,0.006362672322375398,0.015906680805938492,0.024390243902439025,0.010604453870625663,0.015906680805938492,0.02332979851537646,0.012725344644750796,0.019088016967126194,0.032873806998939555,0.012725344644750796,0.01166489925768823,0.007423117709437964,0.014846235418875928,0.010604453870625663,0.014846235418875928,0.008483563096500531,0.015906680805938492,0.01166489925768823,0.016967126193001062,0.013785790031813362,0.009544008483563097,0.05726405090137858,0.02014846235418876,0.021208907741251327,0.008483563096500531,0.010604453870625663,0.019088016967126194,0.02863202545068929,0.02863202545068929,0.0689289501590668,0.0,0.0,0.0,0.15588547189819724
llll,0.07914572864321608,0.02763819095477387,0.056532663316582916,0.02512562814070352,0.011306532663316583,0.008793969849246231,0.020100502512562814,0.013819095477386936,0.007537688442211055,0.013819095477386936,0.020100502512562814,0.010050251256281407,0.01256281407035176,0.022613065326633167,0.01507537688442211,0.008793969849246231,0.010050251256281407,0.01507537688442211,0.018844221105527637,0.01507537688442211,0.011306532663316583,0.010050251256281407,0.011306532663316583,0.00628140703517588,0.017587939698492462,0.020100502512562814,0.03015075376884422,0.01256281407035176,0.010050251256281407,0.008793969849246231,0.013819095477386936,0.02135678391959799,0.02512562814070352,0.02512562814070352,0.06030150753768844,0.0,0.0,0.0,0.30402010050251255
lllr,0.07160804020100503,0.02763819095477387,0.06281407035175879,0.02135678391959799,0.022613065326633167,0.017587939698492462,0.02135678391959799,0.028894472361809045,0.011306532663316583,0.01507537688442211,0.02135678391959799,0.016331658291457288,0.013819095477386936,0.02763819095477387,0.018844221105527637,0.010050251256281407,0.02512562814070352,0.011306532663316583,0.011306532663316583,0.026381909547738693,0.020100502512562814,0.020100502512562814,0.01256281407035176,0.018844221105527637,0.017587939698492462,0.02386934673366834,0.0364321608040201,0.011306532663316583,0.011306532663316583,0.011306532663316583,0.013819095477386936,0.011306532663316583,0.028894472361809045,0.031407035175879394,0.06281407035175879,0.0,0.0,0.0,0.18592964824120603
llr,0.09862142099681867,0.05514316012725345,0.09437963944856839,0.009544008483563097,0.015906680805938492,0.008483563096500531,0.02014846235418876,0.029692470837751856,0.010604453870625663,0.026511134676564158,0.01166489925768823,0.02545068928950159,0.015906680805938492,0.027571580063626724,0.016967126193001062,0.015906680805938492,0.01166489925768823,0.0021208907741251328,0.01166489925768823,0.015906680805938492,0.012725344644750796,0.01166489925768823,0.019088016967126194,0.02014846235418876,0.016967126193001062,0.019088016967126194,0.05090137857900318,0.022269353128313893,0.018027571580063628,0.008483563096500531,0.014846235418875928,0.012725344644750796,0.041357370095440084,0.031813361611876985,0.09013785790031813,0.0,0.0,0.0,0.08589607635206786
llrl,0.08584686774941995,0.022041763341067284,0.07192575406032482,0.015081206496519721,0.016241299303944315,0.010440835266821345,0.02088167053364269,0.022041763341067284,0.016241299303944315,0.03248259860788863,0.022041763341067284,0.01740139211136891,0.01160092807424594,0.025522041763341066,0.016241299303944315,0.012761020881670533,0.009280742459396751,0.01160092807424594,0.01160092807424594,0.016241299303944315,0.008120649651972157,0.009280742459396751,0.012761020881670533,0.016241299303944315,0.010440835266821345,0.013921113689095127,0.04756380510440835,0.012761020881670533,0.018561484918793503,0.00580046403712297,0.015081206496519721,0.024361948955916472,0.031322505800464036,0.029002320185614848,0.060324825986078884,0.0,0.0,0.0,0.21693735498839908
llrr,0.0777262180974478,0.02668213457076566,0.0777262180974478,0.02320185614849188,0.01740139211136891,0.012761020881670533,0.0069605568445475635,0.031322505800464036,0.022041763341067284,0.03944315545243619,0.02088167053364269,0.030162412993039442,0.01740139211136891,0.02320185614849188,0.015081206496519721,0.013921113689095127,0.010440835266821345,0.01740139211136891,0.013921113689095127,0.0069605568445475635,0.018561484918793503,0.01160092807424594,0.01740139211136891,0.01160092807424594,0.010440835266821345,0.015081206496519721,0.04988399071925754,0.010440835266821345,0.018561484918793503,0.01160092807424594,0.018561484918793503,0.01740139211136891,0.030162412993039442,0.027842227378190254,0.07308584686774942,0.0,0.0,0.0,0.1531322505800464
lr,0.12751004016064257,0.06726907630522089,0.10642570281124498,0.009036144578313253,0.01104417670682731,0.007028112449799197,0.01606425702811245,0.0391566265060241,0.030120481927710843,0.045180722891566265,0.023092369477911646,0.02208835341365462,0.004016064257028112,0.020080321285140562,0.013052208835341365,0.008032128514056224,0.007028112449799197,0.0050200803212851405,0.0030120481927710845,0.010040160642570281,0.015060240963855422,0.013052208835341365,0.01104417670682731,0.012048192771084338,0.012048192771084338,0.01706827309236948,0.05220883534136546,0.010040160642570281,0.01606425702811245,0.009036144578313253,0.012048192771084338,0.01606425702811245,0.055220883534136546,0.04718875502008032,0.10341365461847389,0.0,0.0,0.0,0.024096385542168676
lrl,0.11213991769547325,0.03292181069958848,0.09465020576131687,0.0205761316872428,0.009259259259259259,0.015432098765432098,0.012345679012345678,0.04526748971193416,0.01748971193415638,0.04218106995884774,0.018518518518518517,0.026748971193415638,0.009259259259259259,0.026748971193415638,0.009259259259259259,0.00823045267489712,0.0102880658436214,0.018518518518518517,0.00823045267489712,0.013374485596707819,0.009259259259259259,0.013374485596707819,0.01131687242798354,0.01440329218106996,0.01748971193415638,0.00720164609053498,0.04526748971193416,0.018518518518518517,0.013374485596707819,0.01748971193415638,0.01131687242798354,0.0205761316872428,0.03292181069958848,0.02263374485596708,0.07510288065843622,0.0,0.0,0.0,0.1183127572016461
lrll,0.08984830805134189,0.03500583430571762,0.05367561260210035,0.01750291715285881,0.011668611435239206,0.008168028004667444,0.019836639439906652,0.01633605600933489,0.012835472578763127,0.023337222870478413,0.01866977829638273,0.024504084014002333,0.015169194865810968,0.01633605600933489,0.019836639439906652,0.014002333722287048,0.021003500583430573,0.009334889148191364,0.012835472578763127,0.022170361726954493,0.008168028004667444,0.019836639439906652,0.01750291715285881,0.010501750291715286,0.01633605600933489,0.010501750291715286,0.045507584597432905,0.012835472578763127,0.01633605600933489,0.015169194865810968,0.021003500583430573,0.01866977829638273,0.025670945157526253,0.028004667444574097,0.058343057176196034,0.0,0.0,0.0,0.21353558926487748
lrlr,0.09101516919486581,0.039673278879813305,0.06301050175029171,0.008168028004667444,0.01750291715285881,0.021003500583430573,0.014002333722287048,0.022170361726954493,0.019836639439906652,0.03733955659276546,0.01633605600933489,0.024504084014002333,0.015169194865810968,0.022170361726954493,0.021003500583430573,0.015169194865810968,0.023337222870478413,0.015169194865810968,0.01633605600933489,0.009334889148191364,0.015169194865810968,0.011668611435239206,0.01750291715285881,0.010501750291715286,0.011668611435239206,0.010501750291715286,0.050175029171528586,0.012835472578763127,0.011668611435239206,0.01633605600933489,0.014002333722287048,0.022170361726954493,0.01866977829638273,0.03617269544924154,0.06534422403733955,0.0,0.0,0.0,0.1633605600933489
lrr,0.10699588477366255,0.047325102880658436,0.10390946502057613,0.012345679012345678,0.01646090534979424,0.013374485596707819,0.01646090534979424,0.04526748971193416,0.03806584362139918,0.029835390946502057,0.029835390946502057,0.0257201646090535,0.00720164609053498,0.021604938271604937,0.012345679012345678,0.009259259259259259,0.01131687242798354,0.0102880658436214,0.00720164609053498,0.00823045267489712,0.01646090534979424,0.0102880658436214,0.0205761316872428,0.0102880658436214,0.006172839506172839,0.01440329218106996,0.053497942386831275,0.01440329218106996,0.013374485596707819,0.01440329218106996,0.012345679012345678,0.015432098765432098,0.044238683127572016,0.0360082304526749,0.08436213991769548,0.0,0.0,0.0,0.060699588477366256
lrrl,0.08981380065717415,0.01533406352683461,0.07667031763417305,0.01533406352683461,0.012048192771084338,0.017524644030668127,0.009857612267250822,0.0208105147864184,0.025191675794085433,0.029572836801752465,0.0208105147864184,0.02190580503833516,0.01533406352683461,0.03285870755750274,0.009857612267250822,0.012048192771084338,0.01095290251916758,0.013143483023001095,0.012048192771084338,0.013143483023001095,0.013143483023001095,0.019715224534501644,0.01533406352683461,0.01642935377875137,0.013143483023001095,0.012048192771084338,0.044906900328587074,0.01533406352683461,0.017524644030668127,0.01533406352683461,0.017524644030668127,0.009857612267250822,0.02190580503833516,0.029572836801752465,0.06571741511500548,0.0,0.0,0.0,0.1982475355969332
lrrr,0.08105147864184009,0.027382256297918947,0.06900328587075576,0.018619934282584884,0.017524644030668127,0.018619934282584884,0.01642935377875137,0.023001095290251915,0.03504928806133625,0.03943044906900329,0.03504928806133625,0.03723986856516977,0.012048192771084338,0.02190580503833516,0.018619934282584884,0.014238773274917854,0.01533406352683461,0.009857612267250822,0.00547645125958379,0.007667031763417305,0.017524644030668127,0.013143483023001095,0.019715224534501644,0.01533406352683461,0.019715224534501644,0.017524644030668127,0.0416210295728368,0.009857612267250822,0.014238773274917854,0.01642935377875137,0.004381161007667032,0.01095290251916758,0.024096385542168676,0.05147864184008762,0.07447973713033954,0.0,0.0,0.0,0.12595837897042717
r,0.146,0.083,0.121,0.003,0.005,0.004,0.005,0.063,0.022,0.042,0.012,0.029,0.006,0.016,0.012,0.014,0.005,0.006,0.005,0.006,0.02,0.015,0.011,0.001,0.008,0.004,0.08,0.004,0.014,0.005,0.005,0.009,0.063,0.051,0.095,0.0,0.0,0.0,0.01
rl,0.1191919191919192,0.06060606060606061,0.10404040404040404,0.00808080808080808,0.014141414141414142,0.007070707070707071,0.013131313131313131,0.049494949494949494,0.025252525252525252,0.03434343434343434,0.031313131313131314,0.023232323232323233,0.00808080808080808,0.02727272727272727,0.00909090909090909,0.013131313131313131,0.011111111111111112,0.006060606060606061,0.00404040404040404,0.0030303030303030303,0.011111111111111112,0.01616161616161616,0.007070707070707071,0.007070707070707071,0.012121212121212121,0.01616161616161616,0.05454545454545454,0.012121212121212121,0.010101010101010102,0.012121212121212121,0.011111111111111112,0.010101010101010102,0.05656565656565657,0.03737373737373737,0.10606060606060606,0.0,0.0,0.0,0.048484848484848485
