,S.temperature,diff.temperature,alpha.temperature,beta0_gsic.slr_brick,V0_gsic.slr_brick,n_gsic.slr_brick,Gs0_gsic.slr_brick,a_tee.slr_brick,a_simple.slr_brick,b_simple.slr_brick,alpha_simple.slr_brick,beta_simple.slr_brick,V0_simple.slr_brick,offset.Tgav_obs,sigma.Tgav_obs,rho.Tgav_obs,sigma.slr_gsic_obs,rho.slr_gsic_obs,sigma.slr_gis_obs,rho.slr_gis_obs,a_anto.slr_brick,b_anto.slr_brick,gamma_dais.slr_brick,alpha_dais.slr_brick,mu_dais.slr_brick,nu_dais.slr_brick,P0_dais.slr_brick,kappa_dais.slr_brick,f0_dais.slr_brick,h0_dais.slr_brick,c_dais.slr_brick,b0_dais.slr_brick,slope_dais.slr_brick,lambda_dais.slr_brick,Tcrit_dais.slr_brick,offset.ocheat_obs,sigma.ocheat_obs,rho.ocheat_obs,leaf
p,0.52,0.104,0.27,0.0,0.0,0.0,0.0,0.031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.0,0.0,0.0,0.0,0.0,0.004,0.006,0.058,0.0,0.0,0.0,0.0
l,0.37,0.016,0.138,0.001,0.001,0.0,0.001,0.012,0.0,0.003,0.003,0.001,0.0,0.001,0.0,0.002,0.0,0.0,0.0,0.0,0.001,0.001,0.001,0.0,0.006,0.0,0.046,0.0,0.0,0.0,0.0,0.0,0.012,0.03,0.354,0.0,0.0,0.0,0.0
ll,0.296,0.021,0.119,0.007,0.004,0.001,0.002,0.019,0.003,0.0,0.007,0.003,0.004,0.01,0.001,0.001,0.001,0.007,0.002,0.006,0.007,0.02,0.003,0.009,0.004,0.002,0.035,0.003,0.003,0.006,0.005,0.003,0.011,0.036,0.205,0.0,0.0,0.0,0.134
lll,0.1258660508083141,0.009237875288683603,0.03810623556581986,0.025404157043879907,0.010392609699769052,0.011547344110854504,0.016166281755196306,0.015011547344110854,0.006928406466512702,0.011547344110854504,0.018475750577367205,0.004618937644341801,0.008083140877598153,0.016166281755196306,0.009237875288683603,0.004618937644341801,0.009237875288683603,0.019630484988452657,0.015011547344110854,0.015011547344110854,0.021939953810623556,0.04503464203233257,0.006928406466512702,0.009237875288683603,0.003464203233256351,0.005773672055427252,0.019630484988452657,0.015011547344110854,0.003464203233256351,0.004618937644341801,0.004618937644341801,0.017321016166281754,0.008083140877598153,0.02424942263279446,0.1258660508083141,0.0,0.0,0.0,0.29445727482678985
llll,0.06382978723404255,0.006546644844517185,0.01800327332242226,0.01309328968903437,0.006546644844517185,0.01309328968903437,0.009819967266775777,0.01800327332242226,0.006546644844517185,0.0032733224222585926,0.02618657937806874,0.0032733224222585926,0.006546644844517185,0.008183306055646482,0.008183306055646482,0.0032733224222585926,0.0032733224222585926,0.01800327332242226,0.011456628477905073,0.01800327332242226,0.008183306055646482,0.02127659574468085,0.008183306055646482,0.004909983633387889,0.004909983633387889,0.011456628477905073,0.011456628477905073,0.009819967266775777,0.004909983633387889,0.009819967266775777,0.0032733224222585926,0.01309328968903437,0.008183306055646482,0.0032733224222585926,0.03764320785597381,0.0,0.0,0.0,0.574468085106383
lllll,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
llllr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
lllr,0.05073649754500818,0.01309328968903437,0.031096563011456628,0.01800327332242226,0.009819967266775777,0.009819967266775777,0.0016366612111292963,0.006546644844517185,0.006546644844517185,0.006546644844517185,0.02127659574468085,0.014729950900163666,0.014729950900163666,0.01800327332242226,0.009819967266775777,0.008183306055646482,0.006546644844517185,0.011456628477905073,0.009819967266775777,0.008183306055646482,0.011456628477905073,0.016366612111292964,0.014729950900163666,0.006546644844517185,0.0,0.009819967266775777,0.01309328968903437,0.014729950900163666,0.004909983633387889,0.01309328968903437,0.009819967266775777,0.014729950900163666,0.009819967266775777,0.009819967266775777,0.049099836333878884,0.0,0.0,0.0,0.5253682487725041
lllrl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
lllrr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
