0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
2.930721640586853,5.824805021286011,3.511486291885376,3.3791587352752686,2.395998001098633,4.4252870082855225,3.6531589031219482,4.6240270137786865,2.870421051979065,5.345612525939941,4.167890310287476,2.6499799489974976,3.8838099241256714,3.090267062187195,2.33002769947052,2.3806151151657104,5.747085332870483,2.7190208435058594,3.2591583728790283,,,,,,,,,
3.2478137016296387,4.124488592147827,4.246638059616089,4.535102844238281,3.5766888856887817,3.159641981124878,5.185962438583374,3.7605831623077393,4.362981796264648,3.2824676036834717,3.926654815673828,3.3613054752349854,,,,,,,,,,,,,,,,
2.7103220224380493,2.0751224756240845,2.8071482181549072,2.268701195716858,3.613687515258789,2.8576090335845947,3.8514316082000732,2.5631145238876343,4.6161112785339355,6.1764233112335205,4.891765594482422,3.8297492265701294,5.943458080291748,5.516976594924927,3.2805227041244507,3.6510926485061646,,,,,,,,,,,,
2.409095525741577,3.5196709632873535,4.420496463775635,2.75686252117157,2.1752501726150513,4.1019511222839355,2.775755524635315,3.9280256032943726,2.887057900428772,4.276685953140259,3.444356322288513,3.612350821495056,2.2475146055221558,,,,,,,,,,,,,,,
2.0342934131622314,2.7197459936141968,3.260479688644409,2.887608766555786,5.098957300186157,4.559221506118774,7.865955591201782,3.882596254348755,3.517825484275818,4.6043171882629395,2.553534984588623,4.80353045463562,3.2068482637405396,3.341854453086853,5.830104112625122,2.940261483192444,,,,,,,,,,,,
3.2306874990463257,2.7763768434524536,2.2234444618225098,2.725572347640991,4.029890298843384,4.167968273162842,3.5717573165893555,4.508663892745972,7.934571743011475,6.349215030670166,4.685718297958374,4.645772933959961,3.8147237300872803,4.701629877090454,5.005545139312744,4.950737953186035,,,,,,,,,,,,
3.131467342376709,2.5945862531661987,2.113567352294922,2.851622462272644,3.015461564064026,2.9512523412704468,2.3080302476882935,1.809983491897583,2.081034779548645,3.0877466201782227,2.780841827392578,4.866207599639893,3.4210349321365356,3.8476006984710693,4.678686141967773,3.8178679943084717,4.193320989608765,7.435004711151123,,,,,,,,,,
3.2010676860809326,2.538367986679077,2.0342934131622314,2.2171252965927124,2.330471158027649,2.873261332511902,2.629603624343872,5.217055082321167,3.4811410903930664,4.026146769523621,5.702152490615845,4.0430028438568115,3.754709243774414,4.405224323272705,3.313984990119934,4.195355176925659,,,,,,,,,,,,
3.254531979560852,2.829055666923523,2.121929407119751,2.6731655597686768,4.384910583496094,5.288183927536011,3.540603280067444,4.962274551391602,6.16180157661438,,,,,,,,,,,,,,,,,,,
3.247501850128174,3.0743409395217896,3.6890451908111572,2.833045244216919,3.2289153337478638,2.125381827354431,2.518195867538452,3.240213990211487,4.502224683761597,3.663068413734436,3.2545323371887207,4.400440692901611,,,,,,,,,,,,,,,,
3.35801100730896,7.416763544082642,5.166793584823608,5.098957300186157,2.330368995666504,3.078999638557434,2.7741169929504395,3.7806601524353027,2.9552130699157715,3.6262266635894775,5.785936117172241,4.1387693881988525,2.9782875776290894,4.502922534942627,4.1163530349731445,4.285160541534424,5.038721561431885,,,,,,,,,,,
4.58756422996521,2.7961578369140625,2.8720582723617554,4.155234098434448,3.4463322162628174,4.460803985595703,4.074089765548706,3.7617281675338745,3.067923069000244,2.567775845527649,3.8621445894241333,3.667122960090637,3.3986942768096924,3.6229389905929565,3.8133610486984253,3.6166799068450928,5.2595884799957275,,,,,,,,,,,
3.379473328590393,3.067557454109192,3.9472564458847046,4.354631185531616,2.5393807888031006,3.1666929721832275,4.376428842544556,3.229558229446411,3.3891749382019043,4.052728176116943,,,,,,,,,,,,,,,,,,
2.9783754348754883,2.1653889417648315,2.7734261751174927,2.8019187450408936,3.5365681648254395,4.370157480239868,4.22490668296814,4.155234098434448,5.058324575424194,5.2653748989105225,3.545889139175415,3.247969388961792,,,,,,,,,,,,,,,,
4.30149245262146,2.7215232849121094,2.4322409629821777,2.0747236013412476,3.2636184692382812,3.715378761291504,3.6617289781570435,3.169952630996704,3.527796745300293,3.383828043937683,2.890294075012207,4.7997941970825195,3.978313446044922,4.26202654838562,3.281071901321411,5.618655204772949,5.010390281677246,,,,,,,,,,,
2.71834135055542,2.0193129777908325,3.8191750049591064,2.854212522506714,3.261767625808716,4.362981796264648,2.965812087059021,3.471720337867737,2.9841368198394775,,,,,,,,,,,,,,,,,,,
2.868891477584839,2.2761932611465454,2.372313976287842,2.6634225845336914,5.773282051086426,2.8838369846343994,3.389059543609619,3.9459294080734253,3.1102101802825928,3.8894383907318115,4.866791486740112,4.155377626419067,4.318399906158447,3.2308459281921387,3.475375533103943,3.1397324800491333,4.051279783248901,,,,,,,,,,,
2.1133443117141724,3.5740597248077393,2.740587592124939,3.111182451248169,4.867829084396362,3.195702314376831,4.122913360595703,4.2032551765441895,4.790228605270386,5.297292470932007,3.174554467201233,,,,,,,,,,,,,,,,,
4.349625587463379,3.2285773754119873,4.481750249862671,3.247660517692566,2.1612898111343384,2.7233728170394897,5.35528826713562,3.8374433517456055,7.019290208816528,,,,,,,,,,,,,,,,,,,
4.601580381393433,4.933959245681763,3.2545913457870483,2.904542326927185,2.1320794820785522,4.310476541519165,3.375767946243286,2.964448928833008,6.627459287643433,2.725320339202881,2.8085625171661377,6.142447471618652,2.4239593744277954,2.756960153579712,6.388497352600098,3.2724180221557617,2.4302258491516113,3.1497232913970947,2.175355553627014,2.5554357767105103,3.1642011404037476,,,,,,,
2.8479846715927124,2.358885645866394,4.217534780502319,6.278563737869263,4.350234031677246,3.369458556175232,3.8191964626312256,4.1437554359436035,4.257581949234009,3.2530734539031982,3.884061336517334,5.561088800430298,4.164353847503662,3.495521306991577,2.523965358734131,4.003889083862305,2.0283639430999756,,,,,,,,,,,
4.648622274398804,3.0903706550598145,2.8729746341705322,2.8178902864456177,2.397739052772522,2.0852755308151245,2.2618099451065063,4.349625587463379,3.8126741647720337,7.141694784164429,4.940718173980713,4.610334157943726,6.456921815872192,5.602813243865967,3.6187305450439453,4.211065053939819,3.479424476623535,,,,,,,,,,,
3.257555365562439,2.0925614833831787,2.3988399505615234,2.615213990211487,3.161020278930664,3.101102113723755,2.77521014213562,2.942823052406311,3.7250620126724243,3.4594767093658447,4.264333486557007,3.6993438005447388,5.619537591934204,4.904172658920288,,,,,,,,,,,,,,
2.788971424102783,2.897541642189026,3.7702983617782593,3.7114139795303345,3.5439608097076416,3.1396178007125854,2.296464204788208,4.487556219100952,4.0627453327178955,5.333712577819824,3.8883285522460938,,,,,,,,,,,,,,,,,
4.286700010299683,5.264431715011597,4.112023830413818,3.9253681898117065,3.2927521467208862,2.775634527206421,3.0668448209762573,2.140879511833191,3.238052010536194,6.557318449020386,4.1517112255096436,3.147459864616394,2.947787642478943,,,,,,,,,,,,,,,
4.177485227584839,2.4134445190429688,3.3677035570144653,3.085787773132324,2.5168137550354004,2.5407553911209106,3.845538377761841,3.884233832359314,4.8751068115234375,5.274199485778809,4.1718223094940186,3.254505157470703,5.437065362930298,3.443799376487732,2.8527499437332153,2.2004189491271973,3.646193265914917,,,,,,,,,,,
3.8754303455352783,2.053718090057373,3.2292014360427856,6.0138163566589355,5.051491975784302,3.2556430101394653,4.389297723770142,3.826254725456238,3.0673515796661377,3.239809513092041,2.8089566230773926,2.1532599925994873,6.157500267028809,3.6426124572753906,5.09922456741333,4.231091141700745,3.9379963874816895,3.5125458240509033,3.6493499279022217,4.8544347286224365,,,,,,,,
6.903808355331421,2.7478238344192505,2.795188307762146,4.190420866012573,3.0904970169067383,2.184830665588379,2.741865634918213,2.32536780834198,2.51140034198761,2.4095782041549683,4.360541820526123,3.5060688257217407,3.371770143508911,3.3704365491867065,4.6775901317596436,4.8771443367004395,5.151878356933594,3.175390124320984,3.415847063064575,3.273893356323242,2.390383720397949,2.4999287128448486,4.312721014022827,4.675377368927002,,,,
4.382311820983887,5.862981557846069,2.6910420656204224,2.0189796686172485,2.6032313108444214,2.4986852407455444,4.452239036560059,3.873556971549988,3.414682984352112,3.259726881980896,4.156770467758179,3.024658203125,3.4728516340255737,4.204024076461792,3.313945174217224,3.55922269821167,,,,,,,,,,,,
3.6478934288024902,3.6984663009643555,6.698766469955444,3.071552276611328,2.5391217470169067,3.718582510948181,5.106890678405762,4.98038911819458,3.6333142518997192,2.512750744819641,2.113567352294922,2.8044880628585815,3.156282901763916,4.0362770557403564,4.96382212638855,4.126500964164734,6.5250608921051025,,,,,,,,,,,
2.7904146909713745,2.239418864250183,2.3942716121673584,4.349625587463379,4.0802905559539795,4.4919891357421875,7.233301639556885,3.9754958152770996,4.1718223094940186,3.8370842933654785,4.636172771453857,4.442632436752319,,,,,,,,,,,,,,,,
3.498744010925293,3.9797677993774414,2.23214590549469,6.6746344566345215,2.1819173097610474,2.7918808460235596,4.2520527839660645,2.8605273962020874,5.147272348403931,4.398724555969238,2.9034353494644165,2.5088261365890503,2.7365535497665405,4.138321399688721,2.6478793621063232,,,,,,,,,,,,,
2.6226335763931274,3.561180830001831,3.6709377765655518,3.19148325920105,3.6535435914993286,3.5070202350616455,4.123496770858765,3.713305950164795,4.283857107162476,4.3262412548065186,,,,,,,,,,,,,,,,,,
