,S.temperature,diff.temperature,alpha.temperature,beta0_gsic.slr_brick,V0_gsic.slr_brick,n_gsic.slr_brick,Gs0_gsic.slr_brick,a_tee.slr_brick,a_simple.slr_brick,b_simple.slr_brick,alpha_simple.slr_brick,beta_simple.slr_brick,V0_simple.slr_brick,offset.Tgav_obs,sigma.Tgav_obs,rho.Tgav_obs,sigma.slr_gsic_obs,rho.slr_gsic_obs,sigma.slr_gis_obs,rho.slr_gis_obs,a_anto.slr_brick,b_anto.slr_brick,gamma_dais.slr_brick,alpha_dais.slr_brick,mu_dais.slr_brick,nu_dais.slr_brick,P0_dais.slr_brick,kappa_dais.slr_brick,f0_dais.slr_brick,h0_dais.slr_brick,c_dais.slr_brick,b0_dais.slr_brick,slope_dais.slr_brick,lambda_dais.slr_brick,Tcrit_dais.slr_brick,offset.ocheat_obs,sigma.ocheat_obs,rho.ocheat_obs,leaf
p,0.419,0.05,0.353,0.0,0.0,0.0,0.0,0.002,0.007,0.054,0.006,0.051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.007,0.0,0.0,0.0,0.0,0.0,0.002,0.048,0.0,0.0,0.0,0.0,0.0
l,0.204,0.013,0.127,0.0,0.0,0.0,0.002,0.001,0.024,0.224,0.037,0.103,0.0,0.0,0.0,0.001,0.0,0.002,0.0,0.0,0.002,0.005,0.0,0.0,0.001,0.0,0.162,0.0,0.0,0.0,0.0,0.001,0.013,0.077,0.001,0.0,0.0,0.0,0.0
ll,0.105,0.01,0.089,0.002,0.004,0.001,0.01,0.003,0.018,0.102,0.057,0.068,0.008,0.005,0.004,0.003,0.003,0.009,0.01,0.005,0.013,0.016,0.005,0.002,0.024,0.0,0.112,0.014,0.008,0.006,0.006,0.016,0.035,0.053,0.005,0.0,0.0,0.0,0.169
lll,0.049338146811071,0.00842358604091456,0.03730445246690734,0.0036101083032490976,0.006016847172081829,0.012033694344163659,0.01444043321299639,0.0024067388688327317,0.012033694344163659,0.056558363417569195,0.07099879663056559,0.02888086642599278,0.0048134777376654635,0.00842358604091456,0.007220216606498195,0.006016847172081829,0.0036101083032490976,0.009626955475330927,0.0024067388688327317,0.013237063778580024,0.015643802647412757,0.010830324909747292,0.009626955475330927,0.0048134777376654635,0.03730445246690734,0.0048134777376654635,0.056558363417569195,0.012033694344163659,0.00842358604091456,0.007220216606498195,0.013237063778580024,0.019253910950661854,0.031287605294825514,0.049338146811071,0.006016847172081829,0.0,0.0,0.0,0.3561973525872443
llll,0.024299065420560748,0.001869158878504673,0.028037383177570093,0.0,0.003738317757009346,0.007476635514018692,0.03551401869158879,0.007476635514018692,0.005607476635514018,0.024299065420560748,0.03177570093457944,0.024299065420560748,0.014953271028037384,0.016822429906542057,0.003738317757009346,0.009345794392523364,0.011214953271028037,0.007476635514018692,0.013084112149532711,0.011214953271028037,0.011214953271028037,0.007476635514018692,0.003738317757009346,0.0,0.024299065420560748,0.003738317757009346,0.026168224299065422,0.005607476635514018,0.005607476635514018,0.003738317757009346,0.009345794392523364,0.013084112149532711,0.011214953271028037,0.024299065420560748,0.005607476635514018,0.0,0.0,0.0,0.5626168224299065
lllll,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
llllr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
lllr,0.05794392523364486,0.011214953271028037,0.037383177570093455,0.007476635514018692,0.016822429906542057,0.009345794392523364,0.011214953271028037,0.016822429906542057,0.020560747663551402,0.04672897196261682,0.05794392523364486,0.03364485981308411,0.007476635514018692,0.014953271028037384,0.020560747663551402,0.011214953271028037,0.009345794392523364,0.020560747663551402,0.007476635514018692,0.013084112149532711,0.020560747663551402,0.020560747663551402,0.005607476635514018,0.011214953271028037,0.014953271028037384,0.009345794392523364,0.03551401869158879,0.011214953271028037,0.024299065420560748,0.007476635514018692,0.013084112149532711,0.024299065420560748,0.018691588785046728,0.037383177570093455,0.016822429906542057,0.0,0.0,0.0,0.297196261682243
lllrl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
lllrr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
llr,0.06738868832731648,0.012033694344163659,0.07099879663056559,0.006016847172081829,0.009626955475330927,0.009626955475330927,0.02045728038507822,0.006016847172081829,0.027677496991576414,0.08904933814681107,0.08303249097472924,0.06016847172081829,0.0048134777376654635,0.009626955475330927,0.00842358604091456,0.0048134777376654635,0.0024067388688327317,0.012033694344163659,0.0048134777376654635,0.0024067388688327317,0.01444043321299639,0.01444043321299639,0.012033694344163659,0.00842358604091456,0.030084235860409144,0.0048134777376654635,0.08904933814681107,0.010830324909747292,0.009626955475330927,0.009626955475330927,0.012033694344163659,0.00842358604091456,0.030084235860409144,0.044524669073405534,0.01684717208182912,0.0,0.0,0.0,0.17328519855595667
llrl,0.03784570596797671,0.013100436681222707,0.04512372634643377,0.013100436681222707,0.011644832605531296,0.004366812227074236,0.018922852983988356,0.00727802037845706,0.01601164483260553,0.03202328966521106,0.048034934497816595,0.024745269286754003,0.008733624454148471,0.005822416302765648,0.008733624454148471,0.010189228529839884,0.005822416302765648,0.013100436681222707,0.010189228529839884,0.002911208151382824,0.01601164483260553,0.010189228529839884,0.01455604075691412,0.002911208151382824,0.03056768558951965,0.001455604075691412,0.046579330422125184,0.011644832605531296,0.005822416302765648,0.005822416302765648,0.004366812227074236,0.010189228529839884,0.017467248908296942,0.027656477438136828,0.00727802037845706,0.0,0.0,0.0,0.4497816593886463
llrll,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
llrlr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
llrr,0.04512372634643377,0.017467248908296942,0.039301310043668124,0.011644832605531296,0.004366812227074236,0.011644832605531296,0.027656477438136828,0.011644832605531296,0.043668122270742356,0.0611353711790393,0.053857350800582245,0.023289665211062592,0.008733624454148471,0.01455604075691412,0.004366812227074236,0.01455604075691412,0.00727802037845706,0.010189228529839884,0.00727802037845706,0.00727802037845706,0.026200873362445413,0.005822416302765648,0.01601164483260553,0.00727802037845706,0.023289665211062592,0.005822416302765648,0.039301310043668124,0.020378457059679767,0.01455604075691412,0.013100436681222707,0.010189228529839884,0.00727802037845706,0.03202328966521106,0.07278020378457059,0.026200873362445413,0.0,0.0,0.0,0.2547307132459971
llrrl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
llrrr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
lr,0.125,0.006,0.081,0.001,0.0,0.0,0.003,0.004,0.049,0.168,0.101,0.095,0.004,0.007,0.004,0.003,0.004,0.005,0.001,0.003,0.017,0.002,0.007,0.002,0.006,0.002,0.131,0.007,0.004,0.001,0.004,0.001,0.018,0.088,0.01,0.0,0.0,0.0,0.036
lrl,0.07676348547717843,0.006224066390041493,0.06224066390041494,0.004149377593360996,0.008298755186721992,0.01037344398340249,0.013485477178423237,0.007261410788381743,0.015560165975103735,0.06327800829875518,0.07676348547717843,0.05394190871369295,0.013485477178423237,0.012448132780082987,0.007261410788381743,0.004149377593360996,0.006224066390041493,0.005186721991701245,0.006224066390041493,0.006224066390041493,0.021784232365145227,0.021784232365145227,0.007261410788381743,0.006224066390041493,0.021784232365145227,0.011410788381742738,0.07676348547717843,0.006224066390041493,0.0031120331950207467,0.013485477178423237,0.004149377593360996,0.016597510373443983,0.03319502074688797,0.07053941908713693,0.008298755186721992,0.0,0.0,0.0,0.21784232365145229
lrll,0.04376657824933687,0.015915119363395226,0.03050397877984085,0.006631299734748011,0.009283819628647215,0.011936339522546418,0.013262599469496022,0.007957559681697613,0.011936339522546418,0.04111405835543767,0.05702917771883289,0.03050397877984085,0.010610079575596816,0.013262599469496022,0.010610079575596816,0.006631299734748011,0.007957559681697613,0.006631299734748011,0.010610079575596816,0.011936339522546418,0.014588859416445624,0.014588859416445624,0.015915119363395226,0.003978779840848806,0.03183023872679045,0.006631299734748011,0.04111405835543767,0.009283819628647215,0.011936339522546418,0.006631299734748011,0.017241379310344827,0.010610079575596816,0.01989389920424403,0.03713527851458886,0.010610079575596816,0.0,0.0,0.0,0.38992042440318303
lrlll,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
lrllr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
lrlr,0.04907161803713528,0.011936339522546418,0.06896551724137931,0.011936339522546418,0.006631299734748011,0.006631299734748011,0.013262599469496022,0.01856763925729443,0.01856763925729443,0.058355437665782495,0.07824933687002653,0.042440318302387266,0.009283819628647215,0.014588859416445624,0.017241379310344827,0.003978779840848806,0.003978779840848806,0.015915119363395226,0.011936339522546418,0.009283819628647215,0.01856763925729443,0.013262599469496022,0.011936339522546418,0.014588859416445624,0.025198938992042442,0.007957559681697613,0.06631299734748011,0.01989389920424403,0.015915119363395226,0.013262599469496022,0.010610079575596816,0.011936339522546418,0.022546419098143235,0.05702917771883289,0.023872679045092837,0.0,0.0,0.0,0.1962864721485411
lrlrl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
lrlrr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
lrr,0.08195020746887967,0.00933609958506224,0.08091286307053942,0.0031120331950207467,0.005186721991701245,0.006224066390041493,0.014522821576763486,0.017634854771784232,0.04149377593360996,0.07987551867219916,0.13070539419087138,0.07572614107883817,0.00933609958506224,0.012448132780082987,0.005186721991701245,0.0031120331950207467,0.004149377593360996,0.008298755186721992,0.008298755186721992,0.0031120331950207467,0.016597510373443983,0.013485477178423237,0.01037344398340249,0.005186721991701245,0.01970954356846473,0.004149377593360996,0.07157676348547717,0.007261410788381743,0.013485477178423237,0.006224066390041493,0.007261410788381743,0.006224066390041493,0.028008298755186723,0.08402489626556017,0.011410788381742738,0.0,0.0,0.0,0.09439834024896265
lrrl,0.048109965635738834,0.010309278350515464,0.056128293241695305,0.008018327605956471,0.004581901489117984,0.012600229095074456,0.01718213058419244,0.018327605956471937,0.032073310423825885,0.044673539518900345,0.06529209621993128,0.026345933562428408,0.008018327605956471,0.016036655211912942,0.0057273768613974796,0.011454753722794959,0.011454753722794959,0.010309278350515464,0.011454753722794959,0.009163802978235968,0.018327605956471937,0.01718213058419244,0.008018327605956471,0.0057273768613974796,0.018327605956471937,0.003436426116838488,0.06414662084765177,0.008018327605956471,0.012600229095074456,0.010309278350515464,0.01718213058419244,0.011454753722794959,0.026345933562428408,0.056128293241695305,0.011454753722794959,0.0,0.0,0.0,0.284077892325315
lrrll,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
lrrlr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
lrrr,0.050400916380297825,0.012600229095074456,0.07101947308132875,0.008018327605956471,0.002290950744558992,0.012600229095074456,0.012600229095074456,0.024054982817869417,0.054982817869415807,0.049255441008018326,0.10652920962199312,0.041237113402061855,0.014891179839633447,0.01718213058419244,0.006872852233676976,0.0057273768613974796,0.0057273768613974796,0.010309278350515464,0.014891179839633447,0.009163802978235968,0.021764032073310423,0.009163802978235968,0.006872852233676976,0.010309278350515464,0.01718213058419244,0.009163802978235968,0.056128293241695305,0.014891179839633447,0.014891179839633447,0.006872852233676976,0.014891179839633447,0.008018327605956471,0.020618556701030927,0.08705612829324169,0.027491408934707903,0.0,0.0,0.0,0.14432989690721648
lrrrl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
lrrrr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
r,0.098,0.005,0.136,0.0,0.0,0.0,0.0,0.001,0.092,0.24,0.125,0.202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.004,0.091,0.0,0.0,0.0,0.0,0.0
rl,0.148,0.0,0.144,0.002,0.002,0.003,0.003,0.004,0.036,0.118,0.172,0.074,0.004,0.005,0.004,0.002,0.0,0.002,0.002,0.0,0.014,0.005,0.006,0.005,0.013,0.002,0.056,0.003,0.004,0.003,0.0,0.001,0.03,0.114,0.006,0.0,0.0,0.0,0.013
