0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
5.800212860107422,4.360639333724976,2.996177554130554,2.5780168771743774,2.7524094581604004,2.0115500688552856,3.3512115478515625,4.1337010860443115,3.7011948823928833,,,,,,,,,,
5.722433567047119,2.9727494716644287,2.695018768310547,4.151086330413818,4.03367018699646,3.181436061859131,2.7515724897384644,4.890550136566162,6.360547304153442,3.0570430755615234,3.204977035522461,,,,,,,,
4.1355040073394775,3.135012984275818,3.955649733543396,3.8888810873031616,5.790997743606567,3.3282405138015747,3.2343088388442993,2.1630537509918213,2.930126905441284,5.634249925613403,,,,,,,,,
3.071552276611328,3.847385048866272,2.996552348136902,2.782468318939209,6.4682958126068115,4.397239923477173,2.5991153717041016,4.95476222038269,4.1139726638793945,,,,,,,,,,
3.2968437671661377,2.6960779428482056,2.8833645582199097,2.954736828804016,4.889331340789795,4.95307993888855,5.790997743606567,6.1204001903533936,,,,,,,,,,,
3.957449197769165,7.017879247665405,6.357655048370361,5.200474262237549,4.447829961776733,2.6960779428482056,3.3614684343338013,2.8456255197525024,3.0124064683914185,7.346275568008423,4.397549867630005,,,,,,,,
3.9399420022964478,3.22464382648468,4.923307180404663,2.528560757637024,2.3844645023345947,3.2575371265411377,3.299939751625061,5.369816780090332,3.517643928527832,3.298068046569824,,,,,,,,,
2.926647901535034,3.562124013900757,3.3111988306045532,2.515492558479309,3.5605186223983765,4.926676988601685,5.042448282241821,3.492037773132324,3.9210106134414673,4.736358165740967,,,,,,,,,
3.295368790626526,3.974509119987488,3.9569735527038574,3.9837945699691772,5.905073881149292,2.8997342586517334,2.723893165588379,3.5357861518859863,3.707587957382202,2.726577043533325,3.446650266647339,3.1965075731277466,,,,,,,
2.696946382522583,3.563380718231201,2.958554983139038,2.739579677581787,3.9014252424240112,4.632247447967529,4.89997673034668,3.981407403945923,2.8527263402938843,3.6695810556411743,3.0476537942886353,2.5246464014053345,6.533144950866699,4.133843421936035,3.234551191329956,,,,
5.234503984451294,4.7919487953186035,3.0171631574630737,3.0472795963287354,4.855774641036987,2.9989203214645386,3.1740782260894775,2.9059345722198486,2.9461073875427246,5.738872051239014,3.995408535003662,5.011607646942139,4.715292453765869,3.5875160694122314,4.146607160568237,2.7516820430755615,,,
3.1547077894210815,2.73099684715271,2.461331367492676,2.9054174423217773,4.03127908706665,,,,,,,,,,,,,,
4.19634222984314,6.074892997741699,4.407529592514038,3.993941068649292,2.8620933294296265,2.682021737098694,2.801604151725769,2.751848578453064,4.834761619567871,,,,,,,,,,
3.008896231651306,3.813101887702942,3.107730984687805,2.715714931488037,3.358177900314331,5.167813301086426,4.386101484298706,3.2297163009643555,3.008315086364746,,,,,,,,,,
