,S.temperature,diff.temperature,alpha.temperature,beta0_gsic.slr_brick,V0_gsic.slr_brick,n_gsic.slr_brick,Gs0_gsic.slr_brick,a_tee.slr_brick,a_simple.slr_brick,b_simple.slr_brick,alpha_simple.slr_brick,beta_simple.slr_brick,V0_simple.slr_brick,offset.Tgav_obs,sigma.Tgav_obs,rho.Tgav_obs,sigma.slr_gsic_obs,rho.slr_gsic_obs,sigma.slr_gis_obs,rho.slr_gis_obs,a_anto.slr_brick,b_anto.slr_brick,gamma_dais.slr_brick,alpha_dais.slr_brick,mu_dais.slr_brick,nu_dais.slr_brick,P0_dais.slr_brick,kappa_dais.slr_brick,f0_dais.slr_brick,h0_dais.slr_brick,c_dais.slr_brick,b0_dais.slr_brick,slope_dais.slr_brick,lambda_dais.slr_brick,Tcrit_dais.slr_brick,offset.ocheat_obs,sigma.ocheat_obs,rho.ocheat_obs,leaf
p,0.398,0.018,0.365,0.0,0.0,0.0,0.0,0.001,0.031,0.068,0.007,0.108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0
l,0.114,0.012,0.135,0.0,0.0,0.002,0.0,0.008,0.102,0.271,0.103,0.209,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.003,0.001,0.0,0.0,0.0,0.001,0.0,0.006,0.002,0.0,0.0,0.0,0.0,0.004,0.024,0.0,0.0,0.0,0.0,0.0
ll,0.125,0.017,0.111,0.006,0.002,0.005,0.008,0.004,0.024,0.092,0.137,0.037,0.004,0.009,0.002,0.007,0.003,0.01,0.002,0.004,0.005,0.004,0.005,0.002,0.018,0.001,0.038,0.008,0.01,0.002,0.002,0.009,0.031,0.067,0.002,0.0,0.0,0.0,0.187
lll,0.046740467404674045,0.006150061500615006,0.041820418204182044,0.004920049200492005,0.008610086100861008,0.014760147601476014,0.01107011070110701,0.006150061500615006,0.004920049200492005,0.04428044280442804,0.07257072570725707,0.033210332103321034,0.01107011070110701,0.00984009840098401,0.0036900369003690036,0.007380073800738007,0.006150061500615006,0.017220172201722016,0.006150061500615006,0.01968019680196802,0.008610086100861008,0.015990159901599015,0.015990159901599015,0.0036900369003690036,0.03690036900369004,0.007380073800738007,0.03075030750307503,0.01107011070110701,0.0036900369003690036,0.007380073800738007,0.006150061500615006,0.015990159901599015,0.023370233702337023,0.06273062730627306,0.008610086100861008,0.0,0.0,0.0,0.36531365313653136
llll,0.029069767441860465,0.009689922480620155,0.01744186046511628,0.001937984496124031,0.0,0.015503875968992248,0.0,0.007751937984496124,0.003875968992248062,0.02131782945736434,0.03488372093023256,0.01937984496124031,0.007751937984496124,0.005813953488372093,0.003875968992248062,0.005813953488372093,0.007751937984496124,0.001937984496124031,0.001937984496124031,0.01744186046511628,0.005813953488372093,0.025193798449612403,0.011627906976744186,0.005813953488372093,0.01937984496124031,0.005813953488372093,0.029069767441860465,0.013565891472868217,0.009689922480620155,0.01744186046511628,0.011627906976744186,0.01744186046511628,0.023255813953488372,0.027131782945736434,0.007751937984496124,0.0,0.0,0.0,0.5562015503875969
lllll,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
llllr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
lllr,0.046511627906976744,0.011627906976744186,0.06976744186046512,0.009689922480620155,0.015503875968992248,0.01744186046511628,0.013565891472868217,0.015503875968992248,0.025193798449612403,0.03488372093023256,0.07170542635658915,0.01937984496124031,0.007751937984496124,0.025193798449612403,0.013565891472868217,0.003875968992248062,0.013565891472868217,0.015503875968992248,0.013565891472868217,0.023255813953488372,0.007751937984496124,0.009689922480620155,0.01937984496124031,0.011627906976744186,0.02131782945736434,0.009689922480620155,0.03682170542635659,0.015503875968992248,0.007751937984496124,0.013565891472868217,0.011627906976744186,0.009689922480620155,0.01937984496124031,0.03682170542635659,0.007751937984496124,0.0,0.0,0.0,0.29457364341085274
lllrl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
lllrr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
