,S.temperature,diff.temperature,alpha.temperature,beta0_gsic.slr_brick,V0_gsic.slr_brick,n_gsic.slr_brick,Gs0_gsic.slr_brick,a_tee.slr_brick,a_simple.slr_brick,b_simple.slr_brick,alpha_simple.slr_brick,beta_simple.slr_brick,V0_simple.slr_brick,offset.Tgav_obs,sigma.Tgav_obs,rho.Tgav_obs,sigma.slr_gsic_obs,rho.slr_gsic_obs,sigma.slr_gis_obs,rho.slr_gis_obs,a_anto.slr_brick,b_anto.slr_brick,gamma_dais.slr_brick,alpha_dais.slr_brick,mu_dais.slr_brick,nu_dais.slr_brick,P0_dais.slr_brick,kappa_dais.slr_brick,f0_dais.slr_brick,h0_dais.slr_brick,c_dais.slr_brick,b0_dais.slr_brick,slope_dais.slr_brick,lambda_dais.slr_brick,Tcrit_dais.slr_brick,offset.ocheat_obs,sigma.ocheat_obs,rho.ocheat_obs,leaf
p,0.159,0.094,0.152,0.002,0.006,0.004,0.006,0.046,0.063,0.06,0.078,0.12,0.001,0.001,0.002,0.004,0.001,0.004,0.003,0.0,0.012,0.0,0.0,0.008,0.014,0.001,0.031,0.0,0.001,0.006,0.006,0.005,0.029,0.075,0.006,0.0,0.0,0.0,0.0
l,0.14,0.07,0.105,0.004,0.003,0.008,0.008,0.05,0.06,0.091,0.073,0.092,0.008,0.003,0.005,0.007,0.005,0.002,0.003,0.001,0.015,0.003,0.002,0.01,0.013,0.006,0.06,0.003,0.004,0.006,0.005,0.004,0.042,0.074,0.013,0.0,0.0,0.0,0.002
ll,0.11823647294589178,0.06513026052104208,0.11322645290581163,0.003006012024048096,0.00501002004008016,0.014028056112224449,0.012024048096192385,0.03707414829659319,0.04208416833667335,0.0781563126252505,0.09519038076152304,0.06513026052104208,0.009018036072144289,0.014028056112224449,0.008016032064128256,0.01002004008016032,0.008016032064128256,0.006012024048096192,0.009018036072144289,0.004008016032064128,0.01903807615230461,0.0070140280561122245,0.002004008016032064,0.006012024048096192,0.013026052104208416,0.003006012024048096,0.04909819639278557,0.00501002004008016,0.0070140280561122245,0.022044088176352707,0.008016032064128256,0.003006012024048096,0.03006012024048096,0.06513026052104208,0.012024048096192385,0.0,0.0,0.0,0.03206412825651302
lll,0.09937888198757763,0.033126293995859216,0.08902691511387163,0.009316770186335404,0.005175983436853002,0.010351966873706004,0.021739130434782608,0.015527950310559006,0.024844720496894408,0.062111801242236024,0.06418219461697723,0.048654244306418216,0.010351966873706004,0.007246376811594203,0.008281573498964804,0.017598343685300208,0.012422360248447204,0.006211180124223602,0.010351966873706004,0.012422360248447204,0.015527950310559006,0.021739130434782608,0.013457556935817806,0.010351966873706004,0.017598343685300208,0.015527950310559006,0.054865424430641824,0.009316770186335404,0.011387163561076604,0.015527950310559006,0.006211180124223602,0.013457556935817806,0.025879917184265012,0.044513457556935816,0.008281573498964804,0.0,0.0,0.0,0.14803312629399587
llll,0.07047387606318348,0.019441069258809233,0.046172539489671933,0.00850546780072904,0.010935601458080195,0.013365735115431349,0.014580801944106925,0.014580801944106925,0.01701093560145808,0.03523693803159174,0.04495747266099635,0.032806804374240585,0.00850546780072904,0.024301336573511544,0.009720534629404616,0.010935601458080195,0.006075334143377886,0.012150668286755772,0.012150668286755772,0.01701093560145808,0.010935601458080195,0.01701093560145808,0.012150668286755772,0.010935601458080195,0.027946537059538274,0.012150668286755772,0.03523693803159174,0.007290400972053463,0.01701093560145808,0.012150668286755772,0.012150668286755772,0.01701093560145808,0.023086269744835967,0.04495747266099635,0.009720534629404616,0.0,0.0,0.0,0.30133657351154314
lllr,0.07168894289185905,0.020656136087484813,0.060753341433778855,0.015795868772782502,0.009720534629404616,0.010935601458080195,0.014580801944106925,0.018226002430133656,0.03766707168894289,0.07168894289185905,0.0692588092345079,0.03523693803159174,0.024301336573511544,0.019441069258809233,0.010935601458080195,0.013365735115431349,0.013365735115431349,0.013365735115431349,0.013365735115431349,0.012150668286755772,0.02187120291616039,0.02187120291616039,0.00850546780072904,0.012150668286755772,0.024301336573511544,0.010935601458080195,0.03402187120291616,0.012150668286755772,0.00850546780072904,0.023086269744835967,0.010935601458080195,0.004860267314702308,0.031591737545565005,0.04495747266099635,0.013365735115431349,0.0,0.0,0.0,0.16038882138517618
llr,0.09420289855072464,0.030020703933747412,0.08178053830227744,0.012422360248447204,0.011387163561076604,0.012422360248447204,0.014492753623188406,0.028985507246376812,0.037267080745341616,0.06625258799171843,0.08799171842650104,0.06521739130434782,0.016563146997929608,0.016563146997929608,0.005175983436853002,0.010351966873706004,0.005175983436853002,0.009316770186335404,0.010351966873706004,0.009316770186335404,0.013457556935817806,0.015527950310559006,0.013457556935817806,0.016563146997929608,0.012422360248447204,0.004140786749482402,0.051759834368530024,0.006211180124223602,0.016563146997929608,0.010351966873706004,0.008281573498964804,0.009316770186335404,0.028985507246376812,0.07039337474120083,0.018633540372670808,0.0,0.0,0.0,0.07867494824016563
llrl,0.06292134831460675,0.0348314606741573,0.058426966292134834,0.010112359550561797,0.006741573033707865,0.010112359550561797,0.01348314606741573,0.008988764044943821,0.030337078651685393,0.06741573033707865,0.05955056179775281,0.051685393258426963,0.017977528089887642,0.016853932584269662,0.01348314606741573,0.011235955056179775,0.008988764044943821,0.010112359550561797,0.010112359550561797,0.014606741573033709,0.01348314606741573,0.01348314606741573,0.0056179775280898875,0.020224719101123594,0.015730337078651686,0.007865168539325843,0.05056179775280899,0.0056179775280898875,0.019101123595505618,0.01348314606741573,0.012359550561797753,0.015730337078651686,0.024719101123595506,0.04157303370786517,0.012359550561797753,0.0,0.0,0.0,0.2101123595505618
llrr,0.06629213483146068,0.03932584269662921,0.07303370786516854,0.01348314606741573,0.011235955056179775,0.015730337078651686,0.014606741573033709,0.017977528089887642,0.025842696629213482,0.046067415730337076,0.06853932584269663,0.05730337078651685,0.011235955056179775,0.021348314606741574,0.010112359550561797,0.011235955056179775,0.012359550561797753,0.012359550561797753,0.011235955056179775,0.015730337078651686,0.020224719101123594,0.007865168539325843,0.010112359550561797,0.007865168539325843,0.019101123595505618,0.01348314606741573,0.03707865168539326,0.014606741573033709,0.011235955056179775,0.020224719101123594,0.008988764044943821,0.006741573033707865,0.038202247191011236,0.06292134831460675,0.028089887640449437,0.0,0.0,0.0,0.13820224719101123
lr,0.11222444889779559,0.056112224448897796,0.09819639278557114,0.006012024048096192,0.0070140280561122245,0.0070140280561122245,0.009018036072144289,0.025050100200400802,0.05911823647294589,0.09118236472945891,0.08917835671342686,0.07515030060120241,0.004008016032064128,0.014028056112224449,0.008016032064128256,0.01002004008016032,0.00501002004008016,0.008016032064128256,0.011022044088176353,0.008016032064128256,0.008016032064128256,0.006012024048096192,0.006012024048096192,0.0070140280561122245,0.01903807615230461,0.008016032064128256,0.05410821643286573,0.00501002004008016,0.00501002004008016,0.014028056112224449,0.01002004008016032,0.0070140280561122245,0.03206412825651302,0.07515030060120241,0.014028056112224449,0.0,0.0,0.0,0.026052104208416832
