0,1,2,3,4,5
3.257575511932373,2.7190170288085938,,,,
3.3253660202026367,7.7893946170806885,3.865388512611389,,,
3.50391685962677,2.539176344871521,4.952043771743774,,,
2.7195602655410767,4.051866054534912,,,,
,,,,,
3.083091974258423,,,,,
3.95444393157959,3.99143648147583,2.5461610555648804,6.307363748550415,,
3.256511688232422,2.8056358098983765,7.396902084350586,,,
2.914021849632263,2.6589919328689575,6.400675535202026,,,
3.0830310583114624,5.111220359802246,,,,
3.083091974258423,2.3337056636810303,4.901761293411255,,,
3.1971529722213745,4.057363271713257,,,,
3.1773314476013184,5.10559606552124,,,,
4.075358152389526,2.6944804191589355,8.52324104309082,,,
4.808027744293213,,,,,
3.0565247535705566,2.6735960245132446,,,,
3.08364200592041,2.7188236713409424,2.3905272483825684,5.879140138626099,,
3.095416784286499,2.3673352003097534,4.9047324657440186,,,
3.0830310583114624,2.1991822719573975,6.137439966201782,,,
2.284379243850708,,,,,
3.557426691055298,2.9149311780929565,2.6960779428482056,5.142166614532471,,
3.083091974258423,4.816864490509033,5.164200305938721,5.206349611282349,6.418036937713623,
3.5025031566619873,2.766381025314331,4.516951322555542,,,
2.5475988388061523,3.544968843460083,,,,
3.852773904800415,3.137540340423584,2.7406760454177856,,,
5.535608768463135,,,,,
2.7197656631469727,3.95444393157959,4.147762060165405,,,
3.1314358711242676,4.8357462882995605,,,,
3.0830310583114624,2.8051319122314453,6.138799667358398,,,
3.263969659805298,2.6926558017730713,5.637341499328613,3.5181561708450317,,
3.0831754207611084,7.405095100402832,4.072551727294922,,,
2.9680107831954956,4.571906089782715,5.404046058654785,5.216839551925659,3.2788370847702026,
3.54632306098938,2.6741737127304077,,,,
2.9722979068756104,2.6017963886260986,2.855517625808716,,,
3.177030920982361,5.101983070373535,,,,
2.6922675371170044,3.132348418235779,,,,
3.259726881980896,2.3919442892074585,4.970239162445068,,,
3.095416784286499,2.343108296394348,,,,
3.083091974258423,5.093200922012329,5.263287305831909,,,
3.0721466541290283,4.907245874404907,5.142109632492065,,,
3.089568257331848,5.091326951980591,5.111220359802246,,,
3.5025031566619873,2.9149311780929565,,,,
2.751405954360962,6.100292921066284,8.572373390197754,,,
3.256511688232422,2.3193010091781616,,,,
2.8492431640625,6.150933504104614,4.967278957366943,3.9557790756225586,,
3.08364200592041,4.928953170776367,5.153780221939087,,,
5.1747355461120605,,,,,
3.1357754468917847,3.98319149017334,,,,
3.0954363346099854,,,,,
3.537442684173584,3.0330506563186646,8.52324104309082,4.737667798995972,,
3.2574450969696045,5.237022876739502,,,,
3.0830310583114624,2.3332841396331787,,,,
3.6701343059539795,3.134739398956299,3.056090831756592,6.150933504104614,6.400675535202026,
3.6429121494293213,2.7805583477020264,2.6595572233200073,5.3966569900512695,4.905269145965576,
3.536786913871765,2.6735960245132446,,,,
3.630996346473694,2.8514015674591064,5.82748007774353,5.630955457687378,,
3.285997748374939,,,,,
3.2050349712371826,5.1271021366119385,,,,
2.7701672315597534,4.308857679367065,,,,
3.215932250022888,3.0878031253814697,6.490241765975952,,,
3.537176012992859,7.957075834274292,,,,
3.0829827785491943,3.9155995845794678,,,,
3.083091974258423,,,,,
3.0978493690490723,5.974668025970459,,,,
3.0954363346099854,2.600772500038147,5.904917001724243,,,
3.5011823177337646,4.307392358779907,,,,
3.0475176572799683,4.248713731765747,4.806328058242798,,,
3.6226603984832764,2.7190290689468384,3.50391685962677,,,
3.906262993812561,,,,,
3.0721466541290283,2.8059710264205933,5.154445171356201,,,
3.5025031566619873,2.6735960245132446,,,,
2.6017963886260986,3.640682816505432,,,,
3.931921362876892,3.9374172687530518,2.5034323930740356,7.534639120101929,5.054745674133301,
