0,1,2,3,4,5,6
3.643637776374817,2.624216079711914,2.865201950073242,6.29586386680603,,,
3.643637776374817,2.624647378921509,3.98319149017334,3.4779971837997437,,,
,,,,,,
3.673044443130493,2.5919090509414673,4.138897657394409,3.477933645248413,,,
4.970319509506226,4.102108955383301,5.392168283462524,,,,
3.73439621925354,2.9973303079605103,4.933820486068726,,,,
,,,,,,
2.7274484634399414,3.9713284969329834,,,,,
3.6441867351531982,2.7886948585510254,5.9504406452178955,,,,
3.51414692401886,2.693631410598755,6.330930948257446,,,,
3.1591432094573975,4.719786643981934,,,,,
3.6441653966903687,2.7672592401504517,4.776846170425415,8.679285526275635,,,
3.7023041248321533,2.795328736305237,,,,,
3.1591432094573975,2.345625877380371,4.636403322219849,5.805825233459473,,,
2.693631410598755,2.2608914375305176,,,,,
3.1591432094573975,5.834517955780029,4.37781834602356,,,,
3.8517653942108154,5.910946607589722,5.1769373416900635,,,,
3.984769344329834,2.795328736305237,5.834517955780029,4.713543653488159,5.154445171356201,,
3.6441653966903687,,,,,,
3.6428860425949097,2.624216079711914,2.8760786056518555,,,,
3.6441653966903687,7.366985321044922,4.702031135559082,,,,
3.1768428087234497,2.6244317293167114,4.6625916957855225,,,,
3.6436591148376465,3.5162816047668457,2.795328736305237,6.425118446350098,4.727601528167725,,
2.775634527206421,6.6371495723724365,,,,,
3.5129157304763794,4.723466873168945,,,,,
3.5340267419815063,2.6361840963363647,2.996360421180725,2.851371169090271,,,
3.6441653966903687,4.719641923904419,,,,,
2.794176459312439,5.979008913040161,4.979093551635742,,,,
3.1591432094573975,5.824617385864258,4.755084991455078,,,,
3.1547077894210815,2.3397462368011475,4.716866970062256,5.926029205322266,,,
3.6749212741851807,5.423635959625244,,,,,
,,,,,,
3.4242103099823,2.6255098581314087,4.3670995235443115,,,,
3.0113415718078613,2.274527430534363,4.777094841003418,,,,
3.1545010805130005,3.966347813606262,4.393777370452881,3.010626792907715,,,
3.4242103099823,2.7675622701644897,4.675689935684204,,,,
3.9836143255233765,2.694844961166382,6.981571674346924,5.9702208042144775,,,
3.9158990383148193,2.6931028366088867,2.7953702211380005,5.824617385864258,5.452749252319336,,
4.972980260848999,6.408055067062378,2.883089542388916,,,,
