0,1,2,3,4,5,6
3.6207584142684937,2.376304268836975,4.617499828338623,,,,
3.247749447822571,2.441775321960449,4.644301652908325,5.1118879318237305,,,
3.2545323371887207,2.6745434999465942,4.226771354675293,5.637634754180908,,,
3.2587112188339233,2.3325345516204834,,,,,
3.792541742324829,4.513476133346558,,,,,
3.6281189918518066,2.998789072036743,4.509343385696411,4.165675640106201,,,
3.4639962911605835,2.7699334621429443,,,,,
3.582720994949341,3.2559168338775635,3.1716227531433105,2.331917643547058,5.856453895568848,,
3.646811008453369,2.9468648433685303,2.3918720483779907,3.4019625186920166,4.082875728607178,,
3.5827982425689697,2.998789072036743,4.51553750038147,,,,
4.1246843338012695,2.6462719440460205,3.1434441804885864,,,,
3.260721445083618,2.33238685131073,3.8571367263793945,4.0972230434417725,3.3743683099746704,6.37799859046936,
2.651553511619568,3.7915806770324707,,,,,
3.619392514228821,2.3737913370132446,4.474765300750732,,,,
2.6745434999465942,4.578281879425049,4.3747398853302,,,,
3.646811008453369,3.0082114934921265,4.578281879425049,,,,
3.73439621925354,2.924020767211914,2.84824538230896,5.157335519790649,5.930144309997559,,
3.272948145866394,4.775717496871948,3.144406318664551,,,,
2.4416695833206177,3.784987449645996,4.0999720096588135,,,,
3.254706621170044,2.690994143486023,4.437425851821899,4.935091495513916,4.16770601272583,,
4.069041728973389,3.2559874057769775,3.1595704555511475,4.578281879425049,,,
3.864996552467346,3.2553032636642456,2.332078456878662,,,,
2.742164373397827,4.196131706237793,,,,,
2.848696708679199,2.376304268836975,,,,,
4.081113338470459,3.183056354522705,2.3325345516204834,5.838964939117432,,,
3.73439621925354,3.0554250478744507,3.057041049003601,2.646663188934326,2.391554594039917,5.164002895355225,
2.9332462549209595,4.362650394439697,4.198910474777222,3.845773935317993,3.2607553005218506,5.856453895568848,
4.196131706237793,2.70949923992157,3.2564836740493774,4.930224418640137,,,
3.2574249505996704,2.332078456878662,4.431795358657837,4.165814399719238,,,
3.247749447822571,2.3316415548324585,6.0545408725738525,,,,
3.255320191383362,2.3918720483779907,4.358231067657471,,,,
3.864996552467346,,,,,,
3.254706621170044,2.441683292388916,2.3907822370529175,4.777435779571533,,,
3.5160300731658936,3.239809513092041,4.963562488555908,,,,
3.751532554626465,3.1586971282958984,4.388324499130249,,,,
3.2564836740493774,2.441775321960449,4.165814399719238,,,,
3.792541742324829,3.2574450969696045,7.461931228637695,,,,
3.247749447822571,2.4454381465911865,2.3692270517349243,4.238100051879883,,,
3.597926378250122,2.849007725715637,5.812269687652588,,,,
3.247749447822571,2.3325345516204834,4.165675640106201,,,,
3.255320191383362,2.376304268836975,4.626922845840454,4.0815160274505615,,,
3.5874600410461426,4.957897186279297,6.459930658340454,,,,
2.70949923992157,3.9355913400650024,4.475029230117798,,,,
3.464869737625122,2.849007725715637,2.3965909481048584,,,,
3.2726590633392334,4.280527830123901,3.2689112424850464,4.1956446170806885,,,
3.748441696166992,2.6745434999465942,2.3911468982696533,3.2813085317611694,,,
3.792541742324829,3.247749447822571,4.513476133346558,,,,
2.6461883783340454,3.4953713417053223,4.165814399719238,5.10439133644104,,,
3.3538925647735596,2.3325345516204834,4.468833923339844,,,,
3.5828648805618286,3.0112162828445435,4.367851734161377,,,,
3.2593201398849487,2.3305370807647705,4.810741424560547,5.930178642272949,,,
3.0810176134109497,2.376304268836975,4.431795358657837,,,,
2.440232276916504,3.2593201398849487,4.135320663452148,,,,
3.247749447822571,2.3911468982696533,4.48088002204895,4.1956446170806885,,,
4.044274806976318,2.811914563179016,3.254706621170044,4.581464767456055,,,
2.775634527206421,5.094682931900024,4.036823272705078,,,,
3.950796127319336,3.247749447822571,2.3918720483779907,4.791626691818237,,,
3.792659640312195,2.332078456878662,3.226617455482483,,,,
3.081237554550171,3.271859645843506,3.239232897758484,5.626677989959717,,,
2.331917643547058,4.252206563949585,4.509343385696411,,,,
3.842728853225708,2.9984683990478516,4.948944568634033,4.157041311264038,,,
2.7694942951202393,4.201186418533325,4.930224418640137,,,,
3.2592350244522095,2.4457446336746216,4.168022155761719,,,,
4.0815160274505615,2.998789072036743,2.3325345516204834,4.924233913421631,6.333002805709839,,
3.2607553005218506,,,,,,
3.792541742324829,3.239493489265442,5.095016241073608,,,,
4.165814399719238,3.239493489265442,2.646663188934326,,,,
2.3312313556671143,3.0532501935958862,4.1181652545928955,4.196131706237793,3.2607553005218506,6.4221436977386475,
3.259726881980896,2.3305370807647705,6.118065118789673,,,,
3.2206774950027466,4.234373092651367,6.408118009567261,,,,
3.792541742324829,2.6462719440460205,2.33238685131073,4.1080052852630615,,,
3.255320191383362,2.330310106277466,4.800627708435059,4.634521245956421,,,
3.819717288017273,2.7699334621429443,2.3325345516204834,,,,
3.5827982425689697,2.8043508529663086,2.376304268836975,4.3747398853302,,,
3.239809513092041,2.6910420656204224,5.155143976211548,,,,
3.255320191383362,2.441775321960449,3.5676398277282715,5.097239971160889,,,
3.267483949661255,2.332078456878662,4.195111274719238,,,,
3.2607553005218506,4.0986268520355225,3.349421739578247,,,,
3.464869737625122,2.646663188934326,5.100376129150391,4.0815160274505615,,,
3.619392514228821,2.849007725715637,5.092146158218384,,,,
3.2605597972869873,2.7679245471954346,4.081113338470459,5.170955657958984,,,
3.1824764013290405,4.196131706237793,3.3718907833099365,,,,
3.792541742324829,4.509343385696411,,,,,
3.847332000732422,2.3965909481048584,2.803475260734558,7.176141023635864,,,
3.73439621925354,2.848696708679199,5.637634754180908,,,,
3.7924314737319946,2.7694942951202393,4.347976922988892,,,,
3.5827982425689697,2.651553511619568,4.777435779571533,,,,
3.272948145866394,2.376304268836975,3.702094078063965,5.10439133644104,,,
4.933110952377319,,,,,,
3.144276738166809,2.44014835357666,3.792541742324829,2.9461073875427246,,,
3.5827982425689697,2.775634527206421,2.331917643547058,4.775717496871948,5.455017566680908,,
3.254706621170044,4.775717496871948,4.137406349182129,,,,
2.646275043487549,3.267483949661255,4.625043630599976,3.8219202756881714,,,
3.3743683099746704,4.761761903762817,3.7545493841171265,3.0082114934921265,6.428229093551636,,
3.5827451944351196,3.003613233566284,4.347976922988892,,,,
3.595842480659485,2.332078456878662,3.003613233566284,4.387647867202759,5.094682931900024,,
3.7924314737319946,3.2551289796829224,2.3312313556671143,3.263137102127075,4.438631772994995,,
3.749104619026184,5.157335519790649,,,,,
3.239809513092041,4.952690124511719,,,,,
3.259726881980896,2.3325345516204834,3.7891013622283936,5.671784400939941,4.1956446170806885,,
3.7525092363357544,2.646275043487549,3.239809513092041,5.30306339263916,4.890907526016235,,
3.7484833002090454,3.2551289796829224,5.155143976211548,,,,
4.199803352355957,2.8054388761520386,,,,,
3.2593201398849487,3.262140154838562,4.374756574630737,,,,
2.9461073875427246,5.096323013305664,3.3743683099746704,,,,
3.702232241630554,2.3325345516204834,4.777435779571533,,,,
2.848696708679199,4.358231067657471,6.4348719120025635,,,,
3.763311743736267,2.8483457565307617,2.33238685131073,,,,
3.15975022315979,2.3325345516204834,3.858186721801758,,,,
3.6428860425949097,4.431795358657837,6.333002805709839,,,,
