,S.temperature,diff.temperature,alpha.temperature,beta0_gsic.slr_brick,V0_gsic.slr_brick,n_gsic.slr_brick,Gs0_gsic.slr_brick,a_tee.slr_brick,a_simple.slr_brick,b_simple.slr_brick,alpha_simple.slr_brick,beta_simple.slr_brick,V0_simple.slr_brick,offset.Tgav_obs,sigma.Tgav_obs,rho.Tgav_obs,sigma.slr_gsic_obs,rho.slr_gsic_obs,sigma.slr_gis_obs,rho.slr_gis_obs,a_anto.slr_brick,b_anto.slr_brick,gamma_dais.slr_brick,alpha_dais.slr_brick,mu_dais.slr_brick,nu_dais.slr_brick,P0_dais.slr_brick,kappa_dais.slr_brick,f0_dais.slr_brick,h0_dais.slr_brick,c_dais.slr_brick,b0_dais.slr_brick,slope_dais.slr_brick,lambda_dais.slr_brick,Tcrit_dais.slr_brick,offset.ocheat_obs,sigma.ocheat_obs,rho.ocheat_obs,leaf
p,0.498,0.103,0.295,0.039,0.0,0.0,0.0,0.008,0.005,0.01,0.001,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.007,0.0,0.0,0.001,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.001,0.02,0.0,0.0,0.0,0.0,0.0,0.0
l,0.261,0.039,0.1,0.125,0.003,0.004,0.002,0.057,0.037,0.095,0.02,0.01,0.005,0.003,0.004,0.002,0.005,0.001,0.001,0.002,0.039,0.006,0.002,0.007,0.005,0.001,0.086,0.005,0.004,0.003,0.003,0.004,0.043,0.0,0.011,0.0,0.0,0.0,0.005
ll,0.09447236180904522,0.021105527638190954,0.02914572864321608,0.06733668341708543,0.004020100502512563,0.019095477386934675,0.007035175879396985,0.06733668341708543,0.035175879396984924,0.08040201005025126,0.022110552763819097,0.021105527638190954,0.016080402010050253,0.01507537688442211,0.005025125628140704,0.012060301507537688,0.009045226130653266,0.01407035175879397,0.010050251256281407,0.01407035175879397,0.04120603015075377,0.032160804020100506,0.010050251256281407,0.008040201005025126,0.012060301507537688,0.011055276381909548,0.04020100502512563,0.022110552763819097,0.016080402010050253,0.010050251256281407,0.01306532663316583,0.01306532663316583,0.031155778894472363,0.012060301507537688,0.021105527638190954,0.0,0.0,0.0,0.14271356783919598
lll,0.026963657678780773,0.012895662368112544,0.02579132473622509,0.038686987104337635,0.010550996483001172,0.009378663540445486,0.009378663540445486,0.0246189917936694,0.029308323563892145,0.04337631887456037,0.031652989449003514,0.016412661195779603,0.0246189917936694,0.015240328253223915,0.012895662368112544,0.010550996483001172,0.010550996483001172,0.01406799531066823,0.010550996483001172,0.01875732708089097,0.03399765533411489,0.022274325908558032,0.017584994138335287,0.010550996483001172,0.017584994138335287,0.008206330597889801,0.029308323563892145,0.007033997655334115,0.008206330597889801,0.012895662368112544,0.016412661195779603,0.009378663540445486,0.015240328253223915,0.008206330597889801,0.01875732708089097,0.0,0.0,0.0,0.36811254396248533
llll,0.02040816326530612,0.0055658627087198514,0.014842300556586271,0.027829313543599257,0.00927643784786642,0.016697588126159554,0.01855287569573284,0.01855287569573284,0.022263450834879406,0.02411873840445269,0.016697588126159554,0.012987012987012988,0.011131725417439703,0.012987012987012988,0.014842300556586271,0.00927643784786642,0.01855287569573284,0.012987012987012988,0.011131725417439703,0.016697588126159554,0.0074211502782931356,0.02040816326530612,0.014842300556586271,0.0037105751391465678,0.00927643784786642,0.012987012987012988,0.014842300556586271,0.016697588126159554,0.011131725417439703,0.0037105751391465678,0.01855287569573284,0.016697588126159554,0.0074211502782931356,0.016697588126159554,0.0074211502782931356,0.0,0.0,0.0,0.5027829313543599
lllll,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
llllr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
lllr,0.04267161410018553,0.02040816326530612,0.016697588126159554,0.022263450834879406,0.014842300556586271,0.016697588126159554,0.012987012987012988,0.03710575139146568,0.016697588126159554,0.027829313543599257,0.03896103896103896,0.022263450834879406,0.016697588126159554,0.011131725417439703,0.014842300556586271,0.0055658627087198514,0.014842300556586271,0.01855287569573284,0.01855287569573284,0.0074211502782931356,0.02040816326530612,0.012987012987012988,0.025974025974025976,0.02411873840445269,0.022263450834879406,0.0074211502782931356,0.03339517625231911,0.014842300556586271,0.011131725417439703,0.02040816326530612,0.014842300556586271,0.011131725417439703,0.01855287569573284,0.011131725417439703,0.029684601113172542,0.0,0.0,0.0,0.3246753246753247
lllrl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
lllrr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
