0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
3.0565247535705566,2.1182339191436768,2.6602174043655396,6.119275093078613,4.890719175338745,,,,,,,,,,,,,,,,,,
6.816063404083252,7.066581726074219,3.1896995306015015,2.617492198944092,3.0493030548095703,2.1564489603042603,2.850290060043335,2.576899528503418,2.101127028465271,3.488439440727234,3.0490530729293823,3.3560895919799805,4.477516174316406,,,,,,,,,,
3.199368715286255,3.5640863180160522,4.849693298339844,6.266587495803833,3.095707058906555,2.7857022285461426,3.537218451499939,2.556771755218506,2.6740247011184692,2.19480562210083,2.9782992601394653,3.1861300468444824,3.315255045890808,5.6869542598724365,4.445001602172852,5.410513162612915,,,,,,,
3.4559948444366455,4.512462854385376,4.053922653198242,4.789205551147461,3.157946825027466,2.916165590286255,3.7505141496658325,4.37637996673584,2.158655047416687,,,,,,,,,,,,,,
3.0459115505218506,3.4007225036621094,4.048849105834961,3.168902277946472,5.186548471450806,4.443307638168335,2.934134840965271,3.1582664251327515,4.000852346420288,6.64214015007019,6.300678730010986,,,,,,,,,,,,
6.0135886669158936,5.259673118591309,3.7687419652938843,3.682250738143921,4.7994771003723145,4.698450088500977,5.155537366867065,3.847626566886902,3.52383291721344,2.693116068840027,4.77064323425293,7.346275568008423,4.012584924697876,4.27444863319397,3.472806453704834,3.7966898679733276,2.672117233276367,2.723217487335205,3.7995378971099854,2.0119237899780273,,,
3.5523446798324585,3.011290192604065,3.0594862699508667,2.929779052734375,2.9477988481521606,2.338542938232422,4.93462347984314,7.335467576980591,3.6209213733673096,5.229055404663086,4.892338275909424,,,,,,,,,,,,
4.474492788314819,6.395948171615601,2.2180792093276978,3.6483975648880005,3.097591757774353,4.928146600723267,3.729037642478943,3.980049729347229,2.981679320335388,2.796748399734497,3.1313306093215942,,,,,,,,,,,,
2.674442410469055,2.2156636714935303,3.448725461959839,6.671369552612305,4.138108730316162,3.5372612476348877,3.954750657081604,,,,,,,,,,,,,,,,
2.21665620803833,3.078440308570862,3.537218451499939,2.829270601272583,6.138799667358398,5.2203052043914795,5.4403135776519775,4.852383852005005,4.002979278564453,4.767773389816284,6.2295238971710205,7.3343284130096436,,,,,,,,,,,
2.73099684715271,2.127821922302246,3.7548165321350098,3.2616193294525146,4.437867879867554,3.937207341194153,5.879140138626099,4.444896936416626,3.9392019510269165,4.124423503875732,4.4327592849731445,4.500522136688232,3.048812985420227,3.917365074157715,5.261014223098755,4.864641904830933,,,,,,,
3.136260747909546,2.773015856742859,3.4377920627593994,3.8188910484313965,2.9922159910202026,2.886711001396179,7.065143585205078,3.916120767593384,2.543790578842163,8.018777132034302,3.894684910774231,6.449223756790161,3.7472636699676514,3.219312310218811,2.1001482009887695,,,,,,,,
2.7012797594070435,4.512326955795288,4.307453632354736,4.917936086654663,3.095247268676758,4.207892894744873,2.8502849340438843,,,,,,,,,,,,,,,,
5.654229164123535,4.138788223266602,3.8287267684936523,3.7923251390457153,4.086498737335205,3.0725640058517456,3.0507471561431885,6.283871173858643,2.7628899812698364,3.695431709289551,4.096810817718506,2.7064510583877563,2.1022911071777344,3.0499292612075806,3.2710697650909424,3.0042835474014282,2.4167418479919434,4.374758005142212,,,,,
2.782154679298401,4.9361982345581055,3.881690740585327,4.090879678726196,5.165954828262329,4.196131706237793,2.156761050224304,2.5665903091430664,2.838434338569641,3.745526432991028,4.847299575805664,2.998789072036743,2.8007071018218994,4.942464828491211,3.623480439186096,6.6203320026397705,,,,,,,
