0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
3.50391685962677,2.6244497299194336,4.9589879512786865,5.415616512298584,6.0599610805511475,5.389307022094727,,,,,,,,,,,,,,
2.6827590465545654,4.152676343917847,4.4965527057647705,4.153287649154663,2.9379783868789673,3.5560306310653687,6.332937002182007,3.546517491340637,2.494158983230591,3.6517499685287476,6.638563632965088,3.4878990650177,2.850462555885315,,,,,,,
2.1891735792160034,3.2841060161590576,3.180324673652649,4.888970613479614,2.962110161781311,4.3296027183532715,5.318941831588745,2.418688178062439,5.187957286834717,4.659552335739136,4.4535863399505615,,,,,,,,,
3.50391685962677,3.044249176979065,2.8031482696533203,2.929425358772278,4.497365951538086,4.100841760635376,4.897818088531494,,,,,,,,,,,,,
3.4739638566970825,2.613298177719116,3.2648167610168457,2.7939605712890625,6.043133974075317,8.011196851730347,3.996962070465088,6.135362386703491,4.737198829650879,4.990815877914429,3.705820322036743,,,,,,,,,
4.721543073654175,4.776248216629028,5.071273565292358,7.604928016662598,3.534817695617676,4.908689022064209,3.487234592437744,4.573872327804565,2.579411506652832,4.191770434379578,6.137942314147949,,,,,,,,,
3.0565247535705566,4.320135593414307,4.042842268943787,3.0628416538238525,2.693292498588562,3.157413363456726,3.1571133136749268,6.534846067428589,5.320956230163574,6.579824686050415,5.076163291931152,4.100841760635376,,,,,,,,
3.503799796104431,2.6960561275482178,2.1653889417648315,3.1597230434417725,5.216839551925659,4.666052341461182,4.602450609207153,4.357326507568359,,,,,,,,,,,,
6.436460018157959,3.5157264471054077,5.7978034019470215,3.5458372831344604,2.6900371313095093,2.997865080833435,2.913401484489441,2.634852647781372,2.2251691818237305,,,,,,,,,,,
2.7886948585510254,3.9427192211151123,6.47344708442688,2.6938308477401733,4.01244330406189,4.3630969524383545,4.605335235595703,3.9372459650039673,2.1520854234695435,3.4931305646896362,,,,,,,,,,
5.497833490371704,4.511606454849243,5.408017635345459,4.892845392227173,3.099938154220581,5.940051078796387,4.352002382278442,3.001218557357788,3.8481268882751465,4.258560419082642,4.97520112991333,,,,,,,,,
3.1857850551605225,4.3057541847229,3.56136417388916,3.291504979133606,3.0876824855804443,3.24141526222229,5.92626953125,5.397126197814941,5.172393560409546,4.110514402389526,3.9833370447158813,6.103227615356445,6.959858179092407,,,,,,,
4.057360649108887,5.200371503829956,3.466491937637329,3.8757262229919434,3.3520931005477905,2.8519904613494873,2.686965584754944,3.3877930641174316,3.19640851020813,4.042402982711792,3.163727879524231,2.499621868133545,2.8992689847946167,3.80143404006958,,,,,,
5.399358749389648,4.0388946533203125,3.1428438425064087,5.231547594070435,3.2570254802703857,3.250195026397705,2.6725351810455322,3.539074182510376,3.40656054019928,4.09797477722168,3.0067992210388184,4.80686092376709,2.726370692253113,3.841965913772583,2.473567247390747,2.8671082258224487,,,,
4.239238500595093,2.613298177719116,2.709917902946472,2.919610023498535,4.449965476989746,5.00865364074707,4.003353595733643,5.474153280258179,,,,,,,,,,,,
5.636207818984985,3.7300831079483032,6.102754831314087,3.703693389892578,2.340558648109436,4.070727109909058,2.7888418436050415,3.639763593673706,5.259171009063721,4.750971078872681,5.745926141738892,3.718379259109497,,,,,,,,
3.7529977560043335,3.0653209686279297,2.9108697175979614,3.941633701324463,4.425858736038208,4.775782823562622,4.306558609008789,3.465990662574768,3.0054396390914917,2.8090333938598633,3.0500001907348633,,,,,,,,,
5.4477379322052,3.2060571908950806,2.5635050535202026,2.6921225786209106,2.699757695198059,4.01134181022644,4.136433124542236,5.935524940490723,6.270024061203003,3.9293007850646973,6.622426986694336,4.72740364074707,3.847626566886902,4.084693908691406,,,,,,
3.13764488697052,3.567963480949402,4.3332154750823975,5.036304473876953,4.266596794128418,3.998364567756653,4.586050271987915,3.099774956703186,5.061812400817871,2.9776923656463623,2.1692087650299072,3.5494136810302734,5.216839551925659,,,,,,,
6.078146457672119,2.475827693939209,3.203080177307129,4.085630893707275,5.381115198135376,3.3673280477523804,3.7529977560043335,2.610113739967346,5.071273565292358,,,,,,,,,,,
