0,1,2,3,4,5,6,7,8,9
3.3077242374420166,6.345954418182373,4.622400283813477,,,,,,,
3.25767183303833,3.7772260904312134,,,,,,,,
3.4762476682662964,4.380251884460449,4.846978187561035,,,,,,,
3.831388235092163,4.303135633468628,3.2287635803222656,6.367720603942871,5.213783025741577,,,,,
3.203283905982971,4.336915731430054,3.520106792449951,4.42279839515686,4.388780117034912,,,,,
3.847424030303955,3.2525506019592285,4.536808967590332,5.987175464630127,,,,,,
3.3244940042495728,4.306582689285278,3.5238972902297974,5.222630739212036,6.359315872192383,,,,,
2.9673755168914795,3.4645522832870483,4.417510747909546,3.447313904762268,4.243372678756714,5.189387321472168,,,,
3.675058126449585,6.345954418182373,4.0619001388549805,,,,,,,
3.2562432289123535,4.054423570632935,3.4649935960769653,,,,,,,
4.03756046295166,2.9465270042419434,3.4700621366500854,4.195428371429443,4.881711721420288,8.143314361572266,,,,
4.094244718551636,3.4927955865859985,3.913061499595642,4.973744630813599,,,,,,
3.807184100151062,2.9642391204833984,4.303250551223755,4.906957387924194,,,,,,
3.595842480659485,2.857028365135193,4.779320955276489,,,,,,,
3.2592350244522095,3.000795602798462,4.986175298690796,4.294577121734619,,,,,,
3.382973790168762,6.493166446685791,4.384920835494995,5.210181951522827,3.2577168941497803,3.9335373640060425,,,,
3.5021026134490967,2.9673755168914795,4.443709135055542,3.777834177017212,5.989414930343628,,,,,
3.8427575826644897,2.8554041385650635,4.6189985275268555,3.4762476682662964,5.2203052043914795,6.46681022644043,,,,
3.5882139205932617,3.341827630996704,5.412426710128784,4.779334783554077,7.004948377609253,,,,,
4.350104331970215,3.4601470232009888,2.994259834289551,3.103179693222046,4.418044090270996,5.191813945770264,6.480443954467773,,,
3.5884454250335693,3.0079363584518433,4.712262868881226,4.966782569885254,6.4709153175354,,,,,
3.5884454250335693,3.256511688232422,2.6618549823760986,6.367102861404419,4.663144588470459,,,,,
3.6311230659484863,3.2171993255615234,3.0169278383255005,4.045417070388794,4.285301685333252,,,,,
3.4941117763519287,3.1770665645599365,3.1777164936065674,5.7887303829193115,4.536808967590332,4.776061296463013,,,,
3.7058346271514893,3.0026042461395264,5.43593430519104,4.30424165725708,,,,,,
3.6172986030578613,2.965454936027527,4.244412899017334,,,,,,,
3.2037569284439087,4.951453924179077,3.382973790168762,5.161752939224243,4.391354560852051,5.911944150924683,,,,
3.852937936782837,2.9494839906692505,3.561668038368225,3.588898777961731,3.885004758834839,4.874006271362305,5.279554843902588,,,
3.601168394088745,3.2556430101394653,5.207393646240234,6.442214250564575,3.254232406616211,,,,,
4.037314414978027,3.3526690006256104,4.973744630813599,3.2565613985061646,,,,,,
3.502245545387268,3.0176050662994385,3.52427875995636,,,,,,,
3.2658064365386963,4.529768943786621,4.0346105098724365,3.478737235069275,4.879793167114258,6.559510231018066,,,,
3.199828863143921,4.090689659118652,3.4677300453186035,,,,,,,
3.641924023628235,2.8562039136886597,4.417510747909546,3.4574809074401855,4.537878751754761,4.969752550125122,5.210076570510864,6.359315872192383,,
3.8083497285842896,3.2540876865386963,4.849448919296265,,,,,,,
4.227964878082275,3.217039704322815,5.86069130897522,4.431211233139038,,,,,,
3.588013172149658,2.9497056007385254,2.9535495042800903,5.9734296798706055,4.2009265422821045,4.3953657150268555,,,,
3.200468063354492,4.276641368865967,4.8741631507873535,4.661494731903076,,,,,,
3.6098599433898926,4.449833631515503,3.4463083744049072,4.090689659118652,3.1031429767608643,,,,,
3.5882139205932617,3.0032081604003906,4.944365978240967,5.413788318634033,,,,,,
3.815734624862671,3.197814106941223,3.208474636077881,3.748441696166992,4.651191711425781,5.217626094818115,6.598045110702515,,,
3.4788084030151367,4.419557094573975,3.74793016910553,4.917455196380615,,,,,,
3.0032081604003906,3.747469902038574,4.259991645812988,,,,,,,
3.894579291343689,3.1655126810073853,3.466578483581543,4.322203159332275,5.12938380241394,4.852252960205078,,,,
3.6208009719848633,3.2118642330169678,3.9024481773376465,5.073570966720581,,,,,,
4.239682197570801,3.103179693222046,6.415439605712891,4.878702402114868,,,,,,
2.8551591634750366,3.6978511810302734,2.858528256416321,3.7810380458831787,4.539766550064087,,,,,
3.363683819770813,4.6232452392578125,3.5078179836273193,5.966996908187866,,,,,,
4.39417028427124,6.280813694000244,4.535630226135254,5.7651073932647705,,,,,,
3.72659695148468,3.2531508207321167,5.210777759552002,4.251080513000488,4.926570892333984,6.233003616333008,,,,
3.269638776779175,3.6459319591522217,4.38727068901062,4.818341255187988,6.47137188911438,,,,,
3.3872004747390747,4.857218980789185,4.862279415130615,4.226671457290649,6.525623083114624,,,,,
4.024250030517578,3.080810546875,3.6698050498962402,5.985572814941406,,,,,,
4.23551869392395,2.9677735567092896,3.5078179836273193,6.191463232040405,,,,,,
3.0362050533294678,3.902889847755432,4.482787132263184,4.619018077850342,6.2226409912109375,,,,,
3.4287973642349243,3.2545363903045654,3.4811757802963257,3.3885140419006348,4.223451137542725,6.181028842926025,,,,
3.3101905584335327,3.037526488304138,3.544383406639099,4.200318813323975,3.4856451749801636,4.090817928314209,4.917455196380615,5.207393646240234,6.499414682388306,
4.231058359146118,2.9661056995391846,4.843217372894287,5.987175464630127,,,,,,
3.807184100151062,3.6407538652420044,4.527530908584595,4.874006271362305,4.197732448577881,,,,,
3.5882139205932617,2.9698671102523804,3.4175726175308228,4.778401851654053,6.376079559326172,,,,,
3.515202760696411,4.374265670776367,,,,,,,,
3.3249239921569824,3.993767499923706,4.373535394668579,4.229876279830933,6.945213079452515,6.595950126647949,,,,
4.373810291290283,3.3243340253829956,2.856983780860901,6.028688192367554,,,,,,
3.256887435913086,3.573394775390625,4.649211168289185,3.6017082929611206,3.859831929206848,,,,,
3.8483365774154663,3.308005213737488,2.9066473245620728,3.532208800315857,4.4887800216674805,5.985633850097656,,,,
3.5224220752716064,2.8638579845428467,4.30126166343689,4.8425164222717285,,,,,,
3.7949074506759644,2.950295925140381,5.122615337371826,6.58204460144043,,,,,,
3.259415626525879,3.5960863828659058,4.902045488357544,,,,,,,
3.8221395015716553,2.9678159952163696,3.585462212562561,4.282775402069092,4.3953657150268555,,,,,
3.8090964555740356,3.208474636077881,4.319134473800659,4.705315113067627,,,,,,
3.310426354408264,3.627286672592163,4.770808935165405,,,,,,,
3.355026364326477,3.103179693222046,4.276715278625488,6.028688192367554,,,,,,
3.570942759513855,3.0035325288772583,4.089000463485718,3.176453948020935,4.526091575622559,,,,,
4.0346105098724365,3.233915686607361,3.560901165008545,4.971890449523926,6.282680511474609,,,,,
2.948784112930298,4.850703239440918,3.215209484100342,6.0633604526519775,6.525623083114624,,,,,
3.919170379638672,2.9676005840301514,3.4649935960769653,6.194822311401367,,,,,,
3.2545363903045654,4.077451229095459,3.5898306369781494,6.2446136474609375,4.853907108306885,7.008848428726196,,,,
3.5000540018081665,3.203283905982971,4.30126166343689,4.872731685638428,,,,,,
3.46748948097229,2.9009666442871094,5.450556993484497,4.4585044384002686,,,,,,
3.4685168266296387,3.2692439556121826,4.840518951416016,4.7236855030059814,4.220867395401001,5.620856523513794,,,,
3.72659695148468,3.2317053079605103,4.163914203643799,5.229055404663086,,,,,,
3.842728853225708,2.948333740234375,3.66237735748291,3.6725637912750244,6.376833200454712,4.494823217391968,,,,
3.2901110649108887,3.36138916015625,3.636941432952881,4.26001501083374,3.1374329328536987,4.069763660430908,4.214080572128296,,,
3.2178637981414795,3.275223731994629,4.401727676391602,4.1685950756073,3.4913113117218018,,,,,
3.6293914318084717,2.994259834289551,4.392571926116943,,,,,,,
4.3742499351501465,3.2686978578567505,4.94821572303772,6.1764233112335205,,,,,,
2.8657933473587036,3.6033191680908203,4.536808967590332,6.598045110702515,,,,,,
3.2141430377960205,5.115436553955078,3.9762768745422363,3.176790714263916,4.89325213432312,6.3246095180511475,,,,
3.465624451637268,2.9462499618530273,3.9144686460494995,4.872711896896362,,,,,,
4.375504016876221,3.25767183303833,2.9466787576675415,5.907833576202393,,,,,,
3.2619144916534424,2.8518251180648804,2.859151840209961,3.7534259557724,4.166373014450073,3.006985902786255,5.184937477111816,,,
3.4942547082901,2.854963779449463,4.194768190383911,3.85805606842041,3.229354739189148,4.760749101638794,,,,
4.039775133132935,3.101522207260132,,,,,,,,
2.9580191373825073,4.129214763641357,3.436969518661499,4.897482872009277,3.627286672592163,3.7635536193847656,6.58204460144043,,,
3.321866512298584,4.536808967590332,3.286003351211548,3.9113481044769287,,,,,,
3.25767183303833,3.6588165760040283,4.850703239440918,3.8926329612731934,3.913210868835449,6.1417555809021,,,,
4.17487907409668,3.8573230504989624,3.217039704322815,4.840768814086914,,,,,,
3.5862574577331543,3.228724956512451,5.548144340515137,4.102108955383301,6.227534770965576,,,,,
3.2564836740493774,3.4174023866653442,3.9618393182754517,4.302184104919434,,,,,,
3.588096261024475,2.8564146757125854,5.032999038696289,6.148961305618286,,,,,,
4.205698013305664,4.716293573379517,6.377450942993164,3.368481755256653,5.096826553344727,,,,,
3.806593894958496,3.2006126642227173,6.617603778839111,,,,,,,
3.2692439556121826,4.139430046081543,4.970115661621094,4.04421067237854,,,,,,
3.5871108770370483,3.9155791997909546,5.026456356048584,,,,,,,
3.8139036893844604,3.0786980390548706,4.981118679046631,,,,,,,
3.880556583404541,3.2547723054885864,4.0578413009643555,6.556858777999878,,,,,,
4.375582456588745,3.2547723054885864,3.5961151123046875,3.2571558952331543,4.843217372894287,6.479804992675781,,,,
3.2514923810958862,4.191571474075317,4.303135633468628,3.2317936420440674,5.85822319984436,,,,,
3.6016318798065186,4.517831325531006,3.9745043516159058,6.542953252792358,,,,,,
3.368481755256653,4.576446294784546,4.04373025894165,3.2306407690048218,,,,,,
3.227272152900696,3.654318928718567,4.3188934326171875,4.090817928314209,4.391232252120972,,,,,
3.896653413772583,3.2547723054885864,4.878116846084595,5.966996908187866,7.01153564453125,,,,,
3.654388427734375,3.259415626525879,5.068617820739746,4.7236855030059814,,,,,,
2.950639009475708,5.105204105377197,3.614631175994873,5.234863996505737,,,,,,
3.506113886833191,4.133917331695557,4.734441757202148,,,,,,,
4.241254568099976,3.315691590309143,3.175848603248596,4.338758230209351,7.906692743301392,4.760156869888306,,,,
3.1971137523651123,4.764829158782959,4.917455196380615,3.603179454803467,,,,,,
3.2209014892578125,3.7137783765792847,3.176517128944397,3.1793678998947144,4.8839027881622314,4.48430061340332,3.2178637981414795,6.2077343463897705,,
3.477617025375366,3.0077942609786987,4.917936086654663,4.241254568099976,6.454757928848267,,,,,
3.8067697286605835,3.3440197706222534,5.157131910324097,,,,,,,
3.4933807849884033,3.2144194841384888,4.220348119735718,3.308005213737488,5.170867919921875,,,,,
3.5871108770370483,4.971561670303345,,,,,,,,
3.6404725313186646,2.855397343635559,2.9501094818115234,4.413163900375366,3.513128638267517,4.193898677825928,6.495309591293335,,,
3.591217875480652,3.2657335996627808,4.283716678619385,4.376884698867798,6.3221821784973145,,,,,
2.9661056995391846,3.674367666244507,3.6879533529281616,3.0079363584518433,4.422384262084961,4.659148693084717,6.358657598495483,,,
3.880556583404541,3.2597367763519287,4.673408269882202,,,,,,,
3.949434757232666,3.257714033126831,4.708598375320435,6.514453887939453,,,,,,
3.4685168266296387,4.911648273468018,,,,,,,,
4.374541282653809,3.0035325288772583,3.4053467512130737,3.2317053079605103,6.525623083114624,,,,,
3.2552566528320312,3.7062400579452515,4.894618988037109,3.89492928981781,4.164600133895874,5.05674147605896,,,,
3.713188648223877,2.950080394744873,4.241254568099976,3.494028329849243,5.790997743606567,4.511995315551758,,,,
3.4985849857330322,2.950295925140381,5.222367763519287,,,,,,,
3.646738886833191,3.4775859117507935,5.086645603179932,4.973744630813599,4.90104866027832,,,,,
4.0399510860443115,3.20207679271698,5.211100101470947,6.598045110702515,,,,,,
4.102888584136963,3.259726881980896,4.336300611495972,,,,,,,
3.4027172327041626,4.315626621246338,4.8269102573394775,3.2727692127227783,4.648978233337402,3.639259934425354,5.826961040496826,,,
3.6415927410125732,3.20032799243927,5.414018630981445,4.097890377044678,4.297548532485962,7.855734586715698,,,,
3.007811427116394,5.18949031829834,4.857220888137817,4.13407301902771,3.6596171855926514,3.3241302967071533,4.482487201690674,,,
3.5716991424560547,5.056064128875732,5.430013418197632,,,,,,,
3.6226603984832764,3.1837472915649414,3.74793016910553,4.988929033279419,5.2054338455200195,,,,,
3.794759511947632,3.2547723054885864,4.260256052017212,4.382144927978516,,,,,,
3.7941170930862427,3.007811427116394,5.911359548568726,4.224493741989136,,,,,,
2.950080394744873,3.6172986030578613,5.7651073932647705,6.061402797698975,4.053583383560181,,,,,
3.5629338026046753,4.564699411392212,3.6307411193847656,3.509917140007019,4.87631630897522,,,,,
3.470317244529724,4.327481031417847,5.0577569007873535,,,,,,,
3.2290481328964233,4.3763206005096436,4.874006271362305,2.9580191373825073,5.4382429122924805,,,,,
3.002078413963318,3.4788084030151367,,,,,,,,
3.4941117763519287,5.076272010803223,4.136929512023926,,,,,,,
2.9496402740478516,4.460415601730347,4.296950578689575,3.385165810585022,3.888595461845398,4.648978233337402,,,,
3.5880050659179688,3.224330425262451,4.2009265422821045,4.872731685638428,4.216314792633057,6.6233978271484375,,,,
3.212719202041626,4.994677782058716,4.517307996749878,3.2593584060668945,,,,,,
3.310426354408264,4.090689659118652,,,,,,,,
3.5882139205932617,3.2178637981414795,3.8805248737335205,4.8930675983428955,4.533658027648926,,,,,
4.04407262802124,3.0077942609786987,3.5078179836273193,5.210777759552002,4.825563907623291,,,,,
3.585189461708069,4.183765649795532,3.707411050796509,3.176517128944397,4.916040420532227,,,,,
3.4574886560440063,3.885004758834839,4.076647043228149,4.136163711547852,,,,,,
3.361449122428894,5.2497758865356445,4.87631630897522,3.6573961973190308,6.514453887939453,,,,,
3.9708138704299927,3.2020848989486694,3.5078179836273193,5.088515520095825,5.720224857330322,,,,,
3.8069114685058594,3.255492329597473,4.136388540267944,5.4427173137664795,,,,,,
4.0432515144348145,3.4776337146759033,,,,,,,,
3.570516347885132,3.0362050533294678,3.8901753425598145,3.6062865257263184,5.15305757522583,4.384342193603516,,,,
3.259726881980896,4.3188934326171875,3.697190046310425,5.879239559173584,,,,,,
3.497454285621643,3.8699971437454224,3.460373282432556,4.246497392654419,5.118042707443237,,,,,
3.513545036315918,3.2287635803222656,4.2225823402404785,3.5436880588531494,4.900519132614136,,,,,
4.395758628845215,3.6226603984832764,3.5836764574050903,4.921212196350098,5.987175464630127,,,,,
3.5213574171066284,3.52239191532135,3.36362361907959,4.0102081298828125,5.4861674308776855,,,,,
4.162094354629517,3.2037569284439087,3.2017040252685547,4.896037578582764,6.359315872192383,,,,,
3.20198130607605,3.880750894546509,3.8864080905914307,3.571813702583313,4.129214763641357,4.880657196044922,4.033259868621826,,,
4.437364101409912,3.848057985305786,4.548424959182739,3.625689744949341,,,,,,
3.587228536605835,3.0077942609786987,4.64704704284668,,,,,,,
3.949434757232666,3.0176050662994385,3.348569631576538,3.1988030672073364,,,,,,
3.5884454250335693,3.256511688232422,4.54705810546875,6.514453887939453,,,,,,
4.023274898529053,3.48386013507843,3.002634882926941,4.3188934326171875,5.044290542602539,,,,,
3.6207813024520874,2.9504199028015137,4.532662868499756,4.091202259063721,6.419544696807861,4.922466516494751,,,,
3.1761367321014404,4.640798807144165,4.046858310699463,4.155593633651733,5.170234441757202,6.6233978271484375,,,,
3.7756365537643433,3.259726881980896,3.6888318061828613,4.032508611679077,4.197948694229126,3.2562432289123535,6.354368209838867,,,
3.6596171855926514,3.3274312019348145,4.37605881690979,6.344000816345215,,,,,,
3.2184139490127563,3.8164913654327393,5.166424036026001,,,,,,,
3.4719303846359253,3.4647510051727295,5.834517955780029,4.308302640914917,,,,,,
3.5155926942825317,3.2525506019592285,5.293816089630127,4.915101051330566,,,,,,
3.5532041788101196,3.0303319692611694,3.4326635599136353,3.646615743637085,4.539766550064087,3.3419758081436157,5.453859329223633,6.209558486938477,,
3.1756839752197266,4.345124006271362,4.223388195037842,3.4644559621810913,5.58509635925293,,,,,
3.570516347885132,3.4164234399795532,5.0209362506866455,3.777480363845825,7.714742422103882,,,,,
4.223451137542725,3.257575511932373,3.0176050662994385,,,,,,,
3.883662462234497,3.037526488304138,3.259639859199524,4.303009510040283,4.986257553100586,5.4355175495147705,,,,
3.573143243789673,2.9504199028015137,4.898507833480835,,,,,,,
3.8906410932540894,3.307259202003479,4.8992600440979,4.971890449523926,,,,,,
3.322839140892029,4.094023942947388,4.665774822235107,6.629782199859619,,,,,,
4.226671457290649,3.3440197706222534,4.889676094055176,6.400573968887329,,,,,,
3.0794520378112793,3.920857787132263,4.313874006271362,3.706630825996399,6.209558486938477,,,,,
3.2692439556121826,4.212688446044922,3.333943486213684,6.998812913894653,,,,,,
3.9099230766296387,3.2547723054885864,2.85693097114563,6.9889304637908936,4.082444906234741,5.911944150924683,,,,
3.707302212715149,3.0032081604003906,4.327481031417847,5.1717529296875,6.465202569961548,,,,,
3.0794520378112793,5.214974641799927,3.728659510612488,3.4504647254943848,4.398603677749634,4.930742502212524,6.075013875961304,5.495498418807983,6.128323554992676,
3.646811008453369,3.203135371208191,3.0620615482330322,3.201864719390869,4.263875246047974,6.479804992675781,,,,
3.4225289821624756,4.482787132263184,4.499029874801636,3.4999920129776,6.482084512710571,,,,,
3.203135371208191,3.614557981491089,4.136929512023926,4.079763650894165,5.334841728210449,6.269526958465576,,,,
3.6383705139160156,3.176453948020935,3.257714033126831,3.218215823173523,4.971685171127319,,,,,
3.4592076539993286,4.922075510025024,4.042859792709351,4.8179779052734375,3.707411050796509,,,,,
4.085933208465576,3.341527819633484,3.3364548683166504,4.895234107971191,4.410261392593384,6.50877571105957,6.331839323043823,,,
4.099397659301758,3.471260666847229,3.203283905982971,5.987175464630127,,,,,,
4.089852333068848,3.201864719390869,3.447313904762268,5.271029710769653,6.46681022644043,,,,,
4.194768190383911,3.256511688232422,4.532582998275757,6.353184223175049,,,,,,
3.588130831718445,2.9677735567092896,3.1770665645599365,4.4233667850494385,4.044196367263794,4.79269003868103,,,,
4.241254568099976,3.3635447025299072,3.585113048553467,3.371359944343567,4.971718788146973,5.654922723770142,,,,
3.4789944887161255,3.0396217107772827,4.3935699462890625,8.185583114624023,,,,,,
3.4719303846359253,2.9586446285247803,3.943817973136902,4.166964054107666,4.4147632122039795,4.854434967041016,,,,
3.5883623361587524,2.9675852060317993,4.965035915374756,,,,,,,
3.46574604511261,4.87665581703186,,,,,,,,
4.230228424072266,3.080810546875,3.4644559621810913,4.881923675537109,6.283765554428101,,,,,
4.098576307296753,2.857028365135193,6.346234560012817,,,,,,,
3.795090913772583,4.7198121547698975,6.385809898376465,4.145991802215576,3.3607746362686157,2.8345037698745728,,,,
4.216314792633057,3.3972285985946655,5.1946635246276855,6.51131010055542,,,,,,
4.193898677825928,3.0368770360946655,6.4709153175354,4.977899074554443,,,,,,
3.5215511322021484,3.899341583251953,5.338035821914673,,,,,,,
3.3230221271514893,3.6789090633392334,5.1571924686431885,4.038479328155518,5.207393646240234,6.4540417194366455,,,,
3.176453948020935,4.260256052017212,4.985713958740234,,,,,,,
3.5287981033325195,4.239682197570801,,,,,,,,
3.2176265716552734,2.87907075881958,3.5121978521347046,4.042322158813477,,,,,,
3.5924179553985596,3.20207679271698,4.9444005489349365,5.024213790893555,6.309001207351685,,,,,
3.807184100151062,3.447313904762268,3.2575340270996094,6.358937740325928,4.133636236190796,,,,,
3.5155926942825317,3.0933332443237305,3.102318525314331,4.879976987838745,6.636934518814087,,,,,
3.3430017232894897,3.198937177658081,4.203372240066528,3.4937957525253296,4.907245874404907,3.4407440423965454,6.3683788776397705,,,
