0,1,2,3,4,5,6
2.748183488845825,2.0912516117095947,3.6307411193847656,5.689918041229248,,,
2.945514440536499,2.239111304283142,1.761080026626587,5.96030330657959,3.940905213356018,,
2.9988818168640137,2.2542951107025146,1.9759805798530579,4.093559980392456,,,
3.0682843923568726,2.3026353120803833,1.9554833769798279,4.084254264831543,6.414215564727783,,
2.8736000061035156,2.0297101736068726,3.698814272880554,6.0924458503723145,,,
3.0682843923568726,2.059316039085388,2.2259973287582397,,,,
2.782154679298401,2.059814691543579,3.6699928045272827,5.930178642272949,,,
3.0682843923568726,2.2542951107025146,5.096323013305664,4.367847204208374,,,
3.0877429246902466,2.363465905189514,5.482452154159546,4.6981728076934814,,,
2.8646751642227173,2.2383986711502075,1.956435739994049,6.27504825592041,,,
3.046734094619751,2.241024971008301,3.8905088901519775,,,,
2.8641624450683594,2.059316039085388,2.2340177297592163,,,,
3.071262836456299,2.0603652000427246,6.27504825592041,,,,
3.0676677227020264,2.2510751485824585,4.895234107971191,,,,
3.010826826095581,2.2510751485824585,2.030558943748474,,,,
2.98470938205719,2.2544997930526733,2.0403199195861816,3.6699928045272827,,,
2.994974374771118,2.247196078300476,5.036431074142456,3.7496917247772217,,,
2.9678159952163696,2.1528619527816772,2.025389075279236,5.862080335617065,,,
3.0108824968338013,2.2540979385375977,1.975809097290039,3.7293593883514404,,,
2.84824538230896,2.076570749282837,6.141695261001587,,,,
3.044759511947632,2.3319852352142334,4.079436540603638,7.205054759979248,,,
3.010826826095581,2.284743309020996,,,,,
2.9987951517105103,2.1528619527816772,4.267136335372925,7.205054759979248,,,
3.022416830062866,2.363465905189514,2.039688467979431,6.140827655792236,,,
2.9684337377548218,2.058761477470398,3.6520694494247437,,,,
2.9908745288848877,2.2542951107025146,4.243411064147949,6.150933504104614,,,
2.789953112602234,2.0912516117095947,3.7503280639648438,5.996947288513184,,,
2.924351930618286,2.3651249408721924,2.3200148344039917,1.779505729675293,3.6583309173583984,,
3.044515609741211,2.368828296661377,5.036431074142456,,,,
