0,1,2,3,4,5,6,7,8
3.211681842803955,2.1780627965927124,2.0464364290237427,2.759893298149109,5.348913192749023,4.135183095932007,8.108320713043213,,
2.925735831260681,2.052687883377075,1.5273717045783997,6.379358291625977,3.586289167404175,,,,
3.4666014909744263,2.2479968070983887,2.951746344566345,7.120811700820923,,,,,
3.2155250310897827,2.1837531328201294,1.6161589622497559,6.37799859046936,3.80159330368042,,,,
3.2116276025772095,2.2479968070983887,2.040475368499756,5.09768009185791,4.3939900398254395,8.770350456237793,,,
3.223899483680725,2.391966700553894,2.0483916997909546,2.829007387161255,7.119470119476318,3.8382081985473633,4.734825134277344,,
3.2693450450897217,2.247342586517334,1.9532852172851562,6.37799859046936,3.586289167404175,,,,
3.2119040489196777,2.2346032857894897,1.960867464542389,6.100553750991821,,,,,
3.211681842803955,2.24809467792511,7.126453161239624,4.105266571044922,,,,,
3.2119040489196777,2.1784547567367554,1.9202306866645813,6.503748416900635,,,,,
3.2119040489196777,2.2479968070983887,2.0326266288757324,6.379358291625977,4.292912721633911,6.918796062469482,,,
3.2155755758285522,2.2466084957122803,2.0453901290893555,6.379358291625977,3.8870692253112793,,,,
3.2119040489196777,2.2535022497177124,5.9734296798706055,3.847424030303955,,,,,
3.211681842803955,2.2304749488830566,7.126453161239624,4.635216236114502,,,,,
3.2381651401519775,2.1522438526153564,3.9646527767181396,8.042375087738037,,,,,
2.9973684549331665,2.2479968070983887,5.016920328140259,7.031663179397583,6.374071836471558,,,,
3.2791662216186523,2.391966700553894,1.962049663066864,7.119470119476318,,,,,
3.2425355911254883,2.241095781326294,2.0459444522857666,1.9294707775115967,6.396872520446777,4.12001371383667,,,
3.6122699975967407,2.8414162397384644,2.5385143756866455,2.0512471199035645,4.324462175369263,6.408118009567261,,,
3.1433825492858887,2.2965497970581055,1.9882347583770752,6.215003728866577,8.108320713043213,,,,
3.211681842803955,2.1528619527816772,7.57415509223938,4.149201154708862,4.165359020233154,,,,
3.212423801422119,2.1525455713272095,2.0259268283843994,6.92639684677124,,,,,
3.2119040489196777,2.33238685131073,2.0298011302948,4.345908164978027,8.38087511062622,4.204146146774292,,,
3.2155250310897827,2.2479968070983887,2.050352454185486,5.991152048110962,4.292912721633911,,,,
3.212646007537842,2.2466084957122803,2.040658712387085,6.379358291625977,3.887309193611145,7.574076414108276,,,
3.210843801498413,2.2479968070983887,2.0601303577423096,5.821770429611206,4.40785026550293,8.04171895980835,8.445180416107178,,
3.2156585454940796,2.3910937309265137,2.0963019132614136,7.116621971130371,5.072299480438232,,,,
3.2119040489196777,2.1017045974731445,1.720191478729248,6.503748416900635,8.108320713043213,,,,
3.2155250310897827,2.1742318868637085,1.9441731572151184,5.821770429611206,4.095794916152954,,,,
3.799463629722595,2.396467685699463,1.970438003540039,2.9493207931518555,7.905048370361328,4.431795358657837,,,
3.2155250310897827,2.2479968070983887,6.226653814315796,,,,,,
3.2137975692749023,2.2479968070983887,2.829685926437378,3.943070888519287,5.788693428039551,,,,
3.216146945953369,2.118314504623413,2.036610245704651,2.873495101928711,6.8352885246276855,3.98140811920166,,,
3.2155250310897827,2.1784547567367554,2.753028154373169,6.37799859046936,3.98140811920166,,,,
3.2202731370925903,2.391966700553894,2.0529913902282715,5.792482614517212,3.9646527767181396,,,,
3.2119040489196777,2.3972846269607544,1.9623392224311829,6.3271238803863525,4.201947450637817,8.040148735046387,,,
3.2384763956069946,2.2535022497177124,1.953507900238037,6.379358291625977,,,,,
3.5117393732070923,2.245512843132019,2.9481706619262695,4.932327508926392,8.250674724578857,,,,
3.2155250310897827,2.426248073577881,7.036287784576416,4.893071889877319,,,,,
3.2123695611953735,2.152893900871277,1.579831063747406,6.379358291625977,3.98140811920166,8.10675048828125,,,
3.2384763956069946,2.2533050775527954,1.8959748148918152,4.105266571044922,5.699435472488403,,,,
3.216146945953369,2.325625777244568,1.8923710584640503,5.821770429611206,8.040148735046387,,,,
3.2155250310897827,2.2643150091171265,1.962049663066864,6.029315233230591,,,,,
3.212646007537842,2.300828218460083,7.179901123046875,4.043450355529785,4.972820520401001,,,,
3.2119040489196777,2.332172155380249,1.962049663066864,7.454931735992432,4.345908164978027,,,,
3.2155250310897827,2.24809467792511,2.0444473028182983,7.036287784576416,3.98140811920166,,,,
3.2384763956069946,2.248688817024231,4.83688759803772,4.153956890106201,8.442121028900146,,,,
3.2156585454940796,2.396765947341919,1.970503568649292,6.379358291625977,3.8767027854919434,,,,
3.22056782245636,2.3911718130111694,2.023671865463257,6.464571714401245,4.105266571044922,,,,
3.2041361331939697,2.3243699073791504,7.119470119476318,3.6645848751068115,4.162515640258789,,,,
3.247749447822571,2.2806448936462402,2.9071311950683594,6.379358291625977,4.149201154708862,,,,
3.2116276025772095,2.2479968070983887,1.9611570239067078,2.8499549627304077,7.130323648452759,4.292912721633911,,,
3.2155250310897827,2.0529913902282715,1.5588635802268982,2.753028154373169,8.042375087738037,8.35071611404419,,,
3.2119040489196777,2.0601303577423096,5.808103799819946,4.267977714538574,8.040148735046387,,,,
3.2155250310897827,2.299643397331238,4.734825134277344,8.040148735046387,,,,,
3.2155250310897827,2.2803454399108887,2.0315738916397095,1.6161589622497559,2.9096570014953613,7.126453161239624,4.149201154708862,5.09768009185791,8.10675048828125
3.2156585454940796,2.2479968070983887,1.7187265157699585,6.3683788776397705,4.043450355529785,,,,
3.162986397743225,2.2965497970581055,2.0476232767105103,6.396872520446777,,,,,
3.2155250310897827,2.3282501697540283,1.980713665485382,6.396872520446777,4.359627962112427,,,,
4.165947914123535,2.7453218698501587,2.0505259037017822,4.345908164978027,6.376452684402466,,,,
3.2202731370925903,2.391288161277771,1.9195258617401123,5.007363319396973,3.98140811920166,,,,
3.2155250310897827,2.1789917945861816,1.7232539057731628,7.57415509223938,,,,,
3.2156585454940796,2.2479968070983887,4.444347858428955,6.474249601364136,,,,,
3.212646007537842,2.390988826751709,2.0476232767105103,6.474249601364136,4.038108587265015,,,,
3.211681842803955,2.2461715936660767,1.970503568649292,5.050934791564941,5.855166435241699,8.770350456237793,,,
3.216146945953369,2.3911718130111694,2.0459444522857666,1.934563159942627,7.454931735992432,3.585113048553467,,,
3.2137975692749023,2.358548641204834,2.0459444522857666,2.010620355606079,5.41855001449585,6.9830310344696045,,,
3.2155250310897827,2.356540083885193,2.0481152534484863,5.815006494522095,3.5771011114120483,8.10675048828125,,,
3.2155250310897827,2.2803454399108887,1.970438003540039,4.373909950256348,8.040148735046387,,,,
3.23913311958313,2.413496494293213,2.09533429145813,7.119470119476318,3.98140811920166,,,,
3.2155250310897827,2.2466084957122803,5.70983624458313,,,,,,
3.6122699975967407,2.4650734663009644,1.959736406803131,1.97493177652359,2.907494306564331,6.379358291625977,4.345908164978027,7.954435348510742,
3.212423801422119,2.242411494255066,2.829685926437378,7.665697813034058,4.119166851043701,,,,
3.2155250310897827,2.244349718093872,6.379358291625977,4.3939900398254395,,,,,
3.7718558311462402,2.6940189599990845,2.0505259037017822,5.821251392364502,,,,,
3.2123695611953735,2.24809467792511,2.052687883377075,5.9734296798706055,4.105266571044922,,,,
3.2155250310897827,2.24809467792511,6.395159721374512,,,,,,
3.2155250310897827,2.24809467792511,1.9584839344024658,2.8642659187316895,8.04572868347168,4.3939900398254395,4.229340076446533,,
3.2155250310897827,2.1522438526153564,4.7343151569366455,3.577889561653137,8.250674724578857,,,,
3.211681842803955,2.183912992477417,5.880494117736816,4.105266571044922,,,,,
3.6296435594558716,2.3912100791931152,2.8291813135147095,6.379358291625977,,,,,
3.622058153152466,2.4740958213806152,2.050352454185486,4.358231067657471,5.821770429611206,,,,
3.2119040489196777,2.391288161277771,1.962643325328827,5.821770429611206,4.149201154708862,8.040148735046387,,,
3.2156585454940796,2.174457311630249,6.8352885246276855,,,,,,
3.2119040489196777,2.2511268854141235,1.9195258617401123,6.37799859046936,3.5412148237228394,6.958677768707275,,,
3.586776375770569,2.3972846269607544,1.953507900238037,4.358231067657471,7.134328126907349,,,,
3.2155250310897827,2.254276394844055,1.930306851863861,6.79274320602417,4.201947450637817,,,,
3.2155250310897827,2.24809467792511,1.9813769459724426,2.0543116331100464,5.821770429611206,4.345908164978027,7.181963920593262,,
3.2154420614242554,2.2479968070983887,1.9637460112571716,4.734825134277344,8.10675048828125,,,,
3.2461990118026733,2.2479968070983887,5.985572814941406,4.16487455368042,,,,,
3.5162816047668457,2.391288161277771,2.0342934131622314,6.474862098693848,4.280527830123901,,,,
3.2155250310897827,2.3282501697540283,1.9245347380638123,5.857769727706909,,,,,
3.184520125389099,2.183912992477417,6.386680364608765,,,,,,
3.212423801422119,2.2535022497177124,2.0464364290237427,6.37799859046936,,,,,
3.2156585454940796,2.391966700553894,1.962049663066864,2.8722753524780273,8.072991371154785,4.292912721633911,,,
3.2384763956069946,2.3911718130111694,2.0450220108032227,1.9532852172851562,6.379358291625977,3.6642274856567383,8.040148735046387,,
3.5161638259887695,2.7312005758285522,2.15268337726593,7.135397911071777,,,,,
3.2155250310897827,2.2614941596984863,1.97493177652359,6.415439605712891,4.12001371383667,,,,
3.2154420614242554,2.389997363090515,2.045576333999634,1.949381172657013,4.329359531402588,5.808103799819946,,,
3.221693515777588,2.143078565597534,2.7342196702957153,4.345908164978027,4.986655950546265,,,,
3.2196539640426636,2.2479968070983887,2.7561835050582886,6.945305109024048,4.329359531402588,,,,
3.2119040489196777,2.152893900871277,6.379358291625977,,,,,,
3.2155250310897827,2.24809467792511,4.845763683319092,,,,,,
3.2384763956069946,2.356540083885193,1.9042577743530273,6.623612880706787,4.149201154708862,,,,
3.2155250310897827,2.2304749488830566,7.119470119476318,4.149201154708862,4.881699562072754,,,,
3.211681842803955,2.2803454399108887,7.119470119476318,4.153956890106201,8.10675048828125,,,,
3.211681842803955,2.2479968070983887,2.0453901290893555,5.815006494522095,3.893499732017517,8.250674724578857,,,
3.22056782245636,2.247342586517334,4.759239673614502,7.132543563842773,8.442121028900146,,,,
3.164852023124695,2.1492031812667847,5.82748007774353,3.8382081985473633,7.887549638748169,,,,
3.1864365339279175,2.315298557281494,1.9451041221618652,2.753028154373169,5.2251811027526855,,,,
3.2041361331939697,2.1486732959747314,6.981867074966431,,,,,,
3.2693450450897217,2.3282501697540283,1.891318440437317,6.37799859046936,4.246281385421753,9.830316066741943,,,
3.2791662216186523,2.4409804344177246,2.1492031812667847,6.379358291625977,4.292912721633911,,,,
3.2040868997573853,2.1780627965927124,4.300288438796997,5.553475856781006,,,,,
3.2791662216186523,2.396135091781616,1.9931681752204895,6.396872520446777,4.345908164978027,,,,
3.485530138015747,2.333758592605591,1.9882838726043701,2.7561835050582886,6.1863391399383545,4.345908164978027,5.808103799819946,,
3.1633905172348022,2.391966700553894,4.9148149490356445,8.040148735046387,,,,,
3.2119040489196777,2.24809467792511,2.7655974626541138,6.415439605712891,3.80159330368042,,,,
3.2156585454940796,2.2479968070983887,2.0781625509262085,5.2565977573394775,6.621517896652222,,,,
3.211681842803955,2.1522438526153564,4.89528751373291,3.8382081985473633,8.108320713043213,,,,
3.211681842803955,2.396899938583374,2.051420569419861,7.666406154632568,4.201947450637817,,,,
3.477336287498474,2.396765947341919,1.970503568649292,6.379358291625977,,,,,
3.2154420614242554,2.15268337726593,6.37799859046936,3.585113048553467,8.10675048828125,,,,
3.6389403343200684,2.474586844444275,2.048850178718567,2.8872320652008057,7.134788990020752,,,,
3.2413909435272217,2.3384498357772827,2.045823574066162,5.821770429611206,3.9533941745758057,,,,
3.2154420614242554,2.3911718130111694,1.9882347583770752,6.218533515930176,4.105266571044922,8.10675048828125,,,
3.2155250310897827,2.396467685699463,2.047260046005249,2.0980019569396973,6.388040065765381,4.358231067657471,,,
3.212646007537842,2.045823574066162,2.753028154373169,5.553553819656372,7.031663179397583,,,,
3.2119040489196777,2.396899938583374,2.02341628074646,6.034597158432007,3.98140811920166,,,,
3.4438904523849487,2.396899938583374,2.0247256755828857,6.3683788776397705,4.105266571044922,,,,
3.211681842803955,2.152235269546509,4.345908164978027,7.031663179397583,5.792482614517212,,,,
3.2156585454940796,2.247342586517334,5.808103799819946,,,,,,
3.516601085662842,2.2608563899993896,2.0528231859207153,2.9249658584594727,3.9364110231399536,6.374071836471558,,,
3.2693450450897217,2.2999846935272217,2.0450220108032227,7.119470119476318,4.261727571487427,8.10675048828125,,,
3.2196539640426636,2.337261438369751,6.379358291625977,4.102906703948975,7.610862970352173,,,,
3.2042059898376465,2.391966700553894,3.6873672008514404,7.031663179397583,5.926004886627197,,,,
3.210843801498413,2.1522438526153564,5.801311731338501,4.358231067657471,,,,,
3.5877432823181152,2.8425631523132324,2.045823574066162,5.699435472488403,4.862211465835571,8.10675048828125,,,
3.2154420614242554,2.174275517463684,7.126453161239624,4.359627962112427,,,,,
3.2119040489196777,2.2535022497177124,2.057822823524475,2.8212685585021973,7.119470119476318,3.732816219329834,4.8896803855896,,
3.269654631614685,2.3911718130111694,2.0464364290237427,6.379358291625977,4.12001371383667,,,,
