0,1,2,3,4,5,6,7
3.2574249505996704,2.704228401184082,2.165249466896057,5.051238059997559,4.855468988418579,,,
3.474075675010681,2.5637370347976685,1.9212166666984558,2.7619411945343018,2.685988426208496,5.3784499168396,5.7083775997161865,
3.255046010017395,2.607470989227295,2.285558819770813,2.4436217546463013,5.117096662521362,4.869523286819458,,
3.6159251928329468,2.5991175174713135,2.127353310585022,2.73836350440979,5.114431858062744,5.709120750427246,,
3.2574249505996704,2.1471043825149536,2.678401827812195,4.9173383712768555,4.798205614089966,,,
3.2547062635421753,2.1142371892929077,2.3899381160736084,4.9246132373809814,5.792519569396973,,,
3.255612850189209,2.022576332092285,7.320425748825073,5.792482614517212,,,,
3.1332939863204956,2.578373670578003,5.3784499168396,4.24955415725708,,,,
3.1771433353424072,2.5480557680130005,5.117096662521362,4.24955415725708,6.139678001403809,,,
3.2384281158447266,2.4979050159454346,1.9699643850326538,2.4949169158935547,5.550939559936523,4.051934242248535,4.87405252456665,
3.511238932609558,2.572419762611389,5.377924203872681,4.251958608627319,,,,
3.1945468187332153,2.7290008068084717,5.117096662521362,4.1748878955841064,,,,
3.2563925981521606,2.4968550205230713,2.5631848573684692,5.817304372787476,3.9111077785491943,5.709120750427246,,
3.2456823587417603,2.045582413673401,5.088141679763794,4.293947696685791,,,,
3.5671284198760986,2.4979050159454346,2.045582413673401,2.6965314149856567,5.653287887573242,4.845596551895142,,
3.4825762510299683,2.725719690322876,2.0438402891159058,2.1911282539367676,5.109880447387695,5.709120750427246,,
3.094582200050354,2.744502544403076,3.981940984725952,4.792393445968628,,,,
3.1667693853378296,2.4979327917099,2.085876703262329,2.2999414205551147,5.113895654678345,4.8538312911987305,,
3.4412132501602173,2.4979050159454346,2.022576332092285,2.797091245651245,5.5802130699157715,,,
3.1966203451156616,2.114593029022217,5.120117425918579,5.569246053695679,,,,
3.255046010017395,2.7181010246276855,2.241495370864868,5.120117425918579,5.709120750427246,,,
3.1945468187332153,2.126624584197998,2.2383986711502075,2.5555615425109863,5.640778541564941,4.784286975860596,,
3.4791404008865356,2.724191665649414,2.1585289239883423,2.5337527990341187,5.088330268859863,4.839342832565308,,
3.6120500564575195,2.7717933654785156,2.742057681083679,5.120117425918579,6.139678001403809,,,
3.4791404008865356,2.6750569343566895,2.1278187036514282,2.612921357154846,4.042622089385986,5.709120750427246,,
3.2563925981521606,1.8773659467697144,2.2943845987319946,5.387547969818115,4.845596551895142,,,
3.2634575366973877,2.052471160888672,5.117096662521362,4.799905300140381,,,,
3.537176012992859,2.5712969303131104,2.04202938079834,4.343767404556274,5.789211988449097,,,
3.094582200050354,2.258092522621155,2.052886128425598,3.950311064720154,7.205054759979248,4.784286975860596,,
3.1343952417373657,2.187155246734619,2.284911632537842,2.5371358394622803,5.088141679763794,5.711312294006348,,
3.6501671075820923,2.727570056915283,2.144141674041748,2.7344948053359985,6.194111347198486,6.331049203872681,,
3.663068413734436,2.704228401184082,3.1441707611083984,5.3784499168396,5.792482614517212,,,
3.257555365562439,2.262142777442932,5.077507972717285,6.419544696807861,,,,
3.464988350868225,2.5728065967559814,1.9408812522888184,2.5358357429504395,5.815006494522095,4.87405252456665,5.454040765762329,
3.2574249505996704,2.602181911468506,7.320425748825073,3.77198588848114,4.837675333023071,,,
3.2693450450897217,2.1588211059570312,1.9380486607551575,2.633256196975708,8.10576581954956,4.899405241012573,,
3.1332939863204956,2.2053921222686768,2.240496277809143,5.463358640670776,4.845596551895142,,,
3.5358585119247437,2.609621047973633,2.1477547883987427,2.5317474603652954,5.123265743255615,7.134328126907349,5.5802130699157715,8.401078224182129
3.1580923795700073,2.126624584197998,2.2445173263549805,4.9246132373809814,4.8538312911987305,,,
3.2562432289123535,2.160627245903015,1.8773659467697144,2.642046332359314,2.537505865097046,5.088330268859863,4.837675333023071,
3.257555365562439,2.1471043825149536,4.909700155258179,4.845275640487671,,,,
3.5876407623291016,2.7788825035095215,2.045582413673401,2.7367894649505615,5.403002738952637,5.792482614517212,,
3.255046010017395,2.6828826665878296,2.1471043825149536,5.117096662521362,4.167284965515137,,,
3.2615028619766235,2.494077444076538,2.678401827812195,5.173126935958862,5.5802130699157715,,,
3.255046010017395,2.6086108684539795,2.0518596172332764,2.2078078985214233,5.181178092956543,5.792482614517212,,
3.2550463676452637,2.234626054763794,5.117096662521362,5.572727680206299,,,,
3.137569308280945,2.187155246734619,2.240496277809143,5.117096662521362,4.877256631851196,,,
3.2563925981521606,2.5991175174713135,2.748659372329712,5.815006494522095,6.18803596496582,,,
3.255046010017395,2.4979050159454346,2.1177154779434204,2.9282857179641724,2.2001901865005493,5.387547969818115,4.784286975860596,
