Name,0%,25%,50%,75%,100%,Mean
RCP2.62025 first split,2.0444473028182983,2.8736064434051514,2.9428240060806274,3.0237503051757812,4.053302049636841,2.914287612438202
RCP2.62050 first split,2.4408681392669678,3.2119040489196777,3.2155250310897827,3.2384763956069946,4.251753568649292,3.271035769701004
RCP2.62075 first split,3.19640851020813,3.5323846340179443,3.6418315172195435,3.8096231818199158,5.1121439933776855,3.671258883833885
RCP2.62100 first split,3.462928056716919,3.80422842502594,3.8159860372543335,4.065320730209351,5.119596004486084,3.9195937249660493
RCP8.52025 first split,2.0949865579605103,2.8401999473571777,2.9107763171195984,2.9559186697006226,3.5964767932891846,2.931190353155136
RCP8.52050 first split,2.945514440536499,3.2547062635421753,3.2563925981521606,3.464869737625122,3.77400541305542,3.3155802644491197
RCP8.52075 first split,2.735476493835449,2.927977204322815,2.998318910598755,3.0232308208942413,3.256936550140381,2.977181354165077
RCP8.52100 first split,2.2049282789230347,3.024121046066284,3.0948140621185303,3.1740739345550537,3.427306056022644,3.083444846749306
