0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
0.015281434170901775,0.0077109255362302065,0.006626588525250554,0.009421420749276876,0.009001336991786957,0.013192846439778805,0.012258228845894337,0.011809516232460737,,,,,,,,,,,
0.013245118781924248,0.012016129214316607,0.00870743254199624,0.009796170052140951,0.012564799282699823,,,,,,,,,,,,,,
0.009788129478693008,0.008691985160112381,0.010074195452034473,0.01656205579638481,0.015254511497914791,0.009827359579503536,0.012367100920528173,0.011712312698364258,0.012019947171211243,0.005042227916419506,0.010518836323171854,,,,,,,,
0.01143462723121047,0.00980650307610631,0.004686553264036775,0.012603193987160921,0.010283723007887602,0.012460403610020876,0.0102318967692554,,,,,,,,,,,,
0.009491493459790945,0.010927796363830566,0.010081374552100897,0.009833397809416056,,,,,,,,,,,,,,,
0.009001336991786957,0.008856627624481916,0.008425953332334757,0.012047606520354748,0.010724813677370548,0.01374248880892992,0.010639569256454706,,,,,,,,,,,,
0.010384044144302607,0.007887767162173986,0.00911050383001566,0.007609179709106684,0.011868901085108519,0.014650219585746527,0.0126602235250175,0.012399387080222368,,,,,,,,,,,
0.008819052949547768,0.010799119248986244,0.012334136757999659,0.013260678853839636,0.015113723929971457,0.014994450379163027,,,,,,,,,,,,,
0.010003114584833384,0.010619737673550844,0.012735596857964993,0.007880584336817265,0.01332529354840517,0.011760590597987175,0.010079322848469019,0.010459849145263433,0.014200175646692514,0.014802351593971252,0.010152262169867754,0.008627346251159906,,,,,,,
0.008766882121562958,0.010380093939602375,0.007539499318227172,0.01314909290522337,0.01039451127871871,0.009471603203564882,0.012361973524093628,0.013581771869212389,,,,,,,,,,,
0.012316580396145582,0.010451819282025099,0.018665341660380363,0.016008113510906696,0.011166282463818789,0.012160153593868017,0.008684242144227028,0.010735358577221632,,,,,,,,,,,
0.010137211065739393,0.00921685853973031,0.02209253702312708,0.012091404292732477,0.010369790717959404,0.003951312741264701,0.013134343083947897,0.013726635370403528,,,,,,,,,,,
0.01103364210575819,0.009130821097642183,0.00657591363415122,0.010525132529437542,,,,,,,,,,,,,,,
0.008002555463463068,0.01421736553311348,0.011451046448200941,0.009799047838896513,0.013778339140117168,0.008566321339458227,0.005151739344000816,0.008905290625989437,0.014281085226684809,0.008647842332720757,,,,,,,,,
0.008488871157169342,0.010579199064522982,0.01039451127871871,0.010576670989394188,0.010942668654024601,,,,,,,,,,,,,,
0.008916232269257307,0.010214241687208414,0.008981254417449236,0.009795423597097397,0.012152174022048712,,,,,,,,,,,,,,
0.01391878817230463,0.009139027912169695,0.01234900625422597,0.00862989155575633,0.011121846735477448,0.006387401605024934,0.010956540238112211,0.008469738997519016,0.01073127705603838,,,,,,,,,,
0.009217477403581142,0.015113723929971457,0.011728555429726839,0.010455718263983727,0.01003397349268198,0.009275170974433422,0.00980650307610631,0.010810195468366146,0.014989275950938463,,,,,,,,,,
0.012013368308544159,0.010791406501084566,0.011459613684564829,0.009330208413302898,0.009823344182223082,0.01269773580133915,0.012689501512795687,0.008275192230939865,0.009367007296532393,0.010766712948679924,0.007962743286043406,0.008403684943914413,0.012353136669844389,0.010451377369463444,0.014989275950938463,,,,
0.010579017456620932,0.008052607998251915,0.009754943661391735,0.008519626222550869,,,,,,,,,,,,,,,
0.01114101754501462,0.011498160660266876,0.008755847346037626,0.010911810677498579,0.008814883418381214,0.008465658873319626,0.007785029476508498,0.015051867812871933,0.013582547195255756,0.010752189438790083,0.01032584486529231,,,,,,,,
0.007715506479144096,0.006615096237510443,0.010100067593157291,0.010870914906263351,0.008047208189964294,0.015356673393398523,0.009485140442848206,0.010906929150223732,0.005271564470604062,0.005479378625750542,0.007984259398654103,0.009898333344608545,,,,,,,
0.013896862044930458,0.012794459238648415,0.010338020510971546,0.011393534950911999,0.00946918223053217,0.00854129670187831,,,,,,,,,,,,,
0.011097583454102278,0.009082157164812088,0.008069870062172413,0.005314260954037309,0.011325135361403227,0.010269973892718554,,,,,,,,,,,,,
0.011483755428344011,0.010493284557014704,0.007163103204220533,0.008868392556905746,0.008503827266395092,0.013801533728837967,0.012833047658205032,,,,,,,,,,,,
0.012546363286674023,0.009412616956979036,0.0067308873403817415,0.009960097260773182,0.011174123734235764,0.007339740404859185,,,,,,,,,,,,,
0.008793803863227367,0.00949566951021552,0.01109312567859888,0.008488692808896303,0.013626707717776299,0.012714828364551067,,,,,,,,,,,,,
0.007454240694642067,0.011401448864489794,0.01155713340267539,0.007184223737567663,0.007111722370609641,0.011433754581958055,0.01057957299053669,,,,,,,,,,,,
0.009158236905932426,0.010940739884972572,0.012071029283106327,0.008939354214817286,0.010798615403473377,0.010204231832176447,0.015196549240499735,0.010532356798648834,,,,,,,,,,,
0.013260295148938894,0.009818279184401035,0.005411453545093536,0.01073848083615303,0.007884355261921883,0.009457971900701523,0.014466373715549707,0.011183385271579027,,,,,,,,,,,
0.009480645880103111,0.011752164456993341,0.010459815617650747,0.01143464632332325,0.015366168692708015,0.008019167464226484,0.009360687341541052,0.008810937404632568,0.009465606417506933,0.00822466192767024,,,,,,,,,
0.009699021466076374,0.013559063896536827,0.01048082672059536,0.012003842741250992,0.014970711432397366,0.01001671003177762,0.00899229571223259,0.01100101601332426,0.012545434758067131,0.008939418010413647,0.010446143336594105,,,,,,,,
0.010701754130423069,0.01498051593080163,0.01234113983809948,0.011517921462655067,0.010408156551420689,0.01029194425791502,0.00814002426341176,,,,,,,,,,,,
0.011616089381277561,0.009217477403581142,0.017103023827075958,0.009515732061117887,0.010960442014038563,0.011554333381354809,0.006690505426377058,0.006701057078316808,0.008469682652503252,0.015026846434921026,0.006582652917131782,,,,,,,,
0.009810286108404398,0.007814357988536358,0.010173642542213202,0.010345002170652151,0.007455389481037855,0.005636865738779306,0.0076192631386220455,0.008522629272192717,0.01613709796220064,0.014324241783469915,,,,,,,,,
0.014513399917632341,0.008249038830399513,0.009052444715052843,0.010458585806190968,0.014703572262078524,0.010934599209576845,0.00869209598749876,0.009605857077986002,0.009769273456186056,0.013400770723819733,,,,,,,,,
0.013835947960615158,0.01436816155910492,0.009574873838573694,0.014032842125743628,0.010532123036682606,,,,,,,,,,,,,,
0.007508337264880538,0.010641299188137054,0.008809665683656931,0.008780987467616796,0.010757658630609512,0.009965088684111834,0.010873344726860523,0.010852894745767117,0.013064205646514893,,,,,,,,,,
0.016632448881864548,0.011778736487030983,0.015081624500453472,0.010675947647541761,0.010317188687622547,,,,,,,,,,,,,,
0.011771528981626034,0.010035101789981127,0.01004683319479227,0.008334255311638117,,,,,,,,,,,,,,,
0.010800450574606657,0.00854152301326394,0.009100424591451883,0.008191713131964207,0.009689207188785076,0.012523865327239037,0.01354156481102109,,,,,,,,,,,,
0.019376635551452637,0.008278154768049717,0.013411473017185926,0.00981358252465725,0.011802636086940765,0.015055240131914616,0.010418971534818411,0.010291670449078083,0.014391769655048847,0.009008182678371668,,,,,,,,,
0.010447689797729254,0.014253173489123583,0.00782918743789196,0.007842578692361712,0.012013992760330439,,,,,,,,,,,,,,
0.010149531532078981,0.00764051266014576,0.011656064074486494,0.015853614546358585,0.016838913783431053,0.010785052552819252,0.010764514096081257,0.010353707242757082,0.010858284309506416,,,,,,,,,,
0.009367391467094421,0.007486069807782769,0.0117877796292305,0.010973748285323381,0.010106469038873911,0.013249021954834461,0.01216532289981842,,,,,,,,,,,,
0.014513399917632341,0.01022163312882185,0.015084621962159872,0.007652011699974537,0.008607006631791592,0.016734983772039413,0.007988704601302743,0.01159421494230628,0.00915349880233407,0.012011857703328133,,,,,,,,,
0.011034413240849972,0.011226465459913015,0.00916929030790925,0.009748521260917187,0.011391018982976675,0.011933742556720972,0.009151519741863012,0.012045915238559246,,,,,,,,,,,
0.010409341659396887,0.01180020160973072,0.011990834958851337,0.010296800639480352,0.011469526682049036,0.014933761209249496,0.009782906621694565,0.007725228555500507,0.014259701129049063,0.009697060566395521,0.007529953261837363,0.012474586721509695,,,,,,,
0.011533300392329693,0.010134227573871613,0.007537896512076259,0.013734409585595131,0.011129910126328468,0.010381033644080162,0.008660172577947378,0.009431217331439257,0.014371328987181187,,,,,,,,,,
0.009694212581962347,0.012675292324274778,0.011985336896032095,0.008263373747467995,0.01739381905645132,0.014734008349478245,0.010535637382417917,0.01082159485667944,0.007916453061625361,0.011612556409090757,,,,,,,,,
0.010983874555677176,0.010591933038085699,0.009356259368360043,0.011824328918009996,0.01245104381814599,0.01582468394190073,,,,,,,,,,,,,
0.011623088270425797,0.009817602578550577,0.01271338015794754,0.008390176109969616,0.010455718263983727,0.00913328304886818,0.013297413475811481,0.012125740759074688,0.00939417164772749,0.012549342587590218,,,,,,,,,
0.010942060966044664,0.005853538168594241,0.008766943123191595,0.005100563634186983,0.009230833500623703,0.012353722006082535,0.015241811517626047,0.010044708382338285,0.011886436492204666,0.011990705505013466,0.0149045349098742,,,,,,,,
0.008582332637161016,0.011516207829117775,0.010119905695319176,0.014727848581969738,0.011596851516515017,0.009376560803502798,0.009798506274819374,0.009106339886784554,0.009602640755474567,,,,,,,,,,
0.008354152087122202,0.007727126823738217,0.01239173673093319,0.011771419551223516,0.011840166989713907,0.014343668706715107,0.009671233594417572,0.015165956690907478,0.012153229676187038,0.01096588047221303,,,,,,,,,
0.00910034729167819,0.010584769770503044,0.009038523305207491,0.01144162891432643,0.010428407229483128,0.010340717621147633,0.005366759141907096,0.013151609804481268,,,,,,,,,,,
0.007866647327318788,0.008673936128616333,0.010784682352095842,0.012712102383375168,0.007866863161325455,0.009214041754603386,,,,,,,,,,,,,
0.009752663318067789,0.014515458606183529,0.013542856555432081,0.010447542183101177,0.006004757015034556,0.009466006886214018,0.015091668348759413,0.00782147515565157,0.010594661813229322,,,,,,,,,,
0.008564754854887724,0.008809030521661043,0.015030917711555958,0.009945275727659464,0.00912958150729537,0.010798773728311062,0.011860346887260675,0.013454216998070478,,,,,,,,,,,
0.008126390632241964,0.009781633038073778,0.013696674257516861,0.010463816579431295,0.010104052256792784,0.01435021311044693,0.009338352363556623,0.015146419405937195,0.009001336991786957,0.007476130733266473,0.01166688371449709,0.009894159622490406,0.008911825716495514,,,,,,
0.007186847273260355,0.010784034617245197,0.0136876767501235,0.01722119841724634,0.010384044144302607,0.008577990811318159,0.00657284096814692,0.009021073579788208,0.012011047918349504,0.011584227439016104,0.015202946495264769,0.012573898304253817,0.018611684441566467,,,,,,
0.008352444972842932,0.007604868384078145,0.014656521379947662,0.012812826782464981,0.009248215239495039,0.01503715943545103,0.00963779492303729,0.01053518382832408,,,,,,,,,,,
0.010661033447831869,0.014485384337604046,0.01272909203544259,0.01315533509477973,0.010815375484526157,0.011100534815341234,0.012217995710670948,0.01695937942713499,0.010134640149772167,,,,,,,,,,
0.017416436225175858,0.014890678226947784,0.007014020578935742,0.009485132060945034,0.009158530738204718,0.010136513039469719,0.010400330182164907,,,,,,,,,,,,
0.009350089821964502,0.011710907332599163,0.014745785854756832,0.008408346213400364,0.013869112823158503,0.009134368039667606,0.00537201133556664,0.0087070451118052,,,,,,,,,,,
0.018675750121474266,0.006965423235669732,0.011129728518426418,0.007468734169378877,0.014868486672639847,0.013151609804481268,0.008668007794767618,0.01273273304104805,0.00948480237275362,,,,,,,,,,
0.008520175702869892,0.01271614944562316,0.010225034784525633,0.010849971789866686,0.007941222283989191,0.009544344618916512,0.010025870986282825,0.014334640931338072,0.01192227192223072,0.016607285477221012,,,,,,,,,
0.014628990553319454,0.01171468012034893,0.010474993381649256,0.006956059020012617,0.010533241089433432,0.00865544518455863,0.007102324860170484,0.011365979444235563,0.008834937121719122,0.014091152232140303,0.011881415732204914,0.013380607590079308,0.011809249874204397,0.010967122856527567,,,,,
0.011911925859749317,0.012536719907075167,0.01181619567796588,0.00764051266014576,0.010453455615788698,0.010813350789248943,0.009603660553693771,0.01054467260837555,,,,,,,,,,,
