train_accuracy,train_tn,train_fp,train_fn,train_tp,val_accuracy,val_tn,val_fp,val_fn,val_tp,test_accuracy,test_tn,test_fp,test_fn,test_tp
0.9920833333333333,4774,11,65,4750,0.9465625,1574,33,138,1455,0.9465625,1574,33,138,1455
