train_accuracy,train_tn,train_fp,train_fn,train_tp,val_accuracy,val_tn,val_fp,val_fn,val_tp,test_accuracy,test_tn,test_fp,test_fn,test_tp
0.9941666666666666,4867,7,49,4677,0.9475,1546,18,150,1486,0.9475,1546,18,150,1486
