train_accuracy,train_tn,train_fp,train_fn,train_tp,val_accuracy,val_tn,val_fp,val_fn,val_tp,test_accuracy,test_tn,test_fp,test_fn,test_tp
0.9943644333124608,4779,8,46,4749,0.9527238572323106,1529,21,130,1514,0.9527238572323106,1529,21,130,1514
