train_accuracy,train_tn,train_fp,train_fn,train_tp,val_accuracy,val_tn,val_fp,val_fn,val_tp,test_accuracy,test_tn,test_fp,test_fn,test_tp
0.99125,4746,8,76,4770,0.944375,1575,37,141,1447,0.944375,1575,37,141,1447
