train_accuracy,train_tn,train_fp,train_fn,train_tp,val_accuracy,val_tn,val_fp,val_fn,val_tp,test_accuracy,test_tn,test_fp,test_fn,test_tp
0.990625,4843,9,81,4667,0.9321875,1541,32,185,1442,0.9321875,1541,32,185,1442
