train_accuracy,train_tn,train_fp,train_fn,train_tp,val_accuracy,val_tn,val_fp,val_fn,val_tp,test_accuracy,test_tn,test_fp,test_fn,test_tp
0.9903125,4749,14,79,4758,0.948125,1607,24,142,1427,0.948125,1607,24,142,1427
