train_accuracy,train_tn,train_fp,train_fn,train_tp,val_accuracy,val_tn,val_fp,val_fn,val_tp,test_accuracy,test_tn,test_fp,test_fn,test_tp
0.9929166666666667,4783,10,58,4749,0.9415625,1564,34,153,1449,0.9415625,1564,34,153,1449
