0,1,2,3,4,5,6,7
3.1584084033966064,2.1683183908462524,,,,,,
3.259973645210266,2.1735759973526,,,,,,
3.2573286294937134,2.053064227104187,,,,,,
2.9648357629776,3.0108736753463745,2.02248752117157,,,,,
2.8640401363372803,1.9984399676322937,2.1432363986968994,3.9674386978149414,3.5367542505264282,,,
2.927652359008789,2.244916558265686,3.4152356386184692,4.159770965576172,3.6120500564575195,,,
3.2547062635421753,2.0729856491088867,5.085969686508179,6.286731243133545,5.574721813201904,,,
2.2404937744140625,1.9951549768447876,,,,,,
2.0518829822540283,2.9219398498535156,2.862382411956787,5.263707876205444,3.6713333129882812,,,
3.2521055936813354,2.0601303577423096,4.238114833831787,,,,,
3.250457286834717,2.1483747959136963,6.990696907043457,4.800932168960571,,,,
2.8773425817489624,2.4508702754974365,2.241995334625244,4.3888561725616455,,,,
2.871776819229126,3.6682095527648926,,,,,,
2.6382638216018677,2.246354103088379,3.2524417638778687,,,,,
3.253013491630554,2.1841031312942505,2.2778329849243164,6.650515556335449,,,,
2.7480533123016357,1.9203233122825623,3.7498321533203125,3.6713333129882812,,,,
3.158496141433716,2.413241386413574,2.241995334625244,6.286731243133545,,,,
2.499808430671692,2.1586570739746094,5.152907133102417,3.2524417638778687,,,,
2.849265933036804,2.2988885641098022,2.2418177127838135,4.085904836654663,4.074336051940918,,,
4.850648880004883,,,,,,,
3.254432439804077,2.0601303577423096,6.967270135879517,5.930178642272949,,,,
3.158496141433716,2.153270959854126,6.181028842926025,,,,,
2.8714869022369385,2.247653603553772,3.502245545387268,,,,,
2.169352173805237,6.194111347198486,3.273893356323242,3.158367395401001,,,,
3.2121262550354004,,,,,,,
2.173269033432007,4.100726127624512,,,,,,
3.0115771293640137,2.0581897497177124,3.7005614042282104,,,,,
2.0601303577423096,3.669631242752075,,,,,,
2.0226954221725464,3.254295229911804,,,,,,
3.3232131004333496,,,,,,,
4.0743725299835205,5.930225610733032,,,,,,
3.647234320640564,2.6625605821609497,5.089637041091919,3.254432439804077,4.406098365783691,,,
5.150557994842529,,,,,,,
2.8784273862838745,2.1780871152877808,2.2886396646499634,3.4422378540039062,4.3901989459991455,3.6052838563919067,,
1.9848703145980835,2.8610416650772095,3.2705745697021484,2.754637360572815,,,,
3.011715531349182,2.2461684942245483,3.700320243835449,,,,,
2.1641026735305786,5.28980565071106,,,,,,
2.871859908103943,2.395901918411255,2.0288138389587402,3.21645987033844,,,,
2.046279191970825,3.5926324129104614,3.1435121297836304,,,,,
2.648998975753784,2.856144666671753,6.183792352676392,3.0942388772964478,2.2450225353240967,,,
3.2521055936813354,2.0487903356552124,2.7076421976089478,,,,,
3.010211229324341,2.2160133123397827,2.2437283992767334,5.808392286300659,,,,
2.181135892868042,4.021542310714722,5.064554691314697,3.6955666542053223,5.837610483169556,,,
2.872848153114319,1.9400383234024048,4.31062126159668,3.609804391860962,2.7849472761154175,,,
2.871899962425232,2.247824788093567,4.021339416503906,,,,,
3.2693450450897217,2.2461684942245483,2.683180809020996,6.0955564975738525,4.495437145233154,,,
3.1584084033966064,2.0626468658447266,2.240671396255493,4.818591117858887,,,,
1.6143248677253723,3.647234320640564,3.2524354457855225,,,,,
2.0601303577423096,3.6010152101516724,,,,,,
2.1603065729141235,1.931273341178894,2.8714869022369385,3.829845905303955,,,,
3.2574249505996704,6.353912115097046,,,,,,
2.1727452278137207,3.6713333129882812,,,,,,
2.391288161277771,2.0453901290893555,4.84044075012207,3.241654396057129,,,,
2.022576332092285,,,,,,,
3.254432439804077,2.2426048517227173,1.566379189491272,6.379358291625977,4.146478652954102,,,
3.254432439804077,2.1065374612808228,5.514228582382202,,,,,
2.046114206314087,2.8636491298675537,6.66952657699585,3.663068413734436,,,,
2.1735759973526,3.6189364194869995,,,,,,
2.8735395669937134,2.1749733686447144,4.240636825561523,5.637634754180908,,,,
2.8627690076828003,3.189826488494873,2.3106223344802856,2.2418177127838135,4.298051595687866,,,
2.5109951496124268,2.2267167568206787,3.363683819770813,6.383514642715454,,,,
2.867958664894104,2.173994302749634,1.9596816301345825,7.0141613483428955,4.45552659034729,,,
2.022576332092285,6.1387999057769775,,,,,,
3.2547062635421753,4.442235231399536,,,,,,
3.254432439804077,2.1749733686447144,3.671879768371582,,,,,
3.254432439804077,2.5205191373825073,4.839221715927124,5.834497928619385,,,,
3.0896718502044678,4.074336051940918,,,,,,
2.869617223739624,2.2418177127838135,4.083658933639526,3.934937596321106,,,,
2.0595353841781616,5.147883892059326,3.7007817029953003,,,,,
2.1131750345230103,2.2320363521575928,6.17704701423645,2.806336998939514,,,,
3.3444955348968506,2.146193742752075,2.319027304649353,4.247950077056885,4.074336051940918,,,
3.2533496618270874,2.1735759973526,2.2999264001846313,5.940124750137329,3.7387410402297974,5.85672926902771,,
2.5657399892807007,3.679502010345459,,,,,,
3.087988495826721,2.023040533065796,6.226653814315796,4.373809814453125,,,,
3.0896718502044678,2.425454020500183,2.1627814769744873,4.331413507461548,,,,
2.811017632484436,2.2999264001846313,3.253013491630554,,,,,
3.0896718502044678,2.0403199195861816,1.5784860253334045,5.794031143188477,,,,
2.8469427824020386,4.44348931312561,4.23857045173645,3.6953009366989136,3.815679907798767,,,
3.0112162828445435,2.022576332092285,6.358657598495483,3.6993515491485596,,,,
5.0834126472473145,,,,,,,
3.1131471395492554,2.1641026735305786,6.947972059249878,,,,,
2.3912159204483032,3.650109052658081,3.700320243835449,,,,,
2.984846353530884,2.248002767562866,4.386379957199097,3.6714662313461304,,,,
3.1564592123031616,2.1483747959136963,4.016719341278076,5.930178642272949,4.230371713638306,,,
2.02244234085083,3.0917816162109375,,,,,,
