0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
3.534073829650879,2.811018943786621,2.262142777442932,3.0121452808380127,2.798311233520508,2.9394125938415527,2.388869881629944,4.973183631896973,4.172403573989868,4.005972743034363,5.045567035675049,4.536223888397217,4.443542003631592,4.293623208999634,5.715187311172485,4.928262710571289,6.271285057067871,,,
2.8098738193511963,2.56104052066803,2.086900472640991,3.7195757627487183,2.735844373703003,3.5367300510406494,4.640088081359863,3.8467423915863037,3.55204439163208,3.646615743637085,5.808392286300659,4.164680242538452,5.752615690231323,,,,,,,
3.3258705139160156,2.804241895675659,2.084327220916748,2.5712027549743652,2.1927016973495483,3.3296908140182495,3.6629040241241455,4.6696460247039795,3.714646100997925,4.507586717605591,3.6651971340179443,2.8897985219955444,6.777902841567993,5.264599323272705,3.8736159801483154,5.507906675338745,5.147252559661865,,,
3.7289209365844727,5.851433515548706,4.759625673294067,4.254747152328491,5.300153970718384,6.021018028259277,3.5371623039245605,2.0923562049865723,3.036737322807312,3.3250268697738647,2.874677300453186,3.1056517362594604,3.8822511434555054,3.6140295267105103,3.660864233970642,4.119739890098572,4.6134114265441895,6.981982469558716,,
3.605647325515747,4.2982704639434814,4.989631175994873,3.216594934463501,2.9974591732025146,3.5812727212905884,3.5695241689682007,3.270543336868286,2.7912096977233887,4.371104001998901,4.917362928390503,3.898628830909729,4.134920120239258,5.73387598991394,,,,,,
3.663068413734436,3.577730178833008,4.390505075454712,3.2706267833709717,2.2594105005264282,2.816818594932556,4.370695114135742,2.6690562963485718,3.5463035106658936,3.5915955305099487,3.8668545484542847,3.667404532432556,3.728586792945862,2.781253933906555,4.746773719787598,3.997586250305176,,,,
3.642715573310852,2.7617063522338867,2.9971405267715454,2.7717933654785156,2.086900472640991,2.999189853668213,4.924233913421631,3.8476006984710693,5.445846080780029,5.8214240074157715,3.921284317970276,5.2956297397613525,6.391373634338379,,,,,,,
3.2702319622039795,2.7690517902374268,2.079466462135315,4.368701696395874,4.943740606307983,3.799424409866333,3.1577837467193604,3.0489296913146973,3.5288820266723633,5.509433746337891,4.422021150588989,6.006840705871582,,,,,,,,
3.6418176889419556,2.851622462272644,2.7717933654785156,2.070665955543518,2.5536919832229614,2.546919584274292,3.5900880098342896,5.202561378479004,4.452265024185181,3.814640164375305,5.028752326965332,5.879140138626099,4.307933807373047,3.865028142929077,5.162700176239014,4.585641622543335,,,,
3.560505747795105,2.842278838157654,2.693631410598755,2.440944790840149,2.1250282526016235,2.5134472846984863,3.1399847269058228,2.977751851081848,4.101344585418701,4.7611000537872314,4.432762145996094,6.085314750671387,3.658058762550354,4.568742036819458,5.7425196170806885,4.382185459136963,5.851433515548706,4.385374069213867,4.481211423873901,
3.1319351196289062,2.3220982551574707,6.0524163246154785,3.5358617305755615,3.786349296569824,4.174800872802734,3.780376672744751,4.944865465164185,5.867376089096069,4.618518114089966,4.475959062576294,3.5499322414398193,,,,,,,,
3.564444899559021,2.6231849193573,2.086900472640991,3.4714025259017944,3.1765708923339844,4.2982704639434814,4.919686794281006,2.9782605171203613,4.270392894744873,3.8377517461776733,4.8898606300354,3.8303030729293823,4.917362928390503,3.891136407852173,2.5246044397354126,2.89986789226532,5.617570161819458,,,
3.129944920539856,2.086900472640991,2.170876383781433,3.6253535747528076,5.851433515548706,4.209423780441284,3.84596586227417,3.6124526262283325,3.156144857406616,3.277045965194702,3.9425623416900635,4.186473846435547,4.37270450592041,5.944599866867065,4.016263246536255,8.203475952148438,,,,
4.2653374671936035,4.494743585586548,4.2982704639434814,3.474009871482849,5.301238298416138,7.83734393119812,5.188701152801514,3.6418176889419556,2.5712027549743652,3.344950318336487,3.517640709877014,3.1713814735412598,2.1927016973495483,3.627928137779236,2.760383367538452,4.66741943359375,3.7918505668640137,3.9804621934890747,3.971772074699402,5.9024529457092285
3.4772924184799194,2.781431794166565,2.167901396751404,2.59091055393219,2.546919584274292,3.310302257537842,3.3356335163116455,2.947113275527954,3.7859203815460205,4.894143581390381,4.80861496925354,4.052285194396973,4.859642267227173,3.6721854209899902,5.57579493522644,4.683085680007935,,,,
3.5371623039245605,2.7690517902374268,3.2675840854644775,5.3747923374176025,4.833332061767578,3.7770732641220093,5.524108409881592,3.6987524032592773,6.673834323883057,3.6875776052474976,4.913726091384888,3.840158462524414,6.6371495723724365,,,,,,,
3.3897640705108643,2.693631410598755,2.1692087650299072,3.3659085035324097,2.797577738761902,3.736212968826294,6.0835089683532715,4.295278310775757,2.9874181747436523,5.689809322357178,3.8406156301498413,3.0981500148773193,2.5688061714172363,2.9553805589675903,3.0567182302474976,3.328350782394409,3.7278472185134888,7.1334474086761475,5.856453895568848,4.624363660812378
3.464988350868225,2.9973208904266357,3.1204686164855957,2.2193154096603394,2.872693419456482,3.3256306648254395,2.5583359003067017,3.433031916618347,2.546919584274292,4.297855854034424,8.343141078948975,4.725275039672852,4.28557276725769,3.904900550842285,4.4249348640441895,3.6509859561920166,4.178466320037842,3.644397020339966,5.808392286300659,5.188374042510986
4.784710168838501,4.2982704639434814,2.9874181747436523,4.69584846496582,6.009807586669922,2.7714732885360718,2.5573867559432983,3.2272214889526367,3.204529881477356,3.61020827293396,3.8385496139526367,5.944599866867065,4.8289196491241455,,,,,,,
