0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
3.464748740196228,2.6904343366622925,2.6820363998413086,4.2500739097595215,3.7414000034332275,4.776017665863037,4.868265867233276,4.0291571617126465,6.024962902069092,5.196778059005737,4.527995586395264,4.105068206787109,4.041683912277222,4.973744630813599,6.635554552078247,4.488349676132202,3.843788266181946,,,,,,
3.070975422859192,2.853691816329956,2.8575618267059326,3.4186439514160156,3.4923309087753296,3.6058353185653687,4.036374092102051,3.266184687614441,3.8479971885681152,2.9461007118225098,5.027251482009888,6.415439605712891,4.776017665863037,5.970826864242554,4.555477857589722,5.049657583236694,4.879976987838745,4.95165491104126,,,,,
3.464748740196228,2.6940773725509644,3.188317894935608,3.404335141181946,4.323298692703247,4.176036834716797,4.831927299499512,4.973744630813599,4.027506589889526,4.405017852783203,6.408118009567261,,,,,,,,,,,,
3.464748740196228,2.8986552953720093,2.8517173528671265,3.910844087600708,4.668685436248779,4.7322163581848145,4.227702379226685,4.113116264343262,4.549778699874878,4.733289480209351,3.8931491374969482,3.845098614692688,4.369625568389893,5.857336044311523,6.079381942749023,,,,,,,,
2.9040558338165283,2.6940773725509644,3.469251275062561,3.9658970832824707,4.352169036865234,3.1948426961898804,3.47132670879364,3.5058118104934692,3.7322582006454468,4.776017665863037,4.365850448608398,4.550683975219727,4.051204442977905,4.94344687461853,5.049657583236694,6.37799859046936,6.300783157348633,,,,,,
3.0714919567108154,2.6860402822494507,3.457962393760681,3.77620267868042,4.381856441497803,3.462660551071167,3.9579566717147827,3.1905311346054077,2.999106287956238,4.851885557174683,5.9734296798706055,4.870888710021973,4.102621793746948,4.567909240722656,4.86913800239563,,,,,,,,
3.464748740196228,2.687263607978821,3.157150626182556,2.994762659072876,2.9516464471817017,4.6634509563446045,3.799424409866333,5.826961040496826,4.3029749393463135,4.199386835098267,4.041683912277222,4.488349676132202,6.58204460144043,,,,,,,,,,
3.4663589000701904,2.6940773725509644,3.080636501312256,4.368080139160156,3.7733761072158813,4.917455196380615,4.3029749393463135,4.003589034080505,3.9422008991241455,3.930646538734436,6.298688888549805,6.109238862991333,5.710855007171631,6.3964173793792725,,,,,,,,,
2.9456772804260254,2.6955171823501587,3.5433677434921265,3.517465591430664,3.613843560218811,4.309682130813599,4.199877977371216,3.5871108770370483,3.222110629081726,5.687675952911377,4.533275127410889,4.967705726623535,6.094692230224609,5.35427188873291,,,,,,,,,
3.0368770360946655,3.5606329441070557,3.5469062328338623,3.9579566717147827,3.1905311346054077,3.612109661102295,2.9667632579803467,5.371992588043213,4.319134473800659,4.463847875595093,4.334287166595459,4.314182996749878,4.937673091888428,6.1764233112335205,,,,,,,,,
3.215665578842163,2.6817264556884766,2.5767993927001953,4.07530951499939,3.810028314590454,3.6407538652420044,3.5160300731658936,2.991834878921509,4.027878522872925,4.517475366592407,5.9734296798706055,4.166086673736572,4.4424028396606445,4.94821572303772,4.44133186340332,4.373535394668579,4.75611686706543,4.267564535140991,6.161698579788208,,,,
