0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
3.464869737625122,2.794176459312439,2.441160559654236,2.471757411956787,2.1142510175704956,2.3226934671401978,2.734878897666931,3.0088417530059814,4.200769901275635,5.419670104980469,5.152780055999756,7.85955810546875,4.474765300750732,4.290471315383911,6.34668231010437,,,,,,
2.7315844297409058,3.2385873794555664,3.0679593086242676,3.323408603668213,4.196457147598267,3.3412007093429565,4.614589214324951,4.605179071426392,4.476487398147583,3.201594114303589,5.789491891860962,5.118069648742676,4.149277448654175,3.6785223484039307,3.7152539491653442,4.951932430267334,6.174501657485962,,,,
3.0877429246902466,2.6906538009643555,2.152943730354309,3.8121758699417114,3.550554633140564,5.144665718078613,4.8273704051971436,4.200769901275635,3.7035640478134155,3.9530651569366455,3.6087321043014526,3.6959726810455322,6.244349241256714,4.402161598205566,5.252948045730591,,,,,,
2.84824538230896,2.3248218297958374,3.45644474029541,2.963315725326538,3.3611395359039307,3.414867639541626,4.21338677406311,4.133205890655518,3.6173537969589233,3.46945583820343,4.986655950546265,6.247689723968506,5.824737071990967,4.474765300750732,,,,,,,
3.2386356592178345,2.6459453105926514,2.373892664909363,2.395602583885193,2.8286375999450684,3.536988615989685,4.66257381439209,4.24453330039978,4.772276878356934,4.233001232147217,3.9030232429504395,3.625398278236389,5.125275135040283,6.0055341720581055,4.905407667160034,4.501031875610352,3.581901431083679,,,,
3.1031280755996704,2.8387972116470337,2.702131152153015,3.191508412361145,3.1586854457855225,3.8103281259536743,2.9299792051315308,3.3693653345108032,4.142780303955078,3.6686359643936157,3.050463080406189,4.991235971450806,4.55913233757019,4.46794319152832,5.957225322723389,7.0832531452178955,4.169273138046265,,,,
3.255320191383362,2.6910420656204224,2.6505686044692993,2.691974401473999,2.9197834730148315,3.1319782733917236,3.0007097721099854,3.6625516414642334,4.515003681182861,3.4993728399276733,4.229340076446533,5.693699598312378,4.88990330696106,5.033470630645752,6.346622705459595,4.733166217803955,,,,,
2.6322885751724243,3.1556707620620728,2.7727408409118652,3.2587313652038574,2.869925379753113,3.222968339920044,2.8717881441116333,3.579194188117981,4.32533860206604,3.3101991415023804,3.2586090564727783,5.869012355804443,4.459769010543823,4.534907102584839,3.5016716718673706,3.8123682737350464,5.081794023513794,6.972562074661255,5.578505992889404,,
3.2386356592178345,2.6910420656204224,2.120909571647644,3.085691809654236,2.8353538513183594,4.142780303955078,4.128331422805786,3.5782387256622314,3.3307347297668457,4.046451568603516,3.3212238550186157,4.930224418640137,4.910449743270874,5.808103799819946,5.075467824935913,4.266170263290405,4.46332573890686,7.018118381500244,,,
3.464869737625122,2.849007725715637,2.3248218297958374,3.204766869544983,2.852228283882141,4.750620126724243,3.5345170497894287,3.7401031255722046,4.057148456573486,4.180154323577881,5.815006494522095,7.79280686378479,5.036028861999512,6.365998029708862,,,,,,,
3.464748740196228,2.6910420656204224,2.441160559654236,2.4427459239959717,2.994409441947937,4.142157316207886,5.12806248664856,4.6950297355651855,4.474765300750732,3.7315183877944946,4.267910480499268,3.9637564420700073,5.801311731338501,3.8972725868225098,5.071848630905151,,,,,,
3.1971651315689087,2.646663188934326,2.094521164894104,4.164318799972534,3.756776809692383,4.970987558364868,4.216314792633057,3.5198488235473633,4.474765300750732,6.1764233112335205,,,,,,,,,,,
3.500096917152405,2.9261314868927,2.7173445224761963,2.6470000743865967,2.7944412231445312,3.065317988395691,3.0010273456573486,4.474765300750732,5.144665718078613,4.524823188781738,4.179515361785889,5.806634187698364,6.079381942749023,4.169790983200073,6.731587886810303,5.1774396896362305,,,,,
3.0535154342651367,2.873642683029175,2.3212562799453735,2.638664126396179,3.5766024589538574,3.1963486671447754,4.418044090270996,5.001558065414429,3.6429121494293213,5.990956544876099,4.195748805999756,3.9328789710998535,3.8485777378082275,2.568936586380005,,,,,,,
3.2048367261886597,2.794176459312439,3.2021313905715942,4.195748805999756,3.224749207496643,3.3318451642990112,4.150414705276489,3.4848954677581787,4.650874614715576,5.687675952911377,4.347830533981323,5.9234373569488525,5.472574710845947,,,,,,,,
3.220978856086731,2.7699334621429443,2.5785069465637207,2.996968388557434,4.200769901275635,3.4597725868225098,3.5146102905273438,4.037471771240234,4.986936092376709,6.333730697631836,4.88990330696106,4.234373092651367,6.197641134262085,,,,,,,,
3.2387354373931885,2.84824538230896,2.803666353225708,2.1597366333007812,4.134827375411987,3.449107527732849,3.2490057945251465,3.8925960063934326,3.8939403295516968,4.652667760848999,6.574412822723389,4.515003681182861,4.877896785736084,,,,,,,,
2.8491417169570923,3.2587313652038574,2.9454933404922485,2.7743139266967773,2.7648844718933105,3.136446237564087,3.725382685661316,3.319053888320923,4.95396614074707,4.174724578857422,3.906096935272217,3.1835440397262573,5.112800121307373,4.195748805999756,3.5224565267562866,5.587638854980469,6.070821523666382,4.429749011993408,5.1774396896362305,,
3.224749207496643,2.5778311491012573,4.474765300750732,3.543387770652771,3.737850785255432,3.4740906953811646,3.00484037399292,2.706769347190857,2.3246543407440186,2.5709357261657715,4.752399444580078,4.363502502441406,5.685195207595825,5.863659143447876,,,,,,,
3.464869737625122,2.849007725715637,2.1116106510162354,3.0278072357177734,3.340957999229431,4.228970050811768,3.870081901550293,3.7472939491271973,4.988463878631592,4.618425130844116,5.503573417663574,4.431795358657837,4.411013126373291,4.2651636600494385,4.655888080596924,5.584892749786377,4.322622299194336,,,,
2.7697864770889282,2.373784303665161,2.3914661407470703,3.2396979331970215,3.1521241664886475,2.908137083053589,4.212226152420044,4.476487398147583,2.9807634353637695,3.2836616039276123,5.001558065414429,4.759239673614502,3.792765974998474,3.9043294191360474,3.268795967102051,3.703747034072876,3.012990951538086,5.494501113891602,5.212100028991699,,
2.6322885751724243,3.1556707620620728,2.1219431161880493,3.135042905807495,3.20207679271698,4.425303220748901,3.54573130607605,3.2545268535614014,2.640418767929077,3.643754005432129,4.21338677406311,3.314215302467346,3.131135106086731,5.123265743255615,5.226224660873413,4.953577280044556,6.197641134262085,7.723156452178955,,,
2.9232019186019897,2.9987951517105103,2.128859519958496,3.6028079986572266,3.608876943588257,4.159029006958008,3.2320698499679565,5.374934434890747,3.5214946269989014,3.878312826156616,4.377852916717529,4.580217599868774,5.003633737564087,4.894968748092651,3.6686359643936157,,,,,,
3.464869737625122,3.030245780944824,2.3229570388793945,2.994409441947937,2.773598551750183,2.9238120317459106,3.612225890159607,3.480705499649048,4.930603742599487,4.903507947921753,4.896335124969482,3.7403128147125244,4.628458499908447,6.34668231010437,5.514228582382202,,,,,,
2.934134840965271,2.5759586095809937,2.6899465322494507,4.4792609214782715,3.3657718896865845,3.640832781791687,3.26569139957428,4.48088002204895,4.4653167724609375,2.8636128902435303,4.1640465259552,3.792765974998474,3.005751132965088,6.333730697631836,5.25074028968811,5.699610471725464,4.778631687164307,6.257503986358643,4.751502752304077,,
2.3754974603652954,2.7281405925750732,2.9308724403381348,3.2385873794555664,3.053529977798462,4.098996639251709,4.058295488357544,3.562452793121338,2.9104524850845337,3.2657390832901,3.049612045288086,2.8007731437683105,4.456186056137085,5.810423135757446,6.146933317184448,,,,,,
3.2022231817245483,2.8051319122314453,2.3669931888580322,4.447144985198975,3.470812678337097,5.12806248664856,3.7776732444763184,3.3633817434310913,3.584273099899292,3.9914616346359253,5.926221132278442,4.012302756309509,8.63558053970337,5.744214057922363,4.251225233078003,3.9514201879501343,3.7015737295150757,,,,
3.2022231817245483,3.008062958717346,3.021952986717224,2.8007731437683105,2.6504812240600586,2.107276678085327,3.1139289140701294,2.9456772804260254,3.4632495641708374,3.6020827293395996,3.5338271856307983,5.117471694946289,4.234766960144043,4.580217599868774,6.1764233112335205,5.112563848495483,4.273623704910278,,,,
2.4416136741638184,4.460415601730347,2.9983410835266113,3.6910343170166016,2.7863909006118774,3.476846218109131,3.3604202270507812,3.222110629081726,5.120117425918579,4.474765300750732,3.8761844635009766,4.889331340789795,3.8641412258148193,4.158191919326782,3.137591600418091,5.248274564743042,3.9793769121170044,,,,
3.008062958717346,2.646663188934326,2.4385567903518677,2.313520908355713,2.3171719312667847,4.142157316207886,3.313606023788452,3.1231523752212524,5.088141679763794,4.197784423828125,3.5535638332366943,4.022883057594299,3.747714400291443,3.0215132236480713,4.351643323898315,5.741920709609985,,,,,
2.9987951517105103,2.923811674118042,2.9176523685455322,3.569774866104126,3.272948145866394,3.3611395359039307,4.225276947021484,3.7382845878601074,3.6797770261764526,5.117096662521362,5.466747999191284,,,,,,,,,,
