0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
2.122257351875305,3.5980974435806274,3.0246973037719727,3.6438262462615967,2.9935965538024902,2.6495718955993652,3.2654061317443848,3.581105589866638,7.021266937255859,5.4207093715667725,4.290416717529297,2.9437049627304077,3.260601758956909,4.645563840866089,3.475570797920227,4.81689190864563,3.847626566886902,8.738615036010742,,,,,,,
2.8476628065109253,2.122897505760193,3.259319305419922,4.298828363418579,3.253113031387329,2.9670908451080322,4.169273138046265,2.834335684776306,3.9193053245544434,2.887091279029846,4.556107044219971,5.448910713195801,3.4083913564682007,2.913128972053528,,,,,,,,,,,
2.2188973426818848,2.8018698692321777,3.3432048559188843,3.771859049797058,2.767037272453308,4.155429363250732,2.9712014198303223,2.9813907146453857,5.8784871101379395,4.60399317741394,4.518409729003906,4.287509918212891,5.070530652999878,5.327919244766235,5.5581769943237305,4.456298828125,,,,,,,,,
2.9438700675964355,2.8616944551467896,2.199531316757202,2.8764960765838623,2.732941746711731,2.3316415548324585,3.864996552467346,3.0472795963287354,3.654541015625,3.196953296661377,4.382886171340942,6.990696907043457,5.416169166564941,4.760787487030029,4.63315749168396,5.777767896652222,4.50634241104126,6.258053541183472,,,,,,,
2.9438700675964355,2.300224542617798,2.164898157119751,2.796496629714966,3.700883984565735,3.6581883430480957,4.419398069381714,3.083762288093567,3.7248817682266235,4.339845657348633,4.466479063034058,3.7307647466659546,7.327319145202637,3.633214592933655,4.43200421333313,4.134443759918213,3.131135106086731,4.909383535385132,,,,,,,
2.2108227014541626,2.532434582710266,3.1023175716400146,2.9111218452453613,3.6718629598617554,2.939886689186096,2.824090361595154,3.3243340253829956,3.0191503763198853,2.899275541305542,3.4505069255828857,2.8058212995529175,6.974847793579102,4.816468954086304,5.633576154708862,4.511049032211304,4.626227855682373,,,,,,,,
2.9684619903564453,2.199908137321472,2.5082110166549683,4.148706674575806,3.2713998556137085,3.1191229820251465,3.535515069961548,3.7544835805892944,3.839578628540039,3.259415626525879,5.782984256744385,7.021266937255859,6.253413677215576,4.188432455062866,4.408035755157471,,,,,,,,,,
3.2048367261886597,2.2001901865005493,2.9172682762145996,2.8210426568984985,4.1026222705841064,3.5140366554260254,3.6562505960464478,3.6227059364318848,3.4670811891555786,3.476846218109131,6.974847793579102,5.633576154708862,4.584875822067261,4.488349676132202,4.7235846519470215,,,,,,,,,,
2.9437551498413086,2.9239721298217773,2.848696708679199,2.389370322227478,2.1926687955856323,3.4960848093032837,4.164600133895874,2.9698811769485474,3.4482604265213013,3.477653384208679,2.9949276447296143,3.840243101119995,7.021266937255859,5.208540916442871,6.366912126541138,5.700191497802734,4.939580917358398,2.2184001207351685,2.8672930002212524,2.456709623336792,,,,,
3.2021313905715942,2.400951385498047,2.3149139881134033,2.8530843257904053,2.6296252012252808,2.2001901865005493,2.8644864559173584,5.116399526596069,4.335756301879883,3.6567310094833374,3.8485777378082275,5.051218748092651,4.34067440032959,3.5564396381378174,3.490079164505005,3.667598009109497,6.637936592102051,5.2988200187683105,,,,,,,
