0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
2.7375295162200928,2.175355553627014,2.441775321960449,2.480281710624695,3.714464783668518,7.4531166553497314,3.8684293031692505,4.101959228515625,3.1768428087234497,3.369323253631592,3.5233492851257324,3.3096712827682495,3.4017354249954224,6.431278944015503,4.668597221374512,,,,,,,,,
2.9438700675964355,2.175355553627014,2.765370011329651,3.689083218574524,4.212480783462524,3.0993423461914062,3.644877314567566,3.1712610721588135,4.664129972457886,5.620273113250732,3.673974633216858,2.965338349342346,3.905295968055725,3.3308401107788086,,,,,,,,,,
2.8399665355682373,2.6581225395202637,2.339833378791809,2.0170446634292603,2.204766869544983,2.270516037940979,7.396644353866577,6.227534770965576,4.154433965682983,3.596006393432617,3.2360163927078247,5.249907970428467,3.1741830110549927,4.810033798217773,5.734135389328003,4.299730539321899,3.519327998161316,3.0867156982421875,3.625958800315857,4.357985258102417,,,,
3.247699737548828,2.672057628631592,2.584825873374939,2.164898157119751,2.7178183794021606,3.0711543560028076,4.66993522644043,3.8522711992263794,3.5180429220199585,4.548943519592285,4.311017990112305,4.20223593711853,3.632286548614502,3.930589437484741,5.661179542541504,4.294260740280151,,,,,,,,
2.342769742012024,2.8853981494903564,2.1488744020462036,2.247653603553772,2.1991822719573975,2.6889126300811768,2.4825494289398193,8.584589958190918,5.03420615196228,4.4806718826293945,3.645037293434143,3.0006110668182373,3.086177706718445,2.48080575466156,5.525367021560669,4.275182008743286,4.810033798217773,,,,,,,
3.7086292505264282,3.1402504444122314,5.535726547241211,4.33271050453186,2.7930432558059692,2.2769306898117065,2.1653889417648315,2.5485477447509766,3.8291962146759033,3.385129451751709,4.135087013244629,4.054038047790527,3.6414835453033447,4.522418260574341,2.861405372619629,3.0210224390029907,4.97668194770813,3.4584412574768066,2.953800678253174,4.6527838706970215,4.05413293838501,,,
2.843348741531372,2.1653858423233032,2.510270118713379,2.477754592895508,2.267211437225342,2.0532878637313843,5.702462434768677,3.875695586204529,4.49698281288147,4.101959228515625,3.214448928833008,2.963777184486389,3.2366443872451782,5.076322078704834,4.2611472606658936,4.175946474075317,4.860678672790527,,,,,,,
2.792986750602722,2.1737064123153687,2.6871880292892456,6.8127195835113525,3.62039053440094,2.963911533355713,3.201324224472046,6.449223756790161,4.526012420654297,3.4984089136123657,3.837820529937744,3.920327067375183,,,,,,,,,,,,
2.3561301231384277,2.0172892808914185,2.5351840257644653,3.2561830282211304,2.37397301197052,6.96052622795105,8.472457647323608,3.7299396991729736,4.138897657394409,3.144406318664551,2.901748776435852,3.415386915206909,3.447665214538574,3.2308506965637207,2.108873963356018,2.6793932914733887,3.0411897897720337,5.06877064704895,4.86524772644043,,,,,
2.7930432558059692,2.517325520515442,2.175800919532776,2.4922170639038086,5.166843891143799,3.554987072944641,4.640944004058838,3.4589385986328125,4.311755657196045,3.82661509513855,2.9312745332717896,2.8963711261749268,4.908502101898193,,,,,,,,,,,
