0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
3.3512734174728394,2.795395016670227,4.261782169342041,2.692963123321533,2.1856693029403687,2.3493415117263794,3.1174100637435913,3.45815646648407,3.7631378173828125,3.1438539028167725,2.64347767829895,3.9770926237106323,6.077441215515137,5.157805919647217,4.813591718673706,5.031121015548706,5.709607124328613,4.103901147842407,6.575489282608032,5.495514869689941,4.880156517028809,,
3.131648063659668,2.7717632055282593,2.164459705352783,2.1940135955810547,2.3196054697036743,2.9261314868927,4.120014667510986,3.4710752964019775,6.419544696807861,4.869840145111084,3.8912737369537354,3.2738993167877197,3.354099988937378,5.508033514022827,4.285959243774414,6.935936212539673,,,,,,,
3.6725836992263794,2.842278838157654,3.502245545387268,6.058314085006714,5.85664439201355,2.7717933654785156,2.175778865814209,3.321791172027588,4.061013340950012,4.336089849472046,3.1343653202056885,3.830513119697571,4.195748805999756,6.623612880706787,,,,,,,,,
3.464988350868225,3.035725474357605,2.7718921899795532,3.160320281982422,2.672571063041687,2.1940135955810547,2.7954118251800537,3.1770704984664917,3.287503957748413,2.7818135023117065,6.333730697631836,4.764013290405273,4.347604036331177,4.199604511260986,5.031205177307129,6.577927112579346,4.230881452560425,4.838780164718628,7.906692743301392,,,,
3.67035174369812,2.911494255065918,2.918578028678894,3.5009548664093018,5.09801983833313,5.652145624160767,6.331049203872681,5.486130475997925,3.0124423503875732,2.618401527404785,2.173592448234558,3.890711784362793,5.39232063293457,4.9919633865356445,4.230881452560425,4.361188173294067,6.309096097946167,,,,,,
3.474271535873413,2.7710607051849365,2.926514506340027,3.3636107444763184,3.3705650568008423,4.1470558643341064,5.097645998001099,4.66744589805603,4.48253059387207,3.9677852392196655,5.91395902633667,4.75703501701355,4.770815134048462,6.575489282608032,6.983628273010254,,,,,,,,
3.2296133041381836,2.673181653022766,2.1896555423736572,2.925984501838684,3.9859291315078735,3.5049431324005127,3.6614781618118286,6.27504825592041,5.094847917556763,4.230881452560425,4.3489861488342285,5.830839157104492,,,,,,,,,,,
2.8114609718322754,4.1174139976501465,3.4741564989089966,2.2617950439453125,2.8311065435409546,2.6325533390045166,3.239540457725525,3.0309239625930786,3.8847628831863403,3.653212308883667,2.7150533199310303,4.195428371429443,5.973740816116333,5.413914680480957,4.491022825241089,,,,,,,,
3.464988350868225,2.7787485122680664,3.0507471561431885,2.32629930973053,3.262529134750366,2.6692131757736206,3.6528141498565674,4.664247751235962,4.278426885604858,4.497365951538086,4.48253059387207,3.8892210721969604,4.926799297332764,5.495514869689941,,,,,,,,,
2.7710607051849365,2.551273465156555,2.175778865814209,3.0309239625930786,2.783585548400879,3.1572606563568115,2.8078653812408447,3.5200644731521606,3.033336639404297,2.770991325378418,3.8892210721969604,3.7643648386001587,5.088515520095825,4.055493354797363,4.165947914123535,3.50751793384552,3.202744483947754,6.325238943099976,6.033611536026001,,,,
3.216065764427185,2.7717933654785156,2.173858880996704,4.306580543518066,5.236939907073975,5.063241481781006,6.070821523666382,4.194143056869507,3.3635447025299072,5.538529396057129,6.622426986694336,4.2018961906433105,5.513167858123779,4.87405252456665,,,,,,,,,
3.0137178897857666,2.2617950439453125,2.7090076208114624,3.8912737369537354,3.347564697265625,5.117694616317749,4.463935375213623,4.230881452560425,3.365481734275818,6.689642906188965,5.580475091934204,6.914582967758179,,,,,,,,,,,
2.8054388761520386,2.5755717754364014,2.175778865814209,3.3214367628097534,4.022819519042969,3.4228949546813965,4.652667760848999,3.9642444849014282,6.354556083679199,6.692771673202515,5.146480321884155,3.783966064453125,2.7694917917251587,3.599582314491272,5.634519815444946,5.513261079788208,5.500769138336182,8.403375148773193,,,,,
3.2935465574264526,3.228451728820801,3.989414691925049,2.7243175506591797,3.3032644987106323,3.7872931957244873,4.833746671676636,3.063362240791321,3.596799373626709,6.102601766586304,7.567771673202515,3.6402162313461304,5.91395902633667,4.5584022998809814,4.4799485206604,4.776727914810181,6.993530988693237,,,,,,
3.0137178897857666,2.7772908210754395,2.1896555423736572,2.672571063041687,2.926514506340027,4.287308692932129,6.539988279342651,5.097645998001099,5.676795721054077,7.567771673202515,3.8731974363327026,4.474492788314819,4.093777656555176,3.207197070121765,6.985404968261719,4.511819362640381,,,,,,,
2.708904504776001,2.175883412361145,4.284692049026489,3.1325860023498535,2.798884391784668,4.376027822494507,3.702918291091919,3.2342708110809326,3.4581127166748047,6.375950336456299,5.82748007774353,3.473525643348694,4.371427059173584,,,,,,,,,,
3.0137178897857666,2.772863984107971,2.635385751724243,2.186469554901123,2.618401527404785,4.293947696685791,3.2362077236175537,3.502014994621277,4.149277448654175,6.4784255027771,5.879140138626099,3.9098936319351196,3.4502062797546387,3.4725903272628784,3.1892194747924805,3.500494122505188,5.037630558013916,6.981687068939209,4.222259521484375,4.941720485687256,,,
3.191831946372986,3.692465901374817,2.617101550102234,2.573921799659729,4.067579746246338,3.847424030303955,3.7142138481140137,2.9063345193862915,7.134328126907349,7.013682126998901,5.636829853057861,4.683089017868042,4.48253059387207,4.440641164779663,5.4861674308776855,3.649320125579834,4.314094543457031,4.160916566848755,6.623612880706787,,,,
3.2297881841659546,2.911494255065918,2.5716837644577026,3.2101099491119385,2.5482289791107178,2.7764410972595215,2.9259190559387207,4.086979389190674,3.6500004529953003,7.134328126907349,4.642345905303955,5.632343530654907,4.230881452560425,3.3490628004074097,6.0955564975738525,6.97032618522644,,,,,,,
3.0137178897857666,2.5778311491012573,2.8714869022369385,4.155948638916016,6.586684942245483,4.481858968734741,3.890244722366333,3.8496512174606323,4.294756650924683,6.0931618213653564,3.6341241598129272,3.472932457923889,4.509459972381592,6.113723039627075,6.5115039348602295,,,,,,,,
3.013717770576477,2.1940135955810547,2.5716837644577026,2.771123766899109,4.286569595336914,3.9704771041870117,3.4887235164642334,3.4625957012176514,3.5889906883239746,6.58204460144043,5.689918041229248,7.123163461685181,,,,,,,,,,,
3.186347246170044,2.7816381454467773,2.72123646736145,2.1863033771514893,2.979913592338562,4.287308692932129,3.8718180656433105,3.7200918197631836,5.365002870559692,6.5854973793029785,5.496356248855591,4.118430852890015,3.4261443614959717,6.568795204162598,4.4467902183532715,5.073211431503296,4.926799297332764,5.789264440536499,,,,,
2.932454824447632,3.2640262842178345,3.778982162475586,2.573921799659729,3.4571502208709717,3.4741564989089966,4.29411244392395,4.48253059387207,3.609804391860962,4.614787578582764,6.0719053745269775,3.500800848007202,4.332749843597412,4.876340627670288,4.118560552597046,8.532479763031006,,,,,,,
