0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
3.2482845783233643,2.466875910758972,2.1621299982070923,2.539733648300171,2.0572237968444824,2.7504231929779053,4.760043621063232,4.194316148757935,3.946797251701355,6.415439605712891,5.633963108062744,,,,,,,,,,,,,,,
2.805321216583252,2.1755197048187256,2.5907528400421143,2.9899526834487915,3.367415428161621,3.8893438577651978,3.2382748126983643,3.2021313905715942,2.6505686044692993,4.986482381820679,3.8136496543884277,3.640022873878479,3.496083378791809,8.712060451507568,,,,,,,,,,,,
2.9684619903564453,2.4416695833206177,2.1715008020401,2.3397462368011475,2.7077542543411255,2.6761341094970703,2.9928860664367676,4.801072120666504,3.6438262462615967,3.4362987279891968,3.155156970024109,3.334954857826233,5.93690824508667,,,,,,,,,,,,,
3.124928832054138,2.8233808279037476,2.8198060989379883,3.8877639770507812,6.92438817024231,3.254531979560852,2.7288726568222046,2.824187994003296,2.0908706188201904,3.1058948040008545,5.001375913619995,3.579194188117981,3.346397876739502,7.850471258163452,5.636829853057861,5.02811074256897,,,,,,,,,,
3.255046010017395,2.1137001514434814,2.354928493499756,2.482087016105652,2.7980637550354004,2.256192684173584,2.9055755138397217,5.688312768936157,3.8684293031692505,4.194150447845459,3.9746161699295044,3.6072784662246704,3.272948145866394,4.804508924484253,5.750057220458984,5.538654088973999,5.385708570480347,,,,,,,,,
2.4417320489883423,2.0949865579605103,2.0572237968444824,3.08750581741333,3.273391366004944,3.2217273712158203,2.5943111181259155,6.445554494857788,3.7163482904434204,5.3019702434539795,4.132213473320007,5.227029800415039,3.9797881841659546,2.89656662940979,3.6431292295455933,3.2569515705108643,4.986707448959351,,,,,,,,,
2.9684619903564453,2.0947712659835815,2.1715008020401,2.4927133321762085,3.6520694494247437,3.2849245071411133,3.6199668645858765,3.039359450340271,3.7028346061706543,4.121229887008667,4.967274188995361,5.808432102203369,,,,,,,,,,,,,,
3.247699737548828,2.4417320489883423,2.021557569503784,2.022749900817871,2.8033517599105835,2.8396259546279907,2.756446599960327,5.248686075210571,4.213014364242554,3.8237942457199097,3.5036094188690186,3.5943697690963745,5.7413249015808105,5.358011245727539,4.756638288497925,,,,,,,,,,,
2.175101399421692,3.2482845783233643,3.0035678148269653,3.056529402732849,2.4458673000335693,2.0581897497177124,2.9115816354751587,3.0040847063064575,6.194111347198486,7.17894434928894,4.213014364242554,3.5413535833358765,3.5163947343826294,4.819062948226929,,,,,,,,,,,,
2.8059651851654053,2.2320213317871094,2.6124848127365112,2.4797961711883545,2.1100080013275146,2.0566418170928955,6.572319746017456,4.311474800109863,3.278165340423584,3.346350908279419,2.9493496417999268,4.425775051116943,3.579194188117981,3.491265654563904,3.676748275756836,3.1419413089752197,4.871474266052246,5.655049800872803,,,,,,,,
2.839945077896118,2.542150616645813,2.1123722791671753,2.558318614959717,2.687562942504883,2.603251814842224,3.2826693058013916,3.8868448734283447,3.70135235786438,3.30938184261322,3.3010263442993164,2.952378034591675,2.9652464389801025,5.029679536819458,4.6798036098480225,4.368056535720825,6.035657167434692,,,,,,,,,
2.441683292388916,2.022098660469055,3.646267533302307,3.3062703609466553,2.5651071071624756,3.247699737548828,2.805321216583252,2.999826431274414,6.685013055801392,5.773866653442383,5.011487722396851,4.804854393005371,5.046433448791504,3.610093116760254,4.816648483276367,4.8034257888793945,3.483787417411804,,,,,,,,,
2.2477128505706787,3.138104557991028,2.9847997426986694,2.872929573059082,2.175778865814209,3.2477744817733765,2.86717689037323,2.1911940574645996,2.749820828437805,2.5991153717041016,2.496880531311035,2.7669211626052856,5.215632438659668,5.017163515090942,3.6466760635375977,5.921731948852539,4.285959243774414,3.452288508415222,3.8150157928466797,,,,,,,
2.9684619903564453,2.175778865814209,2.497940182685852,2.674738645553589,2.8399561643600464,3.666770577430725,3.8755468130111694,2.970367193222046,3.7892948389053345,3.2469730377197266,3.144406318664551,3.27303409576416,3.930917263031006,4.917455196380615,4.327763557434082,4.1858131885528564,3.4313783645629883,,,,,,,,,
