0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
3.19640851020813,2.130535364151001,2.7943809032440186,2.3053953647613525,2.9912378787994385,2.9386024475097656,5.842594861984253,5.165822744369507,4.943678855895996,4.858595609664917,3.2004300355911255,3.2948412895202637,3.2610734701156616,,,,,,,
3.1340917348861694,2.1313222646713257,2.7326172590255737,2.964046001434326,2.8522826433181763,4.974250316619873,3.854507327079773,4.83087682723999,3.395705461502075,3.5323235988616943,3.8942376375198364,4.9570629596710205,5.890557289123535,,,,,,,
3.19640851020813,2.8701671361923218,2.129925012588501,5.85672926902771,4.375576972961426,4.081075191497803,4.930148124694824,5.887589454650879,4.741992473602295,,,,,,,,,,,
3.1318260431289673,2.1224292516708374,2.2847198247909546,5.234503984451294,4.425858736038208,6.886566162109375,3.7049731016159058,5.125415563583374,4.52820348739624,4.13763689994812,4.907347917556763,3.646086573600769,,,,,,,,
3.0832492113113403,2.1313222646713257,2.972325086593628,2.81385600566864,2.720458149909973,2.8176753520965576,3.7817413806915283,3.219646453857422,3.2816253900527954,3.924882411956787,5.006392478942871,5.99824595451355,5.2898850440979,4.430694580078125,4.9614715576171875,4.784681558609009,5.171721458435059,3.976670265197754,4.778840780258179,
3.0832492113113403,2.5446401834487915,2.8356651067733765,5.799962997436523,3.704325795173645,4.383503437042236,4.951558828353882,7.295036554336548,4.610641717910767,4.315719127655029,5.438995838165283,4.021624565124512,4.946177244186401,5.181506156921387,5.890557289123535,,,,,
3.1319351196289062,2.972838282585144,2.131255269050598,2.834335684776306,3.0628769397735596,2.291601777076721,4.425858736038208,5.7966554164886475,3.519710063934326,3.263263702392578,4.012584924697876,4.83087682723999,3.55121111869812,4.365650653839111,4.947687864303589,4.986771106719971,4.071028470993042,,,
3.7401031255722046,5.256023645401001,4.425580263137817,8.892500400543213,3.196047306060791,2.158349394798279,2.781431794166565,2.7380701303482056,2.8507050275802612,2.841161370277405,4.616332292556763,3.5771448612213135,3.2147133350372314,4.321999788284302,,,,,,
3.1319351196289062,2.5446401834487915,2.1291818618774414,2.592286467552185,2.427227735519409,3.0447758436203003,2.9823381900787354,5.237022876739502,9.28381633758545,4.081075191497803,3.3897640705108643,4.8354668617248535,3.542316436767578,3.185438394546509,4.504228591918945,4.815866947174072,5.726445198059082,,,
2.6931185722351074,2.1313222646713257,3.2001410722732544,2.989503502845764,3.9543957710266113,4.439352989196777,2.7613413333892822,4.1329920291900635,4.8909912109375,4.936535835266113,6.724693298339844,3.0008788108825684,2.904668688774109,4.264890432357788,,,,,,
3.19640851020813,2.6745434999465942,2.183588743209839,4.01563286781311,3.223999500274658,5.237022876739502,7.160440683364868,4.404986381530762,3.8413645029067993,,,,,,,,,,,
3.1953353881835938,2.1311835050582886,2.853403687477112,2.8176753520965576,5.214370012283325,4.434872388839722,8.056171417236328,4.003933906555176,3.97652268409729,4.727601528167725,,,,,,,,,,
