0,1,2,3,4,5,6
2.8757153749465942,2.161466956138611,,,,,
2.5011874437332153,2.3372305631637573,5.392168283462524,3.650200128555298,2.8445069789886475,,
2.6926584243774414,5.150557994842529,4.343625068664551,,,,
2.8722729682922363,2.167592167854309,1.5290237069129944,4.890907526016235,6.358230352401733,3.8160927295684814,
2.942372679710388,2.504645824432373,2.177547812461853,6.295897483825684,5.344148397445679,,
2.873700737953186,2.0963019132614136,,,,,
2.49800968170166,2.0456416606903076,1.664011299610138,7.121420621871948,3.7582685947418213,,
2.7538259029388428,2.2498914003372192,2.177327275276184,6.495378494262695,3.7508962154388428,,
2.868665337562561,2.1733068227767944,4.268468618392944,3.2554359436035156,3.7767080068588257,,
3.0521912574768066,2.1735036373138428,2.4025055170059204,5.154249906539917,4.152911424636841,,
2.839945077896118,2.4788089990615845,2.173407196998596,3.747349977493286,6.084118366241455,,
3.0034290552139282,2.8601648807525635,2.2999961376190186,3.6846407651901245,,,
2.508996844291687,2.84521222114563,2.169256329536438,5.173779010772705,,,
2.1642019748687744,6.3197922706604,6.546709060668945,3.7593626976013184,,,
2.846301555633545,2.2081998586654663,2.1641026735305786,4.758843898773193,7.123163461685181,7.84541916847229,
2.84521222114563,2.1735036373138428,4.2530388832092285,6.491609334945679,3.7604382038116455,,
2.044693350791931,4.393238306045532,3.747738242149353,6.365339756011963,,,
2.8720582723617554,2.1733068227767944,3.7744170427322388,,,,
2.8079309463500977,2.1429603099823,6.419544696807861,3.6819119453430176,2.1971744298934937,,
2.8738142251968384,2.173867344856262,5.772998332977295,4.284554481506348,,,
2.1611223220825195,2.9437700510025024,6.495378494262695,,,,
2.581755518913269,2.1489176750183105,5.414867877960205,4.208048582077026,,,
2.1735036373138428,2.7382919788360596,2.845935344696045,3.51414692401886,2.998285174369812,2.536102771759033,
2.267265558242798,2.0423632860183716,3.415567636489868,2.8733253479003906,2.167345643043518,3.89591908454895,4.112234115600586
2.84521222114563,2.1691187620162964,3.825910210609436,,,,
2.082213521003723,2.8375284671783447,2.164085865020752,4.152911424636841,,,
2.8736000061035156,2.173867344856262,3.7719329595565796,3.630014419555664,,,
2.8453869819641113,2.183880090713501,4.288127422332764,,,,
2.8736000061035156,2.0586843490600586,4.393238306045532,4.216106176376343,4.146478652954102,,
2.8453869819641113,2.177370548248291,3.7937734127044678,4.146478652954102,,,
2.873700737953186,2.1646610498428345,3.747738242149353,7.787754774093628,,,
3.0379998683929443,2.4416695833206177,3.7630577087402344,,,,
2.838221788406372,6.444041728973389,4.152911424636841,7.95850396156311,,,
2.8722729682922363,2.0412176847457886,4.446841716766357,6.365339756011963,,,
2.8720582723617554,2.1733068227767944,6.982217073440552,5.017125606536865,3.7605315446853638,,
2.943946361541748,2.1753334999084473,6.355127573013306,4.298969984054565,,,
2.805387020111084,2.2510751485824585,7.123163461685181,3.507759690284729,,,
2.430437922477722,2.9441055059432983,3.9221187829971313,,,,
2.8399665355682373,2.164085865020752,4.871121168136597,,,,
2.83607816696167,4.831936597824097,,,,,
2.098152756690979,3.7508962154388428,,,,,
2.8722729682922363,2.2510751485824585,7.006106376647949,4.756082057952881,4.257742166519165,,
2.3372305631637573,6.491609334945679,4.037168264389038,,,,
2.84521222114563,2.2318681478500366,4.873810052871704,3.7481794357299805,,,
2.8757153749465942,2.1641026735305786,2.040575623512268,6.589435815811157,3.7604382038116455,,
3.1918089389801025,2.693419575691223,2.5528537034988403,7.081040620803833,4.101959228515625,,
2.838119864463806,2.1611223220825195,6.425118446350098,,,,
2.873700737953186,2.205686926841736,2.4173696041107178,3.7927178144454956,,,
2.874230146408081,2.1431884765625,2.1837531328201294,4.191647291183472,4.146478652954102,,
3.044739246368408,2.044693350791931,2.751671552658081,3.6340434551239014,3.758210062980652,,
2.161466956138611,2.6666828393936157,3.051918148994446,2.9424350261688232,3.7465165853500366,,
2.8720582723617554,2.0581482648849487,6.491609334945679,4.12292218208313,,,
2.3907498121261597,3.815077781677246,,,,,
2.491549849510193,6.495378494262695,2.167229413986206,3.896285653114319,2.994565963745117,8.107580184936523,
2.750570058822632,2.0449373722076416,2.1034650802612305,6.478874444961548,4.203794479370117,,
2.8451963663101196,2.1735036373138428,4.247675180435181,4.155377626419067,,,
