,S.temperature,diff.temperature,alpha.temperature,beta0_gsic.slr_brick,V0_gsic.slr_brick,n_gsic.slr_brick,Gs0_gsic.slr_brick,a_tee.slr_brick,a_simple.slr_brick,b_simple.slr_brick,alpha_simple.slr_brick,beta_simple.slr_brick,V0_simple.slr_brick,offset.Tgav_obs,sigma.Tgav_obs,rho.Tgav_obs,sigma.slr_gsic_obs,rho.slr_gsic_obs,sigma.slr_gis_obs,rho.slr_gis_obs,a_anto.slr_brick,b_anto.slr_brick,gamma_dais.slr_brick,alpha_dais.slr_brick,mu_dais.slr_brick,nu_dais.slr_brick,P0_dais.slr_brick,kappa_dais.slr_brick,f0_dais.slr_brick,h0_dais.slr_brick,c_dais.slr_brick,b0_dais.slr_brick,slope_dais.slr_brick,lambda_dais.slr_brick,Tcrit_dais.slr_brick,offset.ocheat_obs,sigma.ocheat_obs,rho.ocheat_obs,leaf
rllr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
rlr,0.227,0.032,0.034,0.07,0.001,0.004,0.003,0.244,0.038,0.072,0.041,0.011,0.006,0.011,0.002,0.018,0.007,0.009,0.006,0.004,0.021,0.003,0.025,0.003,0.004,0.002,0.013,0.003,0.004,0.007,0.004,0.003,0.06,0.001,0.007,0.0,0.0,0.0,0.0
rlrl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
rlrr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
rr,0.435,0.037,0.121,0.09,0.002,0.0,0.0,0.234,0.005,0.037,0.006,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.001,0.0,0.0,0.026,0.0,0.0,0.0,0.0,0.0,0.0
rrl,0.242,0.019,0.022,0.064,0.002,0.003,0.0,0.359,0.02,0.095,0.044,0.0,0.004,0.007,0.0,0.003,0.005,0.003,0.002,0.001,0.008,0.0,0.004,0.001,0.0,0.001,0.012,0.001,0.0,0.001,0.001,0.0,0.072,0.001,0.001,0.0,0.0,0.0,0.002
rrll,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
rrlr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
rrr,0.321,0.013,0.053,0.175,0.004,0.002,0.0,0.175,0.001,0.154,0.018,0.0,0.0,0.002,0.004,0.001,0.0,0.0,0.002,0.0,0.012,0.002,0.001,0.001,0.002,0.0,0.005,0.0,0.0,0.004,0.002,0.0,0.042,0.001,0.002,0.0,0.0,0.0,0.001
rrrl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
rrrr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
